"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.106692866597702,26727.9292673009,1.01857009588859,1.71352114390778,14659.755984516,0,0.555945949189179,274.85476836644,1963.1105,0,14659.7685785336,19366.6631091115,12404.4441779482,24922.0514481679,26620.4483097987,0.106266227619291,0.090848385790494,0.0692837013122759,0.370325982714713,0,-9999,64.1262880634082,0,16.9943356357297,0,81.1206236991379,8.60549156923797e-36,0.0102106634937658,0.54926293050854,0.725798723347752,0.464614045800507,0.933345840090923,0.996119012775125,3639251.0289,1
"median",0.109059799651615,26621.4655682899,1.01859533673659,1.7136146554114,14627.518529247,0,0.582534508313984,257.374418433188,1968,0,14627.4914366793,19357.0121790792,12363.2432711281,24912.8177331225,26545.5173533771,0.108678535664998,0.0923831745474638,0.0703544337413848,0.36992732343523,0,-9999,63.9535575789415,0,16.7560290050147,0,80.8455928864446,7.74827703606854e-36,0.0097267348543715,0.547525289507678,0.727410234894796,0.462244402900205,0.939964947428285,0.997560892114548,3639542,1
"2.5%PI",0.083529551330721,25039.5564826971,1.01304458034869,1.56913297227467,12989.185751605,0,0.0339490318088792,177.393080304424,1958,0,12989.3367220414,17695.6849802635,10807.1916329668,23758.8164216417,25005.813914151,0.0829395051424001,0.0710102629471544,0.0439964831641978,0.319085562153845,0,-9999,63.1775698486567,0,16.3707756304482,0,79.8378645220872,3.64427350875849e-37,0.00681577816536567,0.478479535349542,0.635872239437757,0.403303559702106,0.858845748552639,0.984063127836268,181773.65,1
"97.5%PI",0.117659748728061,29321.9016148446,1.02389309775879,1.8534978853748,16528.7837541837,0,0.983049272943754,497.044748175688,1968,0,16528.7269367143,21084.2054627839,14245.2897737799,26148.2913592782,28930.5221469774,0.117313224635077,0.102511511552806,0.0896398612765139,0.423768386057409,0,-9999,66.0895050128548,0,18.9853625325155,0,83.9024914094548,2.12254052638137e-35,0.0175270416150632,0.629225964162748,0.806445087458445,0.537932539659484,0.968138796605022,0.999026045092611,7087920.475,1
"5%PI",0.0879453603478847,25194.0638137012,1.01399931516885,1.591755098389,13231.1035583552,0,0.0698791330331005,184.426775078735,1958,0,13231.3961696668,17952.7840735155,11032.6678907314,23910.2567404454,25154.7784413555,0.0873289580916945,0.0746620217282958,0.0479952488422177,0.32678177470763,0,-9999,63.2608485005895,0,16.3968280734376,0,79.9255857308053,7.17185509768057e-37,0.00706996340864798,0.489317122495172,0.650804488823066,0.411340420708777,0.879400579959608,0.98894109857467,363710.3,1
"95%PI",0.117290162656666,28753.0492092426,1.02309395905442,1.83236192859361,16214.6528717945,0,0.965401540941093,435.30174644013,1968,0,16214.6989101271,20805.3992013248,13930.5772317719,25980.2597255269,28445.4110964984,0.116952687398308,0.101378154591375,0.0868516013695399,0.415450675847963,0,-9999,65.6190682912344,0,18.4045346978365,0,83.2254841484407,1.94428155105331e-35,0.0154407158835885,0.615894442077305,0.794475565926671,0.525095144854399,0.964722666313269,0.998899249078552,6908106.9,1
"min",0.0458399995216168,24545.2549449099,1.00794721127512,1.40391593705561,11541.4270884357,0,6.05098903179169e-05,149.024014934503,1926,0,11541.4774774857,16169.8952827748,9589.2511207545,21852.6108165132,24529.1010564478,0.0450639494482064,0.0416812944880465,0.0229949341689638,0.274890263262584,0,-9999,62.8394578635559,0,16.2944159996405,0,79.5430873122937,1.69201625515479e-39,0.00573024929760484,0.408729869253246,0.477395900174229,0.34856252552176,0.609659789994286,0.807188626302124,562,1
"max",0.117999919473659,38737.6978556079,1.02931351348373,2.01483492557476,18577.4252450792,0,0.99990156898275,1656.93523791648,1968,0,18577.3154165423,22611.619658956,16405.7642718536,27386.7826535463,31657.4055448975,0.117771937866538,0.106966912350965,0.105105593509021,0.476622861235325,0,-9999,71.1475879240386,0,24.7357298789402,0,89.2748977585644,2.85020505979631e-35,0.0431308012560016,0.723608897042571,0.87732726085772,0.628885974810965,0.982905936873281,0.999530007405844,7269071,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
