"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"16",0.109577609655913,27327.0033399686,1.10176663837422,1.35949594898615,1.01913999486636,1.73726002636065,15914.6231521154,0,0.104967389488593,266.9989783209,1958,0,15914.3015206844,25629.1936758788,0,-9999,0,-9999,0,0,17.1020879160761,0,17.1020879160761,3.73815744355028e-08,0.00977051801103949,0.582365410604978,0.937870624050217,531,1
"17",0.0465016333893873,33138.0218987762,1.00813166327389,1.27914682033472,1.0179893821839,1.60694085904644,15981.7449325928,0,0.478330342099071,1671.06813957765,1926,0,15981.744936434,22382.0866262673,0,-9999,0,-9999,0,0,18.0679434484181,0,18.0679434484181,1.42295727709628e-08,0.0504275163038431,0.482278181396947,0.67542011694711,550,1
"18",0.10096948718885,27634.2148262246,1.07569279382952,1.27958577040583,1.02364700580807,1.73095222989516,14675.3935513552,0,0.24820498819463,309.133287085437,1958,0,14675.4599735422,24830.7614151855,0,-9999,0,-9999,0,0,16.5323914165752,0,16.5323914165752,6.60805478820222e-08,0.0111866137333518,0.531061224855766,0.89855136363858,605,1
"19",0.0716143250083551,31384.6112831182,1.13937188220334,1.38262019611895,1.01810964269273,1.76772627864596,14389.1304204008,0,0.135270575527102,696.069970377996,1958,0,14389.1151915831,23574.5239752616,0,-9999,0,-9999,0,0,17.7297948325508,0,17.7297948325508,1.99548257116937e-08,0.0221787029349767,0.458476769451754,0.751149146395272,646,1
"20",0.0766961606601253,31864.5899682546,1.14608287688644,1.32631512633525,1.02265536183875,1.80283834834604,16702.8721721144,0,0.348145586904138,661.244836883068,1958,0,16702.8817565421,26362.9815725856,0,-9999,0,-9999,0,0,18.0123430391555,0,18.0123430391555,1.50431508982214e-08,0.0207517133451847,0.524183169254101,0.827344133373439,675,1
"21",0.097128588960506,29067.4527944355,1.06873698479877,1.36445568893803,1.0172364104607,1.51221872011741,15384.2293273192,0,0.968778604874387,344.66283057438,1958,0,15384.2139160689,25825.5424755746,0,-9999,0,-9999,0,0,16.6259445896344,0,16.6259445896344,6.01788671889668e-08,0.0118573454995121,0.529259100371325,0.888469404533395,708,1
"22",0.0801621971782297,30176.719638664,1.130826360009,1.25998943300219,1.01945076403208,1.70915527735648,16063.6600309517,0,0.115415919339284,575.11806219771,1958,0,16063.6636507376,25474.86869956,0,-9999,0,-9999,0,0,17.2219764639221,0,17.2219764639221,3.31581776679052e-08,0.0190583359982189,0.53231974326845,0.844189461432389,709,1
"23",0.0827420296948403,31426.3153053604,1.09940553798192,1.4131270280364,1.01716858942565,1.65017518295043,13723.4790863004,0,0.848091584863141,470.855534405305,1958,0,13723.4803122528,24233.3940792309,0,-9999,0,-9999,0,0,18.0638167090028,0,18.0638167090028,1.42884158412814e-08,0.0149828425582235,0.436687539691045,0.771117894152148,739,1
"24",0.0702639906415716,31030.2561027104,1.13940506425911,1.26624129108619,1.01896963409625,1.69136689636467,17406.955477898,0,0.0394285975489765,865.930970768037,1958,0,17406.9554770236,25901.4041523742,0,-9999,0,-9999,0,0,19.1301997595715,0,19.1301997595715,4.91880727519955e-09,0.0279060207528355,0.560967186974109,0.834714482105475,819,1
"25",0.0805195189272054,35530.4569549046,1.32914834398653,1.34354410012485,1.02403039917718,1.71502283394118,15361.1340486677,0,0.344688269775361,540.092946576629,1958,0,15361.1570085367,26945.8974658853,0,-9999,0,-9999,0,0,16.6559175667595,0,16.6559175667595,5.84018910432157e-08,0.0152008443702854,0.432337727264052,0.758388711411315,829,1
"26",0.0854908978254534,28948.778719523,1.09896639617064,1.40124366499716,1.02297354818017,1.73857921480513,15545.5355513841,0,0.0854920595884323,478.741429778926,1958,0,15545.5357316215,24979.3376449094,0,-9999,0,-9999,0,0,16.8448515231305,0,16.8448515231305,4.8347490309307e-08,0.0165375346026623,0.537001435612813,0.862880534164416,879,1
"27",0.0707620085845701,34240.785363789,1.14201734614322,1.37933796517551,1.01312343701032,1.56686869923468,16265.8418192295,0,0.984164712019265,784.763702571153,1958,0,16265.8418176508,26165.4543963441,0,-9999,0,-9999,0,0,17.4339019975249,0,17.4339019975249,2.68257927147322e-08,0.022918974966067,0.475042895331851,0.764160462978606,922,1
"28",0.117382832689676,26252.9092516454,1.07843829762043,1.39109655027278,1.01952572631442,1.74771247238128,13564.2040697858,0,0.0584959711413831,174.520808794244,1968,0,13563.5491844829,24292.4443485979,0,-9999,0,-9999,0,0,17.1220594984575,0,17.1220594984575,3.66424109430618e-08,0.00664767501084877,0.516649376054687,0.925323898991323,949,1
"29",0.0610027579553425,32762.9354089133,1.12924061473335,1.36908378157765,1.01852619991635,1.56363912809061,16092.451473698,0,0.369465579045936,1122.57262162742,1957,0,16092.4512445966,24331.1516317478,0,-9999,0,-9999,0,0,17.4882493257009,0,17.4882493257009,2.54067912731532e-08,0.0342634934146352,0.491178554172486,0.742642602931372,982,1
"30",0.0497728994651698,35431.217383371,1.09474826213102,1.37797913564602,1.01771857809194,1.66414324165492,16371.5793788433,0,0.575328452046961,1573.95876526972,1926,0,16371.5791859812,23647.2000549014,0,-9999,0,-9999,0,0,17.9114282220335,0,17.9114282220335,1.66404689138171e-08,0.0444229377793952,0.46206651633892,0.667411446776868,1077,1
"31",0.0434145592157729,39793.3219093916,1.10978746988013,1.28274173915153,1.01447846952011,1.72760932415809,15434.1302182293,0,0.787587055237964,1874.52623203219,1926,0,15434.1302190034,22087.4794596471,0,-9999,0,-9999,0,0,18.2823133088668,0,18.2823133088668,1.14839743427142e-08,0.0471065531121137,0.387857295607201,0.555054928812923,1243,1
"32",0.079593862623442,28404.0884518862,1.04093185815507,1.32318221162539,1.01465893896749,1.77797689302195,15252.0978138782,0,0.165513287996873,566.344389623787,1958,0,15252.0978135536,24024.7768704521,0,-9999,0,-9999,0,0,16.9788986315814,0,16.9788986315814,4.22822427751503e-08,0.0199388334740304,0.536968395919103,0.845821083508728,1270,1
"33",0.0425270022563636,33559.3988425497,1.01983548943213,1.40334638896165,1.02094765238003,1.80528462600998,16233.8853033725,0,0.243805066682398,1950.98811570492,1926,0,16233.8846543734,22164.8473714642,0,-9999,0,-9999,0,0,18.2709571451231,0,18.2709571451231,1.16151315476003e-08,0.0581353714009703,0.483735859826861,0.660466162563124,1286,1
"34",0.0681580558600835,31350.1113702413,1.08137798532557,1.32707773935748,1.01241029933205,1.73302661283255,16502.5265362347,0,0.403466982301325,886.160194851049,1958,0,16502.5265671614,25103.3592099723,0,-9999,0,-9999,0,0,17.7345168758724,0,17.7345168758724,1.98608202837353e-08,0.0282665724655838,0.526394511721773,0.800742265745227,1337,1
"35",0.116200217876583,29306.7782077121,1.12826884972796,1.3008577800123,1.01736060346912,1.71292935225961,15639.1091060359,0,0.969257907243446,211.265926310468,1968,0,15639.7300737559,27266.153915894,0,-9999,0,-9999,0,0,17.0017316074091,0,17.0017316074091,4.13277517510465e-08,0.00720877350669934,0.533655728477184,0.930370227755671,1352,1
"36",0.0457214331529103,37947.3383622354,1.01543390156261,1.29028383577475,1.02020616789231,1.75904605197769,15318.3361855336,0,0.867525036679581,1690.6814060103,1926,0,15318.3362811426,22151.9147976807,0,-9999,0,-9999,0,0,18.2522400635302,0,18.2522400635302,1.18345802253241e-08,0.0445533594443831,0.403673536597423,0.583754111717252,1361,1
"37",0.0758670162884518,32055.7047670456,1.09010745935617,1.28075832890347,1.01908172363008,1.73738454784944,16853.3310709754,0,0.752641671802849,684.089263772773,1958,0,16853.331517188,26474.8799326023,0,-9999,0,-9999,0,0,18.2484361543155,0,18.2484361543155,1.18796836243265e-08,0.0213406402618245,0.525751395567939,0.825902288687766,1441,1
"38",0.105214771391824,26007.4670242683,1.03679484096529,1.27477027047658,1.02249701656854,1.75946131357768,14016.8349537998,0,0.0257630161941051,276.992563839759,1958,0,14016.7432595443,23714.4316070909,0,-9999,0,-9999,0,0,17.0689449993395,0,17.0689449993395,3.86412685048872e-08,0.010650501395668,0.538950726976407,0.91183165146234,1453,1
"39",0.0181897980086505,57056.6595403899,1.08385371329489,1.4090288141137,1.01520549926337,1.74113176671095,16044.0214562695,0,0.773948028218001,5950.44164913578,1926,0,16044.021424916,19014.0180824144,0,-9999,0,-9999,0,0,20.099701776479,0,20.099701776479,1.86556519437281e-09,0.104290046018616,0.281194545109298,0.333248007078903,1492,1
"40",0.0980506582567468,25954.8295958723,1.02323456813741,1.31953857403947,1.01891626061047,1.62340611551689,14212.693640613,0,0.0279892056714743,326.538244508129,1958,0,14212.7636626105,23378.8176786725,0,-9999,0,-9999,0,0,17.1704126399929,0,17.1704126399929,3.49127885768246e-08,0.0125810205496421,0.547596107695917,0.900750189567436,1529,1
"41",0.0387836109865457,41543.6495762987,1.11959741574671,1.25710870114155,1.01907467659424,1.74988811554142,16545.9628695389,0,0.73562677949667,2265.789908114,1926,0,16545.9635126213,22785.4273624591,0,-9999,0,-9999,0,0,18.3330842589162,0,18.3330842589162,1.09154757736978e-08,0.0545399821927699,0.398279007294079,0.548469563816524,1552,1
"42",0.0672750433501787,29660.0072913838,1.00573475649131,1.39090687581105,1.01987823076284,1.73217089593632,16065.1005273685,0,0.402474257396534,903.89852971728,1958,0,16065.0941175652,24031.1584493917,0,-9999,0,-9999,0,0,17.4413149161789,0,17.4413149161789,2.66276705345677e-08,0.0304753306645296,0.541641610527591,0.810220921839513,1579,1
"43",0.111254925364163,25628.3747952594,1.0058814060764,1.31055812713923,1.01381849388187,1.74491809875333,13393.3931168867,0,0.352411718340591,215.195186837408,1968,0,13393.5268319907,23482.7625629115,0,-9999,0,-9999,0,0,17.8207814107984,0,17.8207814107984,1.82193538266989e-08,0.00839675510275483,0.522605391055394,0.916279816824562,1595,1
"44",0.111282260004431,26951.896968807,1.07337643169126,1.37143735050689,1.01667385209006,1.55693082991168,16279.2497847695,0,0.445140331983566,260.826781711527,1958,0,16279.2846850103,25537.7267517678,0,-9999,0,-9999,0,0,17.5738601082033,0,17.5738601082033,2.33222007483597e-08,0.00967749253469605,0.604012574842179,0.947529844794378,1607,1
"45",0.0878871201197617,32035.0283645788,1.16119279247967,1.28890252047684,1.02275034971726,1.77165971669546,14417.5451525953,0,0.668790083611384,419.840732390201,1958,0,14417.5635857966,25703.0880144806,0,-9999,0,-9999,0,0,16.7382700950573,0,16.7382700950573,5.37850604546485e-08,0.0131056769362633,0.450056214145207,0.802343226357201,1637,1
"46",0.109960237418767,28476.0115555959,1.09579418960128,1.39722255325178,1.01844400548612,1.69906544183322,13875.3612283617,0,0.723646262427792,230.263199336583,1968,0,13875.4752346673,25480.3320757931,0,-9999,0,-9999,0,0,16.7024837673732,0,16.7024837673732,5.57446850056089e-08,0.00808621667002147,0.487268914313268,0.894799892395251,1643,1
"47",0.113117969568819,25996.4586094848,1.00462997030022,1.29849430620205,1.02165032603344,1.72234440749871,12895.3304400202,0,0.599501732503995,191.769848605191,1968,0,12895.3298110783,23574.6605459123,0,-9999,0,-9999,0,0,18.7812661613795,0,18.7812661613795,6.97268013719507e-09,0.00737676817777111,0.49604178802929,0.906841231724967,1649,1
"48",0.0883208972471766,29755.4629554743,1.07787293925693,1.3555276485486,1.01422315461234,1.67879051606283,15243.606904638,0,0.653125051641837,431.548272573709,1958,0,15243.5862414477,25411.655000526,0,-9999,0,-9999,0,0,16.6557840717057,0,16.6557840717057,5.84096879272142e-08,0.0145031610907709,0.512295381330748,0.854016455349785,1658,1
"49",0.0656127545000054,37384.6244000725,1.24297664517809,1.27293537992984,1.02229528739167,1.59846483064094,15438.6099386029,0,0.934878841275349,898.833179227265,1958,0,15438.6099449144,25340.8341199787,0,-9999,0,-9999,0,0,17.0135847322286,0,17.0135847322286,4.08407805179063e-08,0.0240428570208003,0.412966833094208,0.677841078428209,1683,1
"50",0.106336887844838,27032.7627893842,1.00940156031755,1.36766465902096,1.01800572174356,1.64446145186232,15579.2448873399,0,0.845464991871268,282.908209278466,1958,0,15578.942562989,25147.3421643847,0,-9999,0,-9999,0,0,16.7547341513601,0,16.7547341513601,5.29067899773243e-08,0.0104653827462121,0.576298570899563,0.930254238544206,1730,1
"51",0.063404482003767,30375.8028528957,1.02870750006934,1.36161961821839,1.01496221752454,1.7376362813215,16798.787151929,0,0.325908149359748,1081.08113277017,1957,0,16798.7871539417,24492.5665583285,0,-9999,0,-9999,0,0,18.1326932919854,0,18.1326932919854,1.33374056819773e-08,0.0355902077059706,0.553031873274103,0.806318327681459,1739,1
"52",0.116518724610563,27760.1495011924,1.10801772901553,1.27825551831163,1.01711877855287,1.7984510277742,15015.635337797,0,0.412841596407816,201.225161093805,1968,0,15015.149612811,25921.8953323298,0,-9999,0,-9999,0,0,16.388435548723,0,16.388435548723,7.63120067444969e-08,0.00724870595834368,0.54088864370727,0.93378082604405,1741,1
"53",0.116518724610563,27760.1495011924,1.10801772901553,1.27825551831163,1.01711877855287,1.7984510277742,15015.635337797,0,0.412841596407816,201.225161093805,1968,0,15015.149612811,25921.8953323298,0,-9999,0,-9999,0,0,16.388435548723,0,16.388435548723,7.63120067444969e-08,0.00724870595834368,0.54088864370727,0.93378082604405,1741,1
"54",0.0725699979383498,31419.8039707842,1.09475130260474,1.38867502408801,1.01875563608297,1.73828977915499,15915.8756565303,0,0.471432504011318,732.416389936705,1958,0,15915.8696359853,25111.8317362595,0,-9999,0,-9999,0,0,17.167512177448,0,17.167512177448,3.50141988096235e-08,0.0233106607099695,0.506555344864173,0.799235786436152,1810,1
"55",0.10555213524634,29446.9372036073,1.1446389242713,1.34025249595521,1.01651122341474,1.81803729749516,13938.1428316701,0,0.4250722900033,269.774910995951,1968,0,13938.1427593432,25765.6732760128,0,-9999,0,-9999,0,0,16.6942651490796,0,16.6942651490796,5.62047171183096e-08,0.00916139118749856,0.473330814100278,0.874986525690573,1821,1
"56",0.0933761159623973,30616.8503893584,1.10949817167554,1.32276445816271,1.02513111330129,1.6040485038059,13867.5074741477,0,0.948291542707011,356.720897587554,1958,0,13867.5139158418,25207.567088676,0,-9999,0,-9999,0,0,17.2028845601109,0,17.2028845601109,3.3797312139792e-08,0.0116511297880444,0.452937311953609,0.823323325819219,1840,1
"57",0.107500118585769,26127.3238917416,1.03580369047321,1.29842115062755,1.02044467516882,1.68012829701003,14234.1850231169,0,0.217495528515428,264.370252148655,1968,0,14234.165095727,24014.7519722041,0,-9999,0,-9999,0,0,16.754004200363,0,16.754004200363,5.29454234399735e-08,0.0101185354169478,0.544799963237955,0.919143195518573,1846,1
"58",0.111768436591607,28631.0411832916,1.12847853799455,1.29137049331097,1.02210193484875,1.75275318046844,15151.2083620764,0,0.48984701000154,239.515791019357,1968,0,15151.2017891881,26350.178999554,0,-9999,0,-9999,0,0,16.4627303956471,0,16.4627303956471,7.0847908196152e-08,0.00836559835480705,0.52918794298092,0.920336037759304,1849,1
"59",0.104887084709946,27365.3465735444,1.00938967507198,1.35913552087033,1.01717048816411,1.71532632571933,15704.7755464446,0,0.843773343134671,292.641225569993,1958,0,15704.7771839388,25360.6484485139,0,-9999,0,-9999,0,0,16.8608465748649,0,16.8608465748649,4.7580321508982e-08,0.0106938614785499,0.573892866356808,0.926743185230895,1863,1
"60",0.102771584080532,26746.4705691431,1.03885909254364,1.29249387259129,1.01064197544055,1.71790174417645,14662.7909045201,0,0.289248740766197,295.508333888387,1958,0,14662.7845981842,24372.7373934365,0,-9999,0,-9999,0,0,16.5793326450917,0,16.5793326450917,6.30503234122595e-08,0.0110484982728641,0.548213812371205,0.911250601473931,1864,1
"61",0.0936056620525196,27551.5583055948,1.00005635981822,1.40991304123308,1.01698691258447,1.8652182730916,15673.8746220944,0,0.508524680510163,384.596500004859,1958,0,15673.8690149879,24847.6794909457,0,-9999,0,-9999,0,0,16.8739560662758,0,16.8739560662758,4.69606384326203e-08,0.0139591559845368,0.568892287003782,0.901861129426568,1875,1
"62",0.047069881840609,34892.6942183446,1.17657983635577,1.26705769485328,1.01477814415577,1.57481577897431,16799.7895582812,0,0.106587069109082,1748.9769324301,1926,0,16799.7895910042,23619.4795003879,0,-9999,0,-9999,0,0,18.3141599533958,0,18.3141599533958,1.11240105364233e-08,0.0501244450051835,0.481470117666402,0.676917619275444,1923,1
"63",0.0611171000292525,30737.4088254927,1.02922354606802,1.34635566314915,1.01712002807882,1.80313347029519,14694.0591126913,0,0.293728955322877,1040.04450601731,1957,0,14694.0597196637,22441.8315626908,0,-9999,0,-9999,0,0,18.1555352707526,0,18.1555352707526,1.30362060384561e-08,0.0338364405380432,0.478051347889704,0.730114619944093,1937,1
"64",0.0579975456893444,30478.4563852664,1.04721376768061,1.39296681949403,1.01620425065826,1.6904756123466,15722.5892808056,0,0.126998797990382,1239.25482215886,1926,0,15722.5872136062,22998.8531450505,0,-9999,0,-9999,0,0,17.6436874358849,0,17.6436874358849,2.17492310103031e-08,0.0406600257734157,0.515859038753901,0.75459376466875,1990,1
"65",0.042622336899396,40248.7209674538,1.13764593221921,1.35192522018682,1.0232194303476,1.59052414784489,15671.0826911731,0,0.857215461321175,1965.18485866642,1926,0,15671.0826873834,22281.7934169872,0,-9999,0,-9999,0,0,18.1678590867362,0,18.1678590867362,1.28765361262588e-08,0.0488260200928006,0.389356041898959,0.553602521556024,2037,1
"66",0.103890549126547,26296.4633691746,1.05136860172539,1.31621067120926,1.01805777079935,1.6137590221388,15224.2544519249,0,0.0703798995818943,295.880872764232,1958,0,15224.3485240778,24377.2673413595,0,-9999,0,-9999,0,0,16.6053182910666,0,16.6053182910666,6.14330243165864e-08,0.0112517363498801,0.578950420455556,0.927016952779102,2059,1
"67",0.0616446622926742,35094.5812840767,1.15398589938578,1.38547128485981,1.02649980048045,1.66391483616727,15743.3008289663,0,0.68428050307557,1067.10880949218,1957,0,15743.3008353774,24620.4773400453,0,-9999,0,-9999,0,0,17.2618256106678,0,17.2618256106678,3.1862833174407e-08,0.0304066545445964,0.448596343348327,0.701546405148771,2064,1
"68",0.0483483907226473,34122.0498128561,1.00564702046829,1.40954271860654,1.02147708490287,1.72064960731317,16391.5331190219,0,0.593387874308974,1603.99664353453,1926,0,16391.5331400253,23238.5602371266,0,-9999,0,-9999,0,0,18.014886866131,0,18.014886866131,1.50049323564579e-08,0.0470076285666224,0.48037949741957,0.681042327895877,2085,1
"69",0.096184364315588,31102.8633560947,1.12563075281655,1.38860561681446,1.01520462247829,1.69965487134711,14048.6533519579,0,0.974190257955343,333.155439964904,1958,0,14048.6530325224,25855.7093476864,0,-9999,0,-9999,0,0,16.7971736954564,0,16.7971736954564,5.07084286067959e-08,0.0107114073759264,0.451683591689944,0.831296753989045,2120,1
"70",0.0769523073672317,31430.9316183041,1.05665273121131,1.33893780996324,1.01885815186512,1.72291344931731,14753.3274976304,0,0.832113581709564,593.641099657936,1958,0,14753.3012883391,24565.3989568133,0,-9999,0,-9999,0,0,17.0269514743329,0,17.0269514743329,4.02985046422766e-08,0.0188871620754704,0.469387973207493,0.781567637101391,2142,1
"71",0.0886649566292763,31019.0671550311,1.13315835001453,1.31100652991561,1.02038777744479,1.65147533478091,15629.1620566044,0,0.692353969439864,433.640020428993,1958,0,15629.183025288,26334.0579323698,0,-9999,0,-9999,0,0,16.8026397640278,0,16.8026397640278,5.04320090113533e-08,0.0139797892135727,0.503857287105844,0.848963568141944,2148,1
"72",0.0753312842417508,32772.728193845,1.09371597095367,1.30028534999117,1.01618145069624,1.80254637884179,14904.1613596492,0,0.81661699898541,627.689141999851,1958,0,14904.1590618257,24957.5583633654,0,-9999,0,-9999,0,0,16.9259740755116,0,16.9259740755116,4.45802868053326e-08,0.0191527888153583,0.454773217953362,0.761534353067763,2189,1
"73",0.101731579768471,28558.3188240911,1.12435578132529,1.39895961547503,1.01926288479695,1.67347230149782,12682.4312866665,0,0.240463387221098,279.239669601077,1968,0,12682.4506331201,24055.2158013008,0,-9999,0,-9999,0,0,19.7499553135558,0,19.7499553135558,2.64669190751695e-09,0.00977787492748054,0.444089538716876,0.842319043689939,2223,1
"74",0.0939511983552948,29373.8911460432,1.13997998160827,1.34866769967368,1.01589106356382,1.70956072999717,15137.22932979,0,0.160095734754577,369.396705694498,1958,0,15137.2502355677,25607.8596988494,0,-9999,0,-9999,0,0,16.5522413061973,0,16.5522413061973,6.47817890543511e-08,0.0125756817119634,0.515330099111052,0.871789834432574,2276,1
"75",0.100209624510258,30353.2839512423,1.12359134498583,1.31106360613834,1.0167783100604,1.85069186318982,17447.7701224387,0,0.723717775661498,342.406852005865,1958,0,17447.6942924189,27876.8265573925,0,-9999,0,-9999,0,0,20.0523847468441,0,20.0523847468441,1.95595993857614e-09,0.011280718506633,0.574820646110182,0.918412208780185,2361,1
"76",0.0739193542851135,32355.8166591575,1.13496865308168,1.40424630124355,1.01957814992329,1.58745709034769,14239.2165705096,0,0.644199918955564,636.746587936394,1958,0,14239.2092943329,23981.624731546,0,-9999,0,-9999,0,0,17.6998049374578,0,17.6998049374578,2.05623328473565e-08,0.0196795090862334,0.440081900708347,0.741184343581036,2388,1
"77",0.0989538486180827,30384.9825128992,1.15180024066826,1.39844041153323,1.0170977827909,1.80362452755244,14527.9422578169,0,0.523029557196423,318.299298869946,1958,0,14527.8232745321,26137.381564604,0,-9999,0,-9999,0,0,16.4290273042903,0,16.4290273042903,7.32763956132786e-08,0.0104755465544474,0.478125115535765,0.860207227485093,2435,1
"78",0.114184847726952,26231.7044843734,1.0165722105843,1.27470079183811,1.01713979396602,1.63955372625377,14015.9273665631,0,0.707355553517118,203.702680074622,1968,0,14016.4344021533,24318.9343984463,0,-9999,0,-9999,0,0,16.7074651121267,0,16.7074651121267,5.54676919830624e-08,0.00776551444439955,0.53433182012641,0.927081746172211,2472,1
"79",0.111329513058998,28470.4411962559,1.12184877788759,1.38372088266071,1.01806356343971,1.74789899068575,16443.1787460344,0,0.473475945880637,260.363180017074,1958,0,16443.6264589228,26731.5421363695,0,-9999,0,-9999,0,0,18.0085846983057,0,18.0085846983057,1.50997945631766e-08,0.009145034958268,0.577568375058593,0.938922651465088,2531,1
