"","r_max","K","catch_multiplier_1","catch_multiplier_2","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"19",0.0794606519448571,30147.857447219,1.10857057418674,1,16548.2988225995,0,599.305521220643,1958,0,16548.2951781633,25739.3963472307,0,-9999,0,-9999,0,0,17.7783984373731,0,17.7783984373731,1.90081417316478e-08,0.0198788760451674,0.54890451857599,0.853771993326345,177,1
"20",0.102938382348046,25698.9470215926,1.01479266840033,1,18078.0503213173,0,336.720999015163,1958,0,18078.0502944373,24766.090152098,0,-9999,0,-9999,0,0,20.6832568571546,0,20.6832568571546,1.04082012049842e-09,0.0131025212329612,0.703454903395373,0.96370058007782,178,1
"21",0.0609003742216155,30438.1741280725,1.03814501063898,1,16296.6375964461,0,1101.70378854187,1926,0,16296.6376026913,23828.5557665867,0,-9999,0,-9999,0,0,17.7030080958842,0,17.7030080958842,2.04965738121598e-08,0.0361948053751945,0.535401287019421,0.782851023399923,186,1
"22",0.0609003742216155,30438.1741280725,1.03814501063898,1,16296.6375964461,0,1101.70378854187,1926,0,16296.6376026913,23828.5557665867,0,-9999,0,-9999,0,0,17.7030080958842,0,17.7030080958842,2.04965738121598e-08,0.0361948053751945,0.535401287019421,0.782851023399923,186,1
"23",0.0726670610816218,27965.5757782879,1.00272383178584,1,13802.5625511073,0,654.877270794293,1958,0,13802.5697213812,22043.2671505348,0,-9999,0,-9999,0,0,19.2211288520456,0,19.2211288520456,4.49127661277946e-09,0.0234172639957848,0.493555714025291,0.788228618115882,202,1
"24",0.111250434049405,27043.4332822144,1.09170075233094,1,16036.1353108892,0,256.26341073555,1958,0,16036.1726733065,25529.259803718,0,-9999,0,-9999,0,0,17.2504606209727,0,17.2504606209727,3.2227019512138e-08,0.00947599397093141,0.592978432359511,0.944009569247545,206,1
"25",0.111250434049405,27043.4332822144,1.09170075233094,1,16036.1353108892,0,256.26341073555,1958,0,16036.1726733065,25529.259803718,0,-9999,0,-9999,0,0,17.2504606209727,0,17.2504606209727,3.2227019512138e-08,0.00947599397093141,0.592978432359511,0.944009569247545,206,1
"26",0.111250434049405,27043.4332822144,1.09170075233094,1,16036.1353108892,0,256.26341073555,1958,0,16036.1726733065,25529.259803718,0,-9999,0,-9999,0,0,17.2504606209727,0,17.2504606209727,3.2227019512138e-08,0.00947599397093141,0.592978432359511,0.944009569247545,206,1
"27",0.0363816445898265,35378.6787473635,1.01975410290994,1,15928.5879845265,0,2351.00645517813,1926,0,15928.5883828505,21164.7406789537,0,-9999,0,-9999,0,0,18.6793714201075,0,18.6793714201075,7.72061803237077e-09,0.0664526358365865,0.450231295990314,0.598234344196106,224,1
"28",0.0396170346559957,36261.1158625941,1.07804220943712,1,17650.8340043947,0,2172.28439398002,1926,0,17650.8344834378,23625.1842135327,0,-9999,0,-9999,0,0,19.466810048154,0,19.466810048154,3.5129487650558e-09,0.0599067166661821,0.486770306526775,0.651529431776361,257,1
"29",0.0538637970895506,32480.6602813741,1.0684118920844,1,16841.0852144007,0,1333.80109767276,1926,0,16841.0851519708,24075.8751175472,0,-9999,0,-9999,0,0,18.2594019469465,0,18.2594019469465,1.17501251312311e-08,0.0410644699374422,0.518495775827202,0.741237244224172,287,1
"30",0.0793245193222538,27770.3136102954,1.02020265537314,1,16958.7643081322,0,626.651895257519,1958,0,16958.7407550617,24746.20806084,0,-9999,0,-9999,0,0,18.3401622699625,0,18.3401622699625,1.08384886947037e-08,0.0225655318139871,0.610678762690478,0.891102938487009,295,1
"31",0.0225175830824301,45315.1126672265,1.08620348800905,1,16212.0795554947,0,4615.29054476556,1926,0,16212.0795585153,19781.5780895889,0,-9999,0,-9999,0,0,19.5536754971185,0,19.5536754971185,3.2206729867925e-09,0.101848815397595,0.35776319652054,0.436533794693523,299,1
"32",0.0309967836472206,39963.2584398835,1.08658338435926,1,16136.13737165,0,3007.46186664402,1926,0,16136.1375780519,20900.3519655463,0,-9999,0,-9999,0,0,18.8878672582406,0,18.8878672582406,6.26763179221632e-09,0.0752556719359642,0.403774321914352,0.522989185103278,308,1
"33",0.082975937532261,28568.5684873142,1.06293680468574,1,13876.4490822796,0,472.038488795347,1958,0,13876.4396570464,23337.7332240623,0,-9999,0,-9999,0,0,18.1021388913768,0,18.1021388913768,1.37512117234233e-08,0.0165230011088919,0.485724010400039,0.816902437181103,322,1
"34",0.0761614754009061,28700.2249864633,1.04274454091676,1,15600.2568952972,0,642.10581981056,1958,0,15600.2568929124,24113.7232480551,0,-9999,0,-9999,0,0,17.0848439302181,0,17.0848439302181,3.80317716607598e-08,0.0223728496941545,0.543558696848906,0.840192829827241,325,1
"35",0.0761614754009061,28700.2249864633,1.04274454091676,1,15600.2568952972,0,642.10581981056,1958,0,15600.2568929124,24113.7232480551,0,-9999,0,-9999,0,0,17.0848439302181,0,17.0848439302181,3.80317716607598e-08,0.0223728496941545,0.543558696848906,0.840192829827241,325,1
"36",0.0761614754009061,28700.2249864633,1.04274454091676,1,15600.2568952972,0,642.10581981056,1958,0,15600.2568929124,24113.7232480551,0,-9999,0,-9999,0,0,17.0848439302181,0,17.0848439302181,3.80317716607598e-08,0.0223728496941545,0.543558696848906,0.840192829827241,325,1
"37",0.0761614754009061,28700.2249864633,1.04274454091676,1,15600.2568952972,0,642.10581981056,1958,0,15600.2568929124,24113.7232480551,0,-9999,0,-9999,0,0,17.0848439302181,0,17.0848439302181,3.80317716607598e-08,0.0223728496941545,0.543558696848906,0.840192829827241,325,1
"38",0.0809694969048724,27722.6226690509,1.0242781134136,1,16571.5774028795,0,580.996576805033,1958,0,16571.5777794451,24616.5803103682,0,-9999,0,-9999,0,0,17.8020828835868,0,17.8020828835868,1.85632339162975e-08,0.0209574896192505,0.597763710067205,0.887960010286101,327,1
"39",0.0809694969048724,27722.6226690509,1.0242781134136,1,16571.5774028795,0,580.996576805033,1958,0,16571.5777794451,24616.5803103682,0,-9999,0,-9999,0,0,17.8020828835868,0,17.8020828835868,1.85632339162975e-08,0.0209574896192505,0.597763710067205,0.887960010286101,327,1
"40",0.0375228898539208,36182.6513269133,1.05431190986186,1,17507.2393105365,0,2349.88958817895,1926,0,17507.2387961702,23144.7475543942,0,-9999,0,-9999,0,0,19.2985577658968,0,19.2985577658968,4.15664422083425e-09,0.0649452016920346,0.483857267340385,0.639664223201321,352,1
"41",0.0722299553123303,30820.0747091181,1.10374568015337,1,17019.4092808524,0,786.156365523144,1958,0,17019.4070309788,25716.4320942558,0,-9999,0,-9999,0,0,18.4525858271241,0,18.4525858271241,9.6859851401498e-09,0.0255079318574968,0.552218227619792,0.834405248428797,354,1
"42",0.113797866953537,24761.7592829771,1.00589371850714,1,15855.9645616915,0,245.262055360574,1958,0,15856.2218449392,23782.3755517692,0,-9999,0,-9999,0,0,17.0018686834332,0,17.0018686834332,4.13220870954045e-08,0.00990487196639469,0.64035118279499,0.960447732327274,367,1
"43",0.113797866953537,24761.7592829771,1.00589371850714,1,15855.9645616915,0,245.262055360574,1958,0,15856.2218449392,23782.3755517692,0,-9999,0,-9999,0,0,17.0018686834332,0,17.0018686834332,4.13220870954045e-08,0.00990487196639469,0.64035118279499,0.960447732327274,367,1
"44",0.113797866953537,24761.7592829771,1.00589371850714,1,15855.9645616915,0,245.262055360574,1958,0,15856.2218449392,23782.3755517692,0,-9999,0,-9999,0,0,17.0018686834332,0,17.0018686834332,4.13220870954045e-08,0.00990487196639469,0.64035118279499,0.960447732327274,367,1
"45",0.113797866953537,24761.7592829771,1.00589371850714,1,15855.9645616915,0,245.262055360574,1958,0,15856.2218449392,23782.3755517692,0,-9999,0,-9999,0,0,17.0018686834332,0,17.0018686834332,4.13220870954045e-08,0.00990487196639469,0.64035118279499,0.960447732327274,367,1
"46",0.0449139925944619,35218.7166441836,1.0937230788637,1,17419.7223613737,0,1781.49610769109,1926,0,17419.7223614672,24009.2808879747,0,-9999,0,-9999,0,0,19.0748943670291,0,19.0748943670291,5.19850700488683e-09,0.0505837883216936,0.494615477828438,0.681719357651262,375,1
"47",0.113805702350568,27003.5291670078,1.09715767726302,1,16298.4613791341,0,245.588721202969,1958,0,16298.4401809338,25674.499732404,0,-9999,0,-9999,0,0,17.6444057624141,0,17.6444057624141,2.17336135705596e-08,0.00909468979717743,0.603567040446209,0.950783120740098,379,1
"48",0.113805702350568,27003.5291670078,1.09715767726302,1,16298.4613791341,0,245.588721202969,1958,0,16298.4401809338,25674.499732404,0,-9999,0,-9999,0,0,17.6444057624141,0,17.6444057624141,2.17336135705596e-08,0.00909468979717743,0.603567040446209,0.950783120740098,379,1
"49",0.0847523747095838,27360.3592182227,1.02371903700754,1,16176.8582914956,0,505.714694299531,1958,0,16176.8913926615,24443.8590585965,0,-9999,0,-9999,0,0,17.3586741895728,0,17.3586741895728,2.8921684641466e-08,0.0184834815312919,0.591252887567619,0.893404171474339,389,1
"50",0.0847523747095838,27360.3592182227,1.02371903700754,1,16176.8582914956,0,505.714694299531,1958,0,16176.8913926615,24443.8590585965,0,-9999,0,-9999,0,0,17.3586741895728,0,17.3586741895728,2.8921684641466e-08,0.0184834815312919,0.591252887567619,0.893404171474339,389,1
"51",0.0847523747095838,27360.3592182227,1.02371903700754,1,16176.8582914956,0,505.714694299531,1958,0,16176.8913926615,24443.8590585965,0,-9999,0,-9999,0,0,17.3586741895728,0,17.3586741895728,2.8921684641466e-08,0.0184834815312919,0.591252887567619,0.893404171474339,389,1
"52",0.0981533131864853,27279.188117148,1.06313488434069,1,13906.654028804,0,316.879044133299,1958,0,13906.6602746334,23986.6278127726,0,-9999,0,-9999,0,0,17.3193935981471,0,17.3193935981471,3.00803531327799e-08,0.011616146447339,0.50979010866865,0.879301382055957,391,1
"53",0.0981533131864853,27279.188117148,1.06313488434069,1,13906.654028804,0,316.879044133299,1958,0,13906.6602746334,23986.6278127726,0,-9999,0,-9999,0,0,17.3193935981471,0,17.3193935981471,3.00803531327799e-08,0.011616146447339,0.50979010866865,0.879301382055957,391,1
"54",0.0981533131864853,27279.188117148,1.06313488434069,1,13906.654028804,0,316.879044133299,1958,0,13906.6602746334,23986.6278127726,0,-9999,0,-9999,0,0,17.3193935981471,0,17.3193935981471,3.00803531327799e-08,0.011616146447339,0.50979010866865,0.879301382055957,391,1
"55",0.0873436439721845,26986.1193972098,1.01810769341886,1,16774.9755337136,0,482.964972245045,1958,0,16774.9431791286,24665.4925161522,0,-9999,0,-9999,0,0,18.0824378351527,0,18.0824378351527,1.4024811370417e-08,0.0178967922410875,0.621613761216183,0.914006647384153,412,1
"56",0.0873436439721845,26986.1193972098,1.01810769341886,1,16774.9755337136,0,482.964972245045,1958,0,16774.9431791286,24665.4925161522,0,-9999,0,-9999,0,0,18.0824378351527,0,18.0824378351527,1.4024811370417e-08,0.0178967922410875,0.621613761216183,0.914006647384153,412,1
"57",0.116942509053741,26693.545173287,1.09301483869553,1,15756.909211399,0,213.105899767274,1968,0,15757.2400041416,25386.5064660991,0,-9999,0,-9999,0,0,16.9552727964554,0,16.9552727964554,4.32930901088016e-08,0.00798342439656667,0.590301509291854,0.951035402053085,431,1
"58",0.116942509053741,26693.545173287,1.09301483869553,1,15756.909211399,0,213.105899767274,1968,0,15757.2400041416,25386.5064660991,0,-9999,0,-9999,0,0,16.9552727964554,0,16.9552727964554,4.32930901088016e-08,0.00798342439656667,0.590301509291854,0.951035402053085,431,1
"59",0.116942509053741,26693.545173287,1.09301483869553,1,15756.909211399,0,213.105899767274,1968,0,15757.2400041416,25386.5064660991,0,-9999,0,-9999,0,0,16.9552727964554,0,16.9552727964554,4.32930901088016e-08,0.00798342439656667,0.590301509291854,0.951035402053085,431,1
"60",0.116942509053741,26693.545173287,1.09301483869553,1,15756.909211399,0,213.105899767274,1968,0,15757.2400041416,25386.5064660991,0,-9999,0,-9999,0,0,16.9552727964554,0,16.9552727964554,4.32930901088016e-08,0.00798342439656667,0.590301509291854,0.951035402053085,431,1
"61",0.0621230188407935,29615.1268630001,1.01589852451347,1,14603.5069033969,0,997.442576181742,1957,0,14603.5085286297,22176.3219649378,0,-9999,0,-9999,0,0,18.3252549029174,0,18.3252549029174,1.10012723471162e-08,0.0336801723253093,0.493109774480646,0.748817388746152,459,1
"62",0.0339377579549327,38200.2900793925,1.07553440122865,1,15412.6550129149,0,2578.96242086995,1926,0,15412.6550134807,20423.853061248,0,-9999,0,-9999,0,0,19.2717102187031,0,19.2717102187031,4.26975145481572e-09,0.0675115925955022,0.403469580504447,0.534651779313735,476,1
"63",0.115233131526038,25719.0332433602,1.04860797158442,1,16225.3206724999,0,238.99592678874,1968,0,16225.3309800012,24683.6803779299,0,-9999,0,-9999,0,0,17.4409734738298,0,17.4409734738298,2.66367639012882e-08,0.00929257039046912,0.630868618834657,0.959743709818582,486,1
"64",0.115233131526038,25719.0332433602,1.04860797158442,1,16225.3206724999,0,238.99592678874,1968,0,16225.3309800012,24683.6803779299,0,-9999,0,-9999,0,0,17.4409734738298,0,17.4409734738298,2.66367639012882e-08,0.00929257039046912,0.630868618834657,0.959743709818582,486,1
"65",0.115233131526038,25719.0332433602,1.04860797158442,1,16225.3206724999,0,238.99592678874,1968,0,16225.3309800012,24683.6803779299,0,-9999,0,-9999,0,0,17.4409734738298,0,17.4409734738298,2.66367639012882e-08,0.00929257039046912,0.630868618834657,0.959743709818582,486,1
"66",0.0738168609575368,30162.8376404475,1.08670475311577,1,15679.8010651255,0,692.942971842114,1958,0,15679.8010234862,24568.1634183582,0,-9999,0,-9999,0,0,17.0799046581013,0,17.0799046581013,3.82200856141569e-08,0.0229734012463369,0.519838392209492,0.814517642909463,490,1
"67",0.0738168609575368,30162.8376404475,1.08670475311577,1,15679.8010651255,0,692.942971842114,1958,0,15679.8010234862,24568.1634183582,0,-9999,0,-9999,0,0,17.0799046581013,0,17.0799046581013,3.82200856141569e-08,0.0229734012463369,0.519838392209492,0.814517642909463,490,1
"68",0.0738168609575368,30162.8376404475,1.08670475311577,1,15679.8010651255,0,692.942971842114,1958,0,15679.8010234862,24568.1634183582,0,-9999,0,-9999,0,0,17.0799046581013,0,17.0799046581013,3.82200856141569e-08,0.0229734012463369,0.519838392209492,0.814517642909463,490,1
"69",0.114709815893788,24567.606475631,1.00027721493505,1,13814.905627165,0,199.625530659838,1968,0,13814.9826414426,23064.3641419298,0,-9999,0,-9999,0,0,17.2291310458177,0,17.2291310458177,3.29217914010685e-08,0.00812555878643896,0.562325135545701,0.938812015114605,503,1
"70",0.114709815893788,24567.606475631,1.00027721493505,1,13814.905627165,0,199.625530659838,1968,0,13814.9826414426,23064.3641419298,0,-9999,0,-9999,0,0,17.2291310458177,0,17.2291310458177,3.29217914010685e-08,0.00812555878643896,0.562325135545701,0.938812015114605,503,1
"71",0.114709815893788,24567.606475631,1.00027721493505,1,13814.905627165,0,199.625530659838,1968,0,13814.9826414426,23064.3641419298,0,-9999,0,-9999,0,0,17.2291310458177,0,17.2291310458177,3.29217914010685e-08,0.00812555878643896,0.562325135545701,0.938812015114605,503,1
"72",0.114709815893788,24567.606475631,1.00027721493505,1,13814.905627165,0,199.625530659838,1968,0,13814.9826414426,23064.3641419298,0,-9999,0,-9999,0,0,17.2291310458177,0,17.2291310458177,3.29217914010685e-08,0.00812555878643896,0.562325135545701,0.938812015114605,503,1
"73",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"74",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"75",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"76",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"77",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"78",0.111041728676297,25881.3056588714,1.04414366411977,1,14336.2356274156,0,235.330794587005,1968,0,14336.3702402099,24058.1452222797,0,-9999,0,-9999,0,0,16.6135287156213,0,16.6135287156213,6.09306980829525e-08,0.0090926940738146,0.553927627499574,0.929556860050961,512,1
"79",0.105455638342537,26519.5348632231,1.0544275532756,1,17041.7551849969,0,301.373327347921,1958,0,17041.7697459657,25224.2680908653,0,-9999,0,-9999,0,0,18.6996656756316,0,18.6996656756316,7.56551303086842e-09,0.0113642011031596,0.642611939985379,0.951158013176388,517,1
"80",0.0861253024432808,29253.6803110082,1.09973989740945,1,16989.8115813266,0,497.700826162106,1958,0,16989.8115805804,26063.875867924,0,-9999,0,-9999,0,0,18.5240316875419,0,18.5240316875419,9.01810433350328e-09,0.0170132722061237,0.58077518452224,0.890960576270333,520,1
"81",0.0542570485323668,33484.3397450799,1.10448956861161,1,16299.8749840772,0,1320.0570322281,1926,0,16299.874997278,23830.6916091174,0,-9999,0,-9999,0,0,17.7784325294592,0,17.7784325294592,1.900749371549e-08,0.0394231166652186,0.486790993084254,0.711696625662718,545,1
"82",0.0542570485323668,33484.3397450799,1.10448956861161,1,16299.8749840772,0,1320.0570322281,1926,0,16299.874997278,23830.6916091174,0,-9999,0,-9999,0,0,17.7784325294592,0,17.7784325294592,1.900749371549e-08,0.0394231166652186,0.486790993084254,0.711696625662718,545,1
"83",0.0761675675716251,30454.9338545266,1.10696400810033,1,13896.7250970891,0,580.172596497575,1958,0,13896.7313827536,23333.69144619,0,-9999,0,-9999,0,0,18.3369567251992,0,18.3369567251992,1.08732877004684e-08,0.0190502005116436,0.456304763265413,0.766171141846753,549,1
"84",0.105293439115398,28156.0386101452,1.11916628140025,1,16445.6438223133,0,293.32371458665,1958,0,16445.6561571458,26227.0327484222,0,-9999,0,-9999,0,0,17.846151444372,0,17.846151444372,1.77629422766798e-08,0.0104177906078364,0.584089842497235,0.931488733609425,553,1
"85",0.105293439115398,28156.0386101452,1.11916628140025,1,16445.6438223133,0,293.32371458665,1958,0,16445.6561571458,26227.0327484222,0,-9999,0,-9999,0,0,17.846151444372,0,17.846151444372,1.77629422766798e-08,0.0104177906078364,0.584089842497235,0.931488733609425,553,1
"86",0.112376903595403,26035.2134833092,1.05394028790295,1,16128.0878449325,0,252.488356221375,1958,0,16128.1704867932,24823.2364133828,0,-9999,0,-9999,0,0,17.3143535625344,0,17.3143535625344,3.02323418764181e-08,0.00969795605414343,0.619475254049011,0.95344854495995,556,1
"87",0.112376903595403,26035.2134833092,1.05394028790295,1,16128.0878449325,0,252.488356221375,1958,0,16128.1704867932,24823.2364133828,0,-9999,0,-9999,0,0,17.3143535625344,0,17.3143535625344,3.02323418764181e-08,0.00969795605414343,0.619475254049011,0.95344854495995,556,1
"88",0.112376903595403,26035.2134833092,1.05394028790295,1,16128.0878449325,0,252.488356221375,1958,0,16128.1704867932,24823.2364133828,0,-9999,0,-9999,0,0,17.3143535625344,0,17.3143535625344,3.02323418764181e-08,0.00969795605414343,0.619475254049011,0.95344854495995,556,1
"89",0.108692445875611,27595.990301543,1.10673030032776,1,15898.713801289,0,268.288367061991,1958,0,15898.8456700244,25779.2683694902,0,-9999,0,-9999,0,0,17.0893908432385,0,17.0893908432385,3.78592370501938e-08,0.00972200541203228,0.576128832351975,0.934167177470302,560,1
"90",0.108692445875611,27595.990301543,1.10673030032776,1,15898.713801289,0,268.288367061991,1958,0,15898.8456700244,25779.2683694902,0,-9999,0,-9999,0,0,17.0893908432385,0,17.0893908432385,3.78592370501938e-08,0.00972200541203228,0.576128832351975,0.934167177470302,560,1
"91",0.108692445875611,27595.990301543,1.10673030032776,1,15898.713801289,0,268.288367061991,1958,0,15898.8456700244,25779.2683694902,0,-9999,0,-9999,0,0,17.0893908432385,0,17.0893908432385,3.78592370501938e-08,0.00972200541203228,0.576128832351975,0.934167177470302,560,1
"92",0.108692445875611,27595.990301543,1.10673030032776,1,15898.713801289,0,268.288367061991,1958,0,15898.8456700244,25779.2683694902,0,-9999,0,-9999,0,0,17.0893908432385,0,17.0893908432385,3.78592370501938e-08,0.00972200541203228,0.576128832351975,0.934167177470302,560,1
"93",0.10198852588702,27642.8885354787,1.08894453418441,1,13931.2969375169,0,290.320875919106,1958,0,13931.2909733364,24475.9302364688,0,-9999,0,-9999,0,0,17.0489254126441,0,17.0489254126441,3.94226460608199e-08,0.0105025520595103,0.503973778118595,0.885433163218624,588,1
"94",0.10198852588702,27642.8885354787,1.08894453418441,1,13931.2969375169,0,290.320875919106,1958,0,13931.2909733364,24475.9302364688,0,-9999,0,-9999,0,0,17.0489254126441,0,17.0489254126441,3.94226460608199e-08,0.0105025520595103,0.503973778118595,0.885433163218624,588,1
"95",0.10198852588702,27642.8885354787,1.08894453418441,1,13931.2969375169,0,290.320875919106,1958,0,13931.2909733364,24475.9302364688,0,-9999,0,-9999,0,0,17.0489254126441,0,17.0489254126441,3.94226460608199e-08,0.0105025520595103,0.503973778118595,0.885433163218624,588,1
"96",0.10198852588702,27642.8885354787,1.08894453418441,1,13931.2969375169,0,290.320875919106,1958,0,13931.2909733364,24475.9302364688,0,-9999,0,-9999,0,0,17.0489254126441,0,17.0489254126441,3.94226460608199e-08,0.0105025520595103,0.503973778118595,0.885433163218624,588,1
"97",0.117671154711395,24978.3676930425,1.02449801110663,1,15935.2658253629,0,216.07596460737,1968,0,15935.2350795206,24077.9679299303,0,-9999,0,-9999,0,0,17.0778491447919,0,17.0778491447919,3.82987283066836e-08,0.00865052381575582,0.637961426276836,0.963952818127383,597,1
