"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",28838.1121721755,28413.0156333009,28074.4193308682,27800.3620494086,27575.6914041525,27389.5524908863,27233.9408967377,27102.8180516525,26991.5441987294,26896.5006231582,26814.8297422295,26741.2756978134,26677.4594552129,26621.801574726,26573.0145341499,26530.042250457,26492.0136448143,26458.2065869109,26428.0196249765,26400.9496321737,26376.5740001542,26357.5120380785,26340.0234964575,26323.932388996,26309.0857349733,26295.3501985778,26282.6092658369,26270.7608656095,26259.715358824,26249.3938341935,26239.7266598487,26211.4166309501,26186.6102443246,26164.7451829995,26145.3603091694,26128.075875629,26112.5779343604,26098.6059667641,26085.9430116093,26074.4077460104,26063.84810465,26073.3717364947,26080.7137948736,26086.2719538643,26090.3723015715,26093.282032807,26095.2200034734,26096.3654567821,26096.8652075715,26096.8395390283,26096.3870320118,26095.5885142945,26094.5102870347,26093.206759389,26091.722599451,26090.0944904804,26088.3525653091,26086.5215784792,26084.6218646785,26082.6701230329,26080.6800594446,26078.6629131614,26076.6278888739,26074.5825116598,26072.5329188704,26019.4725157642,26025.2278969135,26029.6689960687,26033.0341371875,26035.5179923765,26037.2796078627,26038.4489807575,25846.0323297042,25682.3653179646,25735.102509596,25394.6576702211,24987.2309795011,24877.3845648544,23694.5546540203,22015.809694943,19034.3167832941,12906.5625153809,7613.13111857354,5134.94599739338,4462.66013708314,3570.10737437328,2027.24137865326,1680.69286218856,1650.77008716746,1609.9074569317,1584.77826478989,1567.17807156696,1647.03074264972,1356.72223996703,1286.80613264563,1069.51278786947,877.925105837376,932.027113927995,998.107917600273,1049.60041629425,1071.44099747128,1035.55511844949,1091.00619426036,1145.84540911765,1089.51621478915,1107.8828181829,1137.2899664772,1115.1516562914,953.967094329954,1020.57922991974,1090.78197776128,1132.91108536336,1201.54189844242,1289.00005458097,1379.95555042101,1422.75200693397,1291.23286509241,1356.21620606204,1421.77225840117,1479.98117481548,1508.23500724498,923.953773999888,941.709295254523,971.723422526897,898.060010290885,913.666148490595,878.280292795871,768.438029593217,754.596672373046,784.056629217372,816.562693624555,839.364746138648,877.5997061105,907.593039147959,951.609660601071,1010.85274252053,1022.63615457753,1086.80889428837,966.908985106523,1024.86189426148,1087.08154241652,1153.91903471961,1225.75641594134,1301.00950135697,1383.95654561926,1473.24861299402,1569.4209320871,1673.05646813592,1784.79024603148,1905.31403757422,2035.38143099423,2175.81329649996,2327.50365481213,2491.42594528763,2668.63967496596,2860.29740780457,3067.65202196115,3292.06411877832,3535.00940547463,3798.08578820907,4083.01979488071,4391.67178687477,4726.03920192633,5088.25677863191,5480.59232533946,5905.43608739897,6365.28111130504,6862.69118080062,7400.25190269735,7980.49937899753,8605.81971765175,9278.31163400373,9999.60401208069,10770.6212687202,11591.2928289774,12460.2105096234,13374.2508002344,14328.1990227827,15314.4381830111,16322.7918675726,17340.626636755,18353.3085474145,19345.0551912934,20300.1269030617,21204.1827760822,22045.5389640992,22816.0609955452,23511.5162231745,24131.3696034595
"median",27877.2879212267,27451.5800531591,27116.9981467396,26853.3154894332,26637.7310479527,26470.3770235867,26335.6412015922,26217.299856917,26121.0789366185,26037.8433682868,25969.5363874177,25913.945987972,25873.8382849878,25834.4260926377,25802.3850110883,25779.678924987,25760.1386370222,25742.043393257,25727.4421255586,25717.4745710729,25709.6347386945,25705.7644009722,25700.504107922,25695.264100497,25688.480328708,25683.1015634103,25678.4451408401,25675.9738004595,25672.4625438351,25670.8105903589,25667.5167625063,25646.2191102089,25628.4791914746,25613.2177124769,25601.3932673051,25592.0056255177,25583.8628060821,25578.5429353328,25572.8017728623,25568.0945321043,25562.5099152303,25580.5103258314,25591.171248957,25602.1390662705,25611.1848698116,25618.4640529331,25624.2677445219,25628.8939200825,25632.9876063476,25637.2495018193,25640.9201777757,25643.7741666274,25645.2388894487,25646.4037939988,25647.9192854101,25648.8350932618,25650.1491287849,25651.7167833121,25653.1002168215,25654.3210418201,25655.0974761597,25655.4075368508,25655.5764341232,25655.711658987,25655.8199239942,25604.6836213717,25613.5035838432,25622.0015046418,25626.9023354832,25631.1967241686,25634.9881193614,25638.3351656854,25447.2181376884,25287.9369057244,25349.8908477773,25011.7532539144,24612.1066018205,24518.0098233589,23346.8524879469,21682.9727086858,18719.7883353364,12594.7079154257,7320.04234462119,4860.47260040757,4204.46515014964,3323.709662778,1778.61440130719,1432.9755201258,1404.8190134245,1365.82729545659,1341.8782668537,1325.34843350917,1406.71908893906,1116.05660410024,1046.45674979025,828.481939451796,633.852639841785,684.971530028146,748.392840054821,797.398719387142,817.154029089771,779.466144153447,832.490435368388,885.077359533866,825.22554688663,840.912193108985,867.615706105756,842.738189170182,678.803538320465,741.587024195691,808.175245421133,846.919240637018,912.244555154769,996.607541074008,1084.76630476113,1125.14712698028,991.374079329998,1053.19774490454,1116.09133401101,1171.26250110922,1195.68283288006,608.563386571966,619.613763070317,642.880551287678,562.436025901529,570.444900414653,527.427916703673,409.208993139466,385.572671421755,405.554127107367,427.63431458022,440.658632422445,468.888202027339,487.359201379417,520.666749780217,568.553081730068,568.182274525375,620.347567416191,489.030844501835,534.275857361584,583.554460199341,638.167807359404,696.49709597549,758.997822558987,827.690402401781,903.750911273849,987.693533240942,1079.63131070374,1177.88033037678,1287.38565305629,1407.17980057544,1535.72858608112,1680.65994848981,1836.12686505661,2005.82821300289,2191.65753517644,2397.47774772537,2618.62853780641,2857.43523925809,3125.58293124436,3411.00383884997,3730.44968206497,4079.0570437903,4457.06003611809,4857.05066443502,5290.42681350679,5780.62349849336,6296.64019249143,6865.14735635958,7477.85354224041,8141.01344823002,8856.81432588568,9621.21595780134,10457.3855612446,11350.5356822319,12286.3675761785,13260.915579609,14245.0706388646,15265.6808873879,16297.9529976316,17310.2829270305,18315.0795507901,19364.3968207767,20351.6377451345,21311.2989760732,22183.5520605668,22987.0963642874,23679.7532943822,24288.0977222067
"2.5%PI",25088.4655734036,24678.1378638257,24378.8228450819,24156.5764441118,23989.4582049075,23862.6320345819,23765.7246397818,23690.733670551,23630.197747553,23579.476078487,23541.1296272433,23508.2020996787,23480.942064063,23460.3322207553,23442.7070165624,23427.7519801718,23415.7768489354,23406.182819017,23398.4932104549,23392.327922033,23387.3834547001,23386.2294902143,23385.3037189439,23384.5609863412,23383.965083657,23383.4869718389,23383.1033594113,23382.7955633059,23382.5485960367,23382.350434047,23382.1914311417,23363.884474818,23349.1898199403,23337.387149773,23327.90244668,23320.2773417658,23314.1452120606,23309.2124283204,23305.2961617616,23302.1707351526,23299.6622718246,23315.8649367347,23328.8671284296,23339.2950772196,23347.6546130262,23354.3535463888,23359.7201680808,23364.0184365698,23367.4603800556,23370.2161816116,23372.4223532105,23374.2046641593,23375.6543008322,23376.8178120427,23377.7516251603,23378.5010562468,23379.1024920234,23379.5851454948,23379.9724677721,23380.2832829295,23380.5326999122,23380.7328450906,23380.8934506059,23381.0223268109,23381.1257415839,23332.9982320206,23342.5537532961,23350.2342690409,23356.4056407871,23361.3630717281,23365.3444926675,23368.5415052659,23188.6114914668,23043.6579606832,23109.044483284,22798.262645702,22436.7660562737,22370.1950662902,21287.3847782663,19772.2567199359,17063.2582860553,11413.7994458861,6535.13969481599,4282.1315558811,3712.1785171278,2924.07179168651,1493.25995598384,1176.34457579636,1156.37970131381,1126.08711430751,1110.56795366289,1102.39337209475,1188.37227976268,921.397917952573,859.337733106064,653.203865929824,465.315916039767,512.220435546612,571.724709055657,618.511947029599,637.57319629265,600.640271145803,651.8844318248,703.844988572376,646.969269261602,661.968090521616,688.46372627154,664.002733053748,499.673167221091,558.126054391336,621.415298004936,658.105843762492,722.086759070604,806.548477568863,896.884042920293,941.77776826612,813.91594641971,879.111787189145,946.70195384344,1009.39545112501,1044.71112501662,468.792912178687,478.635665247758,500.729338218256,419.22110887606,424.033977200288,377.653647097286,254.698677225133,223.301142474813,232.98931400769,244.938191258559,246.499766381744,261.996463995054,268.567818821475,287.905927529267,321.500414822283,306.829576722385,342.44417765378,193.285983096576,215.700833970265,240.715017959344,268.629940771553,299.781946186987,332.602020014025,371.144790349037,414.222019505372,462.170970092469,515.738241147817,575.11687235177,642.313741514697,716.79181773814,799.902535237341,892.758708607264,997.054914500078,1111.60937712281,1240.45734142205,1381.68497127385,1539.46063142367,1717.26151040832,1915.63069304712,2136.81651713158,2379.47849322422,2650.34614898717,2949.47729100301,3289.51445655593,3668.65505767328,4078.78901772,4536.8360997127,5060.66808407155,5604.3084786215,6230.18954330479,6899.48003522777,7654.85781108316,8471.19543719561,9345.92542799448,10282.4920481716,11280.4278052869,12305.469482488,13393.008505817,14477.3613801438,15531.3683483682,16523.3625634922,17400.1095008782,18152.3816314889,18828.7083826051,19408.0675400911,19977.6089668441,20563.1835852326,21131.4719501418
"97.5%PI",38315.2056484327,37893.4783963513,37500.1601084183,37142.2615369455,36805.9785489631,36491.4458787922,36198.2472011098,35924.8450142555,35667.4102085027,35425.4667330833,35197.5043107452,34984.4612137534,34775.6103729458,34580.1746575814,34396.4215265486,34222.2919518813,34056.917685245,33899.6285713308,33750.3317337105,33612.4374179834,33481.386381161,33359.7240566738,33250.5171725306,33148.5357485928,33051.6539035257,32949.6370210573,32847.867717829,32754.6221044473,32675.1689433453,32599.0308343161,32521.0443142318,32415.3267178242,32323.2786468055,32248.3091331029,32161.2724141412,32088.2278248712,32016.0047749604,31948.7862823591,31870.0721717983,31815.6632252454,31763.8029657516,31719.5329196578,31689.9731275411,31659.4633372973,31627.2697278159,31591.2156301438,31565.6877653864,31538.6882772692,31511.6570111139,31485.7312655993,31460.5106012103,31423.6872574228,31400.9267770124,31380.2386362707,31353.6804645301,31325.2172293385,31306.8113015067,31285.5687753023,31266.0379096765,31244.3304642578,31223.3130520098,31203.0431972951,31180.3395238546,31164.8124312927,31151.6188941653,31087.3815737497,31077.7620313903,31068.5274734476,31059.6619795187,31045.4009216391,31013.1492990341,30995.4966110959,30787.6086424906,30586.7679266061,30588.1746791663,30200.061502248,29707.8161275336,29477.2385791548,28153.5589162336,26220.943473289,22850.244322106,16116.1478263046,10323.5739541365,7521.33922536487,6660.89051911042,5639.43723621905,3978.29887381915,3601.32962220581,3559.0917044302,3506.77878807053,3472.21147235507,3446.2354892925,3520.10925984876,3218.2029034255,3152.47141649278,2932.85195577311,2753.62015827519,2838.94101156748,2933.4652419757,3013.49339017414,3060.49726335848,3046.460604388,3130.15922667805,3211.52339257995,3177.21151250473,3222.23897948788,3276.38168656086,3281.89649820383,3150.59612271608,3256.89429266075,3364.75613417098,3442.167608397,3545.14206407102,3664.55889920268,3783.75555194568,3841.52365254478,3734.73147091807,3824.61656385329,3915.59381632266,3994.45893832363,4044.50692351091,3482.83132821172,3555.39422983115,3641.3331438597,3622.37421744136,3702.21149943799,3731.32999335117,3689.39179316625,3751.53499092992,3863.83957081408,3976.85238169835,4083.3768901975,4211.64488678228,4329.43194902437,4454.88803317901,4602.42991955186,4715.73518716921,4875.5284268089,4851.76944421611,5020.10482876162,5182.39606925699,5349.93814488395,5535.51529162252,5710.12958244176,5910.70998307459,6108.53748710832,6312.76241959636,6520.0018330292,6712.19408339458,6929.66421941691,7148.02335202161,7383.60371953589,7610.11230022978,7837.80552944414,8087.9367950961,8350.97997734017,8630.34654577881,8905.55039673372,9178.44001037437,9471.40555405615,9763.07896072865,10077.5812478704,10388.8927386583,10722.072169809,11049.6309344975,11407.740400211,11760.5512315103,12104.7725866141,12503.8184762201,12894.8131528543,13292.0715718456,13707.3098639497,14113.9592293807,14583.0534023493,15050.6408697611,15560.1323502524,16134.6678770163,16772.8150950914,17498.0015065035,18350.9028004,19311.9814744699,20317.6087141251,21283.0232364479,22226.5882282939,23126.3484533472,23911.8234547077,24619.8264760833,25259.1980950697,25835.9208387172
"5%PI",25333.7697476979,24920.4016252096,24617.9575414523,24392.7575809556,24222.9208162941,24092.0059179664,23986.9939405097,23907.6368466952,23847.3236001858,23800.222228408,23759.1801451992,23725.909271586,23696.9874634043,23674.0886976741,23655.9960716053,23641.5076512051,23630.9245126682,23624.5918303333,23619.6662328106,23614.3009931452,23608.8347157383,23607.4196838246,23606.2807600984,23605.364024617,23604.6261028221,23604.0320976395,23603.5539290144,23603.1689999269,23602.8591242589,23602.6096648258,23602.4088401927,23583.9405265145,23569.0674330862,23557.0821344969,23547.4190361596,23539.6250245632,23533.3365055421,23528.2613340308,23524.1645240658,23520.8569030705,23518.1860743244,23534.3358393983,23547.3745707324,23557.8957939062,23566.381824458,23573.2238935704,23578.738884769,23583.1831600277,23586.7639218524,23589.6485119403,23591.9719962175,23593.8433359155,23595.3503978202,23596.5640152859,23597.5412754704,23598.3281773836,23598.9617793393,23599.4719326978,23599.8826808295,23600.213387442,23600.4796463033,23600.6940145017,23600.8666033367,23601.0055543946,23601.1174230605,23552.6594902815,23562.1588353421,23569.8192791412,23575.9948023796,23580.9719471101,23584.9824181144,23588.2134169409,23407.0416877101,23260.6135007406,23325.3177127385,23012.1827405574,22646.7791775936,22577.2768795071,21485.2592151456,19955.6969756162,17222.4145111198,11518.0873802534,6602.6984711365,4331.36220541115,3755.00520924916,2957.17088519658,1514.47530553988,1193.69793591047,1173.20110765788,1142.23179399441,1126.28438030521,1117.97133590178,1205.19870785027,934.613542908872,872.298668857391,664.04256230881,473.649193782835,520.99226599511,580.740696236315,627.926958248254,646.787405431962,608.194128679908,659.545056783634,711.510562314573,653.141966697869,668.348956324872,694.18911866103,669.691636296428,505.354259818876,563.963119778358,627.367769836503,664.123680705463,728.140816771051,812.682934978452,903.018083649918,947.54608433439,819.445163285787,884.357240010549,951.901829532523,1014.27832687069,1048.89839584875,472.704746468229,482.390542867859,504.264177377552,422.664263381162,427.773555461972,381.533616067949,258.854465167068,227.776810023815,238.051166877523,250.660232572294,252.738787380629,269.054758454223,276.219013966974,296.058922680483,330.34577957732,316.514167608463,353.032268911066,204.993687328146,228.222320984434,254.384851663189,284.135037899088,317.364350160262,351.833577237423,392.575706715637,438.04133384475,487.381286853663,543.769906816448,606.891748623048,676.637472384455,753.174226252029,837.866234090493,934.821136188292,1042.80512263458,1159.86518380847,1295.07701967628,1444.70609489942,1608.18605676818,1789.8501170178,1994.92267886198,2223.37596722434,2477.18739648122,2757.52802939706,3073.82424886261,3419.20724659912,3799.86763239935,4223.69310045852,4699.17324543363,5214.42747494861,5791.41082863037,6428.38085582605,7123.91819002366,7863.40212733347,8696.16358659757,9602.80133926064,10553.9545382266,11564.3161558714,12636.2235377625,13717.0847337942,14773.9982349501,15827.3108048185,16786.3325709972,17707.3391027043,18537.2351455859,19281.4819332672,20001.4021060778,20704.82427981,21365.2155126812,22024.5498524544
"95%PI",35205.7627251157,34782.7239673097,34401.110723758,34056.4947577148,33741.9187032184,33452.554368159,33185.6541162982,32938.6965205186,32714.1581666522,32513.4162835593,32313.1153388883,32126.3340737012,31956.4218712524,31798.1738654379,31658.9589811942,31532.1665986004,31413.2514848255,31303.3084313152,31200.0025807366,31090.0741632694,31001.5352383874,30920.9994379761,30847.3968722182,30779.5394717412,30712.2157824667,30656.6011041831,30599.2837530259,30553.1343506686,30500.7496715606,30455.1799777035,30411.293762619,30345.039555432,30281.8328398001,30220.4854073941,30172.9370673883,30132.21379016,30089.7324158783,30045.0290599346,29997.3240800087,29959.8483027904,29911.0785184319,29893.8482388155,29886.1907077977,29875.7347435715,29869.8134367891,29854.409809343,29844.6307244136,29836.624941991,29829.1413494526,29819.3184900337,29807.3553257469,29795.843786656,29786.7602654133,29780.7184678313,29774.415925061,29757.3744929968,29741.1261437214,29731.9921118084,29720.1570501314,29711.2347552605,29704.1243888689,29697.5946314671,29693.3034323093,29685.7005249232,29684.6198319996,29630.7750059324,29627.4288758091,29621.9479156122,29617.1167378475,29612.845988852,29610.2611241443,29608.0876217004,29410.541633016,29222.8378084214,29242.5738605258,28872.3925329283,28402.4828662656,28200.7134709639,26912.3191487813,25040.8182098189,21746.4397532768,15153.1644024574,9400.62268719129,6659.70828547304,5833.61673266425,4801.40857882535,3147.46806226513,2772.65758212655,2724.37065248891,2668.71283469496,2633.47898364735,2604.02770057144,2671.89532643072,2364.33341268815,2294.88640391475,2077.43115114445,1900.4613554103,1973.94748529517,2058.32222769081,2124.77479989903,2158.98152796535,2138.58009367218,2209.51541164346,2278.25029721933,2235.22128602419,2268.59277462875,2315.67516262933,2308.31459894728,2162.19038013016,2254.89805400297,2347.81544622447,2411.08850171861,2499.81579273855,2605.26839111467,2711.1455903378,2765.46182114458,2645.77497814827,2729.3615681687,2811.58103680713,2882.22577534632,2919.31658161429,2341.7218507235,2392.01282142106,2458.83980108754,2422.47040963782,2480.48464316596,2487.87335899172,2425.44638251023,2466.76553378732,2556.12622133635,2649.54554363971,2739.18336511359,2846.04708922199,2945.46652664368,3061.1390039116,3185.56730033405,3277.21486113224,3420.81115342552,3370.53339960234,3508.11210179877,3653.40967851787,3806.70687636075,3958.86391526899,4117.01965949542,4294.71292509496,4477.78855968535,4664.10888538881,4868.92625136585,5066.15670849757,5281.09735217506,5497.77435948916,5728.91179327593,5964.98947227855,6210.89435783945,6465.2074883867,6730.52411615457,7012.89200784983,7299.75610404697,7607.35370271671,7918.57660964058,8248.8439237044,8587.69763444434,8936.72888066626,9293.41831762958,9674.14434584716,10041.2519065527,10449.689320275,10861.3853942355,11313.6896276276,11773.3880889025,12246.7601516213,12753.2623800912,13279.7928787822,13810.2751594606,14381.2880096934,14999.6868042797,15641.2954043914,16322.5408453589,17111.2577577324,17976.5020033349,18927.5464834833,19935.6070458336,20944.0880215439,21921.2850617329,22823.2604940066,23640.1562334468,24367.5136761076,25024.1993476156,25617.5634215632
"min",24435.8321768371,24035.6345468377,23744.236377567,23528.2315021777,23366.0681727812,23243.1963246385,23149.457104896,23077.5757200864,23022.2411838142,22979.5183476087,22946.4579857406,22918.0287699716,22895.9598585977,22878.8085264457,22865.4670799092,22855.0820160053,22846.9938613812,22840.6919583368,22835.7802153068,22831.9509993145,22828.9651352792,22829.4379064994,22829.8066317347,22830.09420362,22830.318480001,22830.4933903981,22830.6297996381,22830.7361818201,22830.8191461889,22830.8838474092,22830.9343056239,22812.8647133574,22798.7671652028,22787.7605360428,22779.1622687225,22772.442422614,22767.1888176412,22763.0804203691,22759.8669165085,22757.3529664137,22755.3860299305,22771.9558696058,22784.9173094808,22795.0494185488,22802.9656897998,22809.1481996581,22813.975127975,22817.7427641224,22820.6830040009,22822.9772012441,22824.7670954658,22826.1634120044,22827.2526157112,22828.1022067614,22828.764868207,22829.2817111887,22829.6848122631,22829.9991961291,22830.2443842897,22830.4356042585,22830.5847334634,22830.7010359012,22830.7917369535,22830.8624718624,22830.9176356002,22782.9369401914,22793.5017232488,22801.7567010094,22808.2041371902,22813.2381484531,22817.1675713544,22820.2341595045,22640.8372251552,22500.2992144667,22571.2078994854,22265.3601700602,21914.3922917389,21861.5308479603,20797.0929186639,19318.4392977705,16668.6770746877,11118.9980376885,6356.63704659039,4157.99509169608,3607.80260590338,2839.87110412329,1442.26887097219,1133.54525968303,1114.97906558535,1086.24185984778,1072.15896157692,1065.43641291739,1150.97495921884,891.322941175863,832.148530059205,631.756421457175,450.098988522407,496.146091265393,554.685661905266,600.966463844257,620.429790359793,585.705293813269,636.653474379919,688.567349810233,636.662536530069,654.284024772634,682.396628488363,657.871155037602,493.454521981715,551.64564134923,614.63574208792,651.044611777654,714.741235734944,798.938481725403,889.048812102665,933.766083851875,805.746043857142,870.657784977926,938.210451139059,1000.71342076259,1035.57089547291,459.529250269232,468.668951180825,489.885275783241,407.60076078725,411.623265745308,364.119635213157,240.01980408109,207.299343367434,215.723803360541,226.140826610694,225.785170638388,239.38761180933,243.592667606414,260.29315331807,290.961241368769,273.242507506995,305.436238711891,152.42286172813,170.381747072382,190.456569349441,212.896617486336,237.980544287723,264.019822435504,295.126973421903,329.899022588131,368.767665723237,412.215409819749,460.781535676047,515.068751959779,575.7506171258,643.579812256781,719.39735429086,804.142844699581,898.865852679449,1004.73853310534,1123.0695760396,1255.31957378648,1403.11786933251,1568.28091066485,1752.83207039208,1959.02278697756,2189.35472502549,2446.60241220871,2733.83545402663,3054.43890518083,3412.12962047101,3810.96532910158,4255.34165975526,4749.97025294282,5299.82828683724,5910.06609780058,6585.85509567272,7332.15313204402,8153.3597166556,9052.83085040929,10032.226244396,11074.100786097,12001.343309537,12978.2036963431,13943.6105946707,14900.509824995,15728.0977286427,16276.2686999444,16482.4217017042,16690.817495439,16901.4644686194,17114.3702903276,17168.4532521651
"max",83360.7041439412,82947.2538826464,82534.0756864354,82121.1647994658,81708.5165095483,81296.1261477213,80883.9890878309,80472.1007461189,80060.4565808173,79649.0520917493,79237.8828199364,78824.0501953839,78410.445571837,77997.0645514275,77583.9027767538,77170.9559305123,76758.2197351336,76345.6899524248,75933.3623832177,75521.2328670231,75109.2972816903,74700.4456949011,74291.7786161104,73883.2920915515,73474.9822037645,73066.8450712901,72658.8768483671,72251.0737246359,71843.4319248461,71435.9477085691,71028.6173699152,70603.4895847466,70192.8628847173,69782.4606794192,69372.2773177591,68962.3072054426,68552.5448043932,68142.984632182,67733.6212614688,67324.449319453,66915.4634873351,66524.8490991566,66134.4026365484,65744.119383506,65353.9946697119,64964.0238701119,64574.2024044985,64184.5257371016,63794.9893761871,63405.5888736627,63016.3198246909,62627.1778673086,62238.1586820543,61849.2579916018,61460.4715604002,61071.7951943211,60683.2247403116,60294.7560860539,59906.3851596314,59518.1079291999,59129.920402666,58741.8186273704,58353.7986897774,57965.8567151697,57577.9888673493,57141.951084825,56754.2281551462,56366.5676113875,55978.9657731699,55591.4189971821,55203.9236769122,54816.4762423851,54246.4636623785,53676.5099929051,53289.2172748268,52538.4448388297,51679.18192551,51050.8109709923,49396.3502284521,47144.4290971715,43522.0856858847,36788.3512209643,30910.3657545454,27996.6559510529,26973.4845957307,25793.2037019188,24067.8194184587,23598.1010155578,23455.8495995485,23305.5079141602,23173.2030884032,23049.8963275401,23020.0111773198,22633.3384223851,22478.6835074511,22190.3072099616,21944.0369417988,21945.9136066796,21954.8259929268,21944.6465178561,21902.3031630118,21803.6640856382,21794.4345421811,21780.1766038136,21656.3678638556,21607.8892988066,21568.4380434557,21472.2126041975,21238.951884776,21247.6054001627,21254.2621033553,21226.9212584452,21222.5703411814,21231.2178206124,21235.8684865083,21184.5208659114,20955.1543191643,20933.7030314679,20907.2438019324,20867.7747726149,20793.291117111,20103.7798341444,20067.0112265166,20041.228818674,19909.4367293803,19873.595091834,19785.7399622045,19626.8517299165,19573.9035201654,19565.935292031,19558.9640499594,19539.9901707655,19535.0091126546,19519.0261695898,19515.0371772612,19523.0466749482,19479.0592044436,19487.0550791293,19306.0539820585,19313.9842490707,19321.9175270141,19329.8538166884,19337.7931188929,19343.7354344269,19351.6800051167,19359.6275905324,19367.5781914721,19375.5318087341,19383.4884431161,19391.4480954155,19399.4107664296,19407.3764569552,19415.345167789,19423.3168997272,19431.291653566,19439.2694301009,19447.2502301275,19455.2340544409,19463.2209038358,19471.2107791069,19479.2036810484,19487.1996104541,19495.1985681178,19503.2005548328,19511.2055713921,19519.2136185884,19527.2246972141,19535.2388080614,19543.2559519221,19551.2761295876,19559.2993418491,19567.3255894976,19575.3548733236,19583.3871941173,19591.4225526688,19599.4609497676,19607.502386203,19615.5468627641,19920.1500299279,20558.8280975103,21197.9376872215,22015.5983589907,22836.6651502394,23524.2786941905,24239.0575947696,24998.3149797608,25698.9336000287,26302.3644661178,26872.3915967488
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
