"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"mean",0.0865314716531357,23957.7354080002,1,-999,15690.3240637292,0,-999,841.334076557189,1955.7589,0,15690.3298858152,21675.0128391814,0,-9999,0,-9999,0,0,18.0689477944355,0,18.0689477944355,1.9377269119938e-08,0.031814580090706,0.657723688668721,0.911279064129876,1432468.8617,1
"median",0.0918160232671071,23391.7803838733,1,-999,15640.792172926,0,-999,431.325201192065,1958,0,15640.791558659,21777.0030155799,0,-9999,0,-9999,0,0,17.7877821749382,0,17.7877821749382,1.88306089978978e-08,0.0184103538681581,0.657279148861552,0.937812819242024,1434289.5,1
"2.5%PI",0.0290417579866946,22271.3967610479,1,-999,13662.6142527908,0,-999,211.605984297215,1926,0,13662.6111944829,19880.1952357382,0,-9999,0,-9999,0,0,17.0297064141569,0,17.0297064141569,1.07821809705708e-09,0.00948390731396062,0.554327987471077,0.694990354022455,72208.9,1
"97.5%PI",0.116813595951395,28904.4879897393,1,-999,17970.6544328539,0,-999,3893.74469841211,1968,0,17970.7878033759,22593.8482114229,0,-9999,0,-9999,0,0,20.647956078352,0,20.647956078352,4.01876374737315e-08,0.134688887159615,0.762251469625596,0.979778485261061,2788549.35,1
"5%PI",0.0389262878936483,22316.9246152577,1,-999,13971.8623089488,0,-999,226.290429838102,1926,0,13971.8614720577,20464.2755406579,0,-9999,0,-9999,0,0,17.0703193038388,0,17.0703193038388,1.95150379440616e-09,0.0101288924659277,0.575574614120048,0.760411825647327,143004.05,1
"95%PI",0.115715214675781,27209.092732536,1,-999,17578.2146585057,0,-999,2526.73584292441,1968,0,17578.2160108165,22445.9710645347,0,-9999,0,-9999,0,0,20.0546655933292,0,20.0546655933292,3.85882001133589e-08,0.0930385215904526,0.745016539996531,0.97623314502969,2718374.15,1
"min",0.0012860818747431,22222.5696722282,1,-999,12063.9115275117,0,-999,164.247158152809,1926,0,12063.908797253,16377.4335082129,0,-9999,0,-9999,0,0,16.9698801780729,0,16.9698801780729,8.27566549077498e-12,0.00737011112934229,0.364569260310898,0.369911199119491,295,1
"max",0.117998881615233,47866.4068875779,1,-999,20144.0817046678,0,-999,17322.1466324889,1968,0,20144.0699394892,23447.4036600376,0,-9999,0,-9999,0,0,25.5177017760532,0,25.5177017760532,4.26652878568193e-08,0.361885250195879,0.85817964807795,0.991291360603046,2859272,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
