"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.116517108094413,22283.5694788143,1,-999,14360.3628801648,0,-999,203.953764241195,1968,0,14360.3726273272,21486.1033610454,0,-9999,0,-9999,0,0,17.2746277338669,0,17.2746277338669,3.14575212210952e-08,0.00915265233584323,0.644437716362275,0.964212819740253,295,1
"2",0.100707231139764,22971.3888904586,1,-999,16348.0965833878,0,-999,357.962698778329,1958,0,16348.0992479435,22129.2109160994,0,-9999,0,-9999,0,0,17.6700223361526,0,17.6700223361526,2.11839432489698e-08,0.0155829802231511,0.711672216508153,0.963337960174058,538,1
"3",0.0835447667017579,23810.002196326,1,-999,15438.0098191323,0,-999,541.147476798591,1958,0,15438.0110367,21868.108214942,0,-9999,0,-9999,0,0,17.4794226723589,0,17.4794226723589,2.56320408497908e-08,0.0227277373742574,0.6483834360621,0.918442091463409,896,1
"4",0.110614378847647,22532.3463308588,1,-999,14296.3360287249,0,-999,249.44162489751,1968,0,14296.5367081508,21526.0502834554,0,-9999,0,-9999,0,0,17.4532677929364,0,17.4532677929364,2.6311287878601e-08,0.0110703794995327,0.634489480066764,0.955339935192405,1191,1
"5",0.0795016516111791,24025.607259298,1,-999,14853.8421058329,0,-999,591.547343055218,1958,0,14853.8422003733,21516.108782283,0,-9999,0,-9999,0,0,17.8797441832092,0,17.8797441832092,1.71761475967632e-08,0.0246215355420949,0.618250437546165,0.895549009441009,1388,1
"6",0.0792609540377743,24039.241188257,1,-999,15331.5407360205,0,-999,613.428255540486,1958,0,15331.5375303573,21752.8597145136,0,-9999,0,-9999,0,0,17.6097075753591,0,17.6097075753591,2.25009664492362e-08,0.0255177878010618,0.637771276151872,0.904889615448417,1608,1
"7",0.078883696236182,24060.4497757462,1,-999,15809.500665986,0,-999,639.411569077839,1958,0,15809.501081109,21972.3395480224,0,-9999,0,-9999,0,0,17.5954149480773,0,17.5954149480773,2.28248736043589e-08,0.0265752126430483,0.657074212180586,0.91321399860826,1862,1
"8",0.0583967397892848,25342.8201343481,1,-999,15574.5003724005,0,-999,1302.32615551007,1958,0,15574.5003693498,21203.4956898502,0,-9999,0,-9999,0,0,18.2451524835176,0,18.2451524835176,1.19187567109995e-08,0.0513883675378722,0.614552772216579,0.836666778892231,2204,1
"9",0.0622135966601782,25071.8819554332,1,-999,15251.2380500557,0,-999,1100.37489738514,1958,0,15251.238114433,21156.2619642913,0,-9999,0,-9999,0,0,18.2788536394614,0,18.2788536394614,1.15237739043657e-08,0.0438888033750768,0.608300491424738,0.843824249088994,2547,1
"10",0.111888804459013,22478.0526983874,1,-999,16714.9237828562,0,-999,284.999116052729,1958,0,16714.6325282879,21989.3795870672,0,-9999,0,-9999,0,0,18.0344797387918,0,18.0344797387918,1.47138039614539e-08,0.0126789949234871,0.743597888685753,0.978259989071239,2889,1
"11",0.0995362229719758,23025.6466150753,1,-999,18078.7891378859,0,-999,403.886099898976,1958,0,18078.7949841284,22490.2807190617,0,-9999,0,-9999,0,0,20.2252161109316,0,20.2252161109316,1.64550894597197e-09,0.0175407060939841,0.785159057044327,0.97674914824485,3167,1
"12",0.0717068602414802,24468.2865483952,1,-999,14718.7244984088,0,-999,755.890224303663,1958,0,14718.7244981884,21200.0154670571,0,-9999,0,-9999,0,0,18.3596989173979,0,18.3596989173979,1.06287959782717e-08,0.0308926504848881,0.601542918384442,0.866428281568721,3369,1
"13",0.075587192859035,24244.0635231213,1,-999,15388.8764388394,0,-999,693.074904221489,1958,0,15388.8906945316,21703.7966134523,0,-9999,0,-9999,0,0,17.6982787466671,0,17.6982787466671,2.05937388500627e-08,0.0285874067092966,0.634748819225599,0.8952210751615,3704,1
"14",0.0475007353206165,26253.5543121577,1,-999,16085.1313919993,0,-999,1879.86424988406,1926,0,16085.131978379,20999.1426254708,0,-9999,0,-9999,0,0,18.546548274414,0,18.546548274414,8.81731641630853e-09,0.0716041808104252,0.612683973648862,0.799859035305795,4039,1
"15",0.0812886501299217,23928.354893787,1,-999,13965.8051176229,0,-999,532.111163961012,1958,0,13965.8051068178,21074.1503699673,0,-9999,0,-9999,0,0,19.0840361319453,0,19.0840361319453,5.15120003996946e-09,0.0222376827125367,0.583650868135693,0.880718731543017,4208,1
"16",0.0557623957754113,25542.6695237159,1,-999,15825.0100751175,0,-999,1466.11852419996,1957,0,15825.0101055098,21254.5608515234,0,-9999,0,-9999,0,0,18.2618906508325,0,18.2618906508325,1.17209189070522e-08,0.0573987978366432,0.619551926270532,0.832119792012692,4434,1
"17",0.0395435585323721,27132.8059638125,1,-999,16277.9191810405,0,-999,2462.6143494512,1926,0,16277.9185753812,20638.2779571786,0,-9999,0,-9999,0,0,18.8715350400675,0,18.8715350400675,6.37083660980187e-09,0.0907615066696612,0.599934949488501,0.760639278691051,4885,1
"18",0.114481165648904,22368.4284738921,1,-999,15018.4811528306,0,-999,233.969582439981,1968,0,15018.6333439673,21650.2079803608,0,-9999,0,-9999,0,0,17.0091043838078,0,17.0091043838078,4.1024171966422e-08,0.0104598131564345,0.671421032617321,0.96789132976554,5149,1
"19",0.0477876004502177,26268.8828568583,1,-999,18177.1965636872,0,-999,1947.18572946588,1926,0,18177.1965639132,22555.9475900894,0,-9999,0,-9999,0,0,20.3958877374501,0,20.3958877374501,1.38732592526089e-09,0.0741251822575129,0.691966866766375,0.858656521976931,5483,1
"20",0.108116729492322,22640.4276592031,1,-999,15511.0603326466,0,-999,293.448924378282,1958,0,15511.0539704419,21842.3185725207,0,-9999,0,-9999,0,0,17.1152225656985,0,17.1152225656985,3.68937909978712e-08,0.0129612800957405,0.685104283537543,0.964748497745007,5901,1
"21",0.0825021549956873,23865.7703622876,1,-999,16375.1504267566,0,-999,590.899995731818,1958,0,16375.1256516029,22240.7345947045,0,-9999,0,-9999,0,0,17.8210121442042,0,17.8210121442042,1.82151504980823e-08,0.0247593095367058,0.686134384225815,0.931909352058841,6263,1
"22",0.0668063221867196,24773.5799210145,1,-999,16265.6026653713,0,-999,997.874217655303,1958,0,16265.6057404235,21958.5681510492,0,-9999,0,-9999,0,0,17.9867224538424,0,17.9867224538424,1.54335449362774e-08,0.0402797746969481,0.656570660852532,0.886370408356788,6601,1
