"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2017","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2017","draw","save"
"1",0.062599046993535,30722.7541859126,1,1.4020602868963,1.01609727661928,1.66959484753244,14523.0268845335,0,0.566122326534241,973.792889450961,1958,0,21677.3604154416,0,-9999,0,-9999,0,0,18.2893390359694,0,18.2893390359694,1.14035738396451e-08,0.0316961455850686,0.705579984276977,19,1
"2",0.062599046993535,30722.7541859126,1,1.4020602868963,1.01609727661928,1.66959484753244,14523.0268845335,0,0.566122326534241,973.792889450961,1958,0,21677.3604154416,0,-9999,0,-9999,0,0,18.2893390359694,0,18.2893390359694,1.14035738396451e-08,0.0316961455850686,0.705579984276977,19,1
"3",0.0946452005151659,26716.0527727255,1,1.35401513531571,1.02086666904991,1.59121933983454,16500.58397674,0,0.494385758182034,390.579157463342,1958,0,24270.9894806545,0,-9999,0,-9999,0,0,17.7210693996699,0,17.7210693996699,2.01297020303928e-08,0.0146196431331385,0.908479620366404,25,1
"4",0.0946452005151659,26716.0527727255,1,1.35401513531571,1.02086666904991,1.59121933983454,16500.58397674,0,0.494385758182034,390.579157463342,1958,0,24270.9894806545,0,-9999,0,-9999,0,0,17.7210693996699,0,17.7210693996699,2.01297020303928e-08,0.0146196431331385,0.908479620366404,25,1
"5",0.0946452005151659,26716.0527727255,1,1.35401513531571,1.02086666904991,1.59121933983454,16500.58397674,0,0.494385758182034,390.579157463342,1958,0,24270.9894806545,0,-9999,0,-9999,0,0,17.7210693996699,0,17.7210693996699,2.01297020303928e-08,0.0146196431331385,0.908479620366404,25,1
"6",0.037460936002899,33487.4680862785,1,1.34982639782131,1.01646255720772,1.79797315777479,17463.6758037377,0,0.139075088780373,2423.15525931017,1926,0,22198.2284096088,0,-9999,0,-9999,0,0,19.2874401148708,0,19.2874401148708,4.20311418047032e-09,0.0723600617719756,0.662881659264786,55,1
"7",0.099667677374091,25693.6885286678,1,1.40987321659923,1.0182131201639,1.84200478801372,16471.9906056998,0,0.0425208762753755,344.521691925142,1958,0,23832.0374785345,0,-9999,0,-9999,0,0,17.6782850585112,0,17.6782850585112,2.10096273610846e-08,0.0134088062732115,0.927544422123118,77,1
"8",0.099667677374091,25693.6885286678,1,1.40987321659923,1.0182131201639,1.84200478801372,16471.9906056998,0,0.0425208762753755,344.521691925142,1958,0,23832.0374785345,0,-9999,0,-9999,0,0,17.6782850585112,0,17.6782850585112,2.10096273610846e-08,0.0134088062732115,0.927544422123118,77,1
"9",0.099667677374091,25693.6885286678,1,1.40987321659923,1.0182131201639,1.84200478801372,16471.9906056998,0,0.0425208762753755,344.521691925142,1958,0,23832.0374785345,0,-9999,0,-9999,0,0,17.6782850585112,0,17.6782850585112,2.10096273610846e-08,0.0134088062732115,0.927544422123118,77,1
"10",0.099667677374091,25693.6885286678,1,1.40987321659923,1.0182131201639,1.84200478801372,16471.9906056998,0,0.0425208762753755,344.521691925142,1958,0,23832.0374785345,0,-9999,0,-9999,0,0,17.6782850585112,0,17.6782850585112,2.10096273610846e-08,0.0134088062732115,0.927544422123118,77,1
"11",0.0969924215283245,27667.5225709429,1,1.36315978917759,1.0173022786842,1.78648843232611,13270.8769055316,0,0.706863130675629,320.461176573518,1958,0,22863.0351930135,0,-9999,0,-9999,0,0,18.5628518986984,0,18.5628518986984,8.6747277169739e-09,0.0115825757709898,0.826349201826431,125,1
"12",0.0969924215283245,27667.5225709429,1,1.36315978917759,1.0173022786842,1.78648843232611,13270.8769055316,0,0.706863130675629,320.461176573518,1958,0,22863.0351930135,0,-9999,0,-9999,0,0,18.5628518986984,0,18.5628518986984,8.6747277169739e-09,0.0115825757709898,0.826349201826431,125,1
"13",0.0959460877799429,26493.5357363786,1,1.30141544030514,1.02133467504204,1.65879682699774,14143.6174367554,0,0.38774542324245,342.244204535229,1958,0,22884.350416557,0,-9999,0,-9999,0,0,17.2499744450313,0,17.2499744450313,3.22426913230057e-08,0.0129180267949396,0.863771096627701,153,1
"14",0.0959460877799429,26493.5357363786,1,1.30141544030514,1.02133467504204,1.65879682699774,14143.6174367554,0,0.38774542324245,342.244204535229,1958,0,22884.350416557,0,-9999,0,-9999,0,0,17.2499744450313,0,17.2499744450313,3.22426913230057e-08,0.0129180267949396,0.863771096627701,153,1
"15",0.0959460877799429,26493.5357363786,1,1.30141544030514,1.02133467504204,1.65879682699774,14143.6174367554,0,0.38774542324245,342.244204535229,1958,0,22884.350416557,0,-9999,0,-9999,0,0,17.2499744450313,0,17.2499744450313,3.22426913230057e-08,0.0129180267949396,0.863771096627701,153,1
"16",0.0959460877799429,26493.5357363786,1,1.30141544030514,1.02133467504204,1.65879682699774,14143.6174367554,0,0.38774542324245,342.244204535229,1958,0,22884.350416557,0,-9999,0,-9999,0,0,17.2499744450313,0,17.2499744450313,3.22426913230057e-08,0.0129180267949396,0.863771096627701,153,1
"17",0.0959460877799429,26493.5357363786,1,1.30141544030514,1.02133467504204,1.65879682699774,14143.6174367554,0,0.38774542324245,342.244204535229,1958,0,22884.350416557,0,-9999,0,-9999,0,0,17.2499744450313,0,17.2499744450313,3.22426913230057e-08,0.0129180267949396,0.863771096627701,153,1
"18",0.0101402849815786,52278.5790068207,1,1.36792886533542,1.01690756105998,1.860972151384,16896.9297003932,0,0.138763456139714,10134.3874744107,1926,0,18380.2388068127,0,-9999,0,-9999,0,0,20.4878818390712,0,20.4878818390712,1.2653945842825e-09,0.193853537470643,0.351582601440155,173,1
"19",0.0708816494620405,30995.5447169093,1,1.28095438357908,1.01453140733428,1.65657601572478,16706.1788761057,0,0.888018057215959,813.397735671925,1958,0,24683.9817275883,0,-9999,0,-9999,0,0,17.9772424501301,0,17.9772424501301,1.55805507062352e-08,0.0262424081622345,0.79637192870891,174,1
"20",0.0708816494620405,30995.5447169093,1,1.28095438357908,1.01453140733428,1.65657601572478,16706.1788761057,0,0.888018057215959,813.397735671925,1958,0,24683.9817275883,0,-9999,0,-9999,0,0,17.9772424501301,0,17.9772424501301,1.55805507062352e-08,0.0262424081622345,0.79637192870891,174,1
"21",0.0730390671975911,30794.7881759073,1,1.27913332892116,1.01402698736998,1.87793398335674,14587.0765164727,0,0.712959298165515,670.92955922475,1958,0,22904.2769160459,0,-9999,0,-9999,0,0,17.4424825935576,0,17.4424825935576,2.65965961519946e-08,0.0217871139555251,0.743771211713198,175,1
"22",0.0730390671975911,30794.7881759073,1,1.27913332892116,1.01402698736998,1.87793398335674,14587.0765164727,0,0.712959298165515,670.92955922475,1958,0,22904.2769160459,0,-9999,0,-9999,0,0,17.4424825935576,0,17.4424825935576,2.65965961519946e-08,0.0217871139555251,0.743771211713198,175,1
"23",0.0730390671975911,30794.7881759073,1,1.27913332892116,1.01402698736998,1.87793398335674,14587.0765164727,0,0.712959298165515,670.92955922475,1958,0,22904.2769160459,0,-9999,0,-9999,0,0,17.4424825935576,0,17.4424825935576,2.65965961519946e-08,0.0217871139555251,0.743771211713198,175,1
"24",0.0730390671975911,30794.7881759073,1,1.27913332892116,1.01402698736998,1.87793398335674,14587.0765164727,0,0.712959298165515,670.92955922475,1958,0,22904.2769160459,0,-9999,0,-9999,0,0,17.4424825935576,0,17.4424825935576,2.65965961519946e-08,0.0217871139555251,0.743771211713198,175,1
"25",0.0730390671975911,30794.7881759073,1,1.27913332892116,1.01402698736998,1.87793398335674,14587.0765164727,0,0.712959298165515,670.92955922475,1958,0,22904.2769160459,0,-9999,0,-9999,0,0,17.4424825935576,0,17.4424825935576,2.65965961519946e-08,0.0217871139555251,0.743771211713198,175,1
"26",0.111344258720521,25247.6127895319,1,1.4026845716266,1.01788133876753,1.82423305053736,13367.5486264983,0,0.181255239527673,214.729890288581,1968,0,22640.6285230213,0,-9999,0,-9999,0,0,17.9593712878333,0,17.9593712878333,1.5861496190465e-08,0.00850495815499879,0.896743336162398,181,1
"27",0.111344258720521,25247.6127895319,1,1.4026845716266,1.01788133876753,1.82423305053736,13367.5486264983,0,0.181255239527673,214.729890288581,1968,0,22640.6285230213,0,-9999,0,-9999,0,0,17.9593712878333,0,17.9593712878333,1.5861496190465e-08,0.00850495815499879,0.896743336162398,181,1
"28",0.111344258720521,25247.6127895319,1,1.4026845716266,1.01788133876753,1.82423305053736,13367.5486264983,0,0.181255239527673,214.729890288581,1968,0,22640.6285230213,0,-9999,0,-9999,0,0,17.9593712878333,0,17.9593712878333,1.5861496190465e-08,0.00850495815499879,0.896743336162398,181,1
"29",0.0388199416087009,36821.3916600017,1,1.37261117156595,1.02194098551291,1.79279144812687,15139.0054086223,0,0.531879253918305,2153.00427650074,1926,0,20163.256207616,0,-9999,0,-9999,0,0,19.1815361171775,0,19.1815361171775,4.67266568708389e-09,0.0584715617590168,0.54759625583405,189,1
"30",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"31",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"32",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"33",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"34",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"35",0.10110482880706,25877.7006712523,1,1.38368076777784,1.0176064568125,1.7430003238233,15908.9734043228,0,0.224241187097505,324.456276708035,1958,0,23780.8270756145,0,-9999,0,-9999,0,0,17.0624443410565,0,17.0624443410565,3.88932804212662e-08,0.0125380643678468,0.918969864352466,195,1
"36",0.0744695355761796,28611.9889840098,1,1.30471510878997,1.01704409160654,1.67374957634212,14791.6394141503,0,0.43036124156788,653.722238802018,1958,0,22573.6154065865,0,-9999,0,-9999,0,0,17.3920314855191,0,17.3920314855191,2.79728487277094e-08,0.0228478432298908,0.788956525154615,199,1
"37",0.0744695355761796,28611.9889840098,1,1.30471510878997,1.01704409160654,1.67374957634212,14791.6394141503,0,0.43036124156788,653.722238802018,1958,0,22573.6154065865,0,-9999,0,-9999,0,0,17.3920314855191,0,17.3920314855191,2.79728487277094e-08,0.0228478432298908,0.788956525154615,199,1
"38",0.0744695355761796,28611.9889840098,1,1.30471510878997,1.01704409160654,1.67374957634212,14791.6394141503,0,0.43036124156788,653.722238802018,1958,0,22573.6154065865,0,-9999,0,-9999,0,0,17.3920314855191,0,17.3920314855191,2.79728487277094e-08,0.0228478432298908,0.788956525154615,199,1
"39",0.0744695355761796,28611.9889840098,1,1.30471510878997,1.01704409160654,1.67374957634212,14791.6394141503,0,0.43036124156788,653.722238802018,1958,0,22573.6154065865,0,-9999,0,-9999,0,0,17.3920314855191,0,17.3920314855191,2.79728487277094e-08,0.0228478432298908,0.788956525154615,199,1
"40",0.0744695355761796,28611.9889840098,1,1.30471510878997,1.01704409160654,1.67374957634212,14791.6394141503,0,0.43036124156788,653.722238802018,1958,0,22573.6154065865,0,-9999,0,-9999,0,0,17.3920314855191,0,17.3920314855191,2.79728487277094e-08,0.0228478432298908,0.788956525154615,199,1
"41",0.0675899025788531,30500.5580733399,1,1.35192982561886,1.01403841460324,1.77354465024462,18077.8234819882,0,0.584414503769949,992.582822529357,1926,0,25277.9984164608,0,-9999,0,-9999,0,0,20.4868048439629,0,20.4868048439629,1.26675814220067e-09,0.0325431036423219,0.828771668888117,266,1
"42",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"43",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"44",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"45",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"46",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"47",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"48",0.112153261863627,24976.9479638291,1,1.30888358699856,1.01621770046615,1.56873613354394,14048.7218773924,0,0.284006915753707,222.540849835919,1968,0,22857.9779898447,0,-9999,0,-9999,0,0,16.9639599570076,0,16.9639599570076,4.2918624958634e-08,0.00890984960044742,0.915162974393308,299,1
"49",0.0559155385228805,32227.555260002,1,1.2553440074739,1.0205617836775,1.65232287808167,16889.3299436895,0,0.639842681586742,1281.17499363833,1926,0,23616.9276336268,0,-9999,0,-9999,0,0,18.2878575217446,0,18.2878575217446,1.14204809174488e-08,0.039754023639156,0.732817846190709,300,1
"50",0.0559155385228805,32227.555260002,1,1.2553440074739,1.0205617836775,1.65232287808167,16889.3299436895,0,0.639842681586742,1281.17499363833,1926,0,23616.9276336268,0,-9999,0,-9999,0,0,18.2878575217446,0,18.2878575217446,1.14204809174488e-08,0.039754023639156,0.732817846190709,300,1
"51",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"52",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"53",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"54",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"55",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"56",0.0960536369308829,26225.0658678957,1,1.25686337221414,1.02074789873744,1.74457660905598,15993.3307432802,0,0.219919358147308,369.260267382904,1958,0,23797.3610474116,0,-9999,0,-9999,0,0,17.151752210478,0,17.151752210478,3.55703927130377e-08,0.0140804324093213,0.907428075387369,303,1
"57",0.111004072735086,24966.9945698142,1,1.41483472733526,1.01778788070198,1.70567130657628,16626.4203102328,0,0.128862542565912,268.635068788718,1958,0,23758.4720030242,0,-9999,0,-9999,0,0,17.9143492786716,0,17.9143492786716,1.65919320855587e-08,0.0107596077708731,0.951595192468576,304,1
"58",0.111004072735086,24966.9945698142,1,1.41483472733526,1.01778788070198,1.70567130657628,16626.4203102328,0,0.128862542565912,268.635068788718,1958,0,23758.4720030242,0,-9999,0,-9999,0,0,17.9143492786716,0,17.9143492786716,1.65919320855587e-08,0.0107596077708731,0.951595192468576,304,1
"59",0.111004072735086,24966.9945698142,1,1.41483472733526,1.01778788070198,1.70567130657628,16626.4203102328,0,0.128862542565912,268.635068788718,1958,0,23758.4720030242,0,-9999,0,-9999,0,0,17.9143492786716,0,17.9143492786716,1.65919320855587e-08,0.0107596077708731,0.951595192468576,304,1
"60",0.0318007048666477,40275.6231658097,1,1.35648953443626,1.01872617705719,1.72590134720067,17065.5979528092,0,0.592966312775388,3032.72817815548,1926,0,21587.4664907996,0,-9999,0,-9999,0,0,18.9785602360474,0,18.9785602360474,5.72421602328436e-09,0.0752993483346022,0.535993357618,305,1
"61",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"62",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"63",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"64",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"65",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"66",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"67",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"68",0.0888958309781738,26750.5335688873,1,1.396022190894,1.01843173638477,1.59633849972273,15000.3386600874,0,0.328070585383102,426.935707573261,1958,0,23106.4118214607,0,-9999,0,-9999,0,0,16.8880923634805,0,16.8880923634805,4.63014590458905e-08,0.0159598950231713,0.863773866863541,322,1
"69",0.0456903915810399,36111.200477894,1,1.31058662252268,1.01967097809395,1.63900247264252,16194.138463703,0,0.817448737798259,1716.95333442722,1926,0,22247.7460366457,0,-9999,0,-9999,0,0,18.0042797897671,0,18.0042797897671,1.51649379152057e-08,0.0475462823640624,0.616089904024791,353,1
"70",0.0456903915810399,36111.200477894,1,1.31058662252268,1.01967097809395,1.63900247264252,16194.138463703,0,0.817448737798259,1716.95333442722,1926,0,22247.7460366457,0,-9999,0,-9999,0,0,18.0042797897671,0,18.0042797897671,1.51649379152057e-08,0.0475462823640624,0.616089904024791,353,1
"71",0.0456903915810399,36111.200477894,1,1.31058662252268,1.01967097809395,1.63900247264252,16194.138463703,0,0.817448737798259,1716.95333442722,1926,0,22247.7460366457,0,-9999,0,-9999,0,0,18.0042797897671,0,18.0042797897671,1.51649379152057e-08,0.0475462823640624,0.616089904024791,353,1
