"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019"
"mean",27785.6814682676,27335.2450781158,27062.5878395587,26885.7742996728,26766.2979733438,26683.2018139061,26624.107046786,26581.305658242,26549.8158511996,26526.3258539357,26508.5840579177,26490.2404952634,26476.5005866684,26466.0630537478,26458.0322280765,26451.7806636235,26446.8617628313,26442.9530116499,26439.818395219,26437.2830819024,26435.2161001893,26438.3085620433,26440.1954686832,26441.3226857723,26441.9695423272,26442.3124977362,26442.4638828101,26442.4956662803,26442.4541748017,26442.3693021375,26442.2603288083,26411.1740864942,26389.7580307478,26374.7226648073,26363.9852951199,26356.1955572353,26350.4604527542,26346.1791364139,26342.9409506938,26340.4611325923,26338.5395297395,26367.9992088625,26388.2520155489,26402.3452008479,26412.2763503684,26419.3625894284,26424.4804673521,26428.2197516054,26430.9819021448,26433.043438294,26434.5970515102,26435.778545292,26436.6846781413,26437.3851120944,26437.9305024497,26438.3580343463,26438.6952519622,26438.9627338408,26439.1759803549,26439.3467578295,26439.4840643338,26439.5948295904,26439.6844263638,26439.7570470362,26439.8159829916,26357.7452501766,26383.274667768,26400.3331745632,26411.8717360107,26419.7801489123,26425.2735670884,26429.1401038015,26146.4136456928,25948.7288302997,26090.6410950825,25707.0848522484,25309.4691600041,25345.9223816798,24249.9900533056,22544.7830021705,19654.897888179,13495.8156559883,8105.07766898256,5535.78077099848,4820.8167842476,3876.72255815013,2261.08108170693,1883.39441822832,1832.23985938288,1768.22952990074,1718.81138937656,1675.31475860968,1730.34680712902,1400.73961158689,1297.3769520631,1039.68890429527,842.747565187661,900.390470932755,970.402500155228,1025.30368990905,1049.60376207238,1014.46546079063,1073.99827011385,1132.92844679487,1077.16619416768,1099.03451464374,1132.55354607922,1106.31039143241,927.639281679732,999.572356105769,1074.70707991745,1110.60401203043,1180.12795596294,1272.71812690633,1367.60554303827,1395.58701440677,1188.28895840725,1251.0543838216,1313.9073621545,1368.72515114184,1392.45558089897,791.813104527773,806.626798020991,833.758950911501,755.060143789719,767.51430234535,727.892355837543,612.52854108645,595.411056424746,622.492384793225,652.593496287895,672.713809699961,708.499153260622,735.769334564785,777.235703365687,834.059396724008,842.316294863909,903.9070491654,777.762584352477,833.34132778966,893.115660937424,957.417891213686,1026.60778496406,1099.0379126045,1179.03575646699,1265.17541072964,1357.95092015814,1457.89773374018,1565.59630163706,1681.67599429165,1806.8193731483,1941.76684509349,2087.32173556844,2244.35581832012,2413.81534290547,2596.72760427292,2794.20810188248,3007.46833866747,3237.82431230781,3486.70575215118,3755.66615364707,4046.3936566401,4360.72280147924,4700.64717295839,5068.33289883258,5466.13289406154,5896.60161223099,6362.50984509316,6866.8587378003,7412.89155596534,8004.10067254523,8644.22543485809,9337.23351428065,10087.2731839322,10898.5753369615,11775.2698370652,12721.0580959036,13738.6497625022,14828.8270059296,15988.9612002026,17210.8327762075,18477.8417613292,19762.3766386123,21025.2711827202,22219.9839922816,23302.2464691507,24241.1306519603,25024.8827483981,25658.9856204556,26159.842484821
"median",27470.0719845885,27020.9192711134,26746.022601456,26577.6057113119,26460.5891313524,26384.86313684,26326.2864036971,26294.6398757433,26270.7743628494,26254.3185994187,26242.8824099457,26227.8166291507,26217.8173562976,26211.6223696107,26206.1353081496,26200.9112420485,26196.8866040344,26194.6948466838,26191.5805877344,26190.4643700911,26190.3050635105,26194.9787742304,26197.7473178431,26199.557645204,26200.8740106586,26201.7340378942,26202.2976087688,26202.6912361873,26203.037785456,26203.2674014318,26203.3887617491,26171.9540976434,26150.5646295953,26136.9955828939,26128.0861173744,26119.6281225241,26115.5909537222,26112.6017328303,26110.1590217205,26108.9558368138,26108.0952699584,26137.7074187938,26156.937336655,26170.2892970368,26179.9545909335,26185.2104894205,26190.3015980857,26194.9983812735,26197.3556859119,26199.3513605994,26200.3388894516,26200.9531960778,26201.4675903606,26201.8819650494,26202.1774862395,26202.3910753452,26202.5457915574,26202.6580751448,26202.7396950482,26202.7991061412,26202.8424011775,26203.1006857679,26203.2713965659,26203.2885765109,26203.3011085195,26120.8830736315,26147.5547797764,26165.4528272505,26177.1382036741,26184.5198402873,26190.4904702114,26194.5185133185,25912.3080609463,25715.408911382,25862.535268753,25477.8031222651,25081.089340112,25120.0990209013,24034.271361197,22348.1053155001,19477.2973711156,13362.7463747547,8005.0934326284,5453.94591538514,4745.99868383369,3809.10186852057,2200.28503180718,1823.89557196501,1773.69315571368,1710.31058294346,1660.89135161058,1617.78733187337,1672.69422654285,1341.95006550748,1237.61572294267,979.390639782808,781.055509786517,838.097869942081,907.456156979284,961.764985336471,985.366082948579,949.359019269641,1008.24200541465,1066.1836150608,1010.17526397465,1031.16605273324,1063.87930148899,1036.53113806769,856.846264440878,927.547146188392,1001.81773295205,1036.12631398754,1104.43897466468,1195.92796971459,1289.67003696425,1315.47076631579,1106.08799528728,1166.93953515331,1227.67804135842,1280.52889114868,1301.79879236281,698.165988759717,709.86621050247,733.947100785796,651.824004653426,661.177423013103,618.023507389812,498.933210672428,478.272967206972,501.548088587418,527.625475476229,543.527555636377,575.355447659591,598.951347144591,637.113717157267,689.771303104076,693.908428407001,751.061017654648,620.626953179451,672.029457632413,727.419628387939,787.628129892376,852.829668424354,921.124168891276,996.385446121497,1078.61328747307,1168.52601739566,1265.20277310212,1369.94386634443,1483.15829398683,1606.03914840405,1738.11256642178,1881.82836189486,2039.81776513356,2209.77454484633,2392.09307575497,2587.44797339256,2801.576766985,3031.9373367142,3282.05610077393,3555.54161114509,3849.77903425314,4166.53934977127,4510.73397776606,4884.97948551159,5288.20765899672,5725.07121262822,6196.47396605319,6710.6921855905,7269.3686647827,7868.90248091099,8520.16621627091,9226.86644088077,9981.80531027542,10803.1058300782,11704.000402631,12669.3374956778,13698.1226531156,14798.2976641803,15971.1113303769,17199.5005451783,18464.8976823962,19760.5097336285,21048.7094025633,22274.6201722025,23355.2361912709,24262.2044508983,25023.2902151916,25659.0197133983,26137.8463299655
"2.5%PI",23933.8483325805,23543.9366709677,23338.6608691206,23233.3104761012,23168.5282952341,23137.7883010959,23120.8872973795,23109.6054180681,23100.0054276904,23095.5295423335,23094.3069175454,23086.5937713724,23082.8465335167,23080.6789838028,23079.5009150279,23079.192183995,23079.0376766981,23078.9601741566,23078.9211954931,23078.9015323143,23078.8915784811,23083.6961865679,23086.0815379388,23087.2657347705,23087.8539840229,23088.1636015146,23088.4959678819,23088.6921429872,23088.8079605547,23088.876351265,23088.9167436958,23058.6348963918,23040.7142731235,23031.1767780182,23023.6625695245,23019.8223903964,23017.5347335887,23016.1679588562,23015.348992443,23014.8581719219,23014.5639793254,23045.3488566182,23065.7065031527,23076.6632936201,23082.4907716064,23086.5318745755,23087.4757496927,23087.9554425861,23088.1952823786,23088.3212434227,23088.5887641381,23088.7468042385,23088.8401770848,23088.895348546,23088.9279505898,23088.9472172797,23088.9586039554,23088.965333882,23088.9693116886,23088.9716629116,23088.9730527304,23088.973874281,23088.9743599278,23088.9746470158,23088.9748167293,23008.0128042674,23043.1474432812,23063.351465493,23074.381462018,23081.7660064225,23085.9044553412,23087.1679559176,22809.6049844728,22638.6613433678,22814.0765445405,22455.8419960103,22119.935109685,22217.1980031697,21246.8771978183,19780.7558125931,17266.2779389037,11746.745175743,6916.61944398831,4628.94030015961,4038.23249378833,3220.5032241828,1742.42364169891,1402.43841645945,1369.0513904841,1322.99847525759,1291.04826282414,1263.35011375207,1330.68044462972,1034.01732434672,941.869869637763,702.459144633318,512.859853456301,563.213747462798,626.282805895701,676.719328188435,699.254732164109,664.85574484508,720.962555266891,777.696216073033,726.12649153248,747.181283562173,780.254682840511,755.200234435275,578.806247961968,644.686841113626,715.220454592576,748.807299882733,816.552021523178,909.202900495262,1007.33089692573,1042.18084554755,843.122509283688,908.903766883709,976.719044259005,1038.96872630794,1072.91699915875,484.465871540767,493.625928534874,515.415714079132,431.532622161846,435.78638035181,387.556095797217,261.681300057278,229.262725109271,239.043568781046,250.88007353942,251.636285907849,267.081726076999,273.129515028873,291.805344543612,325.154536744282,308.977023305756,344.274145938014,191.085116082427,212.911754219458,236.939050572395,264.388140281717,294.614991858434,326.344483284709,363.075495217727,404.109952248002,450.175581156311,502.037440252381,559.328786253674,622.922732547107,693.287814720513,771.940711803299,859.741818211787,958.665675321901,1064.93412496776,1184.97432419605,1319.36607103709,1468.10430233272,1634.57044173946,1819.48100670824,2025.63329673196,2256.50591106135,2510.43429206587,2794.34297139474,3108.12477137313,3457.51109573406,3841.62606269408,4276.23874458719,4752.78670968099,5286.47653706914,5881.2371205331,6533.74934300137,7259.91154482651,8039.6917595235,8910.11517402103,9854.44623528666,10876.6336473881,11981.949307905,13152.1480060599,14297.1327202126,15465.8384079039,16577.2330819446,17644.6101300467,18723.5969120436,19753.6031526438,20768.0011889201,21755.1466575462,22681.2298440122,23332.1034293726,23641.0716654544
"97.5%PI",33735.6182852812,33247.7956327242,32907.6316215268,32657.0360775489,32517.5628187718,32361.5808884179,32261.3907337389,32196.1477452949,32132.1993550485,32110.2347445961,32078.0364202429,32033.3016485485,31961.9538964563,31914.48808167,31896.3976527849,31874.0504780854,31865.1136774559,31849.5395029786,31844.3938393258,31836.7605762063,31813.8797389576,31813.0447901266,31815.7345037052,31814.8430895239,31815.4153820613,31816.4319835827,31816.8223786141,31817.0623286168,31815.5889814609,31814.1459411999,31814.3304008566,31776.0606221143,31746.8151428687,31728.7647861521,31715.3052719524,31705.1853583733,31700.6295744227,31691.5810827384,31672.9833002951,31660.408409169,31657.8830761029,31686.8602025624,31708.8678394596,31723.8517078711,31735.8155921018,31744.6771262461,31751.2168790294,31756.0180757936,31759.5620963799,31761.5856543358,31762.7556684896,31763.5687519526,31764.1156436367,31764.4892022243,31764.7479810706,31764.9272525891,31765.0514476651,31765.1374888224,31765.1970983017,31765.2383964221,31765.2670085384,31765.2868317255,31765.9545776358,31766.0008030936,31766.0428100932,31685.9110436053,31707.4865404239,31724.9081208056,31736.5875255948,31745.2186805325,31751.593052446,31756.0180592381,31464.932139815,31255.6547804126,31374.0701841993,30933.9647876767,30449.4628790625,30453.6239512769,29116.5479035321,27114.2545878614,23607.7281188053,16335.1997257658,9968.4727482716,6975.65838282252,6096.44277522937,4969.87512960363,3136.46421681573,2716.86266335239,2643.24658637001,2559.94914211226,2498.34451802097,2440.6515189758,2489.89807339128,2131.06319168997,2013.9750698921,1752.16649640844,1552.86162444272,1621.14517401197,1700.0568192488,1764.48974303913,1795.18476886346,1767.89834258672,1835.96770183271,1901.07916869238,1848.26538163596,1875.36360106734,1912.27604088549,1890.78607352669,1707.40877291126,1791.09277350484,1876.43052585118,1922.94347560795,2001.40803856494,2103.00057998956,2200.90153425076,2231.53758355182,2031.81303789098,2103.35849091006,2173.39879200605,2233.69431763347,2261.27579808617,1662.63015956687,1700.34284589584,1751.1526516908,1697.42298305874,1736.74027186748,1726.04764969508,1642.26202462449,1658.97429967013,1726.98322938982,1796.11103502351,1857.95906234526,1934.20206232778,2006.12321782799,2092.05532008135,2196.58391275455,2253.40706372309,2365.99749465098,2291.68892029211,2403.47053187911,2524.79592297184,2652.24566626629,2784.04046825034,2920.84300941996,3067.55613245757,3217.98649136509,3376.68529366024,3545.89283486797,3720.20869140969,3907.57734547582,4106.0360699009,4312.8729143376,4527.55364283611,4746.700415945,4980.28244020496,5233.91912245459,5502.51361808232,5776.6828094616,6070.90341331378,6375.82824386298,6684.44168550332,7017.47182753398,7377.6034448468,7750.3684956286,8132.71174604957,8541.56166238851,8959.07646586516,9414.82646864053,9897.82441466264,10379.1024645626,10913.5465471901,11495.9948788233,12101.867914484,12719.4930620957,13393.5661830539,14128.2468163251,14899.7565562398,15756.1922181896,16724.9180980594,17836.1210878022,19092.88134369,20461.0405248222,21846.3009492706,23157.9942310088,24386.0903502252,25447.7134858724,26429.1024885144,27331.6616331379,28209.3245579311,29045.2088300613
"5%PI",24405.3985915677,23990.1409089462,23786.7361432199,23654.8889259081,23587.0882722538,23546.0443126723,23520.7903098443,23506.7412979596,23499.428806427,23497.1361682542,23492.6430670209,23482.8249389176,23475.701255066,23471.7404234656,23469.2338649044,23468.2815120084,23467.8143492292,23467.5375055025,23467.3859409791,23467.2998976088,23467.2492601634,23471.9348173698,23474.4661461758,23475.9271138775,23476.7876331538,23477.2966504743,23477.5945648778,23477.7691398695,23477.8715816674,23477.9317888778,23477.9672349571,23447.8960970869,23428.8856569238,23419.1659707011,23414.3101933894,23411.6937734821,23410.2747702532,23409.5047891343,23408.1218550111,23407.7489637498,23407.1071291512,23436.6007246859,23454.9549529814,23464.6611492248,23470.2668949246,23473.5343949925,23475.3874675774,23476.4577652484,23477.0758966637,23477.4429249175,23477.6777482632,23477.8163129733,23477.8982463614,23477.9468031553,23477.9756503087,23477.9928334287,23478.0030976969,23478.0092474717,23478.0129437979,23478.0151729031,23478.0165218743,23478.0173411703,23478.0178406175,23478.0181462379,23478.0183339711,23397.1860924126,23431.3427036031,23451.8635994709,23462.994175786,23469.0113498149,23473.0177072334,23475.0896151572,23193.1056436981,23022.5451740758,23202.5626688964,22840.8266552723,22496.1745424562,22588.1752656745,21600.4997682983,20104.4177198976,17541.136572423,11953.0673050958,7056.6588453308,4737.09029208366,4130.90750201705,3294.40577270477,1793.28187243674,1448.31120068495,1413.15861860704,1364.82950516329,1329.49108334435,1300.96424861764,1368.33894009705,1064.22463081153,973.045730864941,725.813095237216,531.690887209957,583.389523412887,648.276822413962,699.271047367203,721.474414149968,685.792483239981,742.351231868762,799.872184899794,745.17119392931,765.944493981897,798.790810060297,773.253952811532,597.395882852265,663.641240522397,734.424539719073,768.118630615459,835.752925913025,928.182531787421,1025.97031798114,1060.05871133341,861.089434069928,925.84662896253,992.756669884941,1054.22735295372,1086.70111895907,496.84694318497,506.16108326545,527.656261987051,443.476043304177,447.635936982488,399.578024934554,273.673253641768,241.875285834059,252.522965606111,265.279521423746,267.100349210255,283.342518529926,290.392198783722,310.446147380617,345.044249872569,330.580566596472,367.251381605986,215.392157939801,239.190356274485,265.715796102291,295.033855834146,327.435176962986,362.013947479767,402.182649533495,446.349798503735,495.804833881944,550.572018058422,611.206646727031,678.979566449856,754.658064975479,836.504630509321,928.960081589978,1031.90857946667,1145.71812333187,1273.41277946479,1414.60767413253,1570.39713887039,1743.65186413908,1936.04927861421,2150.94272517091,2390.24045853122,2654.88999891635,2946.86878109464,3274.46205673695,3637.18605544474,4037.85367655295,4475.4586290843,4967.5857697587,5505.9650556235,6102.08924790478,6759.90650962812,7490.58407183275,8294.01518917649,9163.35001232484,10117.5491127699,11134.5593364278,12223.3402832179,13369.1966102397,14555.7333690542,15703.3192941507,16858.9419126695,17998.9229433782,19107.2346134301,20176.6596132777,21209.5343844556,22227.5528777562,23137.6257178772,23712.6864446526,24065.0498193269
"95%PI",32368.189648811,31842.4982176761,31464.1026214122,31204.8963746956,31031.975584351,30883.7356114436,30759.5461394555,30667.8908188699,30609.9420816658,30547.3444883977,30489.4281952517,30446.3571114838,30402.4021110253,30367.8969103108,30345.0170359776,30322.6159165747,30301.0402890003,30289.7996641279,30281.6229052421,30265.6829933163,30258.5776580584,30261.6052819907,30255.6576970127,30255.0304023365,30254.5606199408,30251.3778189202,30248.0947374676,30248.1394176974,30248.17498311,30248.1748577886,30248.0871414693,30208.2518819638,30185.9739091518,30171.2331739767,30151.5688320297,30138.442535107,30127.367515312,30120.3127878894,30114.4193047576,30108.2531379582,30103.1523155161,30129.0406349166,30149.5066031777,30166.3204806511,30180.2781004702,30189.3549907497,30195.0926383967,30202.9840583547,30210.6848369986,30216.9675853341,30222.8585226934,30227.8139788123,30230.4969423352,30231.9624114411,30233.0095085185,30233.8226312519,30234.4540884852,30234.5443597246,30234.5689895879,30234.5846711318,30234.5863196936,30234.5872997189,30234.5878823513,30234.5882287495,30234.5884347075,30148.7945804146,30172.3331901447,30187.5198196537,30199.0393218131,30206.5221579457,30213.2949585093,30218.5656669786,29929.7131497234,29699.7352763278,29806.8445049815,29389.9970739024,28905.1299064727,28842.3809443076,27593.842737718,25659.2968989041,22365.8893281056,15527.6892809226,9515.21227748084,6629.24558649753,5772.2456950565,4695.83871766839,2931.58156210592,2509.2292529545,2440.89112234022,2359.58992980004,2294.25606047085,2235.09576064415,2281.30791884988,1925.78121664995,1811.10669436001,1545.6337581159,1346.0407133573,1411.55624662786,1489.63179955593,1550.62818129944,1580.1510785932,1548.52221293856,1613.34191567122,1675.94415235054,1622.60033106772,1647.85763708899,1685.83791161041,1661.74454718765,1486.74515314254,1568.01489082965,1651.2216872296,1693.8603940663,1769.28719399976,1866.47417410218,1964.36986497357,1992.33667931639,1784.309954635,1851.85757172483,1916.84954474075,1974.09951456558,1996.41092465004,1392.43198519484,1421.75502352722,1464.70435481946,1402.65541123892,1435.96632125871,1416.06202420584,1322.4449468786,1332.7050293545,1388.33172438941,1448.31486965787,1498.75671381003,1567.22279199562,1628.66535898801,1705.98924959234,1799.83515428839,1844.35987448308,1945.87470365144,1860.77887787549,1964.75587711395,2071.36463723623,2184.34696552699,2303.63216366602,2429.20600776591,2564.66515364186,2706.5205747377,2856.85136084827,3017.34156233705,3184.12328459367,3359.77736839656,3545.14230627054,3739.83206760329,3945.52253981201,4158.81754629696,4382.39356739098,4627.32165179862,4885.11428846983,5151.70300133823,5439.63426775123,5729.82458527747,6051.49005890121,6377.75473766839,6734.83661097947,7108.24745633854,7496.50825247209,7911.32142180879,8344.47070878252,8800.06381096243,9295.73363185419,9805.85887906058,10348.4213199804,10933.1859825575,11564.3422257092,12233.5257531656,12955.7675677679,13697.6669687063,14518.5753810946,15417.8130552418,16408.8248811638,17535.9763597017,18802.262954067,20151.6667026955,21531.3921787956,22865.722680384,24062.1089331023,25135.426438725,26027.335524492,26837.4430893723,27550.4832422195,28218.3975608271
"min",22315.995708899,22105.5743014774,22016.7609650752,21977.200116042,21959.1897936603,21950.9118906366,21947.0907737435,21945.3234455308,21944.5052841324,21944.1263678553,21943.9508456793,21939.1232695821,21936.8850144274,21935.8460818655,21935.3635839225,21935.1394485274,21935.0353187246,21934.9869390776,21934.9644609024,21934.954016962,21934.9491644119,21939.6931728994,21941.8956897154,21942.9171096307,21943.3905467531,21943.609935794,21943.7115884436,21943.7586861587,21943.7805069494,21943.7906166028,21943.7953004186,21913.1162695154,21898.8320034919,21892.1331031492,21888.9810235389,21887.4955394711,21886.7949606256,21886.4644420259,21886.3084848199,21886.2348898185,21886.200159648,21916.8649707911,21931.2661812189,21937.9809305804,21941.1011312908,21942.54871629,21943.2198112909,21943.5308214894,21943.6749321207,21943.7417027269,21943.7726384127,21943.7869710888,21943.7936114489,21943.7966879318,21943.7981132659,21943.7987736225,21943.7990795653,21943.7992213084,21943.7992869779,21943.7993174025,21943.7993314982,21943.7993380287,21943.7993410543,21943.7993424561,21943.7993431055,21862.4348326901,21905.6076574794,21925.9956871695,21935.5271027421,21939.9616751799,21942.0202470259,21942.9748514425,21686.0561350391,21562.1065607552,21756.2544225801,21410.1296173397,21077.2762650926,21211.6148637222,20269.4993399478,18810.0503040324,16373.0044205833,11073.1696261242,6450.0888937554,4273.19711135379,3725.28980219914,2956.66504884925,1554.80230241814,1239.20550768531,1212.79952255866,1175.27067288967,1151.33935416204,1133.59765434694,1206.87775733957,933.364108707181,858.886594005425,641.136071630444,462.44412249481,509.991255350185,570.156764224235,618.395598524064,640.283882418068,608.681851894366,662.466925194089,717.590739162641,670.076486306786,692.053976886434,725.635891533169,706.10573562264,540.509732077478,604.27069656903,673.02307036492,706.873721831298,773.813943231647,865.096522411696,962.086961577387,999.675430508478,816.440967826683,882.095337346196,950.413525158187,1013.62132894867,1048.87771440059,465.687259865022,474.786185059645,496.146296602731,412.201510772673,416.015351815801,367.384878909628,240.803989506093,207.129744762321,215.261031453841,225.367621068862,224.458839700462,237.683587948007,241.277567042461,257.5012666475,287.842857346626,268.865921137382,300.546618627314,143.712016135542,160.645723799329,179.574744471344,200.734187560515,224.386865614994,248.792185450774,278.107577792199,310.877227453476,347.508152476378,388.455330178917,434.22734823548,485.392721626878,542.586953918733,606.520430569996,677.987242304405,757.875048123219,847.176100437996,946.999569211795,1058.58531808347,1183.31930338974,1322.75078697186,1478.61157581908,1652.83752606351,1847.59257557063,2065.29559803994,2308.65040121184,2580.67922031223,2884.76008066355,3224.66841103135,3604.62326284215,4029.33839231387,4504.07821857566,5034.7181350922,5627.8075380329,6290.63168431184,7000.70136375906,7780.65344922228,8646.72245944781,9607.72276177468,10672.7501880589,11850.6012320818,13039.2982183975,14209.3218964425,15166.1698334762,16103.9115163155,16910.731272169,17560.0619107106,18230.7187331596,18877.7386850224,19425.7638524191,19985.3059068398,20555.7874763018
"max",44735.3789712465,44133.6096794447,43595.5078236286,43110.0054821305,42668.6223003977,42264.7228982887,41893.0222673084,41549.2460316811,41229.8908599628,40932.0516138445,40653.2941389021,40386.9021792379,40136.0438716241,39899.1742835097,39674.9584854245,39462.2357293005,39259.9908961012,39067.3315182234,38904.9816765751,38870.6100581423,38840.501290444,38818.9381696403,38800.0225702005,38783.4212733247,38768.8448584505,38756.0415251845,38744.7918805967,38734.9045207294,38726.2122697312,38718.568966756,38711.8467116184,38674.6962723789,38641.9998319837,38613.1994322714,38587.8123075827,38565.4195918114,38545.6569697921,38528.2068868094,38512.7920171692,38499.1697580902,38487.1275646137,38507.716203218,38525.9203665634,38542.0089328094,38556.2220675047,38568.7739322627,38579.8552197809,38589.6355057711,38598.265415248,38605.8786056881,38612.593573174,38618.5152900885,38623.7366844729,38628.3399720222,38632.3978520396,38635.9745786439,38639.126918221,38641.9050036381,38644.3530951364,38646.5102571575,38648.4109596592,38650.085611781,38651.5610350283,38652.8608824891,38654.0060099755,38572.1757567658,38582.8579233711,38592.2852369514,38600.6031374134,38607.9406460408,38614.4121211519,38620.1188481539,38324.3713021705,38062.7249395646,38130.5502023177,37635.821674757,37039.6595369569,36867.7976925938,35267.4042958648,32850.2753786976,28654.6394435376,20120.3706678935,12785.383966873,9979.4884026816,9076.39827468909,7990.85333177368,6316.09212247807,5909.03858761366,5833.24915183392,5747.45688362567,5678.5721855871,5617.5735752829,5652.28058639711,5317.33160607627,5216.09590560409,4973.87383798569,4817.51138435963,4915.45781809178,5022.84792224042,5112.75905858551,5171.24490652727,5172.57687289232,5266.80232360079,5357.86904257221,5337.19231649924,5394.32041735535,5462.08724846009,5471.8594727975,5338.89661506334,5455.53689064311,5571.89153754366,5642.61672829049,5747.47320329007,5873.03851135752,5995.67938433845,6041.65836705561,5836.45153490895,5933.34698622251,6027.25668313618,6109.95178562565,6158.73744792622,5581.01312357479,5657.02214532071,5745.9164349246,5728.58500923571,5808.83801732935,5837.78072811567,5794.90382896433,5859.25785299351,5970.93773864418,6086.07748049662,6191.48677038621,6313.48466755,6426.92222669248,6555.08271217654,6698.2875917591,6791.55663525372,6939.92581296037,6898.67030227687,7049.37857940353,7203.3778031564,7360.73963761315,7521.537279673,7683.80459183986,7851.65516393424,8023.16965202184,8198.42765236556,8377.51043718405,8560.50098247993,8747.48399525215,8938.54593990918,9133.77506367187,9333.26142072352,9537.0968948289,9745.37522010335,9958.19199956672,10175.6447210641,10397.8327700758,10624.85743887,10856.8219313756,11093.8313630633,11335.9927550245,11583.4150213241,11836.2089485744,12094.4871665339,12358.3641083688,12627.9559590295,12903.3805899861,13184.7574783291,13491.1772116821,13960.1521763203,14444.5957210323,14944.8273058956,15465.9233911289,16071.8438948331,16698.3788483235,17345.4190738088,18012.6261205198,18699.3758915696,19703.7609756093,21040.6294714003,22649.9849320234,24436.38362688,26095.5729540029,27513.8614117593,28604.8381155746,29672.715344819,30533.6629362381,31532.5811782302,32359.051417452
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
