"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2017","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2017","draw","save"
"1",0.0595333213116974,25167.1189293527,1,-999,16718.542056391,0,-999,1144.56942934963,1926,0,21565.5820328841,0,-9999,0,-9999,0,0,18.4097359243292,0,18.4097359243292,1.0110049332723e-08,0.0454787626888317,0.85689514534506,2,1
"2",0.0595333213116974,25167.1189293527,1,-999,16718.542056391,0,-999,1144.56942934963,1926,0,21565.5820328841,0,-9999,0,-9999,0,0,18.4097359243292,0,18.4097359243292,1.0110049332723e-08,0.0454787626888317,0.85689514534506,2,1
"3",0.0749071421967819,24214.8986278862,1,-999,13326.4244908933,0,-999,603.810877361253,1958,0,19805.3763313828,0,-9999,0,-9999,0,0,21.3023020150656,0,21.3023020150656,5.6043826900523e-10,0.0249355112585892,0.817900443678697,19,1
"4",0.115412213316187,22307.4570185952,1,-999,17202.4279051693,0,-999,255.21960413775,1958,0,21816.5989609797,0,-9999,0,-9999,0,0,18.7013663812936,0,18.7013663812936,7.55265725506516e-09,0.0114409994794567,0.977995786018711,21,1
"5",0.115412213316187,22307.4570185952,1,-999,17202.4279051693,0,-999,255.21960413775,1958,0,21816.5989609797,0,-9999,0,-9999,0,0,18.7013663812936,0,18.7013663812936,7.55265725506516e-09,0.0114409994794567,0.977995786018711,21,1
"6",0.116173118386418,22276.249541914,1,-999,17655.1280871499,0,-999,256.386805920297,1958,0,21865.4631170252,0,-9999,0,-9999,0,0,19.4382410693362,0,19.4382410693362,3.61475748501309e-09,0.0115094242160419,0.981559444101399,22,1
"7",0.0994195238747634,22997.3910068502,1,-999,17306.9563325262,0,-999,370.482242893617,1958,0,22132.8972662488,0,-9999,0,-9999,0,0,18.8648754599482,0,18.8648754599482,6.41340529408664e-09,0.0161097510053754,0.962409051516151,39,1
"8",0.0994195238747634,22997.3910068502,1,-999,17306.9563325262,0,-999,370.482242893617,1958,0,22132.8972662488,0,-9999,0,-9999,0,0,18.8648754599482,0,18.8648754599482,6.41340529408664e-09,0.0161097510053754,0.962409051516151,39,1
"9",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"10",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"11",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"12",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"13",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"14",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"15",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"16",0.100677413837519,22940.2496568159,1,-999,15541.4211743046,0,-999,327.973993932619,1958,0,21616.3582237567,0,-9999,0,-9999,0,0,17.2068025969139,0,17.2068025969139,3.36651521000012e-08,0.0142968798874938,0.942289580415885,43,1
"17",0.109500198209193,22554.5734832699,1,-999,14664.8098527221,0,-999,260.425542843469,1958,0,21313.8745378222,0,-9999,0,-9999,0,0,17.2068046128776,0,17.2068046128776,3.36650842323436e-08,0.0115464627622704,0.944991247723302,44,1
"18",0.109500198209193,22554.5734832699,1,-999,14664.8098527221,0,-999,260.425542843469,1958,0,21313.8745378222,0,-9999,0,-9999,0,0,17.2068046128776,0,17.2068046128776,3.36650842323436e-08,0.0115464627622704,0.944991247723302,44,1
"19",0.109500198209193,22554.5734832699,1,-999,14664.8098527221,0,-999,260.425542843469,1958,0,21313.8745378222,0,-9999,0,-9999,0,0,17.2068046128776,0,17.2068046128776,3.36650842323436e-08,0.0115464627622704,0.944991247723302,44,1
"20",0.109500198209193,22554.5734832699,1,-999,14664.8098527221,0,-999,260.425542843469,1958,0,21313.8745378222,0,-9999,0,-9999,0,0,17.2068046128776,0,17.2068046128776,3.36650842323436e-08,0.0115464627622704,0.944991247723302,44,1
"21",0.109500198209193,22554.5734832699,1,-999,14664.8098527221,0,-999,260.425542843469,1958,0,21313.8745378222,0,-9999,0,-9999,0,0,17.2068046128776,0,17.2068046128776,3.36650842323436e-08,0.0115464627622704,0.944991247723302,44,1
