"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019","N_2020","N_2021","N_2022","N_2023","N_2024","N_2025","N_2026","N_2027","N_2028","N_2029","N_2030"
"mean",28248.3320662092,27779.9882926174,27410.1669016304,27113.2353429682,26871.7370194735,26673.2870756792,26508.8201921453,26371.5359985765,26256.2316509373,26158.8619296868,26076.2394032085,26001.033355563,25936.7762118167,25881.6641945431,25834.2279511336,25793.2626590005,25757.7746458212,25726.9401209516,25700.0729274155,25676.5991054545,25656.0366625369,25642.7702294807,25630.9145678222,25620.3057970899,25610.8004284267,25602.2726711998,25594.6121195191,25587.7217597199,25581.5162505046,25575.9204357252,25570.8680563498,25535.3311238052,25505.0355381416,25479.1148872496,25456.8605383444,25437.6900368819,25421.1225230389,25406.7594195694,25394.2691339155,25383.3748533599,25373.8447475707,25396.4535708421,25415.3679467059,25431.2075058575,25444.4870345315,25455.6337639712,25465.0020905173,25472.8859830925,25479.5293655844,25485.1347591309,25489.8704490881,25493.8764131276,25497.2692162124,25500.146048322,25502.5880533829,25504.6630736006,25506.4279124121,25507.9302014514,25509.2099419304,25510.3007783498,25511.2310521021,25512.0246739964,25512.7018477105,25513.2796704207,25513.7726321364,25432.0639450809,25445.0668612507,25455.9330551323,25465.0292952818,25472.6577493533,25479.067389475,25484.4634562407,25201.5662112639,24961.110760653,25042.2712164245,24640.2750968227,24183.7627465983,24121.955548575,23026.5377074815,21279.8527019194,18393.345994141,12470.6133364697,7423.29170332111,5058.1157158338,4416.00525897069,3560.17970074316,2077.63168023317,1735.8305708923,1695.34013141137,1643.15416020051,1604.69197301495,1572.02476155867,1631.23242777433,1334.343335873,1245.94288804072,1014.11886094635,843.623513831548,909.185340466638,987.762221262805,1054.0671324917,1089.17701311442,1061.75353662455,1135.19920232286,1209.68595764832,1161.57427961938,1197.71532766416,1151.07065408068,1099.68816197796,915.808059263494,994.785784704808,1078.8309109628,1079.29790399617,1159.72534550964,1260.66081258932,1366.66985257155,1425.2738680636,1307.93855970316,1391.36015834337,1477.29452839916,1539.00323512594,1459.22270689557,862.548240460779,832.57991104817,852.793912781489,767.8304736752,762.158752165362,687.123109014914,542.009700480188,507.824800392113,529.92745610848,554.337944366815,570.052116489333,603.259765591931,626.000689654525,664.813499118903,719.10893849222,707.783500447366,765.421231481432,632.429948966719,682.584757683866,736.916476977494,795.787985250188,859.594774792729,926.730883068083,1001.55527823942,1082.71104002973,1170.75519486449,1266.2951207364,1369.99310633778,1482.57129191799,1604.81701048575,1737.58854351003,1881.8212981908,2038.53440265245,2208.8376996705,2393.93909689307,2595.15219941546,2813.90410557499,3051.74318434811,3310.34656661167,3591.52696465935,3897.23827413345,4229.57919630209,4590.79382923773,4983.26779311065,5409.51795354685,5872.17316277123,6373.94262983517,6917.56755115938,7505.75050567886,8141.05593379147,8825.77397955903,9561.73947374032,10350.0985480721,11191.0183530895,12083.3420600043,13024.2034412047,14008.6341319487,15029.2217761282,16075.9045446253,17136.0071383318,18194.6196884964,19235.3773568822,20241.6088288103,21197.7043370467,22090.4541540714,22910.081478607,23650.7667074892,24310.6068487559,24891.1062750689,25396.3883547218,25832.3289485959,26205.763864518,26523.8525271216,26793.620069612,27021.6622331914,27213.9805325374,27375.9122224517,27512.123859404,27626.6440205529,27722.9174961632
"median",27826.832586159,27368.5514826119,26999.8564939574,26711.8985673453,26477.8467219678,26266.4350160377,26125.574791634,25995.668891854,25904.7587304458,25819.0545393125,25751.3830611352,25688.3862588527,25628.2789318904,25583.4613872938,25538.0819439571,25509.790426662,25487.3285703757,25473.7153541034,25456.0194565811,25439.3374019776,25429.56243337,25423.4177424813,25417.9412873319,25410.9328655528,25407.8012021477,25405.8686511019,25404.4323061027,25402.3805562949,25400.3004954288,25396.6100882425,25395.7091074523,25363.3163191842,25337.3858344105,25315.2596777614,25296.946813009,25281.3267316512,25266.5124065606,25253.8398912322,25244.2553004058,25237.4984986613,25231.8674642294,25256.4190243973,25278.1580881223,25296.9228956102,25312.6243115786,25325.7564562216,25336.7356339667,25345.9120021238,25353.579672908,25359.9854001358,25365.3360081587,25369.8047170093,25373.5365083038,25376.6526639192,25379.0409306793,25380.8526348514,25382.344564078,25383.5831483712,25384.9038743259,25386.0163855234,25386.9539150627,25387.7443264419,25388.4109909812,25388.9735205616,25389.4483796573,25305.9613642759,25319.9811994969,25331.6980437675,25341.4516052129,25349.8628833688,25356.8888671397,25362.6210902857,25082.6964693679,24842.0074306306,24931.498617148,24524.4185674163,24073.7333084052,24013.1350521734,22929.6906050965,21176.4075227149,18294.5681896699,12369.0125369276,7331.09641554095,4976.76058870918,4340.34626383359,3487.51582739533,2007.66904595241,1667.30162721725,1629.44152730609,1580.55278985992,1541.91049400844,1510.40195764153,1569.07501265209,1273.47227567269,1187.48112102108,958.283124996197,787.456475862374,852.414767878148,930.440724686493,996.264233561124,1030.95542085811,1003.16676026186,1076.14979918212,1150.20720563316,1101.76576666711,1137.45042178038,1090.38770885735,1038.51437510778,854.370917849958,932.456145761046,1015.6383709598,1015.34837521556,1094.90745522193,1194.95790728444,1300.07010277487,1357.5556570476,1239.65849149437,1321.61007562858,1406.52596358261,1466.7739013716,1385.07090790138,787.034994078117,754.322220200708,771.548620396177,683.478928059357,675.194047141067,597.978107318718,448.955709093278,410.530230626355,428.871371987677,449.33021556362,461.187527089266,490.490756402945,508.982089133357,543.626709508296,593.705401410446,576.899622847627,629.116652617943,490.25718422723,535.130342600315,584.604320785758,637.051411223652,695.519796660658,755.589116827459,823.858210150492,900.6726361308,985.113729515142,1077.62104163482,1174.96261684769,1282.06253887492,1401.35638078102,1528.60759099033,1663.60996366589,1816.48181918758,1982.85569870246,2162.2990787884,2360.5841633312,2574.2824063607,2810.35767264782,3069.52047098771,3344.20779731159,3649.22548009522,3980.24435631289,4353.18648167673,4752.59871850554,5188.89276556318,5654.01827768154,6153.54102750251,6707.15458420491,7308.92279104411,7960.82900834792,8664.05658664296,9424.59922044224,10220.9991041417,11072.9828999806,11967.2224306783,12931.0629707471,13942.1253176895,14951.5828468691,16027.0799848024,17099.2708958225,18173.9008613519,19234.3989312185,20275.5948150008,21250.307737779,22155.7409935621,22980.8628311885,23697.1456587458,24347.9807841916,24889.6155004762,25388.5777309424,25800.6017568163,26161.2871314711,26450.8399900539,26710.6021214328,26928.6998521002,27108.5512655807,27272.2593385338,27387.589946957,27468.8754489441,27547.7189199381
"2.5%PI",25368.5843956846,25067.2659831249,24845.9960768724,24677.0604895781,24549.029620921,24439.9696379114,24367.2945205508,24300.3756628843,24245.6301008865,24201.5526947941,24169.8207903875,24137.2722147553,24113.0340022902,24083.0743770849,24067.3740247129,24054.8558771469,24042.4410122759,24029.0349729153,24018.5976301648,24008.0810834088,24002.4479722434,24002.583356146,24002.744218427,24003.1769469487,24004.3101515526,24005.188769521,24005.8699672589,24006.3980866188,24006.8075171069,24007.1249267614,24007.3709941264,23977.7049911156,23954.676958195,23936.7807245148,23922.8600098393,23911.5927126652,23901.5642038586,23893.4253881904,23886.8179244071,23881.4524580534,23877.1060621582,23902.1410845191,23922.4620098918,23938.9429188176,23952.3005580586,23963.1210038497,23971.8823952249,23978.9740980449,23984.712718964,23989.3553957005,23993.1188651254,23996.1642571632,23998.6277085726,24000.6202245398,24002.2317055421,24003.5349355085,24004.5888248379,24005.4410445222,24006.1301637587,24006.6873833722,24007.1379406494,24007.502247332,24007.7482311754,24007.853691988,24007.935548479,23928.8209343123,23946.522638655,23958.9952997215,23968.5435107967,23976.2757260134,23982.5353377361,23987.6014997518,23710.2797839998,23479.843020495,23583.5456563171,23198.0722014381,22772.077383959,22749.9224870012,21706.8711156754,20081.7002196829,17333.6899578607,11596.4815035176,6736.66663344496,4485.34839744783,3912.99560559032,3114.83642952894,1679.52854169796,1358.07714862261,1332.54158179404,1295.7820650661,1273.36152173315,1256.40620468247,1330.98358795352,1050.14287830025,972.374261721315,746.888830897595,574.720337752579,634.625921555454,708.661317396683,771.940825681565,805.350697563916,776.834499408342,848.564289056335,922.86196162442,876.448752525214,913.36276137126,868.391154353817,817.699775938899,633.059914050976,706.894059176536,787.297743485756,785.710537851008,863.999725953944,964.359270746219,1072.35044544703,1136.07899111328,1025.86231760326,1114.05511114483,1207.39297499623,1279.38823621657,1213.46438292735,629.645689073647,598.146855140171,616.282376163717,529.742607770426,520.112092870634,440.688274357667,289.001129158431,243.811225050748,252.825711970185,263.335652095244,264.305560931838,281.321068783726,287.072597637299,307.996354266056,343.811758430523,313.675988835266,350.289504819615,194.998734561619,217.856281682389,243.393164777214,271.935573544351,303.580089183299,336.484372432147,374.870771033217,416.642617459733,464.89161028977,517.669197212078,577.185022130744,644.46528286914,719.591820630188,802.439174810281,895.077669344843,999.201737904838,1114.8429502211,1243.05806110691,1385.91636636019,1544.42826930186,1722.57009779969,1913.41170538554,2133.36089198954,2374.00181200829,2640.47508632599,2943.67702802809,3288.41304190942,3656.05056734252,4078.4954702468,4526.32622729292,5044.64896438504,5619.78343475302,6225.35807353863,6883.84439970996,7637.81831463952,8424.80250307727,9287.0994311968,10243.0847507071,11207.609769381,12287.2804538554,13322.2112669796,14372.7932297693,15435.1036107729,16478.3408674932,17520.6190635131,18424.8826743689,19313.3419007236,20142.3340700122,20966.5398803346,21789.7563551844,22554.3662562246,23298.183907465,23951.3705487158,24426.5796469307,24707.6710584256,24919.7098689556,25045.4676870134,25162.5088140456,25220.9986393228,25266.2648285242,25299.6799072494,25324.1594999547,25339.9974339844
"97.5%PI",33265.3365628407,32778.9689276176,32267.1662416634,31810.9304573539,31470.4932080401,31157.2839141786,30846.9761769466,30588.8713105034,30325.2081827016,30104.3653488354,29913.4044512324,29771.5000004589,29642.8939746556,29487.0985421105,29330.0987209382,29185.9885469916,29070.9560597191,28992.6101353145,28896.8989542256,28821.255853391,28756.7449696553,28716.366078238,28683.4809420702,28615.5528643489,28568.884310238,28545.0629383378,28523.3455317059,28503.5404454324,28485.4744566502,28468.9908343592,28453.9476373098,28408.0459676667,28351.3744072998,28298.8043870601,28250.0658802795,28204.8525551115,28162.8861955112,28123.6146840079,28086.8819027954,28052.7178772133,28020.8693529312,28011.4990090573,28002.6744337301,27998.4419635145,28005.1925261617,28011.4310584689,28017.1959360862,28022.5227264542,28027.444384277,28031.9914348821,28036.1921459903,28037.6316880179,28038.5407132967,28035.9651122507,28032.9452164778,28030.1069107015,28027.4391908835,28024.9317297838,28022.5748341684,28020.3594048589,28018.2768994172,28016.3192972807,28014.4386146135,28012.6139858291,28010.8983883422,27927.9474101863,27931.2625599655,27934.3818536049,27937.3167627504,27940.6584865467,27946.0763771105,27951.0488112868,27659.4562629186,27403.3400814035,27445.8492392051,27021.6164155246,26494.4604195159,26345.4214055003,25170.0504927335,23282.2792055515,20213.7840017917,14010.7170825619,8670.10514072382,6124.63559968982,5369.85048709617,4417.2130107123,2862.63403603199,2496.15747815667,2440.62138209319,2368.44472153492,2309.97104534431,2256.08308905906,2298.88745887295,1985.43696296483,1890.19378460768,1647.84078828449,1481.19161814762,1557.53871802196,1645.33651372066,1718.66244387963,1758.81991451866,1735.33249632828,1814.23339409281,1891.95301587175,1844.08643981675,1882.12982952498,1837.15045133337,1788.56885169177,1608.94518279823,1699.65575143776,1793.42894915604,1801.04100206644,1889.28098338753,1995.76601078733,2104.15203526422,2161.41731606918,2040.04593521917,2123.84724606988,2207.24963206407,2263.15511519757,2174.57135011933,1569.67589744827,1553.45627164478,1589.44930235708,1520.19538997369,1534.3933325098,1480.42925698284,1360.08387308955,1357.54886356526,1414.63429487455,1475.44409662406,1528.94828236676,1603.22740989332,1670.04949555282,1752.12427965678,1848.00888005252,1879.34223521948,1985.36321481587,1901.19400881845,2008.44549439716,2121.65918849134,2241.20711978782,2367.47013594257,2498.77783343125,2639.49496759282,2788.09993039145,2945.02740935417,3111.68602202147,3289.53167205072,3477.44570236444,3675.72993762282,3885.52443379547,4106.7137184641,4341.17702507975,4588.2055669983,4848.93394820629,5117.49575651365,5371.64380428549,5671.41062358215,6008.81681734464,6316.4692607631,6666.36300778765,7032.83191071436,7434.36795015576,7863.41988903927,8312.83909667434,8764.65045533973,9267.3946488961,9801.53313035549,10285.3811866286,10925.4539160532,11529.2624310885,12137.1423499719,12825.1040069228,13565.1657963078,14350.3904367938,15197.9831569663,16151.0185544055,17085.858671118,18069.6292418925,19014.5947250782,20091.2537507721,21139.446243279,22115.1267853106,23004.6922552118,23827.5269785178,24541.4641757571,25206.4713250789,25816.9614072758,26399.6237096382,26960.3355034823,27411.3015122619,27923.1438985165,28331.6071081261,28733.9513272777,29195.9126370987,29639.9296000574,29970.0886346841,30304.0586660313,30559.2904316626,30914.6405644637
"5%PI",25624.6309531336,25300.6421122986,25051.6606270513,24829.0564947654,24687.2276540777,24573.1944593623,24469.3471675231,24386.887538038,24323.3177919817,24277.967976485,24238.2142969804,24202.6362301136,24174.3604757812,24156.5361992489,24136.0223033014,24128.0317560902,24119.7034324552,24112.8527630979,24097.6425383371,24088.4096024509,24083.6571619788,24085.8856769576,24088.2452640362,24089.5442915379,24090.183932639,24090.4290730505,24088.9686240806,24088.3870526877,24088.5597955964,24088.7404093273,24088.8920723064,24058.3544021625,24033.039649165,24014.4563370361,23999.9805606284,23988.6364849127,23979.7415315222,23973.005139291,23968.1826397177,23964.474995909,23961.4431977817,23987.9798170022,24009.058089442,24026.0160097621,24039.3993716461,24049.8937250924,24058.1186210859,24064.562338735,24069.6985748989,24073.8289389582,24076.7532285259,24079.0278096832,24080.8965539436,24082.3567346046,24083.4976188696,24084.3889958113,24085.0854155522,24085.6594189069,24086.1139834138,24086.4709069134,24086.7512030424,24087.1978051573,24087.5804719432,24087.8922126034,24088.1461786446,24006.6752106653,24024.2886519717,24038.0844716943,24048.8832175459,24057.3318037869,24063.9391743569,24069.1050694798,23798.4835514059,23578.5365324252,23684.3183216134,23294.5555307121,22872.444581866,22851.6428640373,21800.5828478344,20151.9120757871,17390.5216442031,11642.5472604643,6775.95040952669,4518.51323786449,3945.04196004635,3149.68195132649,1714.67961051954,1390.99770545102,1361.99299734842,1321.60490390956,1294.94432907738,1274.4095400379,1345.47097263461,1064.28691223147,980.899884226192,755.590679577043,584.041070547343,644.073406784477,718.134268018203,781.376053441075,814.748761173408,786.330703423128,857.918675627891,932.190591724248,885.729992488411,922.484066026736,877.452486758154,826.73559796038,642.444627143509,716.3670360272,796.755822223476,795.289126673322,873.572242799086,974.233182401839,1082.24934108919,1145.65694338405,1035.04746999941,1123.18012542651,1215.98806524682,1287.27966139439,1219.80328749595,635.506542437345,604.173193369096,622.164867511992,535.419163460903,525.994041874895,446.337222024961,294.054758845985,249.370573107824,258.713998039028,269.595627127506,271.30662634132,289.028491048951,295.510142032676,317.350975515836,352.794082688339,323.113415392247,361.216373226243,206.831703130048,230.328153737227,256.508443390859,285.740135629764,319.017800522814,354.146618286683,395.468859030604,441.612164384342,492.418950155315,548.831346590166,611.717274560271,681.54916467092,757.940964247509,842.89199646672,939.929775954669,1049.0770296155,1169.6512296178,1302.78919514894,1453.21639786723,1616.84263568988,1800.92104480979,2003.91602593777,2224.16919145539,2474.79033126815,2757.89401531955,3067.89503510397,3420.11830802607,3804.35564800793,4216.76096340438,4691.56642939669,5217.7182902092,5773.21416632309,6417.34016534679,7080.81246978731,7829.04100806408,8624.20688319494,9475.76057888604,10410.099494842,11402.0024455253,12457.9563160162,13533.2547444675,14630.2980300415,15713.5732501179,16773.7404920397,17701.1611256782,18657.4168558959,19650.0784018582,20509.7142932955,21374.4550226722,22190.5300729717,22889.8064438173,23603.0943118021,24192.9434208812,24598.7411092945,24910.8607649309,25091.3051560797,25230.4817242179,25323.8804315479,25429.2696369071,25496.2021685982,25535.0332370403,25556.7146618003,25573.831150344
"95%PI",32300.8303271183,31764.4881096232,31333.8022175567,30915.9801871917,30492.5308995041,30177.3667904928,29961.2585937372,29770.6969534315,29553.8763757395,29384.9927319454,29238.236571248,29103.0667670556,28948.9617630168,28809.5102702586,28711.9545430472,28609.5130733352,28524.1966212123,28447.5306918158,28385.4336868775,28328.9615211678,28268.014102245,28207.1397362831,28150.9604103335,28095.238833397,28046.4990141147,28001.7578388885,27960.6614443741,27923.2196508884,27888.9280120789,27858.6282823441,27839.3408732488,27774.9768923937,27716.0924027951,27666.0839143334,27619.9519834476,27582.0997389016,27560.2989174287,27538.6075517321,27506.047029927,27478.5772535926,27461.7890914969,27467.1988027993,27480.4945375173,27492.9062961264,27502.9953147521,27501.5204983391,27500.1249874519,27498.8050814594,27497.5571997362,27496.3778823731,27495.2637905413,27497.3763379447,27503.2851467091,27508.5928661244,27513.1096812541,27517.1478829519,27520.7713026858,27524.0222496635,27526.9387639194,27529.5550387179,27531.9018027587,27534.0066656952,27535.8944302369,27537.5873738628,27539.1055029425,27451.8525470942,27461.9454957287,27471.0243763494,27479.1901751172,27486.534039896,27493.1381934895,27497.8826287586,27211.5289646851,26984.7321407874,27038.0754272496,26609.1164038091,26105.3774401826,25985.5062080383,24820.2674484019,22969.6024294973,19880.2533704921,13713.4632393841,8425.99342315862,5911.77677375283,5177.67122143097,4240.79463648185,2695.13795488718,2333.75177614213,2278.57105639112,2209.41848154839,2147.86417148179,2108.41730733626,2152.14210648625,1844.35740549843,1747.87844912725,1509.58642915567,1341.72585808189,1415.34138197359,1500.51051535058,1571.44597247936,1609.46805877437,1585.54456888816,1663.15230578796,1739.89087707529,1692.54003009125,1730.46764919037,1685.02579770219,1636.3236100825,1457.43539876925,1545.99324598824,1636.47415282525,1643.63202601686,1731.62724008388,1835.09765566399,1940.65709175803,1995.31798530763,1871.71606304747,1954.61037425835,2038.05602481275,2094.49722480033,2005.95802256539,1399.40330788432,1377.99889317976,1410.09116351066,1339.85769531951,1352.30541107985,1296.01519311658,1171.52364594365,1163.30493019857,1213.92986096907,1268.10056902112,1314.78827608499,1380.50434706307,1436.95262000346,1510.75193808927,1601.13158802899,1626.92360016195,1724.24143863909,1632.6265524474,1730.28552187035,1833.77438261093,1942.05766415043,2054.48554509043,2171.36703335256,2306.50454976946,2450.28564727842,2597.26286635302,2753.00825368957,2918.03425125121,3102.1578399056,3301.28080759677,3512.24249691041,3716.00203774973,3931.05465048499,4158.76900826549,4399.15017707466,4653.13797396353,4921.44233267025,5206.29816048248,5512.12979776662,5841.85280851278,6210.32976033734,6592.39778199748,6972.58361031421,7362.82107099951,7801.17063541098,8274.40205143366,8765.301393524,9317.76636084712,9885.29203583905,10465.3503233806,11071.0947054248,11747.2761828317,12429.7716582389,13163.7077406901,13944.5151320752,14808.8358621793,15686.681631315,16658.1434463712,17735.7808081262,18803.725678725,19821.4466931483,20881.4360585346,21833.908805153,22769.9000679427,23594.9959967395,24307.0495576523,24954.5598644175,25558.4456458557,26095.9036567308,26584.5137738814,27157.1324802913,27617.9042065278,28055.9965363633,28463.4587053416,28838.1813970147,29148.6610102248,29453.1531772273,29712.3464994242,30037.4874007438,30296.0750382097
"min",24861.0752644531,24625.5891079794,24455.0742149925,24330.2760621228,24201.9590709129,24105.9864568778,24033.8143213278,23979.3211593959,23938.0522806611,23906.7276058608,23882.9103059621,23860.4361597623,23843.307583913,23830.2410384507,23820.2662003443,23812.6474497622,23806.8258915259,23802.3761960277,23798.9742699895,23796.3729214486,23794.3834730387,23797.2033684166,23799.3601441724,23801.0095475583,23802.2708244485,23803.2352410471,23803.9726297716,23804.5364117152,23804.9674468994,23805.296983955,23805.5489187356,23777.6765725475,23756.3544887485,23740.0247142901,23727.507482919,23717.906291435,23710.5380628321,23704.881266866,23700.5370859076,23697.2001717446,23694.6365217824,23720.7316311561,23740.7715977597,23756.1451464098,23767.9292577348,23776.956337972,23783.8681016783,23789.1582801778,23793.206173768,23796.3028364997,23798.6714097591,23800.4828529305,23801.86807854,23802.9272935161,23803.7371780183,23804.3563955353,23804.8298181277,23805.1917640725,23805.4684773722,23805.6800258551,23805.8417537288,23805.9653928975,23806.059913047,23806.1321718104,23806.1874119757,23731.8032534658,23749.2668849088,23762.6579753666,23772.9189414438,23780.777145335,23786.7927096044,23791.3962292816,23535.9341327432,23297.982029986,23403.7119381569,23008.0520139581,22573.7594505591,22559.9738864993,21513.465088166,19930.9396630638,17199.3644477421,11484.4267094696,6634.38893528127,4392.69242200692,3829.39617224626,3043.55036657152,1615.0924615607,1296.9679308983,1274.40337639678,1241.03389132957,1222.13220597303,1210.20474851086,1291.8032859837,1020.39418399841,951.161530011382,734.408591507767,563.410403452428,622.687301986127,696.041923944824,758.772053337219,791.883835838859,763.502883275598,834.682647861442,908.665618314293,862.601963218691,899.318659154881,854.689546868622,804.300982789634,620.747895009308,693.874124274839,773.583795666855,771.942126170066,849.691386834344,949.772435057331,1057.5762866986,1121.28927377926,1012.03693837409,1100.30048133519,1193.87673634538,1266.52056564622,1201.20688704168,619.004721921536,587.610947810538,605.457243713323,518.510023367855,508.361471224673,428.297900081409,275.679040757998,229.275275650895,236.958340651277,246.056061688581,245.536520752905,261.244705581538,265.569658995356,284.657244641562,318.211417152921,285.474410359029,319.124902036433,161.274144856658,180.284741883158,201.536226309329,225.292728363486,251.849503614431,279.500476795008,312.446821003138,349.276518128988,390.44719232128,436.47034812955,487.917692689143,545.42818978408,609.715925927563,681.578875235444,761.908655998703,851.701376839748,952.069673173553,1064.25603389414,1189.64751153888,1329.79189334632,1486.41538076422,1661.44177399569,1857.01307580216,2072.36294216111,2310.69967629173,2576.26912967075,2872.10370975193,3201.53812333912,3568.22349255336,3976.13417547438,4429.56276165996,4933.09679721262,5491.56824694128,6109.96343436514,6793.27723210668,7546.29087101502,8373.24865111217,9277.40669145366,10260.4296341107,11321.6237525785,12434.5095530802,13213.0430604427,14018.8588944719,14848.2016920315,15696.325671802,16557.4839119402,17424.9796219485,18291.2929640292,19148.2911342346,19987.519883068,20800.562231167,21579.4368463532,22316.9974608594,23007.2891727183,23645.8199512346,24229.7165798666,24673.6038956779,24725.4984689506,24763.1616203505,24790.4321605141,24810.144123785,24824.3748897104,24834.6393781851
"max",39163.6179098418,38516.539674909,37935.517769282,37410.6378426088,36933.9497035481,36498.9914990412,36100.448236551,35733.901826786,35395.6448934799,35082.5399074466,34791.9111141964,34516.3856284698,34259.3882997963,34019.1512459518,33794.1305931255,33582.9712744537,33384.4783711359,33197.593603204,33021.3759090412,32854.9852976646,32697.6693404207,32553.8267485535,32417.5100722787,32288.1913077069,32165.3911646716,32048.6734609951,31937.6402851067,31831.9278055419,31731.2026275006,31635.1586140161,31543.5141033088,31423.2035886367,31308.2421320636,31198.3013986739,31093.0797935506,30992.2997409785,30895.7052939178,30803.0600274082,30714.1451769138,30628.7579886672,30546.7102540831,30500.6328811076,30456.3136547373,30413.6726279936,30372.6343729809,30333.1276639478,30295.0851870683,30258.4432743226,30223.1416591502,30189.1232518014,30156.3339325396,30124.7223610422,30094.2398005222,30064.8399552464,30036.4788202595,30009.1145422472,29982.7072905724,29957.2191376199,29932.6139476625,29908.8572735419,29885.916260522,29863.7595567326,29842.3572296755,29821.6806883141,29801.7026103083,29695.3978641325,29679.6280287757,29664.3767653373,29649.6255588231,29635.3566464019,29621.5529812185,29608.1981982899,29274.4627117676,28951.1969879761,28958.2422798174,28460.4678750912,27899.8166147498,27749.1342073144,26571.177039217,24510.7881875337,21368.1716122264,15045.9983622035,9599.48638241635,6979.6183993638,6176.11073707362,5179.69069213074,3587.51014953843,3203.09387818637,3134.84702422608,3055.45764523851,2990.98837986245,2934.71981145951,2991.56687147986,2690.66061302332,2611.549395432,2394.21935598853,2237.11235181497,2323.99629654903,2421.61580831769,2504.04265439583,2552.88720767524,2538.3415930258,2626.15221198338,2712.04936689912,2672.6987749274,2719.96133164301,2683.47675301356,2644.96322730393,2477.53314995616,2581.57058590467,2687.92412298041,2707.92526977414,2808.39264527493,2926.23597735489,3044.93004226981,3111.75525964573,3000.79180564872,3095.70651600007,3189.49609745902,3255.22810606,3177.10520384919,2588.02167705345,2592.69530815821,2650.31388186978,2603.82305660454,2642.12493650543,2613.55197145244,2520.89252859472,2548.12363342711,2635.83553244664,2727.71610154246,2812.77810746746,2917.61673042671,3013.63471486788,3127.85046543294,3258.9878401284,3325.57582228667,3464.92112077735,3415.2719821365,3558.33513685091,3707.3205221351,3862.46276813323,4024.0042247361,4190.16613229083,4365.18073095264,4547.36460501635,4736.99052110439,4934.33849518411,5139.69549225545,5353.35503016466,5575.61667297442,5806.78539761898,6047.17081575624,6297.08623081288,6556.84750822922,6826.77173488586,7110.72853162746,7417.83678580802,7737.62157805672,8070.51589948946,8416.95343853363,8777.36603915264,9156.26879604738,9552.43112412136,9964.16283610764,10391.8346033302,10835.7874931598,11296.3258654249,11773.7094330102,12268.1444604401,12779.7740933945,13308.6678377577,13854.8102399517,14418.0888618167,14998.2816938069,15595.0442099569,16216.0303192306,17176.0256118009,18172.2362145178,19173.5368553246,20169.695693268,21149.747271017,22102.475521576,23016.9897912941,23883.3370668761,24693.07719287,25439.7452070521,26119.1391500214,26729.4005335374,27270.8905696048,27745.8983070497,28158.2385659845,28739.0014311643,29324.1470873728,29855.3707908976,30333.7338797003,30761.233640366,31140.6034623981,31490.0631562341,31978.6694284933,32434.8438933873
