"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019","N_2020","N_2021","N_2022","N_2023","N_2024","N_2025","N_2026","N_2027","N_2028","N_2029","N_2030"
"mean",26304.0008965308,25856.9077856523,25753.4301513472,25708.7641735045,25687.2191342278,25675.8729744151,25669.5030858804,25665.7353596136,25663.4078105082,25661.9155136803,25660.9274057075,25655.4635843204,25653.2972148875,25652.2063067653,25651.5895669294,25651.2091461054,25650.9589626627,25650.7861054821,25650.6619893089,25650.570103404,25650.5003766842,25655.2371664249,25656.8958199925,25657.6182353478,25657.9627587577,25658.1387029511,25658.2328405643,25658.2848610833,25658.3141488179,25658.330709203,25658.3399414068,25627.3758580485,25616.2759201083,25611.2554156483,25608.7412403571,25607.377991289,25606.5916538244,25606.1140484935,25605.8109382728,25605.6111174869,25605.4749347598,25636.3483702916,25647.5493272957,25652.5374438961,25654.9873721758,25656.2891398465,25657.0242923516,25657.4611338877,25657.7321152062,25657.9065447505,25658.0224950924,25658.1017814406,25658.1573716495,25658.1972281161,25658.2263823523,25658.2480965565,25658.2645352966,25658.2771652994,25658.286999672,25658.2947506343,25658.3009270973,25658.3058982283,25658.30993561,25658.3132416661,25658.3159691264,25576.1904710683,25628.2095125416,25644.965707272,25651.7630428347,25654.8320861169,25656.3454904856,25657.1430151887,25372.4396012069,25258.3641052427,25484.0089999949,25093.7001963557,24800.4241794383,24970.25477238,23934.5652231994,22432.8108201475,19762.1073774279,13719.0086593792,8294.81199560664,5694.08573088289,4959.23101222553,3997.77213835316,2368.86307043916,1986.42439302948,1932.37709196247,1865.53755175113,1813.4352939258,1767.3238215296,1819.78406706724,1487.04584853078,1382.2492452587,1123.60661549947,926.913580798815,985.995558905264,1057.21757870624,1113.00640207997,1137.93388405568,1103.3209670588,1163.62709562694,1223.03406286328,1167.42584086901,1189.78580510515,1223.6989565641,1197.67174642257,1019.37269493072,1092.76621502672,1169.04252263503,1205.68251677769,1275.8130804995,1368.65070375187,1463.24075495851,1490.26530164566,1281.5639515314,1344.29048352045,1406.71475173125,1460.68051638445,1483.14753003757,880.979410358365,897.704138394648,926.796843920264,850.037816425576,865.039310747109,828.077974384663,715.806832286881,702.700366177387,734.200387912612,768.897503890823,793.787323811319,834.589100839759,867.049252585247,913.943902431988,976.368968392921,990.322791277699,1058.0032755482,938.055392282221,1001.06549104711,1068.52450492804,1140.76102502375,1218.12893329943,1298.97241112811,1387.61982070934,1482.62055870088,1584.45059519855,1693.62303502147,1810.69112519112,1936.25151451042,2070.94778705482,2215.47429332986,2370.58030497024,2537.07452116997,2715.82995756032,2907.78925101185,3113.97041685022,3335.47309826741,3573.48535130455,3829.29101270971,4104.2777022607,4399.94551582163,4717.91647049933,5059.94476880394,5427.92795469921,5823.91904080523,6250.13969262911,6708.99456211475,7203.08686793776,7735.23532116334,8308.49248555736,8926.16462552189,9591.83298923218,10309.3761901657,11082.9925929036,11917.2195736794,12816.9409536663,13787.3583105346,14833.8573009804,15961.5706392992,17174.0636504771,18469.5388251658,19830.79172338,21205.0111528172,22489.2628053025,23574.4183016911,24418.0101264371,25034.786486504,25463.5149835091,25750.7410382868,25939.2572215802,26062.2934050399,26142.6017294251,26195.0093632804,26229.250895306,26251.7871962245,26266.8386063954,26277.0827604123,26284.190239538,26289.2082754826,26292.8062867353
"median",26068.9419034083,25630.2375785717,25524.7997507438,25477.2347392247,25459.5824001222,25454.4144726971,25449.438955933,25447.149061237,25447.0051805005,25446.9532431374,25446.9171658733,25440.9632811553,25439.0945804291,25438.181076378,25437.2885381351,25436.7560508659,25436.4322888417,25436.2335576276,25436.1110024195,25436.0531768105,25436.0531343119,25440.8530566699,25442.9523117472,25444.0759156007,25444.7030841916,25445.0706858156,25445.2918285668,25445.3790029643,25445.3815938727,25445.382516727,25445.3828475773,25413.745711937,25402.8291365049,25395.9294378312,25394.9838580321,25393.3514969975,25391.8147740039,25391.0827109585,25390.6427862893,25390.5099492016,25390.4744287136,25421.490592231,25433.4095643064,25437.9032931611,25440.9377867863,25442.4440031912,25443.2687629727,25444.1814280395,25444.741839305,25445.0868661887,25445.2995432349,25445.3825791745,25445.3828688951,25445.3829742019,25445.3830125977,25445.3830266327,25445.3830317736,25445.3830336597,25445.3830343527,25445.3830346075,25445.3830347014,25445.3830347359,25445.3830347487,25445.3830347534,25445.3830347551,25362.9927074826,25413.4987710076,25431.1434719078,25436.2969748045,25440.7267958707,25442.3551216875,25443.2446328032,25152.4776895893,25031.4014731127,25263.0541519742,24876.0576779134,24585.9578629529,24756.4941062808,23734.7492330337,22249.1340086089,19596.0326896451,13595.3651227443,8212.83529991385,5625.61307424595,4894.76422180929,3940.26328825528,2320.30185150337,1937.32149390932,1882.99055570852,1816.34785208889,1763.77751273223,1716.84665070181,1767.41997373594,1434.11231305678,1327.56972540517,1067.42251918374,868.135129039967,926.767952594807,997.626240347933,1052.83737823336,1077.15607497965,1041.14031708214,1100.99271649257,1159.70590554362,1102.26646632595,1123.6164920212,1156.51303400678,1128.09403006465,947.186915875505,1019.10418678228,1093.86345898192,1129.27526657487,1197.8776274517,1288.91458804491,1382.45867765262,1407.08280883319,1196.8616816867,1257.40430435667,1317.73093223153,1369.41473933694,1389.33185213454,784.31176835394,797.930065484768,824.234252390336,744.841123079561,756.841853537972,716.512148513589,601.077419071018,584.488984742666,612.338707041327,643.569113801306,665.134757405951,703.003063771993,731.982654594218,775.682915900727,834.719390991857,845.266447121073,909.455189891135,786.705194713883,846.985993999245,911.454892986398,980.488110928615,1055.98743840557,1134.4633691227,1221.26719218301,1314.15900618787,1415.17324221403,1523.37974387729,1638.94650250093,1763.77866344286,1897.42792046616,2041.96736015998,2196.88976373533,2363.91906561867,2543.24608684548,2736.72157508046,2944.76734607672,3169.26455231218,3411.97321337904,3671.41669947555,3951.33816263921,4255.09233310797,4576.89129389843,4923.80827336886,5299.9696728421,5702.31769006963,6139.10070729271,6606.86647522394,7107.88947893519,7649.19590199953,8228.88237889353,8856.53131287795,9527.58976315661,10258.1401848888,11040.7758892351,11877.0170656471,12777.4284948153,13741.4501247486,14789.7052826054,15927.4903821946,17137.2333933909,18450.0944912377,19822.313079989,21241.8497798822,22563.7396360525,23621.7976835,24451.0886281874,25051.4651249672,25499.5321868297,25788.0508104815,25941.0958984087,26016.7864336621,26045.1332940362,26060.0768477015,26064.4888450006,26067.070352524,26067.0928457553,26067.2729286534,26068.835746797,26068.941870721,26068.9418951962
"2.5%PI",22680.8862626172,22268.2738596097,22264.9472279684,22262.6443619505,22262.6352950983,22262.6363160536,22262.6364481788,22262.63646345,22262.6364652474,22262.6364654583,22262.636465483,22257.768749506,22257.8400807038,22257.8368533906,22257.8366640099,22257.8366378983,22257.8366348155,22257.8366344439,22257.8366343992,22257.8366343939,22257.8366343932,22262.7043503731,22262.6328286847,22262.6362654416,22262.6364375689,22262.6364622956,22262.6364651101,22262.6364654422,22262.6364654812,22262.6364654857,22262.6364654863,22231.1701586157,22228.6981336361,22227.0637393179,22226.6850918347,22226.5970740212,22226.5765875559,22226.5718163998,22226.5707048823,22226.5704458914,22226.5703855388,22259.065103778,22262.6161663296,22262.634960649,22262.636271612,22262.6364430625,22262.6364628474,22262.6364651767,22262.63646545,22262.6364654821,22262.6364654858,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22262.6364654863,22179.2032469867,22250.7362237302,22262.6066434803,22262.6321480241,22262.635974179,22262.6364075014,22262.6364586853,21984.7016923203,21948.2525502724,22218.9748343757,21789.5768667564,21599.1787725797,21858.6535865224,20878.0999911815,19624.5245780952,17378.719779595,11978.3032576544,7088.48101260192,4761.23717359751,4148.65566058111,3308.77746824569,1805.37681557566,1460.35315583296,1424.74475882911,1375.59022336336,1339.83742392737,1310.14635669219,1377.62686093182,1072.93988484087,979.702313931215,734.155861331536,540.320172350224,591.254183980563,656.496296140694,708.568181784354,730.631914374083,694.825590544972,751.044799176464,809.040452968926,753.752400305955,774.331799557667,807.308040359546,784.074067190382,605.63803517926,671.845937928916,743.067079709798,776.624449131746,844.190426560623,936.96007712175,1033.86889907595,1068.02171682439,868.178829183143,932.920237308533,999.549060143532,1060.13910487805,1091.77365136643,500.547633567951,509.514571452025,530.92655406658,446.484617042064,450.445245011113,402.048226051935,276.32475024659,244.354212885517,254.784853237707,267.438738932386,269.105242836434,285.103901732908,291.776078327695,311.540180582196,345.850968279496,330.509972533049,366.731317864218,214.510836866915,238.181244062191,264.564330682947,293.608189825621,325.821545190933,359.603233524231,398.941830446998,442.593886761843,491.362904780381,545.546620774165,605.178041311574,671.963917918601,745.48245884506,826.536788766934,917.4179990947,1018.04609435925,1130.22378126603,1253.27641645447,1388.9794286035,1539.73645189881,1711.44713435007,1893.47918678973,2103.02166821022,2330.08343073526,2585.78878633718,2869.0091256896,3184.66009604041,3533.822911835,3918.2810109226,4347.53438041623,4825.13511461992,5347.56031749626,5922.86835302565,6565.82858759314,7272.08416577881,8048.4916729843,8914.16467992099,9847.07736265318,10856.5522806082,11931.7697846407,13081.6334019428,14288.8531308713,15477.5451332929,16589.2320347316,17692.5567821111,18798.574660009,19856.1480815453,20913.6357977027,21876.8571839941,22348.3360818516,22562.2211560933,22635.3504075906,22648.1293411883,22652.3053206097,22663.5155099776,22680.8862626692,22680.8862626098,22680.8862626183,22680.886262617,22680.8862626172,22680.8862626172,22680.8862626172,22680.8862626172
"97.5%PI",31617.6135951641,31175.9560769061,31044.1539773735,30941.9864711213,30922.4299533036,30881.3954573375,30856.6391470616,30843.9106094676,30838.2979030588,30827.2994201209,30824.5955598649,30802.9863231458,30782.0960819323,30780.7507832457,30780.0618606678,30779.7086027706,30779.5272365358,30779.4340002055,30779.3860017393,30779.3242693071,30779.2612283173,30784.078230717,30786.5505160047,30787.8228997352,30788.4813049615,30788.8249273995,30789.0065214171,30789.1041833982,30789.1579556226,30789.1884649932,30789.2064119799,30757.7857924365,30741.5456804728,30739.2581487932,30732.2103238835,30727.5529900195,30727.382749565,30727.317289477,30727.0926350786,30724.8017814182,30723.8994687182,30755.273475845,30768.4684229613,30777.1954547062,30777.4146845818,30786.223605389,30787.4902172564,30788.1847387623,30788.5766515787,30788.805707118,30788.9450296781,30789.0333947846,30789.0917520712,30789.1317062953,30789.1598918004,30789.1802458891,30789.1952033665,30789.2063340636,30789.2146903789,30789.2210020498,30789.2257890939,30789.2294299181,30789.2322041475,30789.2343206847,30789.235936789,30705.8826197014,30756.5062604289,30771.2406604166,30777.37099072,30782.9620831996,30785.8653363482,30787.3846331661,30509.3270940703,30372.2329256927,30576.3820744965,30157.6852837306,29805.5328949922,29919.9249403382,28693.1887176005,26874.701386762,23641.1294558667,16476.3648508987,10105.1566204273,7057.13026937445,6167.18605951505,5058.17493083148,3246.01166478197,2830.37707643662,2758.19895445497,2676.91796358859,2610.09923695722,2552.20223629186,2591.86846268749,2240.18345329067,2129.25192061566,1855.88954078864,1657.71291505061,1728.5710800909,1813.36794852013,1878.34556481434,1909.23453102236,1885.38472573705,1953.91383783057,2019.92681882238,1970.76324521406,1997.72594565108,2039.75473324068,2013.41578409052,1845.31134206947,1932.35512970877,2021.28063128272,2069.23634289963,2149.50609348262,2250.91956827282,2353.88703052907,2384.47223798061,2183.44788174403,2255.68726779479,2325.98725474097,2387.76525095244,2415.76676200254,1817.32594029974,1856.69779251634,1909.67448704545,1857.35418431823,1902.20683209586,1892.91197624509,1814.52513687502,1841.75116557243,1914.69828152563,1993.51289388128,2060.38606250233,2147.03779271392,2220.79018913296,2315.88266756073,2423.95614154199,2487.36197611657,2606.79048777349,2537.92712400428,2658.71017253182,2783.69794566163,2915.31343802285,3053.13450916584,3198.25774150343,3346.49833852514,3504.66986857164,3670.38809984769,3843.86833329792,4030.84499308129,4221.30861388496,4418.32666522597,4624.31362728421,4842.86012126493,5074.74806480331,5310.06369011126,5555.96238850178,5820.46448889912,6097.43472919439,6388.52631529263,6692.00403417879,7010.01491740383,7346.8557209783,7693.25336895486,8059.30743872365,8442.94395105294,8846.81779625692,9275.43512625964,9720.00250874813,10183.5028221747,10664.2555321204,11187.0735810483,11728.6889452725,12290.4996164984,12916.8024114724,13578.7933874902,14292.5899514326,15035.1487396485,15862.1076876346,16779.0610824024,17824.7302587973,19016.0780089606,20471.0773335501,21989.3927820975,23464.7809022222,24702.0666452932,25778.0106693594,26698.5047313081,27617.9290048226,28443.7070585305,29172.1043435939,29810.0835042719,30336.3474869528,30630.2165591142,30841.5012978039,30972.173270732,31116.9620989217,31227.4762930339,31307.2042910341,31381.5267595723,31488.1495563713,31520.1761926825
"5%PI",23111.2190642031,22698.7686688294,22687.0729415925,22681.7366548912,22680.7298897445,22680.5583914164,22680.5265808624,22680.5206759039,22680.5195793907,22680.5193757375,22680.5193379094,22675.7811278752,22674.913724811,22674.7525366248,22674.7223991724,22674.7167465232,22674.7156844028,22674.7154846245,22674.7154470243,22674.715439945,22674.7154386119,22679.4536413681,22680.323300773,22680.4831433185,22680.5126326158,22680.5180880315,22680.5190989944,22680.5192865317,22680.5193213416,22680.5193278051,22680.5193290055,22649.8902312169,22645.1982817212,22644.5948694692,22644.5825960233,22644.5801618302,22644.5796699411,22644.5795703091,22644.5795501228,22644.5795460327,22644.579545204,22674.60180006,22679.1834180497,22680.2720744717,22680.4735636239,22680.5108464848,22680.5177555248,22680.5190371488,22680.5192750343,22680.5193192048,22680.5193274081,22680.5193289318,22680.5193292148,22680.5193292674,22680.5193292771,22680.5193292789,22680.5193292793,22680.5193292793,22680.5193292794,22680.5193292794,22680.5193292794,22680.5193292794,22680.5193292794,22680.5193292794,22680.5193292794,22598.8406301966,22668.4796947636,22677.5073330616,22679.9571863858,22680.4152980482,22680.5000518571,22680.5157535274,22397.6272083563,22329.0337885684,22591.4676763842,22185.5729698546,21959.4187290955,22209.7399846949,21229.6039880608,19957.394873846,17646.9511627912,12181.6033435393,7239.04111380703,4876.00246148699,4246.4844578879,3391.0275965996,1866.30845637872,1516.21076495702,1477.15186267515,1425.66656175789,1387.20609313765,1354.05942293858,1420.21574467618,1109.56183186147,1016.48229301697,768.55911482563,574.42437634614,626.377685277376,692.224188630936,743.865352854719,766.409779663948,730.704966386438,787.6802765712,845.565521647236,790.087128718436,811.016582357597,844.708974231213,819.015284544195,640.346107472913,707.593336275548,778.799750076748,812.663269739961,880.566649182768,972.691739036298,1070.10241017665,1102.08723790837,899.755754152647,963.532072366469,1028.93032110728,1087.76175313209,1117.1951369022,523.688860306677,532.544259682147,553.697933167303,468.771255988248,473.140902563562,425.156635373553,299.678929018944,268.95674633958,280.89708246018,295.421283842251,298.869257656672,316.855003128228,325.684816640398,347.657560065484,383.562925971374,370.842348617495,409.835932065529,260.087126288981,287.03138718115,316.992014007643,349.908787552081,386.543789946293,424.642015235927,469.111841877201,518.501595626504,572.926596658966,633.105675932937,700.14622567662,773.886475915575,855.19728372361,945.486085925328,1043.44859939034,1150.31801896906,1273.72994658836,1408.06060087071,1554.1230680662,1715.9090890857,1894.00138806506,2090.70708790122,2308.47375805129,2550.33116344471,2817.3137075847,3114.76040109008,3437.7020535291,3799.38200678482,4194.70544726533,4637.93587531436,5127.19296113802,5654.93739534294,6234.36581130044,6873.63341816675,7581.08259155651,8360.18097629111,9210.79271114866,10127.5640351711,11127.2949798343,12215.6795037567,13347.6038895088,14529.7992976654,15723.8178745207,16911.0783822942,18054.9963937505,19182.6810437761,20327.2015972752,21448.0053756046,22335.0130428794,22826.1064891332,23013.8931000907,23081.0540771916,23101.0021749037,23105.1309449031,23108.3920234491,23111.2190625706,23111.2190645565,23111.2190641249,23111.2190642203,23111.2190641993,23111.2190642039,23111.2190642029,23111.2190642031
"95%PI",30407.5880988203,29962.5244546172,29764.8426843088,29680.0407444825,29600.7363012288,29551.6842462039,29513.9708060905,29489.6129961731,29481.3848168487,29474.7618586689,29470.0883420452,29465.0556133489,29460.9988662125,29457.5999996664,29456.5272944904,29455.874275429,29455.4560508123,29455.2049942634,29455.053586894,29454.9618188233,29454.9058997816,29459.1372674796,29461.9643273219,29463.5085555209,29464.4159297685,29464.9543700122,29465.2758578942,29465.4692720327,29465.5867003937,29465.6587631455,29465.7035332002,29436.4313165931,29414.4614820179,29398.9410618703,29390.5003096186,29387.9116090514,29382.1950635052,29378.3743904396,29377.9365969953,29377.860403733,29377.8076290629,29408.9961796002,29427.002283708,29437.3898195503,29447.6776082791,29450.2931577897,29455.3039164816,29460.7734242904,29462.2831511827,29463.2341805301,29463.8459031523,29465.3758665963,29465.5076784277,29465.5944051436,29465.6523911835,29465.6917671099,29465.7188970578,29465.7378383673,29465.7430788219,29465.7445869961,29465.7454591659,29465.74596356,29465.7462552725,29465.7464239871,29465.7465215671,29382.5440576561,29410.4081120326,29429.3214418498,29441.7957006361,29450.0306267828,29455.3758084197,29458.8402609469,29169.6374279893,29008.430600263,29177.1158058356,28780.1951409194,28408.3851639346,28476.597637862,27317.3866638962,25564.3724228304,22450.1381143447,15718.1470659571,9678.50717004598,6768.21413479561,5911.26265026045,4819.65749011133,3056.12450329961,2634.78564787195,2565.77440467987,2483.10513369291,2417.7241686893,2361.56603612944,2405.69578590683,2051.74925084272,1940.27721851137,1669.79412051883,1473.98540554821,1541.05332315144,1618.58439972997,1680.24602067335,1711.28852812349,1682.29554706475,1747.74905748032,1810.75973539645,1758.95295710778,1786.39995381636,1823.74998672845,1803.95904358208,1632.08247111322,1714.87278604881,1800.79142412807,1844.78137854486,1922.44808785673,2021.8485912418,2120.92687194093,2148.72627366797,1944.02441596537,2013.64898305022,2080.81314039166,2137.85017952313,2163.33373010964,1562.80149973417,1597.39842678721,1643.35256659418,1586.28204381259,1624.86797138338,1612.09450203951,1524.92764426562,1540.12258223462,1602.92201270877,1668.44683593348,1727.13415320623,1804.40488600209,1869.0292391294,1951.31223751409,2052.33679886141,2102.12274380851,2209.88656313041,2128.87943224867,2238.51888337829,2354.29300793436,2477.34065845087,2602.74606139147,2733.51341624855,2874.17629185788,3019.09343561901,3173.58751101458,3336.12643903981,3507.72095342059,3691.23412126522,3876.93673316712,4077.69360427643,4288.28596803518,4506.88171544774,4741.51845203105,4988.33706151088,5249.24128491571,5521.38212035186,5805.89904065725,6102.63937619141,6421.30065703744,6750.49936448947,7098.02032851652,7462.09074677819,7850.0783469095,8266.48843208005,8700.55133082256,9162.37291766342,9638.18026368538,10145.631742441,10673.8099444919,11233.78950622,11831.7377037579,12469.9214529259,13129.2362869041,13852.9775367086,14642.535978957,15491.4972893029,16448.8504409771,17497.0217850788,18738.516307726,20132.8632931041,21653.5297593423,23123.6850790392,24394.0194475497,25403.5438499948,26319.9917999957,27061.623416253,27690.9233150169,28247.7501340065,28722.1605521355,29109.665825717,29402.1168929813,29691.3847590686,29892.1418430256,30043.3331612833,30140.1454424073,30207.0097992984,30304.4105336774,30340.2991634164,30356.9902984933
"min",20814.9972418117,20552.3542352091,20609.5604963032,20601.3009564143,20602.6329256956,20602.4213357192,20602.4550301948,20602.4496666277,20602.4505204659,20602.4503845429,20602.4504061806,20597.6452256957,20598.4021507135,20598.2839809104,20598.3024555411,20598.2995678616,20598.3000192363,20598.2999486821,20598.2999597104,20598.2999579866,20598.299958256,20603.1051352542,20602.3460268865,20602.4670151824,20602.4477586386,20602.4508241982,20602.4503361914,20602.4504138777,20602.4504015107,20602.4504034795,20602.4504031661,20571.3883659197,20575.9996484375,20575.3570620432,20575.4474807733,20575.4347750144,20575.4365607829,20575.4363098035,20575.4363450773,20575.4363401197,20575.4363408165,20606.4983780149,20601.8003055835,20602.5537459998,20602.4339482689,20602.4530225914,20602.4499862249,20602.4504695891,20602.450392642,20602.4504048913,20602.4504029413,20602.4504032517,20602.4504032023,20602.4504032102,20602.4504032089,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20602.4504032091,20520.0759396609,20613.237912889,20600.692626419,20602.7291520442,20602.4060019399,20602.4574708011,20602.4492780956,20336.5317026127,20355.3434492129,20621.4153841858,20153.3867670691,20054.9024131449,20354.3238526043,19360.4101988193,18178.7157360886,16118.4973214746,11071.8024662739,6481.20420660411,4304.50829145707,3754.62532191192,2984.27467957011,1575.63832987216,1255.78998760344,1228.99367130924,1190.95448737153,1166.71300022717,1148.75971621887,1220.33169664156,943.866152946767,865.98868905142,645.980741091464,467.164000816671,514.969336253171,575.486088441734,623.860531832024,645.49200446801,612.917020051473,666.703534669867,721.743956176303,672.79559409835,694.097488164089,727.022971954558,706.055851474009,540.923155045369,604.744666171419,673.590655348162,707.964587396231,775.208395493648,866.672350727465,963.916628511488,1002.47802628736,817.718020710799,883.538805146057,952.034607511107,1015.40301723834,1050.71784135218,466.171659952614,475.388909247699,496.847902355906,413.030400936628,416.920097943741,368.416190947592,242.041322455489,208.528747166305,216.808809719763,227.079736782199,226.362988952868,239.791105865144,243.619494633992,260.09492568852,290.705846400887,272.068019773435,304.088069990135,147.782136176314,165.17481402738,184.614459466396,206.341982854723,230.626647617321,255.736661473538,285.834652223988,319.474915881242,357.074347295534,399.098906231273,446.069391882609,498.567896999486,557.245021608445,622.827935725905,696.129390982995,777.566908711838,868.471726432934,970.004164481386,1083.40669071153,1210.06702904833,1351.53514127572,1509.54219415411,1686.02174397087,1883.11530691233,2102.98541638043,2348.52727566612,2622.73828509827,2928.96581759064,3270.94808097829,3652.85975135803,4079.36293440532,4555.66407643112,5087.57751861449,5681.59646524916,6344.97221311782,7084.22003795155,7887.28016554807,8781.3721911103,9776.80918766118,10762.1238201729,11734.5739650733,12794.8091142903,13950.5957705086,15210.0909075739,16194.0759812447,17126.5089688007,17849.6345404068,18374.3562068876,18914.3656762412,19470.0500699267,20041.7814061311,20629.9050019135,20815.0071845451,20814.9941106143,20814.9982278826,20814.9969312785,20814.9973396046,20814.9972110148,20814.9972515102,20814.9972387575,20814.9972427736,20814.9972415088,20814.9972419071
"max",40727.1147213609,40112.0360080962,39670.2320413456,39334.0798517048,39068.9652705344,38854.6688489446,38678.3233605917,38531.2285514074,38407.2287168486,38301.8122011328,38211.5777878271,38129.0185869857,38074.9134064953,38060.7891956243,38050.1272788868,38042.067847844,38035.9693441182,38031.3510529651,38027.8516383409,38025.1988468138,38023.1871738166,38026.8579766897,38029.6420896229,38031.752947365,38033.3529268987,38034.5654258749,38035.4841417283,38036.1801752449,38036.7074543064,38037.1068668231,38037.4094053375,38004.0456626676,37978.7291330052,37959.4574339568,37944.7519591651,37933.5103840864,37924.9049167219,37918.3104739733,37913.2530416162,37909.3719989362,37906.3923116508,37937.6967146842,37961.7036616048,37980.0604255775,37994.0650614082,38004.7307993447,38012.8428393666,38019.0063200876,38023.6856535047,38027.2361132872,38029.9288229237,38031.9703060929,38033.5176585392,38034.6902509582,38035.5787152946,38036.2518216669,38036.7617276452,38037.1479774204,38037.4405441652,38037.6621419705,38037.8299812705,38037.9571008813,38038.053378291,38038.1262956448,38038.1815203436,37949.137216587,37970.4574243307,37986.7422376509,37999.1558498892,38008.6038713233,38015.7862560643,38021.2413638956,37698.4672137884,37449.3565951671,37578.5537523351,37100.999398141,36561.8088091158,36501.8682328737,35010.9519622944,32759.6478333356,28743.3178710893,20333.3167392857,13830.1512711869,11044.0554029131,10157.3837621868,9092.03286664814,7444.17708405605,7061.74166966295,7010.22709979235,6949.43463699967,6906.15999590985,6871.39956620659,6932.4554370608,6626.39985545662,6554.16484783291,6342.58515886663,6199.60334516398,6310.13878431356,6430.03617271535,6532.50139286641,6603.71721965541,6618.19265887483,6725.27037846521,6829.19573186414,6822.0208154458,6892.51342090228,6973.68190092131,6997.26171652871,6879.16786577081,7009.87723464858,7140.36243675352,7227.2953249649,7347.01904760129,7486.61794015697,7623.45383031917,7687.07290129461,7510.91165669376,7622.84552614029,7731.776371971,7829.43937293769,7893.04908745239,7326.89577144792,7419.94364843256,7526.04517684428,7525.40987437465,7623.25563825125,7669.61009535535,7644.00143881982,7726.65903805804,7857.05585171272,7990.95627237668,8115.08925864369,8255.94444654931,8388.19031552815,8535.26059604449,8697.43696248281,8809.34434931137,8976.72850765927,8953.38472179399,9123.50575172044,9296.85920361772,9473.5064944623,9653.51020781809,9834.88217553791,10021.752273454,10212.1730259824,10406.2118935892,10603.9376173392,10805.420242918,11010.73114503,11219.9430521587,11433.1300716716,11650.3677152401,11871.7329245433,12097.3040972051,12327.1611129063,12561.3853595909,12800.0597596663,13043.2687960641,13291.0985379985,13543.6366662055,13800.9724973962,14063.1970075804,14330.402853827,14602.6843939137,14880.1377031735,15162.8605876628,15450.9525925509,15744.5150043375,16043.6508451501,16348.4648569106,16659.0634725962,16975.5547710933,17298.0484112447,17626.6555395526,17961.4886645732,18302.6614892511,18650.2886901941,19004.485630078,19706.0318244881,21145.8156983943,22692.8092749797,24182.9644173346,25874.6213291982,27630.5671144191,28984.6175730692,30262.7637292448,31605.3560665364,32352.4034474752,32799.0435877929,33514.3810691674,34049.7166189576,34389.2879888242,34664.0413918249,35006.1369438867,35763.7588820294,36406.4628641613,37022.9419918443,37877.8683295371,38563.5944628773,39071.9172708386
