"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0885696536816918,25478.7308484004,1.01857718472508,1.71814485739094,15077.4429701157,0,0.62999138007625,617.155663762761,1952.9976,0,15077.4484462491,18660.8649965289,13249.7779105605,22936.665782692,24984.6405337272,0.0876811303848534,0.0524568121744838,0.0498130541129949,0.52435732896859,0,-9999,41.7525142541977,0,17.6833572614149,0,59.4358715156126,2.14205281789901e-26,0.0232865588464752,0.596002401543558,0.73893848830174,0.522855915180782,0.906663510471939,0.98332201934124,666209.8188,1
"median",0.0905712970669847,24914.2907680081,1.01860356595531,1.71851058172104,15054.3134943,0,0.682915836689062,530.949934215135,1968,0,15054.2941385492,18654.6004657551,13193.0408874775,22926.7945970893,24734.0406148487,0.0897502808562085,0.0528732429923109,0.0491095821349718,0.523883633096746,0,-9999,41.6622672603248,0,17.472692306742,0,59.2207872981652,1.90870523865476e-26,0.0213278202592547,0.597857025048754,0.748688596657636,0.521653412722979,0.927189962683234,0.994219355870229,665751,1
"2.5%PI",0.0498712931736605,22183.9570633234,1.01303608292063,1.5757723125211,13339.1797390243,0,0.0655365283135325,204.474213920861,1926,0,13339.1796850759,17005.3308977424,11379.0982797401,21355.6136923612,22158.8292850357,0.0484714482379217,0.0358864816037258,0.0235090465535472,0.478743461064785,0,-9999,40.9294123260457,0,16.7897145500994,0,58.2094679347852,1.21485864131162e-27,0.00888384068927324,0.479805280593059,0.570906618998429,0.434003205504093,0.723915230805476,0.898874231383009,34153.9,1
"97.5%PI",0.116431426247011,31933.6201898228,1.02389281167381,1.86180631322639,17023.2978109387,0,0.987023871782003,1490.59387290393,1968,0,17023.3043123513,20313.8800552813,15456.9712663455,24647.0066019633,28973.1327823309,0.11583309202793,0.0668641521792365,0.0797962789840734,0.573329752879547,0,-9999,43.0672362865795,0,19.8193349785998,0,61.9751704611226,5.24746174770613e-26,0.0484641128253361,0.699848509703474,0.854653269499852,0.61574419793197,0.9774519574181,0.999285619228802,1296703.675,1
"5%PI",0.0552115688724443,22478.2455233564,1.01387825358092,1.59901045449247,13578.4840492997,0,0.123882344015874,220.72112918641,1926,0,13578.4909601851,17308.0461737704,11628.9511385597,21560.1056894916,22450.1461724392,0.0540146745136237,0.0387118935135765,0.0259681751423606,0.485692630751171,0,-9999,41.0106283940288,0,16.8523861246633,0,58.3007468877018,2.3922700086167e-27,0.00959287161554619,0.502183122720814,0.604800430291406,0.448892019166865,0.768993373443236,0.930081213559257,68594.1,1
"95%PI",0.114709261091752,30268.6441131766,1.02309898598755,1.83834199201803,16705.668669712,0,0.974338404869195,1272.02328105923,1968,0,16705.6700061674,20032.9674790584,15059.6538461313,24369.4839368558,28310.3787246793,0.114175767543636,0.0648615327796445,0.0757217052727132,0.565218132762979,0,-9999,42.8029568374172,0,19.2130880848597,0,61.2975548012828,4.78968925036397e-26,0.0431112568360711,0.683867047096616,0.84068887735604,0.59893353958203,0.973963722652513,0.999145039004108,1262642.7,1
"min",0.0151934646852314,21353.6167992577,1.00752427772974,1.42242806737589,12136.269714334,0,0.000551074277609587,164.943194835248,1926,0,12136.2680458596,15197.9416029708,10057.2525151097,18980.1472156758,21339.504278529,0.0143241471214484,0.0134080537979486,0.0118514390327145,0.428096718556909,0,-9999,40.5490603997244,0,16.6028715368717,0,57.8507482254568,2.24889999412701e-30,0.00704840138478683,0.350399195383271,0.372996617632019,0.330419731284398,0.410257377469501,0.47369296470917,197,1
"max",0.117994975057431,46850.277838234,1.02971540994234,1.96681045269401,19496.5657173889,0,0.999981198925525,7810.94072682379,1968,0,19496.56756391,22430.6441726751,18002.4330636153,26723.861831855,31708.6920060592,0.11755299267682,0.0781244821584459,0.0974990282906747,0.63000579870713,0,-9999,46.9435218808656,0,25.265693172821,0,68.2671115846506,7.51171793331977e-26,0.173421352547215,0.80546962121337,0.911445719964657,0.747888358698231,0.988698191442346,0.999690066164505,1331871,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
