"","r_max","K","catch_multiplier_1","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.0704988961704075,28132.5069383967,1,16833.7203902192,0,846.753618379092,1958,0,16833.717987188,24224.7892191313,0,-9999,0,-9999,0,0,18.1672235465609,0,18.1672235465609,1.28847222833256e-08,0.0300987615584091,0.598372481487332,0.861096000871077,30,1
"2",0.0767688874299638,27470.9610613481,1,16327.8228585841,0,661.430469813467,1958,0,16327.8227649594,24050.0623008739,0,-9999,0,-9999,0,0,17.5736319973722,0,17.5736319973722,2.3327521401781e-08,0.0240774419335516,0.594366637865203,0.875472184870611,32,1
"3",0.0767688874299638,27470.9610613481,1,16327.8228585841,0,661.430469813467,1958,0,16327.8227649594,24050.0623008739,0,-9999,0,-9999,0,0,17.5736319973722,0,17.5736319973722,2.3327521401781e-08,0.0240774419335516,0.594366637865203,0.875472184870611,32,1
"4",0.0539713203324936,30413.8350655086,1,17098.1996341143,0,1317.12122067305,1926,0,17098.199010749,23751.0580238654,0,-9999,0,-9999,0,0,18.6036667533489,0,18.6036667533489,8.32779806747677e-09,0.0433066470517805,0.562184906110033,0.780929401790591,35,1
"5",0.0424196228398941,32860.8129124158,1,15630.4186168127,0,1847.17874679338,1926,0,15630.4187875583,21406.1752351832,0,-9999,0,-9999,0,0,18.5029159602014,0,18.5029159602014,9.21055286045331e-09,0.0562122048446179,0.475655268456632,0.651419527941603,57,1
"6",0.0627084044567309,29083.949333028,1,16324.8631502502,0,1046.96996622288,1926,0,16324.8631617058,23574.6574305938,0,-9999,0,-9999,0,0,17.7429478488269,0,17.7429478488269,1.9694078132041e-08,0.0359982048598168,0.561301457885815,0.810572771966089,58,1
"7",0.0627084044567309,29083.949333028,1,16324.8631502502,0,1046.96996622288,1926,0,16324.8631617058,23574.6574305938,0,-9999,0,-9999,0,0,17.7429478488269,0,17.7429478488269,1.9694078132041e-08,0.0359982048598168,0.561301457885815,0.810572771966089,58,1
"8",0.00792219519522041,60346.2412599642,1,17274.2842036532,0,11738.6577569709,1926,0,17274.2841896033,18612.5669161934,0,-9999,0,-9999,0,0,20.6431619690499,0,20.6431619690499,1.08339959226777e-09,0.194521771561582,0.286252860641109,0.308429597727764,68,1
"9",0.0838589595207013,26807.3039999017,1,15564.3215357559,0,505.774320491667,1958,0,15564.3211410511,23734.5137858909,0,-9999,0,-9999,0,0,17.0322450511867,0,17.0322450511867,4.00857450373475e-08,0.0188670341670136,0.580600016365249,0.8853748883505,74,1
"10",0.0838589595207013,26807.3039999017,1,15564.3215357559,0,505.774320491667,1958,0,15564.3211410511,23734.5137858909,0,-9999,0,-9999,0,0,17.0322450511867,0,17.0322450511867,4.00857450373475e-08,0.0188670341670136,0.580600016365249,0.8853748883505,74,1
"11",0.0838589595207013,26807.3039999017,1,15564.3215357559,0,505.774320491667,1958,0,15564.3211410511,23734.5137858909,0,-9999,0,-9999,0,0,17.0322450511867,0,17.0322450511867,4.00857450373475e-08,0.0188670341670136,0.580600016365249,0.8853748883505,74,1
"12",0.0838589595207013,26807.3039999017,1,15564.3215357559,0,505.774320491667,1958,0,15564.3211410511,23734.5137858909,0,-9999,0,-9999,0,0,17.0322450511867,0,17.0322450511867,4.00857450373475e-08,0.0188670341670136,0.580600016365249,0.8853748883505,74,1
"13",0.0876699652778916,26479.7573578079,1,14118.5661620693,0,420.831452214097,1958,0,14118.5665660505,22941.7754615584,0,-9999,0,-9999,0,0,17.7342198875235,0,17.7342198875235,1.98667195919291e-08,0.0158925720703407,0.533183381375942,0.866389187467149,90,1
"14",0.0876699652778916,26479.7573578079,1,14118.5661620693,0,420.831452214097,1958,0,14118.5665660505,22941.7754615584,0,-9999,0,-9999,0,0,17.7342198875235,0,17.7342198875235,1.98667195919291e-08,0.0158925720703407,0.533183381375942,0.866389187467149,90,1
"15",0.0771190428016707,27435.2391237024,1,15338.9098827029,0,617.953306279498,1958,0,15338.9296636539,23428.17416613,0,-9999,0,-9999,0,0,17.1521044640177,0,17.1521044640177,3.55578651228693e-08,0.0225240721793317,0.559095898325958,0.853944595142585,97,1
"16",0.0771190428016707,27435.2391237024,1,15338.9098827029,0,617.953306279498,1958,0,15338.9296636539,23428.17416613,0,-9999,0,-9999,0,0,17.1521044640177,0,17.1521044640177,3.55578651228693e-08,0.0225240721793317,0.559095898325958,0.853944595142585,97,1
"17",0.0771190428016707,27435.2391237024,1,15338.9098827029,0,617.953306279498,1958,0,15338.9296636539,23428.17416613,0,-9999,0,-9999,0,0,17.1521044640177,0,17.1521044640177,3.55578651228693e-08,0.0225240721793317,0.559095898325958,0.853944595142585,97,1
"18",0.0771190428016707,27435.2391237024,1,15338.9098827029,0,617.953306279498,1958,0,15338.9296636539,23428.17416613,0,-9999,0,-9999,0,0,17.1521044640177,0,17.1521044640177,3.55578651228693e-08,0.0225240721793317,0.559095898325958,0.853944595142585,97,1
"19",0.0827019037022255,26909.2146352976,1,13750.0079665333,0,476.243454883836,1958,0,13749.9857068734,22500.2056409311,0,-9999,0,-9999,0,0,18.6759005956637,0,18.6759005956637,7.74746149969188e-09,0.0176981551241237,0.510976849128743,0.836152446137052,128,1
"20",0.102092784694862,25383.4325184065,1,14222.0518090762,0,295.154203807014,1958,0,14222.0552936106,23239.994256869,0,-9999,0,-9999,0,0,17.0965306376985,0,17.0965306376985,3.75898925555975e-08,0.0116278286474056,0.560288892500949,0.915557588203124,137,1
"21",0.102092784694862,25383.4325184065,1,14222.0518090762,0,295.154203807014,1958,0,14222.0552936106,23239.994256869,0,-9999,0,-9999,0,0,17.0965306376985,0,17.0965306376985,3.75898925555975e-08,0.0116278286474056,0.560288892500949,0.915557588203124,137,1
"22",0.102092784694862,25383.4325184065,1,14222.0518090762,0,295.154203807014,1958,0,14222.0552936106,23239.994256869,0,-9999,0,-9999,0,0,17.0965306376985,0,17.0965306376985,3.75898925555975e-08,0.0116278286474056,0.560288892500949,0.915557588203124,137,1
"23",0.102092784694862,25383.4325184065,1,14222.0518090762,0,295.154203807014,1958,0,14222.0552936106,23239.994256869,0,-9999,0,-9999,0,0,17.0965306376985,0,17.0965306376985,3.75898925555975e-08,0.0116278286474056,0.560288892500949,0.915557588203124,137,1
"24",0.0734423896805383,27811.7332139065,1,16503.6569989752,0,748.391458042354,1958,0,16503.657156901,24086.0131593476,0,-9999,0,-9999,0,0,17.7693787333528,0,17.7693787333528,1.9180365078248e-08,0.0269091988006034,0.59340628036259,0.866037832813097,149,1
