"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.070521063992288,28341.4507240855,1,1,16532.0198151749,0,0.988895770162344,849.397598309869,1958,0,16532.0198208944,24124.8381915463,0,-9999,0,-9999,0,0,17.8124075793767,0,17.8124075793767,1.83725601911429e-08,0.0299701524307654,0.583315934736007,0.85122100581267,6,1
"2",0.070521063992288,28341.4507240855,1,1,16532.0198151749,0,0.988895770162344,849.397598309869,1958,0,16532.0198208944,24124.8381915463,0,-9999,0,-9999,0,0,17.8124075793767,0,17.8124075793767,1.83725601911429e-08,0.0299701524307654,0.583315934736007,0.85122100581267,6,1
"3",0.070521063992288,28341.4507240855,1,1,16532.0198151749,0,0.988895770162344,849.397598309869,1958,0,16532.0198208944,24124.8381915463,0,-9999,0,-9999,0,0,17.8124075793767,0,17.8124075793767,1.83725601911429e-08,0.0299701524307654,0.583315934736007,0.85122100581267,6,1
"4",0.10328030969156,24659.2103483037,1,1,16839.9504015688,0,0.389718973543495,337.249174059207,1958,0,16839.9862566334,23653.9151044293,0,-9999,0,-9999,0,0,18.1744055239483,0,18.1744055239483,1.27925160072775e-08,0.0136763979582342,0.682908577313458,0.959232464070226,7,1
"5",0.10328030969156,24659.2103483037,1,1,16839.9504015688,0,0.389718973543495,337.249174059207,1958,0,16839.9862566334,23653.9151044293,0,-9999,0,-9999,0,0,18.1744055239483,0,18.1744055239483,1.27925160072775e-08,0.0136763979582342,0.682908577313458,0.959232464070226,7,1
"6",0.10328030969156,24659.2103483037,1,1,16839.9504015688,0,0.389718973543495,337.249174059207,1958,0,16839.9862566334,23653.9151044293,0,-9999,0,-9999,0,0,18.1744055239483,0,18.1744055239483,1.27925160072775e-08,0.0136763979582342,0.682908577313458,0.959232464070226,7,1
"7",0.0801811207309365,25933.6204155293,1,1,14087.9622671055,0,0.218548451317474,546.112984587594,1958,0,14087.9622556857,22094.4376141965,0,-9999,0,-9999,0,0,18.3927459554141,0,18.3927459554141,1.02832862342218e-08,0.0210581081945881,0.543231605535866,0.851961170873239,11,1
"8",0.0801811207309365,25933.6204155293,1,1,14087.9622671055,0,0.218548451317474,546.112984587594,1958,0,14087.9622556857,22094.4376141965,0,-9999,0,-9999,0,0,18.3927459554141,0,18.3927459554141,1.02832862342218e-08,0.0210581081945881,0.543231605535866,0.851961170873239,11,1
"9",0.109173964875285,24606.0928160333,1,1,17120.7146676024,0,0.632880633464083,299.068722160175,1958,0,17121.0003864637,23817.8368781236,0,-9999,0,-9999,0,0,18.6563086621092,0,18.6563086621092,7.9007459165897e-09,0.0121542548179491,0.695803292073566,0.96796500997525,20,1
"10",0.109173964875285,24606.0928160333,1,1,17120.7146676024,0,0.632880633464083,299.068722160175,1958,0,17121.0003864637,23817.8368781236,0,-9999,0,-9999,0,0,18.6563086621092,0,18.6563086621092,7.9007459165897e-09,0.0121542548179491,0.695803292073566,0.96796500997525,20,1
