"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019"
"mean",29833.1556323923,29371.5914885953,29009.9737000759,28722.0103275714,28489.7957261742,28300.6395330051,28145.2702241453,28016.7509696176,27909.7920333068,27820.2967832954,27745.0518199493,27676.7140648377,27618.870892671,27569.7186521327,27527.7976132059,27491.9190372842,27461.1095490743,27434.5682053275,27411.6330238332,27391.7546559051,27374.4755166379,27364.208564746,27355.036745443,27346.8333984503,27339.4871133716,27332.899877155,27326.9854429565,27321.6678943021,27316.8803819434,27312.5640135127,27308.6668783091,27274.1441200074,27245.0962059887,27220.5623846279,27199.7650854663,27182.0719841669,27166.966682556,27154.025830466,27142.9011299005,27133.3050823696,27124.9996342533,27148.7861561269,27168.4584274989,27184.7426837459,27198.2360531532,27209.4290020789,27218.7242013345,27226.4522376561,27232.8846103314,27238.2444305046,27242.7151994434,27246.4479940429,27249.5673398099,27252.1760069761,27254.3589257945,27256.1863828793,27257.7166314901,27258.9980244566,27260.0707583962,27260.9683013949,27261.7185628378,27262.3448530747,27262.8666716608,27263.300355647,27263.6596134993,27181.7484831489,27195.5385122959,27206.917403468,27216.3210848782,27224.105041702,27230.5591683748,27235.9199672232,26953.4383309726,26716.4006922253,26802.5801218136,26389.3195549075,25918.6516996967,25853.2235490961,24669.5200576548,22801.3300223703,19688.8407488764,13308.9647445262,7861.62906208188,5311.85645283413,4622.38596282067,3700.32015991072,2097.84295504121,1726.39123839398,1680.04713711761,1620.70525057925,1575.81966398456,1536.80810379474,1596.83528115593,1271.16553225455,1169.98185834187,912.790066626823,714.541409978726,770.104372649414,838.514074923428,892.313040006511,915.816431873608,879.74296675066,938.409770114551,997.011158308858,940.882820361955,962.202881887958,995.418276839223,968.872492907675,788.782920998052,858.685346325221,932.384269533363,967.519944586273,1036.61318323639,1129.49164911332,1225.69429156567,1256.12153314116,1051.75667245285,1115.58916291538,1180.29452398898,1237.82367300801,1265.11832103279,668.640216028506,681.57022789336,706.827965275646,626.398684715251,636.138108766038,593.711606248968,474.883370426179,452.762509391625,474.222131658125,498.504511731566,512.623692132213,542.100884810006,562.896945912628,597.615838623705,647.54674861138,648.91764089567,703.105197366451,569.567672369818,615.737779481205,665.863000842492,720.297265685583,779.427251732637,841.638467529065,911.276269240924,986.980414803017,1069.30077341592,1158.83844181771,1256.25054995503,1362.25549543356,1477.63863463458,1603.25845600851,1740.05325659899,1889.04833543622,2051.36370586301,2228.2223114685,2420.95870484337,2631.02811175548,2860.01575139199,3109.64621037316,3381.79256672982,3678.48481986906,4001.91699048189,4354.45199325958,4738.62303360072,5157.12981095522,5612.82719590622,6108.7032542653,6647.84249359124,7233.36899882263,7868.36274099926,8555.74090912958,9298.09490567385,10097.4731850049,10955.1012924868,11871.0346413617,12843.748572946,13869.6860707183,14942.8073950463,16054.2166356137,17191.9715012584,18341.201218807,19484.6437323715,20603.6495862118,21679.5845002171,22695.4252518641,23637.2429574423,24495.2637622571,25264.3069038435,25943.5790546196
"median",29339.2166879236,28872.5465671158,28513.8504139703,28223.2077480529,27993.1164774124,27815.8425683687,27669.9895111569,27552.6300493016,27450.7634848986,27376.0817762434,27316.4039543998,27255.8752281764,27211.2281941684,27172.0236434556,27138.1410245465,27110.8961389958,27085.5090716046,27065.6229197535,27049.7003371232,27033.4648615107,27020.4660650847,27016.3835438429,27013.1445253749,27009.8339340857,27005.3990973536,27003.4741702299,27003.2808857524,27000.0168536638,26998.1516765918,26996.0257414815,26994.7559850847,26962.6664021097,26936.5887725189,26915.07296257,26896.7080566225,26880.2978008128,26867.3018254182,26857.6289644038,26847.4582822528,26840.025822405,26834.2521808708,26859.1154434257,26880.8552391189,26898.1224901374,26912.080573114,26924.2146289741,26933.5359404204,26940.8782672461,26947.8140164967,26953.4899381883,26957.9745621863,26961.7346645945,26964.1139252542,26966.4854550303,26968.3205820256,26970.1074078615,26971.4833740976,26972.9993402479,26974.1466517077,26975.2042676437,26976.0799094167,26976.8319376425,26977.5746067808,26977.9982119439,26978.3576618763,26896.9985926818,26910.8924092095,26923.0747404962,26932.7507358512,26941.3350478213,26947.235884659,26952.5353656031,26672.9491413863,26438.0649739696,26529.678524914,26118.6114271444,25652.9380030091,25588.2176081484,24417.5861220337,22570.9971906226,19482.4732336594,13131.2655316155,7721.46102907707,5196.33874570605,4521.75896189433,3613.79289647048,2023.54403505773,1655.61456883318,1610.60070837597,1552.27829250111,1508.04747750893,1469.4959091856,1530.65290468089,1206.19615423259,1105.09641277469,848.342758917702,649.117076074554,703.759192503962,771.750865060419,825.478120244458,848.1697816746,811.22767528084,869.66866581488,927.777881853791,870.951127524652,891.714014065289,924.534533371678,896.962031400157,716.220621963435,785.085158528705,857.971402431048,892.011463286329,960.466727964432,1052.64122699113,1148.1184864999,1178.34010471553,972.726340867664,1035.84215049816,1099.45578280863,1156.17625042751,1182.62134866143,585.306122156873,595.769704056404,618.245598489022,535.18409557904,541.832789797842,496.16549420889,373.843934506786,347.486247704483,364.440501317109,384.299730746169,393.958177306527,418.490381193977,433.875259343831,463.376846021863,507.57653622017,503.704867898889,552.070644596071,412.683679999063,452.099111089082,495.542411166621,543.240890459201,595.314549909482,650.861700019963,713.217303305596,781.480406148944,856.486487490443,939.770756705315,1030.86756129571,1129.68620509382,1238.66476043346,1357.65649602501,1487.47422369799,1630.21935988236,1787.16919768105,1958.33031640694,2146.24760460943,2354.68679162089,2580.18537175897,2828.79227552984,3100.26914599724,3395.49494624583,3717.92689412069,4071.78597903708,4459.40153274474,4884.53217953579,5348.74091306925,5851.87026759825,6401.26901495604,6999.34043843127,7651.12402005351,8358.04729451599,9120.86944234496,9945.17777272606,10832.9262261293,11778.6809171974,12772.3609778602,13816.0263096901,14907.4136639642,16040.5101598331,17167.467908884,18320.9754477226,19478.1356561073,20611.5553340756,21696.3910204868,22719.1965354941,23661.324900659,24507.7639535054,25256.1837849634,25917.5276443528
"2.5%PI",25979.1057178335,25629.9773590945,25360.8206538703,25138.5060986123,24962.3676463453,24824.6487966553,24719.6669528322,24629.846654851,24561.4471769436,24514.6289553644,24468.0249820384,24429.3686447075,24401.8894605209,24378.8638900441,24360.7998722463,24348.9657732755,24339.2175193268,24329.9960012258,24319.7288909871,24315.4530334441,24310.5596307384,24310.6425698754,24311.1108818305,24312.9387240684,24314.1762722476,24314.4192305089,24315.2631671633,24315.9214389287,24316.4348760736,24316.8353359321,24317.1476723741,24285.7922264617,24260.8044347832,24240.6416916035,24222.8607009989,24213.2210909634,24202.787760702,24193.7437665035,24188.4899920797,24184.3416694148,24178.9452483726,24207.7930764338,24230.1898540615,24247.3851282908,24260.6088747547,24270.8077773883,24279.5266336446,24285.7669327838,24290.3538828607,24293.889987269,24297.1275891656,24300.6103747452,24302.732290569,24305.1219688699,24307.0881002594,24308.713643903,24310.0406271134,24311.1238475067,24312.0080612124,24312.7298170527,24313.4750406055,24314.1963541405,24314.6313279964,24314.9467781585,24315.2048856308,24231.6751525516,24246.5726177364,24260.5868493238,24271.8393204093,24280.3115834814,24286.6886517191,24291.4878607201,24010.0099500517,23773.7298727207,23874.2846592419,23482.2492401356,23050.0570304459,23029.2572300612,21973.6208436078,20302.546698322,17516.9608126076,11741.1455470609,6840.22712046497,4559.46455969736,3973.32855924043,3166.00755856177,1701.31493255503,1366.1237304182,1334.06263373429,1289.8279859694,1258.60228946211,1233.82666943045,1300.9095763065,1007.07232838343,919.267222584079,678.782498817468,492.303879532325,541.668228497208,604.265174865162,654.187809392925,676.435441502068,642.785075786341,698.213936176523,754.656110399067,703.728233655924,725.309562503223,758.887243268572,735.536812234622,559.872362628605,624.975245872174,694.815842678725,728.832472353066,796.501073971688,888.912361670501,986.571752558233,1023.32709546212,828.08019266299,894.310712640866,963.077625538338,1026.76498278309,1062.210276276,475.636680766893,485.400613261762,507.442228339714,424.206381205057,429.098766698549,381.566646479513,256.013753811168,223.815510430729,233.570070709197,245.631130105929,246.779325679985,262.346390229383,268.486714056114,287.290462456925,320.662531053705,305.109434191059,340.335889687888,187.303658430306,208.943676631817,233.44291308681,260.596316672936,290.930711289499,322.624087790008,359.92638012563,401.430874481562,447.718902668233,499.672626631464,557.397565845271,621.318649972878,693.457467032093,773.49115403738,862.890934982762,962.104748597362,1074.23081669619,1197.57646145758,1336.83048505309,1490.78125403396,1661.99124069293,1854.86779155557,2070.05325255379,2308.50884280003,2571.84154637643,2866.37636137144,3194.92691393259,3561.89689433927,3967.51488770018,4420.54858348604,4919.23337470651,5466.64526803228,6072.0779184114,6733.1337854851,7469.87433326491,8269.52268855698,9124.80695281398,10050.6289293206,11055.9025090911,12107.5402344411,13200.3048923183,14310.4869863117,15446.4517703379,16531.4354241575,17573.0789328751,18557.2862805628,19521.8286427095,20450.1077901879,21327.2562531494,22151.8948218997,22931.7688460445,23670.1078864984
"97.5%PI",36681.5959423062,36179.413089442,35764.0750293426,35434.9483479646,35148.0870907903,34922.376127964,34721.6679649456,34537.653868197,34342.5948884933,34179.2689314277,34042.6089781662,33920.040985486,33863.8923809493,33792.7791385383,33718.0892457012,33625.1024783761,33538.6292308833,33437.9596485324,33380.2067053642,33338.8202737888,33325.707516374,33313.9820704715,33290.4386365148,33281.2133699515,33257.6856728183,33238.5617969694,33230.437035503,33223.3513923526,33216.7972896201,33201.0304645098,33200.7600173242,33161.7793459847,33122.7745392257,33097.0613455446,33069.0298084548,33051.3781533692,33034.6049970329,33025.401198272,33016.3765317744,33006.0523086255,32991.7504908812,33014.2286464026,33029.1733523785,33042.2571576996,33055.0551048807,33058.0953825646,33068.7367438998,33077.7710084364,33085.392801403,33091.7251472949,33081.3943279281,33082.1975342726,33077.4018447349,33078.7058712867,33079.7121195441,33080.4796909941,33081.0682666494,33081.5786604982,33081.6302287913,33082.7135466106,33083.8685626235,33084.4314703435,33084.8966604606,33085.281365692,33082.5972174653,32998.8129390278,33015.7361176376,33026.9983281912,33034.8419396516,33026.8236638928,33033.9998330091,33039.7435694608,32750.3873520483,32499.4470167505,32563.8402840122,32113.1688778795,31606.2083952523,31452.7546410536,30029.3088293281,27779.1348907466,23979.8304910444,16260.3081770944,9729.27794359621,6693.12980336986,5822.45690476888,4716.78823287051,2909.79011938808,2481.56941997899,2409.43990982119,2332.01783070456,2265.44657326205,2207.39627744421,2261.58262026072,1891.3641427564,1775.53558053946,1496.47361539867,1295.74572113866,1362.13300697397,1440.69042698388,1501.5596047785,1529.74916990647,1501.56464348729,1567.22883818195,1631.48730194031,1576.27747583567,1604.44268196713,1641.42757738288,1616.05925552993,1443.20760328544,1524.6791186275,1607.56089279336,1650.09754280874,1726.05100395784,1823.4884552271,1919.76578450375,1948.67217926088,1742.41736167657,1810.41478639432,1877.15124334524,1934.40717320641,1959.21639984654,1355.9266902573,1387.11698704938,1427.173275726,1365.73490707742,1401.30226193323,1384.06362359894,1292.77444726924,1302.65138719683,1358.3089927274,1417.67783116922,1471.04581002642,1540.40538488272,1604.41727567905,1681.07089939869,1776.9728771579,1826.24828390823,1931.16874574097,1849.98262023268,1954.33740819678,2068.7727474384,2187.50713790859,2312.60035235945,2443.88452553725,2583.73842876798,2729.28595406978,2883.0855755216,3049.65252456602,3221.1154805933,3402.74510265835,3591.72908030955,3792.79038371085,4002.81657580568,4233.50345645106,4475.15104590712,4728.58674366267,4999.21927612394,5283.19261720211,5580.19357742016,5887.97789608819,6231.4965969382,6580.16294675236,6963.36666507089,7366.91533645287,7764.89456507288,8199.57855038463,8669.26131481922,9156.32329185885,9648.77117940602,10180.779186603,10751.2978052535,11352.3649985384,11992.3377509564,12653.5137960546,13386.5963525587,14149.3769435415,14989.3944063397,15861.2584296261,16833.0847424154,17904.3120983446,19021.9882720089,20205.753585259,21388.7538091164,22580.1669322663,23719.3213671347,24823.01586709,25860.680531491,26817.4893911677,27707.92613621,28548.4971169535
"5%PI",26382.907345028,26007.6039509671,25718.6365241404,25497.5679316835,25318.5344733654,25183.2802004498,25077.0008637421,24995.7483174074,24920.2613371117,24860.9121296906,24813.1281154991,24763.803256114,24722.571370041,24692.9851895035,24661.8474008944,24641.5858930738,24623.6089605619,24610.2420137489,24598.63903411,24587.4890939986,24581.4988447566,24580.7455985838,24580.5266172222,24579.6433268305,24575.7349502029,24574.6068905898,24574.4084125432,24574.3211332841,24573.8530294077,24573.8779306582,24574.0326677814,24542.1956700261,24515.6623520245,24495.592407575,24479.5156753461,24467.5943409826,24458.5896235708,24449.873903033,24443.1037221481,24439.3865745438,24433.7815642349,24460.7106021288,24481.8448112226,24499.789755439,24513.0796349641,24524.3959912073,24534.1543163982,24541.3882252811,24546.98788622,24551.8976559893,24555.0226377342,24557.7222441136,24559.9618885234,24562.4399911656,24563.5861806373,24564.4923753645,24565.5633993878,24566.5121208477,24567.2855838867,24567.6717512657,24567.844321981,24568.1418393114,24568.6727236392,24569.1132838761,24569.4789037835,24488.2394461248,24503.7358663277,24516.8223051058,24527.7247319727,24536.6090113389,24543.8605728582,24549.3947048707,24270.1109091141,24038.7760791597,24137.3323627879,23744.9243661418,23317.7300895551,23293.8532907928,22223.7180221359,20533.490448764,17732.1953807659,11906.1711591376,6943.33729833844,4633.1787718136,4038.50614418614,3215.87731735745,1735.92552077427,1395.25937559277,1362.37906598213,1316.26978939407,1284.54481987659,1258.82662188652,1325.40736994737,1025.83140077787,935.019415947499,692.746644161611,502.802760440889,553.02622511428,616.602537015164,666.931428136373,689.146291585661,654.235080438227,710.018989906533,767.075876571446,714.475923528487,735.647264737416,768.931249515338,744.094254878605,567.198223586998,632.8575186242,703.271966813878,736.945788372043,804.885062055768,898.032173873982,996.074580146997,1032.03445279977,834.831094670877,900.765727668484,969.320248059334,1032.61767945308,1067.59537074467,480.388482863178,490.142531899203,512.205050425191,428.799479471522,433.639696088507,385.940697490673,260.55341982864,228.574518732405,238.717360195468,251.036897945657,252.534191896192,268.390932556488,275.145212895629,294.787451730181,328.559521025117,313.491759223551,349.886133478821,197.840527139824,220.549672945996,246.118923778227,274.470230577942,306.100096582595,339.195398249785,378.314209021618,421.860388303298,470.272989846641,524.503533026136,584.683061884616,652.363160310087,727.730159335797,811.088051816364,905.12117969796,1009.48579066824,1125.38203300493,1254.10285182413,1398.60437745594,1557.02937617455,1736.46727203973,1935.55043241475,2156.61821643162,2402.90558901887,2675.96658515437,2979.26543436762,3313.55890137781,3691.34576834686,4101.72654340839,4564.84936333894,5069.86553605764,5631.32460074379,6248.02567523194,6922.65231181756,7664.40311020589,8478.40862422687,9352.91936486024,10301.9646110597,11300.7208189443,12363.5953686734,13468.8658254392,14601.9295497682,15718.2546001629,16810.9599825912,17882.4851755861,18918.8885064494,19900.8006162634,20837.6258955043,21765.6204319248,22625.940892946,23406.8848574337,24057.7603591961
"95%PI",35084.3508950322,34562.8674728712,34135.083093974,33782.5777732034,33513.2944825728,33198.7988045881,32952.1451238692,32786.592308141,32595.2007054595,32460.8594419579,32343.4992616968,32229.6377609247,32116.113893701,32007.233164947,31940.9433635396,31857.6798068702,31779.6260522848,31729.3109767541,31668.6806799689,31614.9015931144,31569.5315575067,31534.2200572821,31494.9143484671,31471.3604448143,31450.1494181644,31423.7332416754,31413.6506276564,31405.8788652758,31405.2190945927,31389.4440700626,31378.0414342503,31325.4897035546,31294.5873671116,31261.2056146291,31228.8898529534,31210.7323160017,31183.3638318218,31159.2680447458,31133.959244831,31096.9277489407,31073.0607914721,31082.1200258566,31097.7390360237,31107.7243354044,31120.5686682896,31114.1257909287,31117.3348040365,31117.3491676884,31120.8662517754,31116.6996693474,31110.4254590807,31108.7277944789,31110.3757754379,31111.9020100172,31113.315468179,31114.6244624469,31115.836695601,31116.9593049822,31117.9989036384,31118.9616185271,31119.4871028475,31119.5943975047,31108.7300757319,31097.6120713787,31094.7031372773,31013.8741348998,31030.5691497832,31043.7832525156,31053.7630707964,31050.3749052042,31056.950008459,31062.1896402501,30787.1438391226,30553.0923710264,30637.3779466782,30179.9353592903,29640.8140973181,29510.4846504677,28153.5787007947,26083.6419769599,22542.5325358196,15378.3957289808,9252.17149632366,6367.9377451499,5541.48686858029,4476.17100855923,2707.71425635426,2296.94272459859,2231.06770277251,2154.08236954476,2092.63404925833,2037.24256778968,2086.23760498518,1726.38629154485,1615.70455412957,1343.35650539637,1140.77802665645,1205.16381483996,1281.47684297575,1340.45639918414,1366.35693128027,1330.17892359692,1393.91629195931,1455.53248014665,1396.49062228477,1418.78356275776,1453.86473854887,1425.34767711662,1241.10128237576,1319.91438281624,1401.18059642524,1441.19267905044,1514.33182249589,1610.84645568727,1707.37224546558,1731.68477872512,1520.52403585457,1585.28584174907,1649.41231987396,1703.81374891845,1725.70627053858,1123.05083927136,1148.16339328411,1186.42102845885,1118.35614099854,1144.20701810724,1117.76154833238,1018.90696094388,1021.35951219709,1069.64346710373,1122.50599210095,1165.8510472138,1225.53457772641,1277.88021750952,1345.40824547013,1428.91560326059,1465.18579253223,1556.00893125609,1462.67515235487,1555.15141550999,1651.83576962833,1753.54161116341,1863.4965637465,1976.25487284441,2101.69504060514,2232.48197674319,2372.79915807712,2521.87718586363,2682.99836939501,2850.74692074702,3028.08377195459,3217.32908529571,3418.72082077754,3632.93919353906,3863.01775387139,4109.52822952294,4364.61390026304,4648.70967520699,4945.1646941876,5245.30742644617,5562.74067813882,5916.67577831486,6290.33502011679,6685.16929978041,7108.09748284831,7561.11448114829,8039.05209347123,8543.60333795198,9063.01335343721,9607.89489057897,10198.8451141139,10815.1239963561,11481.1946136103,12196.8449955865,12957.5582789744,13751.3767977898,14610.0603371158,15532.3788977206,16537.1295111544,17602.9450889526,18733.2590440385,19918.8887870653,21117.1979826991,22269.6111617711,23402.631632727,24448.5016569849,25433.2775589621,26312.3815149393,27139.6066248709,27901.0532884318
"min",24322.3436900642,24113.1949843226,23962.1522706091,23852.0151876924,23771.1516300609,23711.4854568145,23667.3004032973,23634.4926581428,23610.0848642363,23591.8999669014,23578.3368027713,23563.5714353535,23552.5420213612,23544.2979358527,23538.1327966713,23533.5206787937,23530.069437345,23527.4863558761,23525.5527562372,23524.1051709342,23523.0213474314,23526.8510280325,23529.7183378413,23531.8647534082,23533.4713188532,23534.6737000366,23535.5735193928,23536.2468767273,23536.7507469839,23537.1277796913,23537.4098970011,23507.6189275679,23485.0153073583,23466.4203628402,23451.6897471883,23440.0122702142,23430.7500270196,23422.967932695,23416.128936766,23410.5799300532,23406.0765172534,23432.1944990743,23453.3863750004,23470.5655767652,23484.4815803793,23495.7474488596,23504.8634176914,23512.2368417779,23518.1989039519,23522.9848700457,23526.278166179,23528.8817228687,23530.9397425244,23532.5663751441,23533.85194541,23534.8679030181,23535.670752905,23536.3051723905,23536.8064814545,23537.2025991402,23537.5155922062,23537.7629005256,23537.9583064021,23538.1031676347,23538.1397129603,23458.6035768804,23475.8328305987,23488.9620872638,23499.3599698682,23507.5906543606,23514.1033021361,23519.254936584,23231.0484417017,22995.3281774128,23096.1363019412,22704.2741458443,22271.755980534,22251.0191247132,21209.5284614612,19675.6987826606,16911.4603549313,11252.6665633061,6481.34240271463,4279.0969378409,3725.448271109,2953.31080344134,1550.25531386093,1234.95651843014,1208.92939850339,1171.83240121174,1148.38858768217,1131.19496770793,1205.07099044958,932.284668098776,858.615835519827,640.631360155111,461.613141031145,509.010246879773,569.007638878471,617.035999275396,638.657514557375,606.710787169573,660.183942881888,714.947251256567,666.936958375992,688.425573791668,721.464503856713,701.277831386419,540.769462568933,604.55069082565,673.349935910379,707.421725278644,774.351939404246,865.526086162759,962.393484667261,1000.15552242198,817.072934167887,882.785829626155,951.161087234277,1014.4152997566,1049.68439481502,466.796841513305,476.15618776355,497.74655021044,414.359118770829,418.491736601241,370.261402435723,244.184634121503,210.977150811139,219.59023094521,230.235135293675,229.938879445904,243.836574213255,248.192949237099,265.259112878092,296.533510527753,278.644903733574,311.497436081892,156.133246117593,174.541778747418,195.120698064838,218.125881706481,243.843367841876,270.560210435063,302.459588982124,338.119755037886,377.984001500188,422.547833599666,472.365100416622,528.054838084525,590.195154618788,658.913560190628,735.630740097993,821.276686718949,916.889040239599,1023.62533186317,1142.77652079203,1275.78191613511,1424.24555875204,1589.95410807292,1774.8962282485,1981.28338664866,2211.57185146531,2468.48548364781,2755.03863288404,3074.55802774543,3430.70194134928,3827.47404187302,4269.22810543911,4760.65805739208,5306.76547956861,5912.79364226319,6584.11321104578,7326.04011998425,8143.56112605246,9040.93837460332,10021.1631890166,11011.2886642093,11935.2763652509,12912.6775818116,13939.2854615968,14971.0539324127,15741.7920650728,16403.7615682179,17074.1497169051,17750.2776412346,18302.3067969773,18719.2742024327,19142.7270134642,19572.5294749722
"max",50871.617818094,50193.0800002197,49562.0946104259,48973.3910113123,48422.4811589589,47905.5157706863,47419.1716574004,46960.5625147878,46527.1675922314,46116.7741408091,45727.4305920644,45352.2290772723,44995.0559632458,44654.5122330585,44329.3450336635,44018.4286141267,43720.7482211411,43435.3864234177,43161.5114427854,42898.3671524575,42645.2644676474,42406.75300136,42176.8918315274,41955.1675229554,41741.1077038378,41534.2769494331,41334.2731588888,41140.7243568303,40953.2858620526,40771.6377745144,40595.4827391697,40391.0647912933,40192.5642462867,39999.6711639588,39812.0971566856,39629.5734999952,39451.849441339,39278.690682934,39109.8780178864,38945.2061016215,38826.2897852655,38837.6203378669,38848.0141336495,38857.5477078506,38866.2914878605,38874.3102574255,38881.6635893279,38888.4062480585,38894.5885640331,38900.2567809251,38905.4533776738,38910.2173667059,38914.5845698658,38918.5878735027,38922.2574641055,38925.6210458157,38928.7040410815,38931.5297756528,38934.1196490471,38936.4932915515,38938.6687087601,38940.6624145822,38942.4895535963,38944.1640135652,38945.6985288706,38861.4899546871,38869.9069307881,38877.625737125,38884.7037820415,38891.1938337279,38897.1443824103,38902.5999763445,38620.8518526848,38362.2381033453,38411.0489845178,37912.8647850348,37299.3773904891,37085.7945068889,35432.8592117017,32773.3475855264,28326.4764554894,19581.6586946775,12354.5543711267,9534.87755075948,8638.87570026556,7557.56611439306,5878.89241871411,5478.94572181866,5413.28244049527,5337.57825883641,5279.02312244741,5228.53709929931,5274.95475401618,4947.90208566989,4856.6160733502,4622.75213693959,4469.24542986151,4572.61121083389,4685.90030416264,4781.91833474583,4846.52205907089,4853.61548948939,4954.797072169,5053.17844618194,5038.94632524831,5103.50779100548,5179.14383968484,5196.4795113604,5069.67334693803,5195.13325012167,5321.03550730605,5405.43959943915,5522.05090350139,5658.54299608139,5793.1110841656,5857.53859114002,5690.19396942358,5800.08738376118,5907.53472762243,6004.2904037795,6067.58854318005,5503.3298524351,5593.33539265272,5696.78276444457,5694.316244601,5789.98908286441,5834.79388094256,5808.05934452378,5889.10451116655,6018.14646231411,6151.33794280988,6275.47706316889,6416.93609813065,6550.55550277723,6699.66777490605,6864.63976268358,6980.37861484688,7152.08051334195,7134.5565406018,7309.94399822304,7489.51434238791,7673.35630644793,7861.55955005378,8052.16875999731,8249.31866628306,8451.10256254377,8657.61289728225,8868.94253530333,9085.18461914227,9306.43241623329,9532.77915082359,9764.31781959778,10001.1409899408,10243.3405797337,10491.0076175477,10744.2319820804,11003.1021196613,11267.7047386484,11538.1244795438,11814.4435596719,12096.7413912975,12385.0941721132,12679.5744470938,12980.25064081,13287.186559417,13600.4408616765,13920.0664985611,14246.1101212026,14578.6114572078,14917.6026556678,15263.1076015339,15615.1412004374,15973.7086354771,16338.8045980128,16710.4124950634,17088.5036365335,17473.0364061731,17863.9554209088,18614.471355328,19714.9231801629,20819.2579587841,21915.3836526996,23048.0831063497,24665.1308709805,26191.9332927038,27590.0747415977,28830.1792351152,29895.5371534819,30858.9747399869,31957.896682484
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
