"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"287",0.0722197880032472,31667.0790431903,1.10061527409836,1.32953879474197,1.01926388510641,1.64715118148037,12625.9747529402,0,0.565257188398391,616.871383488645,1958,0,12625.9747519283,16066.0941303584,21792.3985185574,0.0610723965518825,0.604517826121515,0,-9999,20.2217565654418,0,22.9051634834087,0,43.1269200488505,1.86301607108407e-19,0.0194798952769627,0.398709800001066,0.507343734117253,0.688172044186174,287,1
"288",0.0825473385150544,32573.7546854432,1.11781255915435,1.2734532590094,1.02100834347392,1.83131053771873,5611.49801558349,0,0.848588703898713,237.7435730977,1968,0,5611.51857562631,7659.31438765222,12037.1938995214,0.0806317807365793,1.27320384495077,0,-9999,20.1481645552871,0,173.410030414124,0,193.558194969411,8.68448356521298e-85,0.00729862355118506,0.172271162161543,0.23513759655945,0.369536579855827,288,1
"289",0.0365240865377709,39320.9010044927,1.03164191865746,1.30738196057733,1.01572756252056,1.7574914353456,26824.328665738,0,0.589587287046015,3257.19925780792,1926,0,26824.3286657379,29115.7665824485,32158.3100995795,0.0202960632288178,0.326592686863574,0,-9999,25.2142941865296,0,57.1883974185728,0,82.4026916051024,1.63292313436784e-36,0.082836333212094,0.682190081622824,0.740465397248192,0.81784265563765,289,1
"290",0.0401618182919919,40132.2750464344,1.00238516643961,1.30901684960816,1.02573232490711,1.74231915109165,31999.5504978579,0,0.850056406809017,3202.99392016565,1926,0,31999.5504978898,34014.2731389412,36339.6803352089,0.0149483875186636,0.278958958159669,0,-9999,26.4707030342546,0,88.6699515347154,0,115.14065456897,9.88664813595249e-51,0.079810923164951,0.797352018066887,0.847554072117405,0.905497639821384,290,1
"291",0.0531577383698896,35695.6819590493,1.09147061977095,1.40087629948277,1.02069060327207,1.78506564513949,35644.5127626648,0,0.339858140563592,5323.75355677391,1917,0,35644.5127626907,35665.9325223334,35682.5049842595,0.000143902267061291,0.263518448783911,0,-9999,30.1855343638094,0,106.943100660001,0,137.12863502381,2.79119705512325e-60,0.149142788835955,0.998566515792658,0.999166581640042,0.999630852415008,291,1
"292",0.0931627724533901,29327.6926196926,1.1485305904288,1.37600775721483,1.01413109899222,1.76126786722789,11941.4601352764,0,0.00289073539897799,330.808547197398,1958,0,11941.4563534191,16155.208934035,22851.852231878,0.0765113287159576,0.608217097601061,0,-9999,20.1348498960729,0,23.8340400334613,0,43.9688899295342,8.02700859850501e-20,0.0112797331684822,0.407173401203776,0.550851686272358,0.779190252987504,292,1
"293",0.0147817613086663,54234.7855230396,1.00242371774743,1.25477377120173,1.01727910231618,1.64824941169217,4948.29767744523,0,0.704495602985844,2696.76496872176,1958,0,4948.29767702158,5246.37229097697,5727.15417065014,0.0147297654515868,1.80334495775676,0,-9999,26.2143528511132,0,279.136246885288,0,305.350599736401,2.44297762107686e-133,0.0497238984669007,0.0912384483371743,0.0967344526281615,0.10559927757467,293,1
"294",0.0782771766730584,29467.0405750686,1.08938708558487,1.2620132360328,1.01657089438515,1.60457665927236,1294.07107003499,0,0.226020108908415,64.9034637072858,1968,0,1294.07184813534,1748.97643307994,2746.6450983201,0.0782090046394324,5.5628063631999,0,-9999,20.0484998710959,0,1025.56112944681,0,1045.60962931791,0,0.00220257828545562,0.0439159081767522,0.0593536506872603,0.0932107549559618,294,1
"295",0.0951734584756195,38770.723280505,1.0066657642113,1.34591468505561,1.01890115604582,1.78481245074415,38770.713438862,0,0.248940491583198,18910.4551841696,1913,0,38770.7134388642,38770.719775075,38770.722535341,3.92318282305126e-08,0.242387462133991,0,-9999,30.2221983741147,0,128.371679803831,0,158.593878177945,1.32908832682998e-69,0.487750900269593,0.999999746157928,0.999999909585644,0.999999980780242,295,1
"296",0.0625392254558392,35084.6638862417,1.16032941063269,1.285534467299,1.01207112490535,1.74353775422149,21280.1335584372,0,0.612561341142282,1206.45703860296,1926,0,21280.1393867729,24937.7724745878,29596.552556818,0.0392376442253566,0.386332547549221,0,-9999,22.2643639228467,0,31.6137838650677,0,53.8781477879144,3.99041184128662e-24,0.034387019995824,0.606536789286951,0.710788410441836,0.843575205758895,296,1
