"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"1",0.114404018172529,28989.7172506812,1.13902025622328,1.29917446618201,1.01786030351602,1.81098125069984,13908.8464564411,0,0.575992020545527,196.246062650407,1968,0,13908.8424449829,19391.2063499437,26113.0845457787,0.0826056780947457,0.513477771579996,0,-9999,20.447637450359,0,16.4966437107031,0,36.9442811610622,9.02199441403417e-17,0.00676950592354589,0.479785377853453,0.668899464670977,0.900770584272086,25,1
"2",0.085133023656439,28123.591971593,1.00436277720297,1.25874553713249,1.01837617280527,1.76011919910512,14774.5403455338,0,0.500763844000176,467.310872088235,1958,0,14774.5406779073,18788.3190695285,24015.6391867761,0.0597464675212875,0.520012152516035,0,-9999,20.5520916470877,0,16.9537401483909,0,37.5058317954785,5.14546006657895e-17,0.0166163295414133,0.5253433022649,0.668062567843615,0.85393214391084,41,1
"3",0.107703286268748,29475.2807901111,1.13801853370536,1.25928363358136,1.01891890424881,1.67016639809195,14994.5434555411,0,0.707101753912866,267.942745629581,1958,0,14994.5396328024,20291.1574948437,26577.7604489996,0.0749024935459524,0.488319663980783,0,-9999,20.3479830996933,0,16.3807960174053,0,36.7287791170986,1.1191644395932e-16,0.00909042215874244,0.508715752008479,0.688412695347464,0.901696599203099,75,1
"4",0.107703286268748,29475.2807901111,1.13801853370536,1.25928363358136,1.01891890424881,1.67016639809195,14994.5434555411,0,0.707101753912866,267.942745629581,1958,0,14994.5396328024,20291.1574948437,26577.7604489996,0.0749024935459524,0.488319663980783,0,-9999,20.3479830996933,0,16.3807960174053,0,36.7287791170986,1.1191644395932e-16,0.00909042215874244,0.508715752008479,0.688412695347464,0.901696599203099,75,1
"5",0.0918968953546137,26946.42343539,1.00470679577788,1.34845446742605,1.02196173691986,1.68874815768136,14438.0198369035,0,0.37179332296364,383.546329684434,1958,0,14438.0232778783,18591.0268245828,23693.1029696696,0.0626104636360556,0.527476390093355,0,-9999,20.5073401810696,0,17.0589795467012,0,37.5663197277709,4.84344794836514e-17,0.0142336637217949,0.535804809588056,0.689925580259617,0.87926707700111,116,1
"6",0.0799305523755029,33939.0907278029,1.16119961105839,1.38235114166047,1.02114962073781,1.73486516820437,15373.3128421009,0,0.949622035725042,552.262780690784,1958,0,15373.3118997613,19743.0696900524,26364.0516362031,0.0629537007796994,0.493877026905214,0,-9999,20.2578520154232,0,16.7030197434915,0,36.9608717589147,8.8735489374128e-17,0.0162721737338228,0.452967700963406,0.581720643266345,0.776804889902536,125,1
"7",0.106214990169276,30043.8851321835,1.15976037117939,1.40460208588978,1.0207397120358,1.66109869866415,14489.2329655122,0,0.700607802253217,272.033779786919,1958,0,14489.0387874383,19766.8957710257,26515.486945545,0.0773703887469499,0.501008041161724,0,-9999,20.3033209545482,0,16.3139942583405,0,36.6173152128887,1.25112891409936e-16,0.00905454732602185,0.482262487813783,0.657934074906016,0.882558524933955,276,1
"8",0.106214990169276,30043.8851321835,1.15976037117939,1.40460208588978,1.0207397120358,1.66109869866415,14489.2329655122,0,0.700607802253217,272.033779786919,1958,0,14489.0387874383,19766.8957710257,26515.486945545,0.0773703887469499,0.501008041161724,0,-9999,20.3033209545482,0,16.3139942583405,0,36.6173152128887,1.25112891409936e-16,0.00905454732602185,0.482262487813783,0.657934074906016,0.882558524933955,276,1
"9",0.0683246526331641,31774.7733806429,1.16078573398283,1.34945151532069,1.01552843720993,1.70771693392454,13894.7645210428,0,0.0407981951721013,757.273053848953,1958,0,13894.7646949667,17318.8396530159,22756.7790015637,0.055579756688461,0.55954742739429,0,-9999,20.5239571765972,0,18.8984402454933,0,39.4223974220906,7.56955477864465e-18,0.0238325241466641,0.437289183104963,0.545049981806211,0.716190127588041,413,1
"10",0.0815467012808658,31568.1650398548,1.15187983778868,1.30427316420246,1.01307363827406,1.658285160701,15059.0064933058,0,0.488052614731714,519.505603375813,1958,0,15059.0061709213,19286.2934320224,25401.5976142865,0.0620278471277393,0.505926629804101,0,-9999,20.3380591525902,0,16.7176829988,0,37.0557421513902,8.07041115459331e-17,0.0164566297318814,0.477031406542297,0.610941225366551,0.804658667433377,441,1
"11",0.101102912714239,35840.4730389939,1.42133874963627,1.41619748205412,1.01611483039711,1.82485902153819,14632.3391799815,0,0.331291519571096,300.946581427231,1958,0,14632.363011967,20252.9326478761,28969.7884994039,0.0822273743724509,0.487476463918166,0,-9999,20.3019096558089,0,16.2517787206409,0,36.5536883764498,1.33332138539108e-16,0.00839683619967309,0.408263668731361,0.565085528470598,0.808298162468036,478,1
"12",0.0556652824920602,34708.7185153548,1.05416455951062,1.41376687946264,1.01363273157553,1.77921715293332,16448.2991530094,0,0.712108152220026,1324.02271472471,1926,0,16448.3002102471,19586.8376917927,24439.3034691051,0.0439010464958378,0.491424572166164,0,-9999,21.4773490023846,0,17.8049540214668,0,39.2823030238514,8.7078825008677e-18,0.0381466896894788,0.473895347158107,0.564320393538232,0.70412577918408,497,1
