"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0876996716286607,28429.2405825622,1.01857306149414,1.71311858621113,15015.3722076792,0,0.555644807874924,484.749833599311,1957.967,0,15015.3740847736,19127.5209153358,13065.6063728573,24909.6370997178,27958.4366145279,0.0870752738546121,0.060194123497548,0.0497904197975133,0.512809062804372,0,-9999,41.0306979175875,0,17.3407303527246,0,58.3714282703121,5.66636622711942e-26,0.0168067940038172,0.529620823423954,0.6752541463146,0.460508263614121,0.87875727390427,0.984180335558179,12751.667,1
"median",0.0881126866637386,28199.3789368201,1.01856674296223,1.71393546806442,14982.0422035409,0,0.590999492793344,433.705327035064,1958,0,14982.0367373564,19116.0856917729,13067.9404209708,24906.7409781342,27848.5546292888,0.0874690256977543,0.0602734242784863,0.0488220664062275,0.511329361246273,0,-9999,40.9838005960682,0,17.1179065636058,0,58.1255528701014,5.70681530343984e-26,0.015322546548906,0.528143078162432,0.676305645648542,0.460031571617571,0.886760352374024,0.989361101897881,12689,1
"2.5%PI",0.0641821150648068,25851.2229695195,1.01279968726429,1.57381353458715,13311.7651758279,0,0.0354759533482138,245.629157147892,1957,0,13311.7198927147,17254.3698533267,11269.7046277023,23259.1123501717,25758.9878348191,0.0632338287957541,0.0466655213270137,0.030235401819575,0.466251202856658,0,-9999,40.596831175369,0,16.5281886194235,0,57.4598627275446,5.28349784676205e-27,0.0091467107727281,0.45410302334887,0.565942412382481,0.395487713268546,0.760055166107271,0.941414424106989,745.075,1
"97.5%PI",0.110338556253257,32447.5409416851,1.02406220093079,1.85359282801908,16839.9515787605,0,0.976682095119031,964.565272465221,1968,0,16839.9538048326,21063.1295135918,14907.7941390866,26439.3724594111,30824.3961663596,0.1099387359107,0.0744396809665238,0.0752246442852939,0.564508257349787,0,-9999,41.7723283012943,0,19.4367042573634,0,60.5052255368814,1.11044939919102e-25,0.0316868289255345,0.614864435837324,0.778458398159566,0.536464798965129,0.952888642161203,0.998118945478755,24835.2,1
"5%PI",0.0666950734919123,26184.7198836746,1.01383679678208,1.59699269493547,13571.5722705761,0,0.0661260519060306,268.944571333201,1958,0,13571.6154661763,17556.2900386448,11549.1869611252,23510.0461903303,26114.3320504668,0.0657913324417393,0.0489940662972919,0.0330628380823034,0.471242355885804,0,-9999,40.6429705052053,0,16.5867781132578,0,57.5161009666757,8.97275980919638e-27,0.0101279001583878,0.462563641624564,0.58374912200158,0.40541931933757,0.776833534400014,0.951869266003586,1411.05,1
"95%PI",0.107384812942074,31583.69608137,1.0231271014304,1.83189140110314,16557.3020084354,0,0.956002908211667,865.700144829651,1958,0,16557.3164290065,20795.2641157096,14631.9699298596,26224.1919821835,30254.3574316551,0.106902681450197,0.0719540411194383,0.0707878140180992,0.55621416897046,0,-9999,41.6185829089573,0,18.8090903475275,0,59.9756108678429,1.04972313788386e-25,0.0282166458626843,0.599749474813921,0.763826347598995,0.523947573346209,0.947700320483367,0.997676817490376,24265.1,1
"min",0.0502826218901893,24960.1818981441,1.01008875388728,1.49712755311346,12237.9653861281,0,0.00131067726761103,174.762483712208,1926,0,12237.9660333889,16311.995152392,10297.964941335,22426.2262606174,24923.0943750106,0.0493796880737607,0.039726913242828,0.0241095219166469,0.428010287545856,0,-9999,40.4417302009108,0,16.362746186026,0,57.3246883391391,3.38959269143314e-29,0.00665319919161006,0.415320428468067,0.526392050696144,0.356667926447691,0.673985287733146,0.8671808915061,47,1
"max",0.117780608656152,36170.5934333793,1.02738652898166,1.94030655922558,19048.4131374396,0,0.998489333782345,1464.42684450192,1968,0,19048.4132800045,22603.3704490078,17198.6738993308,27297.7487789568,31929.4435674957,0.117513142255393,0.0799471158078979,0.0888278993910162,0.599478538467928,0,-9999,42.346758600465,0,23.2074993322083,0,65.5542579326733,1.27117158832593e-25,0.0442989456083339,0.672249279648093,0.832106241633066,0.582733869958049,0.969224110622903,0.99886151229054,25395,1
"n",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
