"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"1",0.0963686703722924,23136.5853624739,1,-999,15301.1152315885,0,-999,360.899473640211,1958,0,15301.1781333887,18752.687702443,21853.0111367316,0,-9999,0,-9999,0,0,17.2473707007464,0,17.2473707007464,3.23267524355989e-08,0.015598648978927,0.661341243475204,0.810520973974779,0.94452188144305,1,1
"2",0.0275415196358226,28887.672574961,1,-999,16071.9675190048,0,-999,3649.76039919088,1926,0,16071.9675210956,17412.9024962773,19418.3682975747,0,-9999,0,-9999,0,0,19.6893759698129,0,19.6893759698129,2.81198282768895e-09,0.126343179420913,0.556360761822895,0.602779696117517,0.672202589086597,2,1
"3",0.11715889473306,34393.6582428554,1,-999,34393.657731358,0,-999,18007.2296508972,1913,0,34393.657731358,34393.6581054038,34393.658223708,0,-9999,0,-9999,0,0,98.4723599211098,0,98.4723599211098,1.71394730809402e-43,0.523562498753322,0.999999985128146,0.999999996003576,0.999999999443287,3,1
"4",0.10000881376816,22968.7766634527,1,-999,2778.06718612555,0,-999,62.7442037415102,1968,0,2778.08245802596,4053.77973272094,7066.32896658603,0,-9999,0,-9999,0,0,465.989044530285,0,465.989044530285,4.20270912667123e-203,0.00273171726386922,0.120950388378601,0.176490885523355,0.307649339367289,4,1
"5",0.115646754704416,22298.0447684374,1,-999,19703.9204724133,0,-999,291.948667725798,1958,0,19703.8572810389,21431.1037887262,22163.3896293257,0,-9999,0,-9999,0,0,23.8706216139055,0,23.8706216139055,4.29655873896071e-11,0.0130930164845237,0.883658521886612,0.96112031396859,0.993961123474724,5,1
"6",0.0033707591034472,39015.4184616908,1,-999,11426.6497171484,0,-999,10050.9575166299,1968,0,11426.6497172829,11573.1341835904,11795.8934553666,0,-9999,0,-9999,0,0,51.5890097312843,0,51.5890097312843,3.93711179513199e-23,0.257615012549435,0.292875231583195,0.296629759205429,0.302339278174063,6,1
"7",0.0532048378721811,25536.695267885,1,-999,5345.12095467653,0,-999,641.495581649264,1958,0,5345.12092711758,6538.53036228997,8781.90558017672,0,-9999,0,-9999,0,0,213.325729083831,0,213.325729083831,2.25846316078407e-93,0.0251205402625456,0.20931137999832,0.256044499638637,0.343893580905939,7,1
"8",0.0837438754560426,23747.5119532112,1,-999,13703.3740769839,0,-999,469.563063519864,1958,0,13703.3654565586,17027.4380098043,20970.295735659,0,-9999,0,-9999,0,0,19.543236475113,0,19.543236475113,3.25446975868577e-09,0.0197731477910202,0.577044259775838,0.717019873212519,0.883052328891381,8,1
"9",2.48008766211569e-05,36461.064828902,1,-999,5307.82983812969,0,-999,5303.27049265308,1973,0,5307.82983488828,5308.35114607548,5309.13320654214,0,-9999,0,-9999,0,0,265.768316200923,0,265.768316200923,3.78692591741108e-116,0.145450236232522,0.145575283108047,0.14558958085798,0.145611030052356,9,1
"10",0.0823780479696579,23819.8716546955,1,-999,16726.7044095788,0,-999,587.929635671454,1958,0,16726.6947469606,19626.4452887728,22334.1904473761,0,-9999,0,-9999,0,0,18.1493792376101,0,18.1493792376101,1.31167048774214e-08,0.02468231752859,0.702215989634159,0.823952604501289,0.937628496540347,10,1
