"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2017","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2017","draw","save"
"1",0.0376208920041099,27215.9531053625,1,-999,16830.2558413707,0,-999,2357.03535589689,1926,0,20566.4594753238,0,-9999,0,-9999,0,0,19.0409949753444,0,19.0409949753444,5.37775425121132e-09,0.0866049168578435,0.75567662082984,7,1
"2",0.0376208920041099,27215.9531053625,1,-999,16830.2558413707,0,-999,2357.03535589689,1926,0,20566.4594753238,0,-9999,0,-9999,0,0,19.0409949753444,0,19.0409949753444,5.37775425121132e-09,0.0866049168578435,0.75567662082984,7,1
"3",0.100299811649136,22956.9049014853,1,-999,13488.249902497,0,-999,302.45111617298,1958,0,20769.9571982516,0,-9999,0,-9999,0,0,19.1266273121394,0,19.1266273121394,4.93641088087459e-09,0.0131747340275566,0.904736822641444,19,1
"4",0.0828840756872669,23791.3588614157,1,-999,13635.7092892285,0,-999,479.798917412134,1958,0,20380.5902754701,0,-9999,0,-9999,0,0,19.7679450814659,0,19.7679450814659,2.59950425444632e-09,0.0201669404512351,0.856638344795129,30,1
"5",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
"6",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
"7",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
"8",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
"9",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
"10",0.101362527796067,22909.3663543058,1,-999,14448.0867391685,0,-999,307.397618338106,1958,0,21216.095291746,0,-9999,0,-9999,0,0,17.5519292994683,0,17.5519292994683,2.3839325225049e-08,0.013417988676947,0.926088262923886,31,1
