"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.0846289298348129,23703.5403261107,1,-999,15122.3784766626,0,-999,496.121307412068,1958,0,15122.3781563774,21711.8203746759,0,-9999,0,-9999,0,0,17.5508300641667,0,17.5508300641667,2.38655446609269e-08,0.0209302619181137,0.637979725742457,0.91597373539847,21,1
"2",0.0961604821151122,23146.5094177679,1,-999,16384.1701342026,0,-999,383.706258243498,1958,0,16384.1695905503,22164.797221179,0,-9999,0,-9999,0,0,17.7301494080425,0,17.7301494080425,1.9947751473806e-08,0.016577283914306,0.707846236978322,0.957587030559546,60,1
"3",0.0881861543152481,23526.3029740185,1,-999,15142.3157269601,0,-999,447.198434869442,1958,0,15142.3157753143,21762.7623780197,0,-9999,0,-9999,0,0,17.4493203650931,0,17.4493203650931,2.64153550526616e-08,0.0190084449462081,0.643633459623337,0.925039620634556,68,1
"4",0.111546110892668,22468.1684159838,1,-999,16214.9499719962,0,-999,265.00997806108,1958,0,16215.1734877046,21897.6876975087,0,-9999,0,-9999,0,0,17.5143771824658,0,17.5143771824658,2.47515633946579e-08,0.0117949079406291,0.721695386445883,0.974609380350321,116,1
"5",0.0896603421503678,23454.7198253391,1,-999,16045.1385284541,0,-999,451.05044927597,1958,0,16045.1406113427,22100.7594801923,0,-9999,0,-9999,0,0,17.5327312513269,0,17.5327312513269,2.43014151583409e-08,0.0192306901397595,0.684090056535591,0.942273437703396,154,1
"6",0.115900946030859,22287.3089928142,1,-999,15992.7031529369,0,-999,241.245160498988,1958,0,15992.7551282524,21775.0259308972,0,-9999,0,-9999,0,0,17.3218445374653,0,17.3218445374653,3.00067182867126e-08,0.0108243287952247,0.717572279964742,0.977014584305259,195,1
"7",0.104198992540594,22783.7342622486,1,-999,15016.0940287169,0,-999,295.310265947284,1958,0,15016.2659183641,21739.2044234634,0,-9999,0,-9999,0,0,17.1594564158056,0,17.1594564158056,3.52974040346751e-08,0.0129614514700778,0.659078347101563,0.954154581212969,250,1
"8",0.0948836042280309,23206.2159174917,1,-999,17191.2244426785,0,-999,415.846645981032,1958,0,17191.2233490544,22376.9596829164,0,-9999,0,-9999,0,0,18.694348043786,0,18.694348043786,7.6058507995381e-09,0.0179196232362721,0.740802525072453,0.964265770967413,258,1
"9",0.107079186467454,22658.6729788823,1,-999,17890.2736811433,0,-999,316.360511372621,1958,0,17890.2756292051,22248.4489497238,0,-9999,0,-9999,0,0,19.8631622539047,0,19.8631622539047,2.36340548975674e-09,0.0139620052625088,0.78955531269985,0.981895496283438,287,1
"10",0.0884393008598126,23514.6742833486,1,-999,16660.9000446042,0,-999,484.993564698921,1958,0,16660.8996420177,22300.2371895229,0,-9999,0,-9999,0,0,18.0433380744358,0,18.0433380744358,1.45840397434114e-08,0.0206251449139723,0.70853201882604,0.948354075451273,346,1
"11",0.108866232159082,22581.5048130212,1,-999,13492.1255579684,0,-999,245.162446671248,1968,0,13492.1992564996,21271.4265296849,0,-9999,0,-9999,0,0,18.7349476051762,0,18.7349476051762,7.30324106967179e-09,0.0108567807460679,0.597488934781689,0.941984456120887,369,1
"12",0.0989768089279532,23016.8874030382,1,-999,14488.9613653067,0,-999,325.627178622816,1958,0,14488.959781132,21585.2376910095,0,-9999,0,-9999,0,0,17.5800994602987,0,17.5800994602987,2.31771383445581e-08,0.0141473159650524,0.629492577663626,0.937800029736441,386,1
"13",0.078108359999489,24043.5204184434,1,-999,15606.071431539,0,-999,628.251120693649,1958,0,15606.0714674296,21829.2462100898,0,-9999,0,-9999,0,0,17.6066484847901,0,17.6066484847901,2.25699043333497e-08,0.0261297476309554,0.649075975390794,0.90790557414982,470,1
"14",0.0999099006070755,22974.7261913783,1,-999,15015.4773457907,0,-999,326.094714972317,1958,0,15015.4397786307,21757.7372671191,0,-9999,0,-9999,0,0,17.2358108550203,0,17.2358108550203,3.27026129659393e-08,0.0141936279133847,0.653563383239166,0.947029230550052,491,1
"15",0.106082779380027,22701.4665664657,1,-999,15020.7806405379,0,-999,283.413984804224,1958,0,15020.7889414495,21726.8235649467,0,-9999,0,-9999,0,0,17.1282670989269,0,17.1282670989269,3.64156540320034e-08,0.0124843909962575,0.661666016046647,0.957066958706595,532,1
"16",0.040324091094546,26930.7162817502,1,-999,18216.6723365663,0,-999,2209.89121522057,1926,0,18216.6719121054,22233.0600657954,0,-9999,0,-9999,0,0,20.5015196934955,0,20.5015196934955,1.24825446007059e-09,0.0820583898363713,0.676427307819143,0.825565121743968,582,1
"17",0.103158524412196,22829.5249714932,1,-999,14530.8789373375,0,-999,296.200880262876,1958,0,14530.7079109183,21602.817034371,0,-9999,0,-9999,0,0,17.4333285438181,0,17.4333285438181,2.68411804766658e-08,0.0129744653308703,0.636487527842237,0.946266602627344,662,1
"18",0.11213006439805,22443.5982241765,1,-999,15348.9500314463,0,-999,253.423713526924,1958,0,15349.0699674752,21730.9189189029,0,-9999,0,-9999,0,0,17.0485714808367,0,17.0485714808367,3.94366014586738e-08,0.0112915812783501,0.683895238818745,0.968245764419989,678,1
