"","r_max","K","catch_multiplier_1","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.0386660311273299,27012.8827363586,1,15212.1269858908,0,2142.66517228551,1926,0,15212.1269896994,19553.5369860832,0,-9999,0,-9999,0,0,19.8338025220695,0,19.8338025220695,2.43382310406689e-09,0.0793201226687867,0.563143413391578,0.723859692315056,7,1
"2",0.0351102414773777,27572.6693360872,1,16838.1237494759,0,2627.7958962064,1926,0,16838.1236751269,20775.2483122209,0,-9999,0,-9999,0,0,19.1349669500435,0,19.1349669500435,4.89541418797768e-09,0.0953043705771035,0.610681667048068,0.753472507829705,17,1
"3",0.0846684271944687,23702.4218308602,1,16364.0518262982,0,534.178459049406,1958,0,16364.0391227143,22207.8715578982,0,-9999,0,-9999,0,0,17.7981942672233,0,17.7981942672233,1.86355597440228e-08,0.022536872512914,0.690395236380807,0.936945250420945,22,1
"4",0.0846684271944687,23702.4218308602,1,16364.0518262982,0,534.178459049406,1958,0,16364.0391227143,22207.8715578982,0,-9999,0,-9999,0,0,17.7981942672233,0,17.7981942672233,1.86355597440228e-08,0.022536872512914,0.690395236380807,0.936945250420945,22,1
"5",0.0846684271944687,23702.4218308602,1,16364.0518262982,0,534.178459049406,1958,0,16364.0391227143,22207.8715578982,0,-9999,0,-9999,0,0,17.7981942672233,0,17.7981942672233,1.86355597440228e-08,0.022536872512914,0.690395236380807,0.936945250420945,22,1
"6",0.0846684271944687,23702.4218308602,1,16364.0518262982,0,534.178459049406,1958,0,16364.0391227143,22207.8715578982,0,-9999,0,-9999,0,0,17.7981942672233,0,17.7981942672233,1.86355597440228e-08,0.022536872512914,0.690395236380807,0.936945250420945,22,1
"7",0.0846684271944687,23702.4218308602,1,16364.0518262982,0,534.178459049406,1958,0,16364.0391227143,22207.8715578982,0,-9999,0,-9999,0,0,17.7981942672233,0,17.7981942672233,1.86355597440228e-08,0.022536872512914,0.690395236380807,0.936945250420945,22,1
"8",0.00933454943308607,37357.623215018,1,17314.0589096583,0,11098.4409401988,1926,0,17314.0589097913,18697.6943097385,0,-9999,0,-9999,0,0,20.6137238799072,0,20.6137238799072,1.11576688422802e-09,0.297086377158414,0.463467892754775,0.500505457804979,28,1
"9",0.0633484210819006,24916.3700781661,1,17594.9231082341,0,1055.80069977671,1926,0,17594.9233104409,22544.4424239492,0,-9999,0,-9999,0,0,19.3768762869319,0,19.3768762869319,3.84352359996001e-09,0.0423737766161169,0.706159173878186,0.9048044459616,43,1
"10",0.0880486875544302,23532.3015985635,1,13479.3653513771,0,410.430857397241,1958,0,13479.3669834727,20971.05973924,0,-9999,0,-9999,0,0,19.8406353701728,0,19.8406353701728,2.41724984624372e-09,0.0174411693509102,0.572802746344859,0.89116058841096,64,1
"11",0.110782782064751,22500.1792057878,1,14050.3644001437,0,242.101858957852,1968,0,14050.4171242808,21438.8319829393,0,-9999,0,-9999,0,0,17.7335320249397,0,17.7335320249397,1.98803898660956e-08,0.0107599969201834,0.62445800967961,0.952829388017699,72,1
"12",0.110782782064751,22500.1792057878,1,14050.3644001437,0,242.101858957852,1968,0,14050.4171242808,21438.8319829393,0,-9999,0,-9999,0,0,17.7335320249397,0,17.7335320249397,1.98803898660956e-08,0.0107599969201834,0.62445800967961,0.952829388017699,72,1
"13",0.110782782064751,22500.1792057878,1,14050.3644001437,0,242.101858957852,1968,0,14050.4171242808,21438.8319829393,0,-9999,0,-9999,0,0,17.7335320249397,0,17.7335320249397,1.98803898660956e-08,0.0107599969201834,0.62445800967961,0.952829388017699,72,1
"14",0.110782782064751,22500.1792057878,1,14050.3644001437,0,242.101858957852,1968,0,14050.4171242808,21438.8319829393,0,-9999,0,-9999,0,0,17.7335320249397,0,17.7335320249397,1.98803898660956e-08,0.0107599969201834,0.62445800967961,0.952829388017699,72,1
"15",0.110782782064751,22500.1792057878,1,14050.3644001437,0,242.101858957852,1968,0,14050.4171242808,21438.8319829393,0,-9999,0,-9999,0,0,17.7335320249397,0,17.7335320249397,1.98803898660956e-08,0.0107599969201834,0.62445800967961,0.952829388017699,72,1
"16",0.117923554209992,22204.785601216,1,15736.3049992127,0,223.344333902311,1968,0,15735.8917978428,21694.9999749997,0,-9999,0,-9999,0,0,17.1501312854466,0,17.1501312854466,3.5628096407012e-08,0.0100583873185463,0.708671188294703,0.97704163258445,79,1
"17",0.117923554209992,22204.785601216,1,15736.3049992127,0,223.344333902311,1968,0,15735.8917978428,21694.9999749997,0,-9999,0,-9999,0,0,17.1501312854466,0,17.1501312854466,3.5628096407012e-08,0.0100583873185463,0.708671188294703,0.97704163258445,79,1
"18",0.117923554209992,22204.785601216,1,15736.3049992127,0,223.344333902311,1968,0,15735.8917978428,21694.9999749997,0,-9999,0,-9999,0,0,17.1501312854466,0,17.1501312854466,3.5628096407012e-08,0.0100583873185463,0.708671188294703,0.97704163258445,79,1
