"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"mean",0.0959836043624523,23209.6830190691,1,-999,14958.9136599066,0,-999,425.426464728045,1958.183,0,14958.9216438749,18410.3645932188,21602.1792184205,0.0506144275496537,0.532225858075562,0,-9999,21.7082811505957,0,17.8412779289062,0,39.5495590795019,8.92043878798286e-18,0.0179406998076802,0.644898282969015,0.794401444019105,0.932020478139259,339188.381,1
"median",0.0989345500450581,23018.8213082879,1,-999,14932.8371111187,0,-999,332.13466043734,1958,0,14932.8411070828,18425.0530306481,21628.631837219,0.0509714476409977,0.531349996786671,0,-9999,21.6190613663879,0,17.5928177226793,0,39.253078769623,8.96611890508905e-18,0.0144308417354474,0.643802198384088,0.798286273523315,0.94270992111914,339939,1
"2.5%PI",0.0583782554870238,22234.85453684,1,-999,13205.965078593,0,-999,197.370635762546,1926,0,13206.0399332084,16885.1722416626,20745.6870281752,0.0343498759542751,0.490231927028298,0,-9999,20.7419171188921,0,17.0265565239497,0,38.595404050393,5.20362507879579e-19,0.0088666672901503,0.569338605047812,0.695793106205577,0.831789281160185,16565.475,1
"97.5%PI",0.117182931204257,25245.4617952801,1,-999,16866.9144794694,0,-999,1162.81429846318,1968,0,16866.9174489635,19815.1466211357,22265.5355608744,0.064871489989338,0.57956033160546,0,-9999,23.1576548812733,0,20.1326699330882,0,42.0997612540211,1.73072869449079e-17,0.0460090464218666,0.726526662487926,0.872210652398364,0.974831339734526,660728.825,1
"5%PI",0.0651577992279548,22266.7229752857,1,-999,13465.0215404807,0,-999,207.542048938535,1957,0,13465.0231293524,17152.2417684905,20973.6770657347,0.0373191688073068,0.496688143097678,0,-9999,20.8402961584798,0,17.0573254238856,0,38.6258237466219,9.96379023552262e-19,0.00931409323427627,0.58135904284581,0.712636528316378,0.856790001166583,33673.8,1
"95%PI",0.116402027333505,24792.4244266056,1,-999,16548.8462093985,0,-999,969.232161062123,1968,0,16548.847328021,19615.2014218805,22148.1735863071,0.0628850935651818,0.571242858601828,0,-9999,22.8676405154518,0,19.4892134147041,0,41.4501601640207,1.67887316711901e-17,0.0391648041821081,0.712212126810261,0.861113398267905,0.971831035637232,643862.2,1
"min",0.0115491533163004,22201.646279668,1,-999,11806.1020312598,0,-999,158.019422202471,1926,0,11805.9327712539,15305.2417891532,17614.9082765626,0.00969766776480729,0.449716468114382,0,-9999,20.3907698028231,0,16.9749681774775,0,38.5594110642554,6.86703186386565e-22,0.00711318603551543,0.455779784277694,0.473760662788542,0.501406747391124,25,1
"max",0.117999248008709,35130.9757361961,1,-999,19302.9064661823,0,-999,9032.43427923012,1968,0,19302.9064788721,21237.7409495304,23307.5373537214,0.0743458232486465,0.633271426765445,0,-9999,27.4825034161595,0,25.9577871684532,0,48.7301400760977,1.79415743580172e-17,0.25710741275893,0.810342103557089,0.921309335130555,0.985972736822658,678538,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
