"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.0482543840087019,25742.7451264093,1,1,15758.4734325064,0,0.365003541810438,1564.48378936284,1926,0,15758.4735210735,20645.9276808042,0,-9999,0,-9999,0,0,18.6863468812008,0,18.6863468812008,7.66695055697066e-09,0.0607737745792247,0.612152023558163,0.80200955956417,13,1
"2",0.0482543840087019,25742.7451264093,1,1,15758.4734325064,0,0.365003541810438,1564.48378936284,1926,0,15758.4735210735,20645.9276808042,0,-9999,0,-9999,0,0,18.6863468812008,0,18.6863468812008,7.66695055697066e-09,0.0607737745792247,0.612152023558163,0.80200955956417,13,1
"3",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"4",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"5",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"6",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"7",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"8",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"9",0.10314570624521,21406.4961709445,1,1,15827.2185052047,0,0.474925224436447,395.333257695093,1968,0,15827.2216860308,20791.5908203472,0,-9999,0,-9999,0,0,17.6694954849068,0,17.6694954849068,2.11951069764153e-08,0.0184679106070468,0.739365357115912,0.971274824908903,16,1
"10",0.100378175262827,22149.3312997089,1,1,18673.9279010799,0,0.881597857223824,541.088964218045,1926,0,18673.9297763328,21831.2618213746,0,-9999,0,-9999,0,0,21.3826705559846,0,21.3826705559846,5.17159097844933e-10,0.0244291331822354,0.843092259700782,0.985639770608402,21,1
"11",0.0708413873356767,24202.3855930271,1,1,15000.1064314274,0,0.750539954286069,869.914341090003,1926,0,15000.1064162124,21183.5393742283,0,-9999,0,-9999,0,0,18.1773709995777,0,18.1773709995777,1.2754636306245e-08,0.0359433303690787,0.619778011492144,0.875266584477998,28,1
"12",0.0708413873356767,24202.3855930271,1,1,15000.1064314274,0,0.750539954286069,869.914341090003,1926,0,15000.1064162124,21183.5393742283,0,-9999,0,-9999,0,0,18.1773709995777,0,18.1773709995777,1.2754636306245e-08,0.0359433303690787,0.619778011492144,0.875266584477998,28,1
"13",0.0708413873356767,24202.3855930271,1,1,15000.1064314274,0,0.750539954286069,869.914341090003,1926,0,15000.1064162124,21183.5393742283,0,-9999,0,-9999,0,0,18.1773709995777,0,18.1773709995777,1.2754636306245e-08,0.0359433303690787,0.619778011492144,0.875266584477998,28,1
"14",0.0708413873356767,24202.3855930271,1,1,15000.1064314274,0,0.750539954286069,869.914341090003,1926,0,15000.1064162124,21183.5393742283,0,-9999,0,-9999,0,0,18.1773709995777,0,18.1773709995777,1.2754636306245e-08,0.0359433303690787,0.619778011492144,0.875266584477998,28,1
"15",0.112952623742633,20609.793649724,1,1,15999.879957526,0,0.228956742212176,291.900486905969,1968,0,15999.8617582302,20264.4062324445,0,-9999,0,-9999,0,0,17.8691010988668,0,17.8691010988668,1.73599310609281e-08,0.0141631930851417,0.776323238852248,0.983241587802887,56,1
"16",0.112952623742633,20609.793649724,1,1,15999.879957526,0,0.228956742212176,291.900486905969,1968,0,15999.8617582302,20264.4062324445,0,-9999,0,-9999,0,0,17.8691010988668,0,17.8691010988668,1.73599310609281e-08,0.0141631930851417,0.776323238852248,0.983241587802887,56,1
"17",0.112952623742633,20609.793649724,1,1,15999.879957526,0,0.228956742212176,291.900486905969,1968,0,15999.8617582302,20264.4062324445,0,-9999,0,-9999,0,0,17.8691010988668,0,17.8691010988668,1.73599310609281e-08,0.0141631930851417,0.776323238852248,0.983241587802887,56,1
"18",0.112952623742633,20609.793649724,1,1,15999.879957526,0,0.228956742212176,291.900486905969,1968,0,15999.8617582302,20264.4062324445,0,-9999,0,-9999,0,0,17.8691010988668,0,17.8691010988668,1.73599310609281e-08,0.0141631930851417,0.776323238852248,0.983241587802887,56,1
