"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,24051.0114417307,23871.0114417307,23618.3298481039,23461.1456597058,22310.8001851513,20763.2898275455,17876.5863531836,12151.03568968,7111.87792903425,4767.42349168959,4134.72488172415,3297.85749286532,1853.18140981228,1541.0831321223,1529.37862759211,1508.76604045685,1504.50576286501,1508.94635622525,1606.81149936061,1357.84854842222,1319.37826629496,1144.71163303146,967.524893239652,1022.50004459395,1088.80917698767,1141.41103392373,1166.19266812524,1136.86421376733,1193.93958436768,1250.5657266902,1202.72703270998,1225.77862553416,1259.56912195876,1238.99359241305,1079.55167767507,1148.69682390075,1221.30265518032,1265.6786226013,1336.50829062688,1425.99807194621,1518.72206411906,1562.98652207182,1432.82011121528,1499.7907247332,1567.15860739958,1626.98599087829,1656.68009561167,1073.77654884377,1095.50178989731,1129.65695939105,1060.26517014885,1080.72962068293,1050.4476047582,946.192744618904,938.779267195468,975.157533947905,1014.92327863137,1045.33949977888,1091.61254085368,1130.03392088994,1182.93485581622,1251.4932291519,1272.9902717462,1347.5147015909,1238.42478865106,1308.49386252689,1383.45488493149,1463.69051097431,1549.61535731569,1639.67872721525,1738.20216770025,1843.8640503542,1957.23494112141,2078.93312318091,2209.62846877533,2350.0465428437,2500.97292129076,2663.25769272777,2837.82009317162,3025.65319667011,3227.82854871492,3445.50058042928,3679.91057570943,3932.38987535622,4204.36188484404,4497.34229705546,4812.93673744638,5152.83477424919,5518.79889684276,5912.64663824231,6336.22349392474,6791.36367121408,7279.83501694882,7803.26378557474,8363.03436950479,8960.15898179489,9595.11299374828,10267.6338438616,10976.4860312582,11719.2026735256,12491.8261717658,13288.6864010308,14102.2720875794,14923.2638411693,15740.796303101,16542.9915274242,17317.7506213422,18053.7139537219,18741.2279003697,19373.1242358416,19945.1522043356,20455.9965463087,20906.9276798553,21301.2136867307,21643.4495271543
"median",23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23589.7575260917,23409.7575260917,23158.657931974,23005.4383374833,21860.7524388246,20327.7242872981,17465.5377140858,11775.4819710973,6772.32499071723,4450.180658306,3830.6643098906,3004.35276760072,1566.46245249391,1255.36267395592,1243.41846366208,1222.40789110102,1217.51361403841,1221.26671980008,1318.26114368022,1068.67902156262,1028.57403570747,852.017027173347,672.062479529574,723.329480356994,786.131645485191,835.502453655484,857.039965245522,824.309636833432,878.035576366586,931.439223428371,880.259945989065,899.733280803449,929.906208776613,905.484312380723,742.290059643949,806.742661644587,874.431666053523,914.274540902979,980.805800983928,1066.30597033875,1155.02104687399,1195.41062173748,1061.25112272187,1123.24789529979,1185.92483229195,1240.74858849136,1265.74635139352,677.454409898302,691.108056560055,717.23005707854,639.276268254044,650.605695954902,610.82952017438,496.815683494525,478.868835152015,504.732156977899,533.625773730552,552.550521527339,587.296688847321,614.162857176694,655.054906003382,711.44217681069,721.006628157478,783.803965703277,663.480198528192,721.615675266855,784.459844728315,852.548393282852,926.19822358736,1005.2697983527,1093.03569481714,1189.14019163874,1292.34482042015,1404.3600849359,1526.98589858826,1657.63946808483,1800.56202599733,1954.66991140687,2124.05019038972,2308.16973953539,2509.7968489102,2727.84817743899,2966.54645985896,3222.36162424008,3500.33798473106,3800.96782325355,4131.67252673916,4489.97244161324,4880.59899293681,5292.73974146468,5747.24990226843,6231.12850167119,6748.78989399786,7310.1997135172,7913.91575009782,8551.92025340835,9224.59171496422,9944.89451084526,10713.0251877226,11499.9636235423,12334.7564609605,13186.9948329943,14027.2196433927,14871.8330192742,15710.3734164398,16525.9466589101,17305.6905168581,18050.6133043404,18766.1982094742,19423.6747419721,20029.0997800429,20572.9947926246,21041.713901183,21435.9501092324,21762.1229695651
"2.5%PI",22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22266.2919263336,22086.2919263336,21847.6886913183,21720.4753780048,20605.0966940429,19161.8409536729,16443.4584704914,10962.1264326602,6171.63019997158,3975.61786498849,3431.92747833833,2671.91076235196,1284.02780910665,986.35282025558,980.106179824784,965.147180680058,966.449940231123,976.895039686762,1081.50557180044,843.280862304972,808.394306165041,636.505257497983,456.568031484997,502.697417119195,561.191496602675,607.490753657865,627.175833445998,593.217101342836,644.31245148036,696.358678916278,645.351338837253,663.411253387364,692.552998650191,668.110706968413,503.936357262042,562.643054888148,626.117310023301,662.965923817109,727.160118523573,811.679969264221,902.030544254755,946.861928440173,819.206423035525,884.544864695698,952.442257295067,1015.28162679566,1050.16554942998,474.108549219908,484.268551878473,506.611910943009,425.525556574467,430.910199160043,384.95346520187,262.607444621753,232.226083003137,243.067432010044,256.187614802321,258.967351637245,275.876619864286,283.966245063451,304.816780252324,339.973539288955,326.892868244737,364.553656493983,217.60671074299,242.879073863013,271.045563824774,301.999435665495,337.119929735906,374.203571215737,417.423549354859,465.007230490678,518.809578153541,577.808365755066,643.396751017432,717.410387615615,800.271464740801,891.430233149727,993.730559688091,1107.97289979075,1234.58515671986,1376.41629209852,1534.74849890432,1707.26423685365,1903.68418465145,2120.00008341074,2360.46189987066,2629.82440769675,2926.3153917681,3256.356706599,3623.01086884601,4031.84410282577,4473.38180630918,4966.39503742351,5508.84632318201,6108.55023917619,6762.87248991666,7478.01852308507,8258.20177331844,9083.27253132062,9958.44954958786,10873.7090486325,11811.2107142623,12785.9835307814,13734.9650883205,14671.0364079349,15536.1116484346,16320.8771393918,17002.4372999633,17606.0345409313,18136.3900059504,18601.1511320289,19022.6210057539,19420.7093152574,19820.5881192383
"97.5%PI",28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28656.3663681004,28476.3663681004,28200.7953315205,27991.7394804376,26775.3202833903,25043.4346413328,21853.0582845857,15683.3035132835,10193.7043653369,7579.58858004004,6788.32743953832,5821.25148673029,4287.04027036232,3965.82058032443,3961.62998012198,3949.31864585553,3954.58263034312,3968.97810708273,4073.27651717311,3822.43137701362,3795.759894026,3635.29505843281,3482.43711838507,3572.39451667688,3671.815964879,3756.49275957726,3815.35099003363,3819.89723436587,3913.57380382945,4004.9330783531,3989.90424704703,4049.44608215608,4119.68823843229,4134.9337597368,4013.61374649354,4130.83295409008,4249.39613814707,4337.33370409994,4450.76869193768,4580.27825488707,4709.42906253242,4778.95043363642,4670.67984323496,4767.76442707729,4862.40562394066,4946.53336297712,4997.86659489124,4435.54348922074,4515.25079906323,4612.30932816938,4606.01843995456,4695.54559904961,4735.58539465587,4705.74718850227,4787.22684900099,4917.28922928524,5052.17692300755,5179.01800311484,5323.56333404378,5461.00512979712,5595.21930391469,5762.47857260332,5867.28117981227,6031.08564516959,6025.87657370194,6210.63155870444,6386.05820171718,6565.61017230779,6758.82953841793,6938.70832878794,7130.39020713715,7329.03013897407,7531.44803494944,7725.41056013135,7941.93716374157,8154.57264882759,8377.68157898186,8610.79052142283,8861.89404751065,9106.06879761175,9357.64943894909,9618.90426621779,9888.76808242847,10164.4477874453,10446.6752962532,10737.3889369658,11027.4996805252,11310.6754639795,11596.1103514354,11927.5067289593,12256.7467295454,12582.5182308808,12924.1970438621,13254.8399325423,13584.2474956721,13944.4051601498,14286.3898993761,14664.3139083856,15036.9426068623,15430.9367072955,15841.2455403641,16374.2091725588,16836.1076350799,17387.4079424508,17962.3002344231,18586.6673475857,19192.9731792014,19812.1572808482,20373.2994719982,20871.6621044511,21302.7557089653,21680.4429387945,22020.0721031995,22308.4476226219,22578.7825968596
"5%PI",22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22330.2015155372,22150.2015155372,21910.9417482031,21782.4042093506,20665.6011953259,19217.801555563,16492.2068856933,11000.4022767812,6199.26679074878,3996.99072960161,3449.55971815872,2686.21151651948,1295.76884249637,997.422087166398,990.907471886977,975.646150377407,976.635482986271,986.738222762195,1091.00021264788,852.23727486206,817.127798903406,644.956442180568,465.039598869464,511.462609820315,570.179691679842,616.614447250298,636.375861024582,602.421110391343,653.598381476879,705.637093661428,654.687340064727,672.875899660881,702.06769817553,677.674873346443,513.545230300505,572.564075148857,636.197962277935,673.153080793626,737.313050878126,821.997871446858,912.291740206574,957.016481694378,828.662400594595,893.519085883771,961.136934983046,1023.49955051336,1058.00628786342,481.313965472196,491.584041934208,513.967629440954,432.795729508768,438.322610638598,392.738602075678,270.593118282683,240.425015986087,251.975144997614,265.836327160693,269.337359812876,287.20070837727,296.101773250385,318.132257027215,354.402662410613,342.638342627067,381.813436942515,236.51055273958,263.395019308678,293.01464616834,326.085035563006,363.507900792212,402.682611704355,449.015338004594,500.042932884397,557.099213342399,621.323356607573,693.11893518998,772.494064701904,860.11577456681,957.946464317558,1065.40398800923,1185.59389917163,1320.70658069731,1469.32783300903,1635.40523824595,1818.1112745592,2022.64535321638,2251.96180555733,2504.73616662261,2781.90218010961,3093.91118621265,3439.72677390056,3822.66086516673,4240.86697734345,4704.88838604674,5217.2042926025,5783.78601738156,6399.8446912358,7069.69920116921,7792.49670594285,8565.70085682834,9399.31566008832,10272.0930192,11188.4253654433,12137.306781982,13095.708225399,14033.6743925478,14946.4726236801,15789.2825706338,16584.0331352664,17293.9070974395,17920.9096933078,18491.6802936817,19007.2885701609,19501.7416513486,19969.9961371388,20391.3295556917
"95%PI",27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,27064.3642308008,26884.3642308008,26612.8801261066,26413.6013648757,25210.5568662674,23514.194734849,20383.6311352459,14305.1830182432,8907.33913452129,6347.81698014874,5586.5159860088,4641.43327624496,3120.8950058507,2795.20572288364,2781.9431052376,2758.6428007849,2755.11353835363,2762.28133337037,2862.25838160305,2608.94710167617,2576.885761504,2411.18433034098,2251.92268011205,2333.44502589343,2422.88320792907,2496.13946009106,2540.1631961714,2531.17111887288,2610.95488993531,2688.21672477625,2658.27417152821,2702.97641135075,2758.29477315883,2758.07395335923,2622.35502399916,2722.80032384238,2824.96222417415,2894.43177949788,2987.54163269594,3103.25879834643,3219.17482348349,3277.05217517401,3164.75889039545,3262.3215409518,3350.77139610907,3427.25494444057,3469.41054020877,2902.93408049347,2970.51893743792,3047.66007940999,3024.10020794671,3096.43107952729,3119.44333393296,3069.42137499156,3126.22982322305,3230.21725259428,3342.81013794984,3444.76715794514,3567.0190631002,3683.15270032704,3812.81049121366,3957.4200311591,4054.89229775225,4207.59938958159,4176.91260078384,4334.94893572206,4501.84468992239,4675.09813553824,4854.16482747875,5034.45059999557,5225.57046895463,5423.89155748571,5625.55443340696,5842.29135055582,6068.15734172176,6300.49278850948,6538.35118070363,6779.16787992829,7032.27511807651,7292.11897893288,7567.78724799519,7845.88812935997,8135.35804341467,8435.65238091058,8757.36149431506,9082.5134263124,9410.21164261686,9766.36312690053,10129.8106270154,10487.8481736838,10862.1664198382,11248.4920092086,11642.8311265591,12049.354587751,12480.1449122451,12906.8793497973,13363.3853492318,13801.3675323201,14272.2595399542,14761.814975568,15269.4391702973,15810.1642444447,16363.444689154,16943.1426875189,17588.9866186591,18246.3701911849,18899.1192811644,19539.7286810956,20125.2349824452,20650.3377184334,21109.9429303456,21504.6600632552,21850.5193917258,22159.8255129463,22437.5584040021
"min",22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22201.6691279599,22021.6691279599,21783.7373206783,21657.8734752172,20543.938561608,19105.3115404204,16394.2681909558,10923.59621087,6143.93621356356,3954.27496631971,3414.3232843575,2657.61891036757,1272.25172795199,975.214538443798,969.223260255186,954.52637392719,956.098513829692,966.855823284694,1071.88011236218,834.270491221876,799.674921392122,628.002279063311,448.09116323137,493.960774621228,552.241114270186,598.395470670173,617.99300989865,583.901592703026,634.789868256939,686.679133355838,635.686607886406,653.681613935668,682.798486112254,658.33962146523,493.987056742401,552.256488632639,615.396998930209,651.982004494114,715.879987910995,800.309809501455,890.689307319655,935.716256482342,808.046285108999,873.249735560697,941.034003080405,1003.7872097778,1038.91572044329,463.17185514491,472.707273957055,494.365158165229,412.57243870129,417.151239279335,370.269080106996,246.867548845737,214.936741042423,224.246163371068,235.563224686877,236.17150100313,250.851064730853,256.251002348529,274.283782078144,306.429882820745,290.343212878007,324.37134545827,173.387202327588,193.708579563255,216.411605687697,241.775379254601,270.111692456088,299.768854878519,334.901582168293,374.151440222051,418.000722986657,466.988137974506,521.715366649882,582.854370255212,651.155517759409,727.456616735783,812.692930378415,907.9082633434,1014.26719386729,1133.06851702804,1265.75994019822,1413.95403104562,1577.19600354705,1757.42375559814,1958.14113108289,2181.63097407294,2430.40983896645,2707.24266876593,3015.15395230219,3357.43278504133,3737.62811485515,4159.52889970732,4627.12184464286,5144.51675408614,5715.82635274815,6344.98391439893,7035.47880387026,7789.98838240404,8609.8870249247,9494.62307464055,10395.7175074064,11329.2362854022,12304.085242991,13308.6351492497,14276.122099413,15090.0314169037,15718.3135613108,16029.4963194294,16139.4461570615,16243.0887276591,16347.1595500893,16451.655205829,16556.5721518376
"max",48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48745.825225881,48565.825225881,48277.9284786729,48038.1941895622,46777.5926745723,44929.6524964962,41540.5735324549,35075.7609272317,29248.3744782259,26372.3546951695,25378.256991002,24228.0983751598,22535.8493609495,22093.4311797475,21976.9621173947,21852.4792223931,21745.9813440576,21648.470485213,21643.9476111987,21284.424176878,21155.8553603523,20894.2699146343,20644.6499950942,20641.9963894552,20646.3424216203,20631.6890469393,20585.0336714225,20482.3719080126,20468.6959957909,20450.0181891715,20322.3377916578,20269.6395710788,20225.9339376454,20125.2221313301,19887.4960148725,19891.735649216,19893.9759001101,19862.2164767098,19853.4524304597,19857.6871064817,19857.9223999961,19802.1577278145,19568.3849077548,19542.5775439363,19511.7663286594,19467.9505053284,19389.1281106279,18695.2938402467,18654.3520904755,18624.4038366158,18488.4508139012,18448.476023966,18356.4947969601,18193.4986953403,18136.4760207877,18124.4439857737,18113.4099714367,18090.3741406643,18081.3345137222,18061.293395635,18053.2489686884,18057.2032124375,18009.1581096887,18013.105056038,17828.0526564373,17831.9694239607,17835.8868476196,17839.8049273717,17843.7236631746,17845.6430549856,17849.562768053,17853.4831370649,17857.4041619784,17861.3258427505,17865.248179338,17869.1711716975,17873.0948197858,17877.0191235592,17880.944082974,17884.8696979864,17888.7959685526,17892.7228946283,17896.6504761693,17900.5787131315,17904.5076054701,17908.4371531408,17912.3673560986,17916.2982142989,17920.2297276964,17924.1618962462,17983.1297820521,18095.6326810042,18208.5547218139,18321.8914063156,18435.6380995744,18549.7900288366,18664.3422825299,18779.2898093168,18894.6274172014,19010.349772694,19126.4514000347,19242.9266804786,19359.769851645,19782.2022631998,20357.7888732512,20880.0224849738,21347.9258817552,21762.1937472172,22124.9411753973,22439.3805114937,22726.190994281,22987.7728903628,23214.786831914,23410.6175032862,23578.6525975345
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
