"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"1",0.0817904022587463,23848.9834537448,1,-999,15298.3234662097,0,-999,547.219097268046,1958,0,15298.3142706988,18430.9774784398,21747.9798335387,0.0805137042949138,0.0404355285059542,0,-9999,14.7781107492274,0,17.5631778657869,0,32.3412886150143,9.0023691348088e-15,0.0229451749308049,0.64146609436708,0.772820255177196,0.911903850146026,44,1
"2",0.101095384833869,22921.9001265777,1,-999,17599.2518169805,0,-999,360.708002767006,1958,0,17599.3487047312,20442.9700130561,22345.6547334618,0.0995261329311821,0.0438399966859942,0,-9999,14.9548275827442,0,19.3414738270409,0,34.296301409785,1.27439936982459e-15,0.0157363918686989,0.767796238860883,0.891853201530736,0.974860487571546,91,1
"3",0.0788942203503102,24004.0638214053,1,-999,17591.3675937336,0,-999,700.546343151494,1958,0,17591.358870244,20237.4410670576,22639.4691075004,0.0766401188818058,0.0310581722585901,0,-9999,14.7438962110759,0,19.3327590033193,0,34.0766552143952,1.58743765808421e-15,0.0291844892749698,0.732849195916448,0.843083955184753,0.943151512841422,180,1
"4",0.0732602961887606,24308.3895550148,1,-999,14453.0901627149,0,-999,685.829584690345,1958,0,14453.0903977431,17423.4915312797,21057.7604373509,0.0720328622193853,0.0379707396077168,0,-9999,14.7265427322959,0,18.6699372575636,0,33.3964799898595,3.13395694263764e-15,0.0282136989428351,0.594572107092196,0.716768648611905,0.866275422717451,220,1
"5",0.117850694108754,22207.7477525708,1,-999,15869.257576298,0,-999,227.038986376547,1968,0,15869.2943713421,19452.1451416229,21716.1720355315,0.117102986348584,0.068404085372122,0,-9999,15.2087986683565,0,17.229898016417,0,32.4386966847735,8.1668208650351e-15,0.0102234134188715,0.714583691608486,0.87591706094424,0.977864674864093,323,1
"6",0.0974651552168652,23085.8121023466,1,-999,14071.7175086029,0,-999,331.383585424403,1958,0,14071.7168753171,17741.6420433839,21420.7372228484,0.0967423630468147,0.0587846604144015,0,-9999,14.9332213243009,0,18.1376421162182,0,33.0708634405191,4.34016755448617e-15,0.0143544261711599,0.609539608697013,0.768508465923991,0.927874537308177,376,1
"7",0.0562666243570857,25403.6851835541,1,-999,17049.968801206,0,-999,1252.93613476393,1926,0,17049.968801169,19322.2953906288,22057.3962618969,0.0535470109968881,0.0228332069072519,0,-9999,14.669164496663,0,18.7516908966389,0,33.4208553933019,3.05848899525632e-15,0.0493210384914965,0.671161238142206,0.760609937141628,0.868275453050272,443,1
"8",0.11725853405986,22231.8532259207,1,-999,16568.4324247995,0,-999,240.145457515717,1958,0,16568.7624316176,19880.1673047529,21824.1902420223,0.116356732590877,0.0629615831016336,0,-9999,15.1946221011472,0,17.8599256432527,0,33.0545477443999,4.41156124453311e-15,0.0108018641125125,0.745271312438302,0.894219978097646,0.981663112842834,491,1
"9",0.0891157308588736,23481.450643616,1,-999,16457.4591853889,0,-999,469.524950439175,1958,0,16457.4700276075,19530.1523920757,22234.4576224669,0.0876546514456327,0.0407909956588047,0,-9999,14.8337372738463,0,17.8402401632629,0,32.6739774371092,6.45463810090624e-15,0.0199955683132731,0.700871095120432,0.831726825079498,0.94689454923058,520,1
"10",0.0886270173485391,23505.0216715927,1,-999,15829.2469537118,0,-999,459.049559733007,1958,0,15829.288460794,19027.889820519,22026.0078261,0.0873520663482343,0.0429951821144999,0,-9999,14.8329604430342,0,17.4467028687197,0,32.2796633117539,9.57459353159008e-15,0.019529850520742,0.673442836256758,0.809524453385864,0.937076686583946,605,1
"11",0.0779076268440112,24055.1463002231,1,-999,16252.565496834,0,-999,659.903696637467,1958,0,16252.5645537716,19154.6934527475,22120.1854555704,0.0762198395492695,0.0347273129085566,0,-9999,14.7461098539892,0,17.8001307265294,0,32.5462405805186,7.3341081387422e-15,0.0274329529490888,0.675637734683861,0.796282558986966,0.91956146013401,671,1
"12",0.0509827519352548,25809.8311874136,1,-999,16352.2412363673,0,-999,1439.49369737353,1926,0,16352.2413011635,18524.6724864404,21354.2094684005,0.0484954925931245,0.0222728613047058,0,-9999,14.6731845653356,0,18.4428523666704,0,33.1160369320061,4.14846946624974e-15,0.0557730768140596,0.633566379509595,0.717737065071319,0.827367266114244,688,1
"13",0.111708300256636,22461.2800382284,1,-999,15186.1832159339,0,-999,254.028039305831,1958,0,15186.187661214,18917.7893729606,21703.9119457246,0.110995884510028,0.0664713954232957,0,-9999,15.116603118912,0,17.0379152262256,0,32.1545183451376,1.08510087690766e-14,0.0113095976219291,0.676105174565636,0.842240038891955,0.966281169585405,781,1
"14",0.103372582410462,22820.3277102255,1,-999,16405.0121851033,0,-999,320.252848576895,1958,0,16405.0282789458,19679.0409286602,22077.0832414786,0.102254931525422,0.0514701193901948,0,-9999,14.9934064839168,0,17.7167713886424,0,32.7101778725592,6.22515612496207e-15,0.0140336656266945,0.718877856937826,0.862346990742041,0.967430596169138,822,1
"15",0.0481846783091314,26056.6926499154,1,-999,16627.5547643891,0,-999,1581.39590738379,1926,0,16627.554771801,18697.0969117884,21414.8255769953,0.0454970885485326,0.0208151162066714,0,-9999,14.677297998136,0,18.6189596818235,0,33.2962576799595,3.4643281403465e-15,0.0606905845124179,0.638129903714198,0.717554494079243,0.821855093611231,850,1
"16",0.110850601343438,22497.3281095853,1,-999,14233.8676687796,0,-999,245.952903409424,1968,0,14233.8553113981,18171.5030824512,21488.2677674313,0.110272626509324,0.0720420250539012,0,-9999,15.1081166643079,0,17.519682436364,0,32.6277991006719,6.75969177931013e-15,0.0109325383979546,0.632690924098386,0.807718276318732,0.955147547422573,928,1
"17",0.0744590411339886,24246.4705966399,1,-999,17378.5018707858,0,-999,804.238260214614,1958,0,17378.5020946576,20003.0009963227,22559.7141856658,0.072162900964871,0.0295653704111626,0,-9999,14.7189159788978,0,19.0110668164027,0,33.7299827953005,2.2451977447523e-15,0.0331692918773121,0.716743578220657,0.824986090928001,0.930432909637256,937,1
"18",0.0826423212434165,23805.0284829256,1,-999,15349.599482608,0,-999,534.491131642293,1958,0,15349.5994787033,18496.2281543306,21784.4062420934,0.0813701253122932,0.0408081926073212,0,-9999,14.7843919160076,0,17.5275780803231,0,32.3119699963307,9.27021338860688e-15,0.0224528667136719,0.644804919671192,0.776988280757455,0.915117839817688,994,1
"19",0.0125274265641347,34508.3346902666,1,-999,16000.9983540513,0,-999,8497.62043357324,1926,0,16000.998354059,16680.7011640699,17726.094838025,0.0113363989497599,0.0125315314953187,0,-9999,14.9117739134531,0,21.1471750025047,0,36.0589489159578,2.18674157803097e-16,0.246248348691543,0.463685034287449,0.483381806563237,0.51367575390489,1061,1
"20",0.11268017942179,22420.5097304756,1,-999,14022.0863417489,0,-999,225.782979552574,1968,0,14022.08616821,18034.9614835906,21421.0178370128,0.11214996325872,0.0757890730839905,0,-9999,15.1361802500922,0,17.7185368172508,0,32.854717067343,5.38738078746168e-15,0.0100703767339274,0.625413353076008,0.804395693960344,0.955420643621486,1115,1
"21",0.0807394218575209,23902.577301195,1,-999,14002.4271662114,0,-999,523.039310619888,1958,0,14002.427363172,17222.3354100008,21048.4031723663,0.0797654712947546,0.0448468904165327,0,-9999,14.7755300994095,0,19.0583494670045,0,33.833879566414,2.02363789238831e-15,0.0218821302836551,0.585812449709008,0.720522109100753,0.880591364986987,1195,1
"22",0.0922342136022635,23330.600840342,1,-999,15299.8824359383,0,-999,402.619211311352,1958,0,15299.8946501733,18669.2255226956,21848.4768441271,0.0911763898449633,0.0479577464420312,0,-9999,14.8709407322137,0,17.3227252832638,0,32.1936660154775,1.04344244098382e-14,0.0172571299842036,0.655786567816015,0.800203374548922,0.936472960711234,1317,1
"23",0.0917666678046808,23353.3069013059,1,-999,16328.5999982618,0,-999,431.621145362566,1958,0,16328.6033112807,19473.8163876964,22183.0824627716,0.0904135583673014,0.0430988022648472,0,-9999,14.8603501867137,0,17.7102647851571,0,32.5706149718709,7.1575047600948e-15,0.018482228113845,0.699198763596413,0.833878322671614,0.949890418368591,1343,1
"24",0.0797224806081504,23957.751579246,1,-999,15814.6897271508,0,-999,603.904798341339,1958,0,15814.691928844,18826.2193849295,21950.7590415473,0.0782376803593405,0.0372550218674264,0,-9999,14.7605925404262,0,17.5907950141971,0,32.3513875546233,8.91191228052867e-15,0.0252070732240368,0.660107517875085,0.785809107447217,0.916227842539393,1393,1
"25",0.0346649259501137,27632.9439722781,1,-999,16716.4678261615,0,-999,2668.30812281565,1926,0,16716.4678262139,18329.4827486317,20632.5736604258,0.0318749755270067,0.0167232218464118,0,-9999,14.7306435009367,0,19.1185847323084,0,33.8492282332451,1.99281489962288e-15,0.0965625713095407,0.604947045924031,0.663319940395064,0.746665779843248,1426,1
"26",0.112461680441163,22429.6568725773,1,-999,14328.9968639147,0,-999,234.564422645887,1968,0,14328.6772279624,18277.4981131578,21501.0539785549,0.111889078921796,0.0732642658388151,0,-9999,15.1317030765348,0,17.3910039996839,0,32.5227070762187,7.50875233904904e-15,0.010457780249535,0.638827303929054,0.81488086139668,0.958599326806565,1498,1
"27",0.0364117965530604,27303.469373522,1,-999,15256.0515318764,0,-999,2350.30366168758,1926,0,15256.0515361782,16933.4119572856,19405.4041971795,0.0342604797548016,0.0192638101987304,0,-9999,14.7192654290427,0,19.951844441339,0,34.6711098703817,8.76048805574964e-16,0.0860807697928246,0.558758717709809,0.62019268414684,0.710730344620533,1547,1
"28",0.0589107918702066,25205.757341945,1,-999,16058.862312464,0,-999,1151.87091396557,1926,0,16058.8623330911,18492.7411486006,21517.7673051515,0.0567633778876639,0.0259622675334417,0,-9999,14.6739233683256,0,18.147568951327,0,32.8214923196526,5.56938188304566e-15,0.0456987226505087,0.637110883645915,0.733671315554037,0.853684617099113,1614,1
