"","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",23918.9586193074,23918.9586193074,23918.9586193074,23918.9586193074,23738.9586193074,23487.4759264773,23332.858806527,22185.5298512518,20646.9513170368,17774.6904088383,12070.0904726366,7052.26998989972,4720.58304958661,4095.55783934153,3265.30760854247,1825.52117814598,1514.69138119161,1503.4896944459,1483.39404216938,1479.64090819138,1484.62432277111,1583.09601757867,1335.07410314028,1296.92804961418,1122.50755534337,945.09571788274,999.323309622347,1064.97135303522,1117.03904065653,1141.38670671277,1111.65524170516,1168.20827850892,1224.42669047347,1176.30459594138,1198.91285088736,1232.28627333316,1211.35311125944,1051.46470126145,1119.67266628374,1191.45296777847,1235.13573046432,1305.33724491345,1394.34544764812,1486.80154102985,1531.04142342269,1400.97948845485,1467.70120441631,1534.99352550594,1594.93659320596,1624.93471150306,1042.45624665337,1063.00166718206,1095.93744438241,1025.31902552517,1044.25596386996,1012.37305625961,906.293922599951,896.602804842908,930.483188321973,967.635405055051,995.322308515812,1038.71394886426,1074.13378599432,1123.88066296097,1189.16059388661,1207.28905983349,1278.21365106655,1165.42344459774,1231.16003261406,1301.60928673301,1377.1526532859,1458.20461968905,1543.21564822458,1636.50423011632,1736.75794593148,1844.5538300787,1960.5190969814,2085.33542425728,2219.74352627144,2364.54800834008,2520.62247843008,2688.91487423909,2870.45293707332,3066.34972731736,3277.80902597711,3506.13039808842,3752.71360056194,4019.06189128126,4306.78362777058,4617.59131976457,4953.29700523535,5315.80243650062,5707.08207424927,6129.15627852345,6584.05135403474,7073.74227519225,7600.0730556784,8164.64899705424,8768.69475070465,9412.87276704041,10097.0590695062,10820.0784516676,11579.410380976,12370.8910450139,13188.4558330878,14023.9872129833,14867.3484186251,15706.6822078438,16529.023453143,17321.2082129719,18070.9706497699,18768.0348013329,19404.9742475857,19977.6580732208,20485.2157945347,20929.5874274868,21314.818911232,21646.2864827429
"median",23399.2946635702,23399.2946635702,23399.2946635702,23399.2946635702,23219.2946635702,22969.8473567659,22820.1634562713,21679.623728845,20158.8797968066,17316.4427014667,11655.0215473005,6681.18923516215,4376.47688909376,3767.61178355298,2950.33851992946,1519.24500297347,1209.98297523271,1198.88810983747,1178.78986917812,1174.86949036557,1179.59366039663,1277.73599170057,1029.53383755089,989.887610757835,813.927344466476,633.903076910925,684.452028239045,746.54637644617,795.145471546496,816.457366549121,783.678906567828,836.754577623816,889.584456145169,838.197549271893,857.434823570275,887.167743532284,862.822313915594,699.012609896438,762.276784670363,829.461189681769,868.630785683248,934.454293742567,1019.34489235955,1108.32048544717,1149.11276275621,1015.80405591911,1078.13940411347,1140.77656939997,1196.00906559408,1221.19092956663,633.849925401397,646.787608727574,671.753992797575,592.790575322948,602.491340280268,561.572516472974,445.700828703962,425.16795869311,448.40801805736,474.29959430629,490.96898847984,521.999961882325,545.862911216593,584.62527181539,638.920871538053,645.393695578352,704.606148062129,580.110982708923,633.223197027011,689.817373535874,750.714582232972,820.566154734005,895.841447062212,976.032974888198,1063.5126358102,1158.48461201498,1265.1892888635,1382.17755474071,1505.72815859336,1639.70574915709,1788.23982488858,1948.83225509187,2125.78927640615,2317.67765948122,2525.63623869331,2748.55299466963,3002.65510436482,3277.39605036187,3574.02827472502,3890.96070212809,4236.32253674102,4609.35064756811,5016.76694811122,5465.08843103574,5960.36677165243,6485.61549043128,7049.6399154409,7653.86837690798,8303.78992322646,9009.84160684041,9762.10131482865,10528.7192348745,11332.9164166215,12190.5952122045,13049.6601747163,13965.4767987277,14811.2078696553,15677.0139980218,16512.1237679447,17315.9004688215,18078.6037722766,18801.6908538218,19465.7188440941,20077.0429257171,20610.606613396,21070.4491403274,21450.3520587635,21767.0231466938
"2.5%PI",22257.7075648544,22257.7075648544,22257.7075648544,22257.7075648544,22077.7075648544,21839.1940973775,21712.1614936049,20596.9766055761,19154.3409857455,16436.9425703865,10957.0409739874,6168.00296786826,3972.85196938064,3429.64409823684,2670.04392907105,1282.47446241918,984.866972515222,978.65049466921,963.710498278361,965.031590456449,975.506453452065,1080.20052272705,842.07684232381,807.236365327031,635.338199740195,455.413025351964,501.516096327522,559.993586587982,606.287357410585,625.97663436759,591.960502037094,642.951690747082,694.87932026331,643.928853722537,662.046216220505,691.233335469041,666.821377038303,502.56492356564,561.310507853791,624.703743999994,661.474927277266,725.614828176451,810.115840960954,900.734218838622,945.646105401977,818.232116791784,883.672932386123,951.714006622834,1014.22092925461,1049.41951080268,473.380292446157,483.50111749106,505.872991614871,424.730517212661,429.68642073002,383.283381561883,261.039399587574,230.53151496146,241.186421268617,253.473548126328,255.5050211767,272.534424591934,280.562884290606,300.801926008401,335.472698259133,322.139272870196,359.34628308358,212.614932439219,237.572442731513,264.828686486403,295.325997609456,329.983344427626,366.707444667318,409.740653069436,457.257493587478,509.429657324878,567.081402032542,631.314931296795,704.76881529793,786.861105595414,878.209524716644,980.607078224684,1091.88867463822,1219.53001813188,1362.06048982465,1519.07318438763,1687.04895292518,1879.44868244793,2091.94697582807,2327.95739998834,2589.61798951713,2882.31298393056,3211.16346452331,3579.05206630287,3981.37150628186,4422.68683130094,4917.29976899663,5452.43246192718,6040.78357168097,6695.26835050272,7388.98232907144,8147.78407207577,8953.76019924829,9808.6691638175,10723.0108452335,11676.5924276522,12675.124398249,13648.5268509875,14613.2912662761,15521.5162413826,16318.2310010217,16991.0892002307,17603.5091513472,18143.8308019764,18609.9768956188,19045.8900690111,19455.0040361245,19800.3864182929
"97.5%PI",28852.5949808325,28852.5949808325,28852.5949808325,28852.5949808325,28672.5949808325,28396.2424080116,28185.2924491793,26966.239825207,25227.343304549,22025.7137392463,15844.0626590438,10343.6685236083,7726.99784272384,6929.69883123653,5957.44426003812,4419.17812885913,4093.0765051566,4085.98829939823,4070.67462841486,4072.94450526732,4084.2761618225,4188.91604476099,3941.39865966335,3918.1479502086,3761.77362517496,3612.18226536362,3706.01105468212,3809.41288151782,3896.6455976509,3954.26259251525,3957.45236186458,4049.729159853,4143.4600516097,4132.4767164664,4191.5829858685,4262.88095890822,4275.75671822085,4153.64203165408,4270.17114935244,4387.88855249512,4474.81900574157,4587.11702030826,4715.4667574784,4843.29482483078,4918.57652627023,4817.88708666549,4921.97240212847,5022.98978236957,5117.15721034558,5176.97322383587,4626.21294388716,4715.72932366443,4813.74434756834,4814.17149853576,4912.53596114499,4961.30903516745,4935.03082257872,5007.50000364058,5138.12085871018,5274.2397232037,5402.08041723805,5538.77918567539,5664.12661827705,5805.01672643164,5961.51478170218,6081.83660676461,6262.89874152279,6251.20011659974,6411.42673289826,6574.94367597809,6760.36397027744,6956.46616005384,7153.54396246193,7363.82861590636,7576.10847568849,7784.7842116059,7958.39781401375,8156.5676263513,8374.98041996306,8617.64056731135,8856.18551917186,9108.35489571424,9334.77123644999,9598.17387002609,9836.10339276645,10071.000551428,10344.0294369772,10610.7268931312,10890.6144106192,11228.2419884597,11537.0507892354,11814.8738888395,12100.6453402773,12461.5687590656,12745.2673321719,13057.977849256,13361.8370000855,13699.5583881922,14029.6369601686,14359.9287926869,14694.7826132431,15110.5326940262,15514.4783698096,15927.0828246928,16353.1796163033,16824.7417980708,17369.043659921,17963.5341853109,18617.2421171115,19233.3957469166,19836.5087218908,20405.105922757,20896.9903469463,21318.6903480129,21677.5361276448,21997.2878008666,22283.2684621069,22547.1537331951
"5%PI",22298.8108051844,22298.8108051844,22298.8108051844,22298.8108051844,22118.8108051844,21879.872616697,21751.9842827167,20635.8804845497,19190.3087354753,16468.2511688434,10981.5823313779,6185.66373018341,3986.47517840383,3440.86510849595,2679.12845230993,1289.93315075176,991.911291389793,985.528904748544,970.410044020292,971.533810874063,981.765562345965,1086.17785997882,847.636537398223,812.574547828125,640.465051047582,460.490952464973,506.782438964648,565.42970771082,611.861604069578,631.664373941893,597.757588627911,648.928979660559,700.876813320365,649.789769712928,667.808145110687,696.90563258929,672.360412701801,508.004501874068,566.776463154399,630.345529292021,667.265498907134,731.454225769271,816.063516318744,906.528907318527,951.590034951335,823.360295496209,888.516050850471,956.416510916826,1018.86456722833,1053.803828304,477.512657045809,487.855770618386,510.354265621471,429.26390681972,435.093685994882,389.269292259567,267.420008589216,237.128767238243,248.353113166061,261.76295985357,264.733104336478,282.541398983732,291.216834984725,312.643098930332,349.07964745665,337.306072898114,375.506372878789,229.54900829848,255.94405776298,284.716734652165,316.439154866252,352.312643920006,390.313937022444,435.670721353008,486.357354109005,542.017938404381,603.445084499146,673.428561272332,751.524043919397,837.744877441899,932.630668802591,1040.56925576298,1159.23926738207,1289.41183119479,1436.50358596186,1602.48257362083,1788.94309516043,1984.29563228717,2207.83847395711,2448.87577140039,2729.31679354261,3041.69670413089,3383.0189151033,3758.05855815281,4185.41094798026,4630.97375086975,5116.48324636586,5666.84860687931,6286.15610071315,6957.01433249331,7658.62545473506,8437.46796300148,9270.40761358106,10140.5200023866,11078.4327478325,12009.3967867294,12986.6245412863,13957.5389251219,14889.7070092058,15781.9560045361,16588.2492003699,17324.5425317745,17954.5143091788,18524.7548571802,19050.4296357488,19530.3643433324,19975.6705385518,20405.8567423764
"95%PI",27048.4082611702,27048.4082611702,27048.4082611702,27048.4082611702,26868.4082611702,26596.9314790809,26397.669701427,25194.6477472606,23498.3881043089,20368.4950852273,14295.8496599009,8899.0775721511,6337.82741651033,5576.8521963875,4630.99676469402,3110.25763274031,2783.0366260349,2769.61474473427,2747.67955592198,2740.65823864618,2743.55251633133,2840.03945613061,2587.25278377528,2556.26292235117,2388.52110547303,2223.97602904954,2303.62648596571,2394.8111278914,2468.29155193125,2512.55239028929,2500.97430811684,2582.42227880672,2663.71369440818,2633.32762369357,2676.79311697646,2730.90136648558,2733.61469540499,2596.70095096577,2697.60489729446,2801.53870590806,2875.51152241078,2975.35571297907,3087.53736153752,3197.67783426017,3255.65607357124,3137.74164861696,3225.85981754358,3315.42186205792,3397.8800823767,3448.2741508215,2882.83398176355,2952.06600837121,3035.00852857501,3015.11604131633,3084.67220941097,3104.60324290506,3054.24259617445,3108.2453877642,3215.08966297684,3320.50812086373,3415.09931150403,3529.66986964597,3635.63897431188,3759.88229859215,3900.97216157621,4009.92784575853,4175.51821203791,4146.26747364387,4291.58757868573,4447.64299550304,4629.58123426306,4821.68871627172,4991.65343609762,5200.25258198757,5387.05465841931,5602.19714881916,5822.20536941109,6051.54662996481,6291.57791657842,6530.96148273332,6767.50865619234,7024.72819268499,7277.88559761714,7544.36142735219,7845.12770518589,8141.89667294703,8438.13639625046,8769.52318160999,9067.94957142252,9422.70795510835,9759.02981719468,10121.3613014923,10476.1837786347,10855.310136773,11250.1185606085,11643.8391354939,12044.7984535263,12462.0696900603,12854.4129912021,13297.1553013476,13748.9743017987,14229.315699211,14701.1411795491,15215.4262477163,15790.4482391114,16361.8683339476,16957.1805358129,17578.1078705324,18240.6019308579,18910.2124810837,19553.6323433655,20152.3652963424,20672.6372665184,21114.8704784573,21511.1392033533,21846.8393945065,22137.1030397748,22408.4049600416
"min",22202.4532723374,22202.4532723374,22202.4532723374,22202.4532723374,22022.4532723374,21784.5131130374,21658.6325096554,20544.67971398,19105.9951950501,16394.8606682676,10924.0560340636,6144.26043813139,3954.51860301732,3414.51792602568,2657.76938075867,1272.36760309507,975.318959240968,969.320741168205,954.616216036385,956.180107675874,966.928166511449,1071.94190340739,834.318417035984,799.712034017697,628.027986690469,448.107507866271,493.970202251894,552.241903925707,598.385453848025,617.970002016834,583.863675620385,634.735738713738,686.582641611747,635.539823916694,653.48149670206,682.537731628283,658.018243701031,493.609152476883,551.820033174165,614.8934449425,651.401662971446,715.212778934328,799.543701195062,889.810282535796,934.708493923334,806.893374940968,872.025740016181,939.829581015875,1002.61739309964,1037.79636297638,462.115488141631,471.61323941415,493.230805043538,411.39707949959,415.91468320254,368.946488180346,245.4266544782,213.333389837562,222.31384592447,233.345835696503,233.66956814639,248.031206497914,253.074443926495,270.708188252102,302.406630177251,285.816500670342,319.283919825825,167.669833060825,187.303404966919,209.235945765768,233.736624804137,261.106114833032,289.680273836515,323.600084496824,361.49134173735,403.818872741128,451.101834753679,503.920031418302,562.920947983451,628.827580114919,702.447135502486,784.680690481265,876.533884444807,979.128731345178,1093.71661773792,1221.69253723152,1364.61057686834,1524.20061467765,1702.38609898722,1901.30264414225,2123.31697287004,2371.0454328709,2647.37087304061,2955.45602693046,3297.68888091941,3677.86892106374,4100.54866757342,4569.88675254562,5090.18365789298,5665.75707379202,6279.88592256339,6948.72782774828,7678.68805689051,8471.29940225759,9326.43816216251,10241.6772199056,11211.5712172461,12226.963483653,13274.4687691124,14312.6528746856,15017.9035951534,15335.6037102947,15655.5934726016,15788.8109695745,15800.7209427822,15812.6380558506,15824.5623083408,15836.4936998002
"max",50132.9190426967,50132.9190426967,50132.9190426967,50132.9190426967,49952.9190426967,49664.9509073269,49425.0329430757,48164.1560252996,46315.4837596689,42925.0789925133,36458.0704560059,30627.5183587887,27748.0978591775,26750.6627248178,25597.2119622347,23901.736903515,23456.2148152008,23336.6782673309,23209.1376974346,23099.5927706561,22999.0440481013,22991.4917981577,22628.9392816032,22497.3736946863,22232.803234518,21980.222767893,21974.6324941886,21976.0420006505,21958.4515625516,21908.8604320356,21803.2673430868,21786.6700529105,21765.0720985325,21634.4732782734,21578.8691847478,21532.2628266447,21428.6545615234,21188.0420280902,21189.4194296456,21188.7968894214,21154.1743228844,21142.5502907414,21143.925765566,21141.3012987569,21082.6767205764,20846.0496481131,20817.4123822357,20783.7738691519,20737.1338873301,20655.4918624666,19958.846242839,19915.1690104909,19882.4897411849,19743.8089436632,19701.1216213914,19606.4322779416,19440.7384297406,19381.0366284827,19366.3319398555,19352.6265383027,19326.9204716473,19315.2131558911,19292.5052705554,19281.7962791953,19283.086765665,19232.3773150781,19233.6653871427,19045.9535222359,19047.2324167379,19048.5113745725,19049.7903957376,19051.0694802312,19050.3486280513,19051.6277401832,19052.9069156408,19054.186154422,19055.4654565248,19056.7448219473,19058.0242506874,19059.3037427432,19060.5832981126,19061.8629167936,19063.1425987842,19064.4223440824,19065.7021526862,19066.9820245936,19068.2619598026,19069.5419583111,19070.8220201171,19072.1021452186,19073.3823336136,19074.6625853001,19075.942900276,19077.2232785393,19078.5037200881,19080.0183800326,19099.7575607125,19119.5112676274,19139.2794907769,19159.0622200779,19178.8594453642,19198.6711563866,19218.4973428124,19238.3379942253,19258.1931001253,19278.0626499285,19352.0226733345,19945.0220926954,20494.1699653742,20997.0225059563,21452.5020705997,21860.8211522637,22223.3242053438,22542.274151403,22820.6132165993,23061.7251077202,23269.2192291792,23461.2468019794
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
