"","r_max","K","catch_multiplier_1","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2005","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2005","status2018","draw","save"
"1",0.0988130410443991,23023.6677885748,1,7882.79614690691,0,249.509219250736,1968,0,7882.79594895937,19153.834652083,0,-9999,0,-9999,0,0,9.06929537229941,-2.32227468129624,6.74702069100317,0.00117437323467305,0.0108370752020037,0.342377940011414,0.831919346125551,3,1
"2",0.0265978431524709,28218.2112965439,1,6488.06725256145,0,2198.16058395666,1958,0,6488.06743468761,8992.78277617503,0,-9999,0,-9999,0,0,7.56572286474612,-1.42585415080642,6.13986871393969,0.0021552065483017,0.0778986506570629,0.229924829979647,0.318687201030225,12,1
"3",0.0265978431524709,28218.2112965439,1,6488.06725256145,0,2198.16058395666,1958,0,6488.06743468761,8992.78277617503,0,-9999,0,-9999,0,0,7.56572286474612,-1.42585415080642,6.13986871393969,0.0021552065483017,0.0778986506570629,0.229924829979647,0.318687201030225,12,1
"4",0.00132265811460093,36831.2324475089,1,6640.84131049458,0,6330.72602476749,1968,0,6640.84129598221,6753.96839260863,0,-9999,0,-9999,0,0,7.60589652915073,-0.0656629906364805,7.54023353851425,0.000531273534477332,0.171884718595554,0.180304617974611,0.183376117055932,18,1
"5",0.0208755898647942,29245.1940443521,1,6735.95707828645,0,2878.71479783957,1958,0,6735.95707817493,8717.14181143075,0,-9999,0,-9999,0,0,7.64909200172838,-1.16651733724657,6.48257466448181,0.00152986671082307,0.0984337732030029,0.23032697502227,0.298070917163712,19,1
"6",0.0250369735606946,28571.3037448119,1,7520.84955677856,0,2674.7211502537,1957,0,7520.84955707769,10180.0651662429,0,-9999,0,-9999,0,0,8.46353192779136,-1.35030260344027,7.11322932435109,0.000814261228142647,0.0936156492592461,0.263230884535444,0.356303837485591,76,1
"7",0.0618701445637271,24974.5125308861,1,7257.88077863399,0,664.809685185751,1958,0,7257.8808856647,14374.761373568,0,-9999,0,-9999,0,0,8.10765057570374,-2.39120171785407,5.71644885784967,0.00329137832604872,0.026619525981281,0.290611513505572,0.575577255243345,77,1
"8",0.0618701445637271,24974.5125308861,1,7257.88077863399,0,664.809685185751,1958,0,7257.8808856647,14374.761373568,0,-9999,0,-9999,0,0,8.10765057570374,-2.39120171785407,5.71644885784967,0.00329137832604872,0.026619525981281,0.290611513505572,0.575577255243345,77,1
"9",0.0618701445637271,24974.5125308861,1,7257.88077863399,0,664.809685185751,1958,0,7257.8808856647,14374.761373568,0,-9999,0,-9999,0,0,8.10765057570374,-2.39120171785407,5.71644885784967,0.00329137832604872,0.026619525981281,0.290611513505572,0.575577255243345,77,1
"10",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"11",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"12",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"13",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"14",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"15",0.0873955088700168,23562.4711937291,1,6547.46375826653,0,301.427840135513,1968,0,6547.46278592264,16309.8704712184,0,-9999,0,-9999,0,0,7.57693981907828,-2.45400605706256,5.12293376201572,0.00595851635859376,0.0127927091202444,0.277876744425058,0.692196940512721,79,1
"16",0.0576844243570231,25250.4530186688,1,7831.29990368616,0,805.189149796616,1958,0,7831.29991407164,14714.7573395073,0,-9999,0,-9999,0,0,8.97555675749332,-2.32727013310249,6.64828662439082,0.00129624115186622,0.0318881070847047,0.310144927232854,0.582752211559453,93,1
"17",0.0576844243570231,25250.4530186688,1,7831.29990368616,0,805.189149796616,1958,0,7831.29991407164,14714.7573395073,0,-9999,0,-9999,0,0,8.97555675749332,-2.32727013310249,6.64828662439082,0.00129624115186622,0.0318881070847047,0.310144927232854,0.582752211559453,93,1
"18",0.0637148829689249,24851.0984964524,1,4781.05870133732,0,485.449527969565,1958,0,4781.05870327383,10245.0549146854,0,-9999,0,-9999,0,0,10.5469237942946,-2.42002075303879,8.12690304125578,0.000295481880454875,0.0195343287556831,0.192388223963473,0.412257627812625,111,1
"19",0.0423614862011746,26429.2526884987,1,7175.7642517332,0,1295.26804305914,1958,0,7175.76425172369,11782.999412149,0,-9999,0,-9999,0,0,8.01256480466715,-1.9840803907035,6.02848441396364,0.00240914247581136,0.0490088788482018,0.271508405337787,0.445831728616249,117,1
