"","r_max","K","catch_multiplier_1","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2005","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2005","status2018","draw","save"
"mean",0.0708934794177651,24804.8868663776,1,6538.25551657012,0,760.189294034756,1961.8082,0,6538.25654794544,14166.5819722614,0,-9999,0,-9999,0,0,8.06317762008353,-2.18165606762086,5.88152155246267,0.00347794811261911,0.0282620519072872,0.265283220537495,0.583989850444938,24582.2306,1
"median",0.0724827799987979,24342.929903804,1,6487.70679277368,0,460.756712422556,1958,0,6487.70678592804,14468.1770816548,0,-9999,0,-9999,0,0,7.7926298541338,-2.33020815577813,5.61688383748634,0.00363595375711964,0.0189269860071953,0.264245567320487,0.594220135310854,24237,1
"2.5%PI",0.0153275126763503,22338.5016077903,1,5136.6309370962,0,118.714690307385,1957,0,5136.63084298182,7638.38469851988,0,-9999,0,-9999,0,0,7.56035157454112,-2.49183474146777,5.08884562402693,0.00030597393988952,0.00530953875092606,0.195493132361227,0.250027484836332,1314,1
"97.5%PI",0.114649917566217,30466.2804773625,1,8219.98516249005,0,3507.63521420873,1968,0,8219.98516067335,19353.2739121249,0,-9999,0,-9999,0,0,10.1088631275067,-0.891570952569895,8.09201089073332,0.00616513266198667,0.11621911802933,0.342842287575605,0.859388119628958,47677,1
"5%PI",0.0230806933157146,22476.4383361094,1,5338.38907430181,0,133.733862534572,1958,0,5338.38813170103,8486.90421134097,0,-9999,0,-9999,0,0,7.56182425669257,-2.49046366644768,5.11480979600119,0.000529225739725962,0.00595048657604021,0.206404273003566,0.296312180570235,2503,1
"95%PI",0.111340977141634,28811.4860737634,1,7904.48726665927,0,2581.07384021655,1968,0,7904.48722644769,18906.6521805483,0,-9999,0,-9999,0,0,9.53425396868628,-1.26851840214175,7.54409557239101,0.006007120304072,0.0895479201256822,0.328822586503835,0.833860902445221,46742.15,1
"min",0.000123262914363295,22204.6644480061,1,4164.28923315834,0,80.664299096213,1926,0,4164.28873953939,5154.8209418852,0,-9999,0,-9999,0,0,7.55977457785077,-2.49230853671907,5.06840406320422,7.68918616122748e-06,0.00361621292847134,0.142381413739885,0.143014625815096,3,1
"max",0.117920810407493,38683.5027271778,1,9915.93222238589,0,7977.70992830682,1968,0,9915.93222128487,21022.747750887,0,-9999,0,-9999,0,0,14.244996567383,0.0136406541670153,11.7756956108369,0.00629245449123513,0.207191245769403,0.433250333341341,0.942416986916648,49294,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
