"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0839247985024578,25991.9498564192,1.01847067788056,1.71342117808459,14850.7994211438,0,0.530981570963049,566.114350180446,1957.097,0,14850.7978971934,19663.0959712458,12732.9681381752,24932.1533871619,25916.476739126,0.0839170904951068,0.0688131911690977,0.0522414836108519,0.504315062852495,0,-9999,40.9677181390903,0,16.9582898663805,0,57.9260080054708,8.7410885466748e-26,0.0209907336728522,0.573207930873348,0.7611762521229,0.49047902940419,0.962744983640725,0.997958731737779,13930.006,1
"median",0.0835143423336558,25754.5766024945,1.01854102198602,1.71414002261873,14826.8925680895,0,0.550661446992308,468.458614766638,1958,0,14826.6935384342,19673.1714381157,12710.3877497988,24957.486819867,25747.3794617562,0.0835061498580768,0.06940911596403,0.0490668107766169,0.503214435459331,0,-9999,40.8539969864246,0,16.7631977345461,0,57.7201469135792,8.55971946258977e-26,0.0180000634281044,0.571918407791594,0.764619645414315,0.487810902837043,0.981627893773145,0.999952466000067,13445,1
"2.5%PI",0.0510236241860199,23330.2685962501,1.01311456239992,1.56478343366437,13142.0839834929,0,0.0304214630450588,184.669360951412,1926,0,13142.0959983922,17726.9971295439,10934.4489568792,23281.5465586353,23330.2656737385,0.0509861846176234,0.0467832799343544,0.0256464367242391,0.463587323175194,0,-9999,40.3950597645485,0,16.2341854686443,0,57.0166962471408,8.77464294673717e-27,0.00789910570244827,0.494477356329845,0.626296769445191,0.4324307516278,0.83608677162155,0.98796057507375,697.6,1
"97.5%PI",0.114918061238539,30032.1912962197,1.02398377577187,1.85174845465586,16668.8761290425,0,0.977878698694985,1404.94134162253,1968,0,16668.8615276214,21392.9516312063,14849.3556076579,26576.2224573275,29698.3743221793,0.114916635392047,0.0870504797519736,0.0887850565259184,0.550309288651072,0,-9999,41.983240280241,0,18.7185243466657,0,59.9979343297249,1.72967075905042e-25,0.0475387073793632,0.652969486212218,0.88498837245508,0.555021601586467,0.999072707652855,0.999999930803409,27563.2,1
"5%PI",0.0560382628407562,23509.9371331336,1.01394181857189,1.59149583327839,13401.4465490298,0,0.0685706853400916,206.427077725635,1926,0,13401.4592072579,18081.2254233221,11108.1398458778,23442.6526779229,23509.9195163646,0.0560159924601387,0.0500837725309033,0.0281742788210222,0.468535493907044,0,-9999,40.4409218696184,0,16.2584650492163,0,57.0726104235985,1.38959226498492e-26,0.00872044051164169,0.511086713994447,0.638470830369324,0.443057687214407,0.85777676188022,0.993457584938933,1336.75,1
"95%PI",0.111252512230678,29253.135443684,1.02300417518519,1.83512098147495,16473.0568061874,0,0.960354574723169,1233.03744496686,1968,0,16473.0568089787,21160.1434085208,14567.0231029294,26296.6230346805,29102.0851830282,0.111251361120521,0.0853286598174909,0.0839584350701285,0.541986829702584,0,-9999,41.8219650351719,0,18.2843162077336,0,59.5382359228925,1.63561192421226e-25,0.0421722965030069,0.640910102226965,0.868634951373452,0.544326466729032,0.998845618996419,0.999999846360054,26922.55,1
"min",0.0159999491753988,22810.3834265157,1.00895869944968,1.48278818010971,12017.724161502,0,0.0013974285684526,149.943443908798,1926,0,12017.921821888,16477.2553182043,9680.99616658082,20951.1887670125,22810.3830344973,0.0159882578472597,0.0159351852497041,0.0124865182409516,0.436143437487131,0,-9999,40.2902232048095,0,16.2016307631421,0,56.9411989456913,1.51796947075032e-29,0.00652159605597451,0.324182153600138,0.345349124415501,0.314082047684644,0.3856785832259,0.458260269071911,52,1
"max",0.117993925357703,54322.9250423299,1.0282584310349,1.95128765334485,18492.6336051431,0,0.998671494657174,6959.30653246825,1968,0,18492.6336531887,22212.9903560453,17061.8555335144,27263.7884961496,31325.5627711045,0.117992901720819,0.0974858076078933,0.106612316280612,0.586947205923694,0,-9999,46.3086906302743,0,21.72468058141,0,66.3575941295513,1.86531208921916e-25,0.128109937508803,0.730665878768469,0.939511555494818,0.609987131276706,0.999757385951888,0.999999985592786,28339,1
"n",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
