"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019"
"mean",30244.6337459743,29780.268615439,29413.1793279724,29118.3980974064,28878.7746393364,28682.0640943082,28519.2612265898,28383.5871421858,28269.8423804236,28173.9773901737,28092.7979293646,28018.9634763534,27956.0170306955,27902.1476163387,27855.8809931371,27816.0095188965,27781.5384526823,27751.6443594515,27725.6425569728,27702.9614098041,27683.1218693873,27670.5150153955,27659.2401283906,27649.1418792991,27640.0842550453,27631.9480402019,27624.6286425635,27618.0342120917,27612.084011278,27606.707001713,27601.8406170418,27566.4403009363,27536.3639343332,27510.7158905905,27488.7655031788,27469.9138598829,27453.667964534,27439.6204432696,27427.4334787155,27416.8260046256,27407.5634392383,27430.4388077453,27449.4802811931,27465.3430229729,27478.5692300039,27489.6072132767,27498.8275229075,27506.5364544656,27512.9872891701,27518.3896050449,27522.9169650432,27526.7132510034,27529.8978745574,27532.5700606705,27534.8123677197,27536.6935803376,27538.2710876273,27539.5928394488,27540.6989568847,27541.6230592497,27542.3933586803,27543.0335640515,27543.5636283472,27544.0003673957,27544.357972794,27462.4666141694,27475.6443918709,27486.5987242733,27495.7182274441,27503.3219294723,27509.6717800074,27514.982977668,27232.2614494491,26992.9993578467,27075.8732435278,26659.5386442368,26183.087537792,26110.0400083009,24915.8924519109,23032.0702180925,19892.0981907109,13467.6259320681,7977.57504986511,5403.91035713544,4702.17779034107,3768.39551859624,2154.2351492455,1779.18005741816,1731.15391516315,1670.10208300078,1623.60190185988,1583.00395749033,1641.73368950005,1313.29255757853,1210.87047203624,952.204721389247,753.378963950617,809.743906440101,878.871000252725,933.169499863057,956.938168737516,920.89041959247,979.986686028677,1038.85050554053,982.459718081961,1003.91151552267,1037.22740463335,1010.49283562925,829.82184566124,900.445293458573,974.701892906553,1010.19950814732,1079.57392136677,1172.53667302701,1268.53112023466,1298.41147068632,1093.31485792115,1157.03147683288,1221.40111293409,1278.35213223789,1304.82692612765,707.355282817022,721.086855709235,747.163436335209,667.53116283965,678.379643847804,637.114264424663,519.668140143278,499.412645494658,522.956135184598,549.421376814638,565.821759964571,597.71927733282,621.037881988086,658.417989822594,711.116665723945,715.322252299616,772.57197591697,642.174230536699,692.166928828437,746.286111838308,804.8883843046,868.362269791708,935.094097996962,1009.43536143346,1090.01870185627,1177.39064253706,1272.14694606924,1374.93707452687,1486.46902928842,1607.51459205323,1738.91498553012,1881.58696715673,2036.52936119172,2204.83002249159,2387.67320771723,2586.34730455577,2802.25283401045,3036.91059117203,3291.9697211474,3569.21543235658,3870.57592050471,4198.12790187489,4554.09991974214,4940.87227474749,5360.97201755975,5817.06090603843,6311.91354536349,6848.3820800914,7429.34279111909,8057.61880543836,8735.87196232524,9466.45593247051,10251.2223945598,11091.2731678384,11986.6547800969,12935.9994774583,13936.1297270369,14981.6628130893,16064.6772335991,17174.5284621878,18297.9179419137,19419.3107501066,20521.7497024372,21588.0239375445,22602.0385536827,23550.1425657286,24422.1534364933,25211.8881644051,25917.1467956884
"median",29728.0148417579,29254.8219522398,28884.8119675675,28595.3763700357,28364.8136086003,28171.3503344651,28031.6679329956,27906.1294629077,27803.0646074125,27714.7188608724,27644.3394439712,27582.6359089829,27529.4380078821,27478.0429098085,27441.8818170825,27411.7060661757,27381.9162732238,27357.2083732088,27341.0287693658,27322.8547676421,27308.0121334103,27299.9248674577,27293.6532557481,27285.7990820685,27280.8419878595,27278.1057337873,27271.5877239312,27267.8395352677,27265.1441755695,27262.7026876778,27259.8871163697,27226.3878379617,27198.1172760626,27174.8896455507,27157.5487895948,27140.9651599554,27126.1448975257,27116.6156018801,27106.4804036061,27096.5633552085,27087.3044294885,27110.5996848422,27131.9316935728,27148.6632632509,27162.7802637034,27174.7593467718,27184.8218191014,27192.9114833308,27200.1296952634,27205.7826225825,27210.4922647845,27214.8580010931,27219.1361440704,27222.7772133409,27225.6954229669,27228.2021940758,27230.0670045015,27231.3933531106,27232.612553406,27233.200306541,27233.5714173804,27233.9910303008,27235.3047415533,27236.0181053559,27236.4629535741,27155.1090069503,27168.7663585552,27181.9014131236,27191.4981571286,27199.2860544198,27205.8269690354,27211.3840530477,26927.106102769,26689.6908221115,26777.46306027,26366.2852458476,25897.514639458,25837.2437703517,24651.3530555811,22776.272802192,19667.2904982527,13286.9663622571,7838.20684624293,5288.66632314717,4598.34948378662,3676.48703508192,2077.47195250235,1704.40357302734,1658.08482267988,1598.23052507828,1553.7015783667,1513.54065459464,1573.03641812032,1245.34780911705,1143.70536375374,885.254187097229,685.164066883748,740.535463635062,809.125958581204,863.073820109077,886.052206416456,849.062378780591,907.214046701015,965.514068794253,907.990297445991,928.797018676205,961.223886454665,933.229543709323,751.884806921731,821.328097523308,894.439506267538,929.009206864907,997.326337490356,1089.23713532685,1184.62379160754,1213.81204233041,1007.06178530317,1069.51756193202,1132.68250801776,1188.0522155605,1213.23163858313,614.250061723647,625.142348048802,648.149748708874,565.432625533299,572.743288129923,527.985150004625,406.364812420162,381.637309168408,400.53967435666,422.256960285223,433.829507826711,460.711932065592,478.60625629821,510.794964456613,557.776378101054,556.29010322118,607.795372668905,470.96840918044,514.507683560474,562.442988728876,614.844128544345,670.967831279952,731.136062851816,798.375375381962,871.717812444414,952.446602583656,1040.76051731837,1136.90951145606,1244.34709908699,1359.50597576435,1484.85597860824,1623.04778656402,1773.24033981913,1937.07676002836,2116.13432673124,2311.89087834466,2526.49440446601,2759.25656050951,3010.13344236903,3285.8522784373,3588.29602137149,3919.91900225841,4279.64188512382,4672.36648519733,5098.38372784501,5561.07978912868,6065.80998229072,6612.14358504806,7205.44864276049,7850.37037069461,8550.77327057914,9306.92702900768,10122.3752736109,10981.8203358996,11902.7007313311,12870.5213273981,13890.9497857185,14951.1816718404,16036.8769581367,17151.2508194405,18283.1454739858,19406.3309783132,20522.2063666364,21607.4992379638,22632.6746284628,23589.2118304219,24447.5063639242,25219.932712123,25901.0797359171
"2.5%PI",26221.3004648511,25863.2103050795,25577.4548334412,25345.4073954914,25160.8980223524,25029.7147517935,24917.3077416399,24825.7275344584,24758.5542448794,24700.418804076,24652.7934477912,24605.6720919354,24562.4912712739,24529.3599587073,24505.573279667,24489.220212329,24471.0028825488,24459.2982797177,24449.4730133995,24441.5130037377,24432.3733748217,24430.5538574991,24427.9308042708,24424.7567517381,24423.8219283113,24422.6838831769,24421.485682797,24421.2023606243,24420.2189604341,24420.4802267434,24420.6866672757,24388.9704514671,24364.6829369492,24343.8288303447,24326.0850523463,24313.8835711096,24302.879532066,24295.4144870529,24288.2312626164,24281.2017959935,24278.1235402504,24305.4882591051,24327.3549823944,24345.325767008,24360.1093693091,24371.8412974561,24381.6699005431,24389.4444173115,24394.9738148742,24399.3794202909,24402.8228527673,24405.5810745002,24408.9205578257,24410.4545010188,24411.6544872058,24412.6047113214,24413.4362904758,24413.9828768724,24414.9972460887,24415.8419816316,24416.5391936823,24417.1144981152,24417.5892129522,24417.9809288387,24418.3041603157,24335.8173350584,24350.4242250757,24364.1958052349,24375.538422412,24384.5190858494,24391.3495743078,24396.6964021018,24111.9828369447,23887.5478897713,23983.3423160856,23593.4782126853,23165.4487689945,23139.8818954195,22074.2028402295,20391.8645833746,17614.3165111419,11821.6934660194,6895.54756855126,4601.66728553996,4011.33809681068,3195.75238611254,1726.5602615186,1386.76024851961,1354.37862410836,1308.85903142047,1277.39113958724,1250.54829614682,1317.58525669326,1021.2802968798,931.94690946288,689.817494343394,501.366403078848,551.433092196092,614.879107609535,664.761083017475,687.208729411452,652.629561269222,708.597469918699,765.441638930457,711.864261260743,732.847133152707,765.66123473962,742.093896167311,564.640522376718,630.036496207795,700.513314470759,734.03778794889,801.879781952321,895.053605440865,993.435806035335,1028.98232266771,831.58197819228,897.748293444853,966.539040291131,1030.19438738387,1065.26286312794,478.122812210015,487.874725389994,510.080928767192,426.854981368163,431.699962103651,384.094877913516,258.684682202739,226.600967650122,236.625033635468,248.70521740122,250.039582070429,265.900277417984,272.367943913588,291.584501429233,325.261518361556,310.003824906176,346.002452856485,193.654719633021,215.96068210524,240.807945341532,268.621242047927,299.350794762067,331.940340311182,370.167880402898,412.696153248334,460.397296720338,513.44018146197,572.57999306867,638.932031988894,713.331075021609,794.919314993769,886.046056303038,987.210060715229,1101.09597668475,1227.55514017709,1368.21248878086,1525.58976922265,1699.08055090628,1893.32581595987,2109.37855911717,2351.64915064175,2621.70350128483,2919.84973006479,3252.69062320762,3623.48190072356,4029.01719599692,4477.04266173654,4978.06041481479,5526.68653779747,6138.85287262782,6806.09175051575,7534.62835335844,8332.47049238935,9200.30910936144,10134.880764406,11138.3276812818,12179.2291926123,13256.7078212522,14372.5802168269,15447.5021711674,16501.3992144933,17530.941484083,18452.573528763,19371.5764313931,20262.4961873476,21121.3204251055,21925.6001436149,22714.3346516089,23464.4027618533
"97.5%PI",37364.7218969004,36805.6502278974,36354.6194279906,35967.8415893446,35648.3524582882,35390.1997675875,35171.6167425083,34947.2843629611,34780.3680353757,34630.7844076668,34517.4320208197,34402.0673133901,34282.6926214244,34201.4155498086,34115.7438279267,34040.9302150454,33974.2229474915,33920.1342137057,33875.2722632486,33809.8003137588,33756.4648307703,33737.2074878445,33736.2292666775,33721.3522922542,33692.8613051056,33666.7374033221,33611.0540798322,33603.4686856093,33593.1510008519,33591.7589453454,33590.5998627267,33529.7212213975,33463.8784418027,33433.2857466952,33399.4141424851,33378.7580885029,33360.1666662908,33338.0276090136,33310.9236401977,33294.4855426107,33287.6829848249,33316.298214307,33339.3135873452,33351.7062304354,33357.167696307,33368.7804579633,33353.2239748829,33353.9530742062,33359.7432767087,33365.711619875,33370.7136707148,33374.9053777995,33378.4176697731,33381.3604251405,33383.8258254723,33385.8911837853,33387.5851658644,33382.9425661452,33379.6566880221,33381.9762759442,33384.0435557619,33385.8859683136,33387.5279738426,33388.605624457,33389.2413339388,33306.5482480198,33313.6772592899,33323.4141080113,33331.864424232,33339.197234032,33345.5596151642,33351.0794806915,33057.9852664892,32806.0596215384,32906.1241828737,32441.4684455153,31901.7388160601,31802.527412766,30324.8574804107,28061.3770113,24201.1797048387,16470.0573110461,9888.56705438583,6847.86612815564,5951.44323337571,4838.11284130512,2992.75941622168,2563.85954400944,2491.73604719558,2408.02423399253,2341.18564332246,2281.52275219518,2329.70918740803,1967.87409461539,1855.07835628386,1583.16941638552,1383.51335464788,1450.66423216472,1529.87895083601,1590.99701941054,1619.42556856072,1587.4600931461,1653.89895598567,1719.03926152321,1665.5100093358,1694.68757597723,1733.10298475877,1712.04498808411,1536.02491100226,1619.61778349879,1705.77873182434,1750.15459537072,1826.99255127463,1924.44312281246,2021.94846380293,2050.67593936011,1847.54867780294,1916.35010749737,1982.81855062931,2043.11649929732,2070.17267008491,1470.26382582355,1505.00290886201,1550.54621235664,1491.16997998132,1527.46786372388,1513.82529334515,1423.96901094138,1438.24330897095,1499.25170260207,1564.56097791019,1621.11005079962,1697.98177156052,1766.83184418215,1849.27957586911,1948.36034934174,1998.96606580877,2106.24823014036,2028.7946750644,2139.20105545931,2255.59677951115,2380.42731525431,2509.85722928492,2644.45359941252,2790.5330610149,2942.64877765738,3103.76930481109,3273.31355604668,3452.05473383148,3651.41699242081,3844.07396931766,4062.9908229703,4285.54378892603,4519.01518544245,4766.30885845115,5019.43503824168,5291.44104522698,5565.5791104927,5863.93965805932,6172.97599810152,6504.85730175606,6864.8568939314,7231.27025454837,7624.6104932547,8018.75707360149,8459.20651901127,8910.61670598825,9382.54281212234,9892.13512169894,10407.4051191634,10950.4398774344,11524.5172148319,12139.8071869193,12805.8733525387,13505.2688098363,14247.7512503189,15063.8746006831,15919.1587572911,16868.0064650514,17898.621812531,19033.8129513035,20199.6595527555,21369.9320659861,22530.325348684,23659.2096346561,24723.6176268932,25796.4399427539,26780.5279396181,27774.1298994541,28726.6184637646
"5%PI",26651.1154412618,26265.6978850422,25970.6327035994,25730.8129152711,25536.2654059113,25391.3230676985,25278.8792243205,25175.0495507281,25100.5263226986,25045.3263051057,24996.1068874016,24953.8550513012,24915.7635101214,24881.6348502492,24852.5899793083,24829.0560988386,24805.7885696788,24796.1822472346,24782.2998573505,24771.1180750245,24766.7807977254,24760.9445151837,24758.849494731,24756.2106937647,24755.2615308657,24752.516040147,24751.2558996257,24749.8454532227,24747.0264654439,24746.7113719276,24746.7011354342,24715.5712120395,24688.9724293881,24669.372511519,24652.5709295617,24638.7755823636,24626.6401188453,24620.4200260901,24613.5302666695,24605.8916935634,24599.3905328347,24626.1308759469,24647.071817515,24665.7436215706,24680.7382657088,24693.2029260926,24703.1925784081,24710.8671407666,24716.8261605482,24722.2592631299,24726.5552979407,24729.8250150427,24732.3718814619,24734.4512073556,24736.1499578168,24737.8110320794,24739.3160063903,24740.5651258047,24741.6183222974,24742.4940723265,24743.2215016186,24743.8257152194,24744.3275735947,24744.6675455167,24744.798254747,24662.0712272819,24677.6942277795,24690.3458943081,24701.1383113295,24709.1852077645,24715.8080067964,24721.0499305456,24439.2127973986,24211.059135948,24306.4011189433,23911.7182398639,23469.2907394154,23443.3565188277,22362.9581533401,20664.3835386982,17839.1708414678,11992.4637360302,7010.86083986523,4688.02672684986,4085.64955831557,3257.03613674644,1763.80716601859,1420.00130875616,1386.61383785284,1339.2321882096,1304.55640537736,1277.33863831186,1345.56451038114,1042.62870641511,950.274534912524,705.946059138068,512.728306706993,563.641371535955,627.788122635677,678.612172787755,700.980663663058,665.259277185815,721.839595415154,779.124204141127,724.679067988335,745.961629196675,778.88304399969,754.333439940394,575.509320245217,641.216072589252,711.955923485935,745.470329829958,813.529444129783,906.524056821322,1005.01137439893,1040.00467654219,841.169678613459,906.930881024768,975.302377461066,1038.16096874957,1072.59861647364,484.648879540033,494.389630096411,516.434684486967,432.936988896878,437.665814207094,390.029114589868,264.605963845368,232.780754565688,243.290744743774,255.847528459641,257.717509989914,274.032194846128,280.891809780997,301.246146210112,335.649862858677,320.961757008256,357.754936817428,206.207509260691,229.80858458046,256.159178339563,285.251967253782,317.959364137705,352.054462017489,392.53906531183,437.653251314844,487.983099664404,543.979584001676,605.788611606132,674.721139205188,752.873103120066,839.355314054554,934.883412343575,1041.16819817673,1160.5039234672,1291.81980812305,1438.56950714599,1600.47528478049,1781.66839514217,1984.86454172333,2207.50689362377,2457.92264531603,2736.66476155798,3043.26958920037,3386.09638393514,3762.98718461134,4181.27854336756,4640.71666882876,5154.19110993511,5714.55479622158,6334.94135365103,7022.42454303267,7767.00226155753,8578.903576173,9453.24974075138,10393.1723562684,11387.5009272639,12443.280763561,13522.9242783492,14616.9099596238,15714.321941094,16785.2222624052,17837.9757483599,18829.2126996053,19780.1387209804,20698.2260692058,21580.9758414027,22439.0333113904,23232.8622232266,23940.7026762242
"95%PI",35573.9133363988,35080.2306307169,34680.8679136089,34311.8550162805,34012.293397108,33779.1357002312,33528.4254494785,33338.7345868594,33165.9432741335,33044.3667772715,32936.5681201884,32828.8211887846,32731.2784553342,32650.6199958978,32566.4417608281,32510.5784290563,32457.4400417584,32413.0214419059,32382.1172668268,32341.3392734563,32288.7730954674,32237.3545151919,32178.834758379,32165.7341133372,32118.0653159842,32086.9663000401,32072.1198108842,32045.5071436191,32035.0238532137,32014.275920296,31991.2876915159,31948.4922455436,31910.2370695503,31849.8249962868,31822.265976398,31794.0159052106,31772.3242543384,31736.4791334168,31710.3565590587,31706.5791643359,31678.2780233974,31667.0669726755,31679.1494890472,31692.1172574589,31699.5312937453,31708.8437499514,31707.1429017334,31708.9273139058,31716.9193669515,31720.4262201514,31720.7532287414,31718.166199206,31708.2063944627,31711.6206163861,31715.3312624372,31717.5193824669,31718.327607025,31718.7482632113,31709.8836884161,31708.2529251516,31709.0952663165,31705.2786459965,31701.5095559099,31700.5725337196,31693.5126141572,31605.332062235,31612.4331865213,31623.1722198408,31633.1516528097,31641.0989029668,31647.4262298983,31652.9685224683,31379.4916580737,31137.7864528073,31204.9878689528,30763.4267063471,30216.97984269,30121.4533916882,28738.6887978815,26573.8352076238,22964.2156252331,15699.2128553386,9431.03492506294,6485.66380618674,5650.76558861092,4559.75424243414,2788.41766236643,2367.85770142646,2304.66556430897,2224.05449846255,2162.45233682975,2104.4435074576,2152.53903597397,1789.83278064656,1673.65054849522,1400.22541269638,1199.21507825691,1263.48495890125,1340.37537455908,1400.87263576434,1426.26418544469,1393.20309864516,1456.92525252554,1518.84074242748,1466.22287914255,1490.93545609968,1527.5742826127,1503.05562666225,1323.77593676082,1403.05310525708,1484.52439313676,1525.38655467346,1599.59196123164,1695.37115011175,1791.24941742623,1817.30055383166,1610.08091274064,1675.79620017922,1741.6770300578,1797.24834945976,1820.80378339977,1218.11840046558,1245.01911861785,1285.76804670923,1217.88662647849,1245.63525863419,1223.29323713729,1125.77750552096,1130.69273655143,1180.74657262785,1237.50219977869,1282.88044693365,1345.13979856351,1401.03784847278,1473.53836175004,1562.70729361313,1603.04607384045,1699.20699051399,1611.24275046549,1710.63044325915,1812.82034601221,1920.88129188053,2035.11640428679,2154.25501395205,2285.19289584601,2422.1934793725,2567.10335710492,2722.59625293611,2888.38648725514,3065.92368834348,3255.40555343135,3452.24146716338,3661.49616614858,3884.08556741953,4116.68139349588,4365.55020377783,4620.46687561354,4898.01111518597,5189.08929363571,5500.6802380197,5829.43162080842,6182.83588298958,6548.80567198884,6938.50000041255,7358.96869811349,7805.31169164062,8263.10196228356,8753.24147154273,9279.00202358312,9816.54033986633,10395.2993619239,10996.1664066718,11648.4317045501,12348.4261775212,13075.7812073695,13833.6908498848,14661.0570957786,15560.1704884224,16534.4248890379,17604.2336350892,18720.9817586213,19879.6308778869,21033.5053195957,22190.2059825588,23330.3512377244,24413.9747576567,25400.0648174261,26307.9063621403,27158.9005696703,27912.8451468543
"min",24688.1607964117,24419.7700949683,24224.2924502282,24080.2205233331,23973.129718411,23893.0335383769,23832.8537790814,23787.4847783764,23753.1948227889,23727.2291289086,23707.5387126916,23671.6736379707,23639.2914284972,23613.6630241351,23593.3554626698,23577.2488001108,23564.4644418407,23554.311072024,23546.2434421177,23539.8306966446,23534.7318624176,23534.8847868209,23535.006419429,23535.1031627081,23535.1801093457,23535.2413101242,23535.2899870361,23535.328702825,23535.3594958555,23535.3839873976,23535.4034669665,23508.2171736922,23486.5823136389,23469.3481178793,23455.6085902307,23444.648197686,23435.9004100109,23428.9157710293,23423.3371333682,23418.8803365405,23415.3190597645,23439.6746878919,23459.1314197144,23474.660823805,23487.0468248886,23496.9200908651,23504.7868106006,23511.0525085236,23516.0415831818,23520.0132312861,23523.1743589177,23525.6900076516,23527.6917472144,23529.2844144033,23530.5515134662,23531.5595370738,23532.3614193684,23532.9992927282,23533.5066869435,23533.910282505,23534.2313077273,23534.4866516288,23534.6897501221,23534.8512915208,23534.9797780908,23462.9446385571,23477.7029096198,23489.4722271174,23498.8528712911,23506.326421051,23512.2785447114,23517.0176676918,23258.3795264998,23037.6471926276,23136.4960880899,22739.7516893525,22300.4847902431,22275.1288321055,21229.9145729154,19705.4181642123,17003.9166450859,11337.2822232646,6553.12707726629,4341.29751965719,3781.11660516474,3001.92747260133,1582.01464581596,1262.48103113604,1235.42063470135,1197.15484237646,1172.65437837178,1154.41640639637,1228.02007406245,950.486857995218,872.2276630802,647.311105060139,467.786724997325,515.896540660468,576.732013410366,625.594166046606,647.340659272019,614.595076433143,668.533522885814,723.724388347963,674.523811240313,695.833262932239,728.801598246212,707.662373903241,539.702897632747,603.362605206789,672.024845138262,706.206744007154,773.220524613641,864.41389808674,961.347374454487,999.57791797802,817.311879078285,883.12536532404,951.539637837869,1014.83577172884,1050.14615435369,467.196587075514,476.597376803329,498.236049854551,414.985751882508,419.13569649274,370.859356965128,244.642062932531,211.411106163492,220.054608362134,230.734752545928,230.439568128494,244.277691583746,248.541968943406,265.525016843902,296.72109993947,278.63851380716,311.375229117653,155.527937044424,173.800815889643,194.220541958827,217.039334476546,242.539039729869,268.998312580474,300.602454754603,335.91957313892,375.385818771119,419.488546783878,468.772314441787,523.845575693127,585.388150324851,654.159553272619,731.008277197006,816.882128747198,912.839725447747,1020.06326501615,1139.8726808636,1273.74129461925,1423.31306588316,1590.4215168277,1777.11036854075,1985.65585812232,2218.59059746982,2478.72866767727,2769.19139031985,3093.4328408986,3455.26361786524,3858.87058105636,4308.82913008725,4810.10298284289,5368.02418688936,5986.13128035814,6656.2949209689,7396.65310153658,8212.48744649471,9051.36323369677,9864.39964105405,10636.4094942874,11456.5865136541,12324.4514318465,13238.4434745646,14195.6832658686,15191.7423070877,16220.4472263908,17273.7564144199,17907.798327926,18342.8662984224,18783.4671428857,19229.2514891957,19679.8360350563
"max",58279.4081616826,57597.765442553,56950.4344948657,56334.4238633954,55747.0922871532,55186.0974719939,54649.353763378,54134.9969420748,53641.3547639888,53166.9221651633,52710.340280891,52265.4479743455,51836.2293866227,51421.6506577112,51020.7684648105,50632.7200217835,50256.7143975895,49892.0249524752,49537.9827253753,49193.9706340221,48859.4183720611,48538.7285343153,48226.3547525582,47921.852319603,47624.8072581778,47334.8336101336,47051.5710115161,46774.6825184754,46503.8526538591,46238.7856484408,45979.2038542264,45692.9733207309,45412.3355853791,45137.0119464755,44866.7401527288,44601.2731191592,44340.3777616527,44083.8339373524,43831.433479648,43582.9793178772,43338.2846730266,43129.0453112481,42922.7751723531,42719.3478878137,42518.6429103174,42320.5451434204,42124.9445986399,41951.9319767001,41917.9169569561,41885.2194785991,41853.784214535,41823.5584760988,41794.4920642821,41766.5371309957,41739.6480495722,41713.7812937842,41688.895324722,41664.9504849279,41641.9088992414,41619.7343818542,41598.392349117,41577.8497376805,41558.0749275853,41539.0376699491,41520.7090189286,41424.4697412707,41410.375831497,41396.7993561663,41383.7205915665,41371.1206174102,41358.9812804685,41347.2851601035,41060.5175887235,40784.0421512679,40792.6895620171,40272.1565470971,39616.9463573447,39325.2161864322,37604.8090128493,34936.58519234,30417.9995653141,21574.9729746009,14444.2516471188,11312.0591288471,10301.490180401,9091.87510695308,7250.78704638742,6864.60001450748,6816.22874250786,6758.50894872652,6718.77263549964,6687.82812098771,6754.69588102761,6447.25314467905,6378.52196850915,6167.82906416201,6016.38679272178,6123.42762448187,6239.85757440482,6338.34299165772,6404.79676729108,6413.23708003489,6515.98185560966,6615.33048827279,6601.20083694632,6666.15032989704,6741.81392897878,6758.56865533074,6630.70495152708,6756.49429058154,6881.94848744601,6964.74934233469,7079.47237866774,7213.47658760469,7344.63266478204,7404.13371779673,7229.38023080001,7335.6952815696,7438.87164708537,7530.73690195164,7588.77582267027,7024.2814531258,7111.65093466871,7211.76723743855,7206.22704113299,7297.92566768991,7338.56524198048,7307.95174032377,7384.26174921787,7507.58408269013,7634.15328016348,7750.84100920727,7883.82635845909,8008.04781631698,8146.66267178724,8299.92163405493,8403.18422455166,8561.00584418742,8529.98350612768,8690.05025802604,8852.94125365884,9018.69467083414,9187.34842705859,9356.91220881033,9531.44396064314,9708.98716881555,9889.57804940476,10073.252203894,10260.0445345024,10449.9891545587,10643.1192937536,10839.4671981125,11039.0640245386,11241.9397297861,11448.1229537352,11657.6408968547,11870.5191917586,12086.7817687772,12306.4507154939,12529.5461302198,12756.0859694109,12986.0858890684,13219.5590801972,13456.5160984452,13696.9646880882,13940.9096005812,14188.3524079526,14439.2913113772,14693.7209453358,14951.6321778357,15213.0119072489,15477.8428564018,15746.103364641,16017.767178689,16292.8032431998,16685.2048187845,17673.6327368665,18684.452759131,19710.7914224923,20744.6388082381,21777.001057765,22798.152858761,23797.9876274679,24870.9218918946,26240.4377254845,27507.1683482276,28649.7611309382,29654.8048063598,30850.0939310065,31887.2419089467
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
