"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"1",0.0926443387065083,28420.8440999618,1.03834275260506,1.28394809770631,1.02092509096608,1.82108154211383,20868.6624384718,0,0.519282345892861,501.236878764936,1958,0,20868.6519287614,24458.3235771205,27296.6690361743,0.0910369041419141,0.0331483982315749,0,-9999,14.8636095469657,0,29.7899464350936,0,44.6535559820593,4.0476880967627e-20,0.0176362418020374,0.734272770202113,0.860576958625707,0.960445401979139,1,1
"2",0.0331930682412349,43686.3586764524,1.00440437240503,1.390286108742,1.0169708831278,1.75894262127899,10935.4878118029,0,0.865174126345664,2373.56250160871,1926,0,10935.4877973189,12395.7864270985,14905.9224372827,0.0329167239368571,0.0272780438220848,0,-9999,14.7312094533218,0,45.8471667822476,0,60.5783762355694,4.91072346059881e-27,0.0543318915450853,0.250318134278682,0.283745013378285,0.341203132714223,2,1
"3",0.0250175433321856,51296.900354512,1.08578126440198,1.34845639566425,1.01314922716718,1.60136330683944,32427.353883977,0,0.875439373310655,6980.70215480551,1926,0,32427.3538840087,34572.9350636218,37661.2363333744,0.0216398111364688,0.00725504306215208,0,-9999,14.8043048630544,0,91.8930807534867,0,106.697385616541,4.59107294657415e-47,0.136084287872405,0.632150357232187,0.673977079018201,0.734181521165961,3,1
"4",0.00635327483760193,71755.5611775952,1.10369773130674,1.28560877365759,1.01890895832462,1.7518009555378,26201.3177821646,0,0.350448237732053,18870.9298635756,1926,0,26201.3177821644,26811.2351493852,27745.9623885258,0.00591996196406264,0.00695411272390713,0,-9999,14.9795124877783,0,49.950320523455,0,64.9298330112333,6.32895215168077e-29,0.262989091770462,0.365146859033213,0.373646790706958,0.386673338389124,4,1
"5",0.0254350472977385,41470.9167889634,1.09719285502398,1.26235596450046,1.01851785930092,1.76254175568584,27100.9420157643,0,0.136364428326488,6068.61966904751,1926,0,27100.9420832722,28841.8305652039,31313.230700925,0.0216901177224336,0.00865617524251788,0,-9999,14.8033179420414,0,57.4564907142344,0,72.2598086562758,4.14919491705951e-32,0.146334350405838,0.653492716864282,0.695471255481855,0.75506482917345,5,1
"6",0.0547769893389195,32843.7336516084,1.04808473351528,1.32452258419944,1.01566940218184,1.76617352728289,27708.9765741257,0,0.411447487771511,1652.11214482421,1926,0,27708.9765743633,29519.1601972487,31241.16224747,0.04721621024745,0.0113895141510291,0,-9999,14.6536201909864,0,61.1715637557777,0,75.8251839467641,1.17365653859445e-33,0.0503022026164588,0.843660981674242,0.89877601951029,0.951206174634779,6,1
"7",0.104381684251595,28282.0957354478,1.05036005149482,1.39214525691001,1.0187694496805,1.69211661446939,567.931053810753,0,0.860389740439132,11.9442089391781,1968,0,567.935096706248,844.80051818764,1532.35619293928,0.104381555663919,1.85703735694815,0,-9999,15.0352306988919,0,1762.96122834727,0,1777.99645904617,0,0.000422324040301146,0.0200810824635749,0.0298705062768314,0.0541811401557019,7,1
"8",0.0813960783402435,35039.5807440327,1.0363739899589,1.28855423809262,1.01564535135943,1.83013607673029,35039.5198010374,0,0.107914817286655,11959.8422120381,1916,0,35039.5198011569,35039.5550928703,35039.5737394493,3.8313510402288e-05,0.00466025786322904,0,-9999,15.0625796675005,0,102.794896696762,0,117.857476364263,6.53353713639207e-52,0.341323781794246,0.999998260741866,0.99999926793752,0.999999800095112,8,1
"9",0.104479853114113,34292.6377930662,1.32563624079431,1.32702907145023,1.01672598137003,1.6390371658023,34035.7967598829,0,0.889628689037636,695.320058288925,1926,0,34035.7958860693,34210.2980824041,34277.8830439269,0.0782700144218571,0.00922323901857587,0,-9999,14.564169532173,0,96.617871987726,0,111.182041519899,5.1790831203412e-49,0.0202760739049802,0.992510290151876,0.997598909971321,0.999569740034921,9,1
"10",0.0703425533319823,36356.6924538875,1.08412062583365,1.27122392484918,1.017002831099,1.69945292907783,36356.3905952033,0,0.273343469714746,10375.0995263575,1916,0,36356.3906025465,36356.5478958046,36356.6445453519,7.45195169871149e-05,0.00449250063309331,0,-9999,15.0619358508602,0,111.71608030335,0,126.77801615421,8.72985755903183e-56,0.285369730470302,0.9999916975027,0.999996023893453,0.999998682263641,10,1
