"","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",25077.4091257866,25077.4091257866,25077.4091257866,25077.4091257866,24897.4091257866,24637.5453563292,24464.4812771463,23294.5770975802,21691.0312858976,18712.6619809109,12853.6391663453,7676.70718711612,5246.52341246041,4560.00089256227,3676.66678098208,2196.76342848827,1871.74461926887,1851.75789750343,1822.70131103246,1809.97580128082,1805.65122049975,1894.28455736242,1634.0109328316,1587.89156666998,1405.90293056143,1224.05012670046,1277.22886410332,1340.8647138778,1389.675487689,1409.71580519456,1375.11240440701,1427.26699303128,1477.89134210486,1422.91472987584,1439.39360393889,1466.01758569543,1437.46795929225,1270.11831469491,1333.7811666599,1399.62362239168,1435.82386446174,1497.46111699948,1576.23748829122,1656.32242641798,1685.85186389673,1539.54413939915,1591.82305029561,1642.71860987603,1684.17780690207,1693.61782762441,1088.96340477115,1097.66619526595,1117.89674680834,1033.41931356603,1039.31705652582,993.513739032295,873.586797093908,851.597260266675,872.944440175781,896.470285134394,909.317689514464,936.779896996155,954.817121748526,985.807255637227,1030.60292256685,1026.12037640683,1073.11137836507,933.962652975192,974.373602251686,1017.1218158528,1062.36433011703,1110.26975452555,1159.01917430785,1212.67489304293,1269.56824446489,1329.92310232544,1393.98013247388,1461.99810468414,1534.25530463751,1611.05105198731,1692.70733015816,1779.57053299292,1872.01333245359,1970.43667017698,2075.27187360394,2186.98289440741,2306.06866272856,2433.06554487989,2568.54988414612,2713.14059339473,2867.50175346389,3032.34515151045,3208.43266710487,3396.57837884569,3597.65021809966,3812.57093602105,4042.31807148745,4287.92250664376,4550.46506864757,4831.07047644006,5130.89773675515,5451.12586436164,5792.9335448534,6157.47109376244,6545.82283362351,6958.95788285008,7397.6674435609,7862.48716243937,8353.60424908397,8870.75103300114,9413.08974799358,9979.09759619561,10566.4662136928,11172.0345514257,11791.7771554621,12420.8685946875,13053.8372872077,13684.8076825679
"median",24556.6951282942,24556.6951282942,24556.6951282942,24556.6951282942,24376.6951282942,24117.8907953118,23947.7916895568,22782.6381547728,21190.5029664129,18231.9355803443,12401.960699471,7256.14592010123,4846.77862822656,4174.3111028034,3302.18967026744,1830.04549548405,1508.44199154587,1491.12237403863,1464.70252597755,1454.19476725361,1451.9499252098,1542.55151888201,1284.33859501722,1239.47954464734,1058.53707744067,877.178555746455,930.453700217291,994.514856475216,1043.73065910506,1064.26557988763,1030.23183030207,1083.07301957182,1134.55085139929,1080.60889043809,1097.61299634978,1125.15763614676,1097.64166972084,930.981663888872,994.865619691448,1060.9391845871,1097.49512869805,1159.78323410701,1239.59271650164,1320.49286433007,1350.62102721209,1205.2437221905,1257.71023374615,1308.74718105883,1350.84160845002,1360.4194958954,755.540298455924,762.519138481978,780.572351581983,694.144412059229,697.765948237396,649.960612789885,527.915313067783,503.850485283448,521.715309109882,542.832946322923,553.242797091154,578.66234047436,594.637392704608,623.45741057122,665.951852657407,660.353570161142,705.606638402546,565.856255301525,605.428126705679,646.156818997037,690.025957362802,737.741224205918,786.67306782275,839.87841053587,897.222316320216,959.766255483629,1026.10312236287,1096.84838229727,1173.19406315443,1253.75551023804,1340.10907930251,1431.87108484654,1528.54633950687,1632.52005963429,1747.34137187205,1869.75751060431,2000.48144101941,2138.83285851068,2285.83515817351,2443.29160804893,2611.37577123515,2791.88109493905,2984.66710059631,3193.24490182359,3416.16470602052,3646.40181750662,3891.09237369459,4157.43569290654,4442.5182083916,4738.43365208395,5056.32312825334,5390.90928290654,5745.86328844897,6104.96630475654,6491.6932053033,6913.44327672355,7334.83686022623,7799.12848844797,8300.52248569716,8834.0657326671,9393.35576001546,9980.35851676821,10581.3794526485,11221.7230846952,11889.3327740436,12571.0230525918,13262.0281428342,13981.2015636707
"2.5%PI",22805.2628606032,22805.2628606032,22805.2628606032,22805.2628606032,22625.2628606032,22381.2763886078,22243.0672910318,21115.6368931281,19634.5725484146,16855.9310669203,11287.0940249435,6407.55304176892,4159.00865137801,3583.92693207081,2796.13375567772,1387.17300405828,1083.82628893676,1075.12766888643,1057.52919935421,1056.11009257613,1063.54416609858,1164.74735160723,921.419291954037,883.916253870929,709.635142325435,529.228155170324,577.104609749993,636.993811631655,684.146718216694,704.088821995768,670.112786062782,721.549796018099,773.314710482549,721.459631269878,739.316747619736,768.027915341957,742.718230848152,577.788693531578,637.67298914334,701.763759045345,738.407552298923,801.982748163109,885.176368950683,972.792274440343,1013.53798235333,880.534816711445,941.838751149338,1004.29649612693,1060.27612783871,1086.82434641353,501.784785689607,508.835132775849,527.593879236868,442.132232650873,443.826716107732,393.756882392853,267.260554233125,233.801299618556,241.705550560638,251.51684924202,250.425949053795,263.285102315238,266.535731095373,281.783855447698,310.767522838585,290.673322365719,320.800504454491,164.57666888542,181.363763435188,199.723055245529,220.1126653482,242.984629334819,265.923497964049,293.156914301532,323.370201016136,356.414942289965,392.756273052941,432.389513456616,476.518677871554,525.371687001945,579.419023893116,637.728876214454,702.785401258757,773.557898209857,851.889509541733,937.051401655021,1031.18135344112,1135.65000328561,1251.9399837329,1376.21493643891,1515.07663753426,1665.28590705095,1828.87625704843,2012.24423707821,2206.38404359158,2420.61087401399,2658.70406873664,2910.25889679329,3191.30636353243,3491.80550424043,3804.95559971348,4138.51688261655,4493.38882410634,4832.23149740907,5163.83577706073,5471.20213201873,5768.22037654674,5999.78278327067,6213.84995250927,6401.15209589464,6581.92709158688,6756.88445101081,6901.19044117538,7025.48092361969,7179.13608847761,7309.5133614144,7444.64145359934,7554.18405294661
"97.5%PI",30841.8621047909,30841.8621047909,30841.8621047909,30841.8621047909,30661.8621047909,30380.0731393936,30155.7606831528,28917.7787036715,27127.7490101715,23833.5361122008,17513.5028822907,11856.6953345723,9119.30642339327,8244.61246051909,7207.83437904705,5619.55301556641,5246.72668489792,5197.85280833848,5142.47010376661,5106.99563495437,5078.77018134622,5143.11337270994,4853.35477844826,4790.54115136602,4593.84514215725,4406.37869602063,4463.26194663352,4527.83970410873,4570.1796196121,4577.95093034954,4538.90350270908,4579.55079459486,4615.2191315881,4542.33313058583,4549.81907276813,4571.02618762801,4535.54766588409,4357.18738597575,4413.86431856514,4485.06316705597,4523.41397100466,4581.64922974523,4642.54166829649,4700.08839766483,4702.24981681148,4525.6098654066,4556.51972494249,4582.23168113928,4596.11017392465,4578.84613655523,3945.54499504491,3957.73456592616,3982.71710339725,3898.19188591705,3908.48174612893,3864.87739117556,3757.41807619224,3746.64072701977,3783.71795143747,3825.55181656239,3859.5110009957,3906.58279628678,3937.85721117756,3978.45176716795,4042.39538190887,4062.29167020047,4105.72672641423,3971.89449527469,4043.23232900554,4094.73410408641,4146.23224720796,4216.20543216505,4267.44461953822,4325.44210552541,4377.70972345483,4437.00451960264,4498.67974179602,4578.03268984759,4653.85641353825,4723.46457599516,4801.94848586045,4877.1956104931,4933.72836484324,4991.63925121861,5070.50290334342,5146.41836754965,5225.10354767477,5307.90006243063,5390.04830454606,5475.38415204957,5573.45774538309,5682.27925031502,5797.74423348145,5896.24885193216,6001.99434359575,6121.18651410949,6232.14556215668,6369.24784149495,6517.62713493123,6679.95012641329,6904.90306368153,7127.54393311722,7440.20207683017,7781.45109960194,8181.36201940539,8721.71305750635,9318.98389490631,10035.43657263,10812.4382853727,11626.4248131613,12463.7773240773,13360.2110179219,14291.4999841243,15227.5519223938,16163.7903786887,17087.660991367,17936.919829469,18736.6685960557
"5%PI",22895.7688672895,22895.7688672895,22895.7688672895,22895.7688672895,22715.7688672895,22470.9173684024,22330.9121216268,21201.4651542817,19714.2064940206,16925.6419119228,11342.3992800776,6448.1880753458,4190.91936948809,3610.58897308245,2818.19082617552,1405.7656891521,1101.49361701291,1092.40450671854,1074.42214312536,1072.60064038854,1079.54457688583,1180.17452606356,936.007090364797,898.12613315123,723.408709910785,542.941861606818,591.123744129646,651.215108577861,698.41094320178,718.402270431517,684.426069317261,736.034421933503,787.880060412682,735.878688747193,753.638262431047,782.132126676594,756.684134453189,591.580619216233,651.684793243938,715.984753130689,752.707689395393,816.273931632507,899.279546053745,986.797364713109,1027.00138464452,893.434035890894,954.250227156649,1016.20973861734,1071.60259667143,1097.54392093763,510.827351892045,517.73437969889,536.076040783431,450.464136770738,452.262745625352,402.111430076646,275.902014600525,242.919879789887,251.515654271224,262.11241572807,261.600371631546,275.189175900168,279.067364836914,295.305048559891,325.080748221783,305.874602324001,336.744268462042,181.962882853274,200.45130211861,220.756105834805,242.947553052009,267.442099097628,292.301865595209,321.99463156626,354.570414793673,389.948255527543,428.57902770495,471.695860184704,518.873924001515,570.696838837557,627.258831553892,690.404686936114,759.161313406039,835.077683111754,917.035158072217,1007.86302864782,1107.06273199917,1216.9808113707,1338.54699281847,1469.15196028642,1614.43223724735,1770.66146588259,1942.95609806215,2132.92670273352,2336.59748842592,2555.28884755646,2797.61387949621,3061.67050199173,3343.28645475376,3651.1352548695,3970.86666823298,4305.2002831569,4660.83864681968,5016.54379428196,5363.44908666954,5684.46911416821,5990.67675456262,6267.13534207759,6514.31845586184,6733.26822767185,6937.35761420583,7154.81127951789,7354.76283130623,7541.08656158883,7722.73317400176,7908.8693323271,8097.64375952692,8316.48107587119
"95%PI",29132.4955179425,29132.4955179425,29132.4955179425,29132.4955179425,28952.4955179425,28673.0636254091,28456.4388715467,27229.7266850327,25470.4465166241,22232.9473217531,15992.7843122362,10423.3107233938,7736.13358434191,6892.86144724324,5878.52070115047,4309.73950147851,3955.17511287885,3918.77314548601,3876.05266713146,3849.43755675943,3830.53794854026,3904.84786203579,3620.82012677026,3561.79677815499,3366.86667930197,3179.73818397532,3236.03773026291,3305.05235539398,3359.22163335479,3380.9862368666,3347.43601348633,3398.88565985899,3446.51623888992,3384.3516446126,3395.08992162967,3421.94295088343,3390.06882741325,3224.46868428771,3300.35260806698,3369.01552477526,3408.53402230159,3468.14733350935,3540.70086764246,3610.37784756961,3626.52594012847,3465.41973916184,3509.77531886294,3546.37259735635,3571.4891804578,3574.65762589779,2951.64719578264,2964.28834369936,2994.84602661334,2920.02307237978,2939.03297226285,2902.26480664186,2792.50972849842,2790.31203852193,2825.42237528694,2869.6586629337,2900.43669647225,2943.78178179503,2979.90108202919,3032.48632030017,3093.62479088782,3102.6777049188,3169.02793217231,3044.21605881607,3104.38965795235,3168.53872382399,3238.46173098324,3307.74195441436,3375.22293150009,3444.65571145453,3526.1725612022,3607.13677481533,3686.17114929099,3770.58453285333,3858.50198301857,3936.90693048675,4033.43749364421,4128.13569505091,4205.05783806464,4289.10293703408,4374.83736639259,4474.30826153935,4572.61297239959,4681.33532107424,4784.23951702507,4894.21805042077,5002.79477010431,5136.01728589831,5264.14175421468,5394.99153226491,5525.8182191609,5669.05384406425,5810.45699145264,5963.32234283396,6147.47672591689,6355.65626835294,6562.12761175093,6811.22305415261,7106.4161354369,7471.62613104424,7895.25620301357,8401.66935339182,8954.86076257304,9609.31973322084,10320.3762521006,11124.3222063219,11948.0663047223,12823.9688512196,13716.023529319,14641.4569336739,15556.6785115413,16464.5526055815,17342.9452194949,18175.5715312172
"min",22705.2314016416,22705.2314016416,22705.2314016416,22705.2314016416,22525.2314016416,22282.2157136622,22146.0127262619,21020.8188708498,19546.6665532989,16779.0820556825,11226.2999989899,6363.11243946707,4124.25579278114,3554.94973622846,2772.23946640717,1367.12636302836,1064.82158771949,1056.57609434674,1039.45885564193,1038.53180150355,1046.50672502122,1148.3248647886,905.905532231753,868.852845920755,694.87975561046,514.492326562868,562.00214612508,621.543931062565,668.391325459221,688.199336545395,654.104612804186,705.399883028467,757.12625391299,705.328561454308,723.047381405214,751.642074308428,726.263848150464,561.199054555869,620.655784661918,684.409128679603,720.913107832471,784.281852577136,867.358594779203,955.227391538846,996.392343229989,863.911176096221,925.41518370229,988.379561234417,1044.70190037882,1071.96029240783,487.09097741899,493.526255223298,511.640907610998,425.667889044248,426.61835289777,375.669167671433,248.340536288975,213.566671938741,220.120635102674,228.36671244042,225.48359159049,236.296008044375,237.250232205472,250.305223533399,276.738830719172,253.963806335529,280.783760175835,121.435872328613,134.260388423094,148.43925291805,164.11548761258,181.44721533668,198.609253450082,219.583668415815,242.773040883269,268.411245949942,296.75684090949,328.095665064839,362.743711338378,401.050297263199,443.401565398785,490.224345749963,541.990415313197,599.221192326164,662.492904999034,732.442276227628,809.772766691804,895.261418338556,989.766337838526,1091.45692305246,1201.31266375759,1322.20392430363,1455.23100839899,1601.60075064347,1762.63560537305,1935.43708090781,2124.23770271946,2331.31708269446,2558.39350756303,2807.32772470015,3080.12754957341,3331.60510156783,3575.40297372958,3836.61958967247,4116.38568082082,4394.80195903712,4638.13136555636,4894.38821934762,5069.7373468939,5127.86428629398,5165.92562425302,5204.26104301515,5242.87230236788,5281.76116790131,5320.92941087313,5360.37880806846,5400.11114165463,5440.12819903048
"max",38366.8041468564,38366.8041468564,38366.8041468564,38366.8041468564,38186.8041468564,37899.0409005478,37659.6483261028,36399.5568454762,34552.943735154,31166.1871002886,24704.9559990293,18881.874748792,16009.4251114021,15018.2064333203,13870.6521128656,12180.6703580186,11739.9920427218,11625.1203933533,11502.197617541,11397.2198063979,11301.1947314827,11298.1262142876,10940.0563056089,10812.8226580997,10552.5301905657,10304.1163796795,10302.585531793,10308.0539590223,10294.5249754481,10248.9895851299,10147.4326059441,10134.8273380615,10117.2160632533,9990.5963910545,9938.91617730137,9896.21116987612,9796.48563851969,9559.71205312696,9564.82368015433,9567.93779546265,9537.05342646872,9529.15401820202,9534.25076069053,9535.34998685415,9480.44974862009,9247.52273511119,9222.48156363325,9192.42806652361,9149.35976327514,9071.27021672273,8378.14207732558,8351.26166413626,8340.98604739269,8224.68323401542,8204.07202342885,8131.4060489679,7987.54674112789,7949.30350448074,7955.95794504569,7963.63019785852,7959.32298328756,7969.00424220939,7967.71140715872,7978.41511301872,8001.14745381979,7971.94058082137,7994.65560173318,7828.43137345972,7850.76170560281,7873.15199472427,7895.60236553364,7918.11294263835,7938.68385053934,7961.3098582265,7983.99643438096,8006.74370316835,8029.55178863037,8052.42081468013,8075.35090509758,8098.34218352478,8121.39477346124,8144.5087982591,8167.68438111836,8190.92164508198,8214.220713031,8237.5817076796,8261.00475157004,8284.48996706766,8308.03747635576,8331.64740143045,8355.31986409546,8379.05498595688,8402.85288841788,8426.71369267333,8450.63751970445,8474.62449027331,8498.67472491736,8522.78834394388,8546.96546742436,8571.20621518886,8595.51070682028,8830.18597365498,9104.05760167403,9384.90848986821,9820.77061143292,10690.6912100194,11605.1321750382,12556.0994349994,13532.5405018205,14520.3365179654,15502.6957636092,16461.0410148799,17376.3862237546,18231.0523388124,19010.4233504437,19704.3643782046,20307.9742460727,20821.5255164731
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
