"","r_max","K","catch_multiplier_1","sample.N.obs","add_CV","Nmin","YearMin","violate_MVP","N2005","N2018","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2005","status2018","draw","save"
"19",0.0555560636296868,25379.3971969213,1,5324.83175233938,0,657.121344363412,1958,0,5324.83162739706,10349.6569426889,0,0,-9999,-9999,0,-9999,0,0,8.75075561783275,-2.30246135693649,6.44829426089627,0.00158322042781253,0.0258919208862504,0.209809223839366,0.407797587247045,207,1
"20",0.104466456781141,22771.4293060552,1,6771.35782002006,0,176.08597815046,1968,0,6771.35992351351,18317.0112203082,0,0,-9999,-9999,0,-9999,0,0,7.66858216928582,-2.21199007261048,5.45659209667533,0.00426807617964547,0.00773275914233616,0.297362094952596,0.804385661265344,225,1
"21",0.0595549291474745,25119.9429453662,1,6544.06418465078,0,665.847323308752,1958,0,6544.06418403054,12929.0335128305,0,0,-9999,-9999,0,-9999,0,0,7.57614469474573,-2.36236413360496,5.21378056114078,0.00544106447806877,0.0265067211640136,0.260512700935004,0.514691993566628,226,1
"22",0.0579451767038554,25223.5923735677,1,6139.70820221584,0,670.684007829042,1958,0,6139.70794521647,12048.9673993915,0,0,-9999,-9999,0,-9999,0,0,7.6218929529107,-2.33948459178817,5.28240836112254,0.00508018113707691,0.0265895514760961,0.243411321206189,0.477686414406929,261,1
"23",0.0413914011009037,26538.2907622041,1,7999.09475061577,0,1474.33723166938,1958,0,7999.09429116963,12852.2618227863,0,0,-9999,-9999,0,-9999,0,0,9.2896186516399,-1.94831189947759,7.34130675216232,0.000648202926690869,0.0555550937654633,0.301417086836729,0.484291243092811,267,1
"24",0.0696396568892524,24503.4803247647,1,6197.06514896825,0,478.297166351967,1958,0,6197.0653485994,13586.9898642999,0,0,-9999,-9999,0,-9999,0,0,7.59750613874324,-2.46803672500688,5.12946941373635,0.00591970055236486,0.019519560487437,0.252905516541512,0.55449224698779,276,1
"25",0.0576271346956491,25253.1150361699,1,7622.85383709241,0,790.540551099903,1958,0,7622.85388201876,14395.7771324696,0,0,-9999,-9999,0,-9999,0,0,8.62135241833309,-2.32750337086717,6.29384904746592,0.00184763460946001,0.0313046746893449,0.301857963704698,0.570059460460644,291,1
"26",0.0591521711708046,25148.7489693326,1,7060.78433583025,0,711.120381778594,1958,0,7060.7843544662,13719.1811686794,0,0,-9999,-9999,0,-9999,0,0,7.8931334988248,-2.35424802720292,5.53888547162187,0.00393090550351445,0.028276570840393,0.280760858644556,0.545521416807218,309,1
"27",0.0972455276474357,23094.8180273961,1,5679.47772925254,0,186.860779430024,1968,0,5679.476837278,15921.1003873211,0,0,-9999,-9999,0,-9999,0,0,8.06390046734558,-2.3374829567491,5.72641751059648,0.00325873071516587,0.00809102627300899,0.245919964839764,0.689379772052534,312,1
"28",0.0474652468808927,25981.1191249183,1,6226.95479495451,0,960.561732898702,1958,0,6226.95520222229,10939.5662912414,0,0,-9999,-9999,0,-9999,0,0,7.58726144327217,-2.12744647407682,5.45981496919535,0.00425434285647491,0.0369715302978398,0.239672324055128,0.421058316950996,320,1
"29",0.0628423665831797,24911.4194269749,1,6711.46052377298,0,611.65531332615,1958,0,6711.46049973811,13618.222249932,0,0,-9999,-9999,0,-9999,0,0,7.63667806382555,-2.40521905050569,5.23145901331986,0.00534572013324278,0.0245532100296071,0.269413010342988,0.546665848963455,328,1
"30",0.0643623062088154,24818.0385173777,1,6856.79239721503,0,592.387317598349,1958,0,6856.79037207064,14047.8808017794,0,0,-9999,-9999,0,-9999,0,0,7.72299288003044,-2.42189829115555,5.30109458887489,0.00498613315293724,0.0238692238785735,0.276282526005006,0.566035095478759,334,1
"31",0.0316165214432403,27612.0061457669,1,7820.61640673783,0,2117.33365767894,1957,0,7820.61640660947,11366.8440612878,0,0,-9999,-9999,0,-9999,0,0,8.95641037425227,-1.61701972310567,7.3393906511466,0.000649446139657542,0.076681630682729,0.283232459290483,0.411663100510734,343,1
"32",0.0567317548119463,25306.8342223865,1,6481.77295573987,0,723.795533119585,1958,0,6481.77294882171,12475.007559945,0,0,-9999,-9999,0,-9999,0,0,7.56487040577477,-2.31824844252617,5.2466219632486,0.00526527468299216,0.0286007932386625,0.256127372229274,0.492950143440287,363,1
"33",0.0583033715216443,25201.0821217057,1,6364.7612183122,0,679.625395692689,1958,0,6364.76122174856,12473.9517954729,0,0,-9999,-9999,0,-9999,0,0,7.56109551421706,-2.34422617647577,5.21686933774129,0.00542428417407328,0.0269681036873939,0.25255904452875,0.494976832154722,379,1
"34",0.0875579024492763,23553.9375949113,1,5186.11436104402,0,235.946507612323,1968,0,5186.11161175624,13842.9560237582,0,0,-9999,-9999,0,-9999,0,0,9.11584005985251,-2.45028430314741,6.6655557567051,0.00127404836849003,0.010017285078623,0.220180239115377,0.587713029635815,380,1
"35",0.0779018127010204,24048.0086737921,1,7119.37405518256,0,415.435346480527,1958,0,7119.37390045918,16123.7750359329,0,0,-9999,-9999,0,-9999,0,0,7.95195234635461,-2.49229238385877,5.45965996249584,0.00425500235923204,0.0172752493612195,0.296048375440666,0.670482752008689,391,1
"36",0.0982235314212739,23050.299373834,1,6757.86372181028,0,216.390301492824,1968,0,6757.86389846682,17748.0471626382,0,0,-9999,-9999,0,-9999,0,0,7.66093776452754,-2.3261806614999,5.33475710302764,0.00482108099604039,0.00938774364633473,0.293179007737233,0.769970353738017,392,1
"37",0.0827389488411136,23795.84149428,1,6859.03731605504,0,362.097400314798,1958,0,6859.0391478345,16278.5231272441,0,0,-9999,-9999,0,-9999,0,0,7.72456348714068,-2.48194530668064,5.24261818046004,0.00528639795742862,0.0152168352777875,0.288245286449873,0.684091089241667,394,1
"38",0.0405415218230337,26556.9836086339,1,5579.06546257436,0,1129.36940184741,1958,0,5579.06546374962,9145.85071090818,0,0,-9999,-9999,0,-9999,0,0,8.22482386157408,-1.94063920156334,6.28418466001074,0.00186557742972969,0.0425262679862574,0.210079034048724,0.344385900360114,444,1
"39",0.0499041278646328,25791.5619942886,1,6151.14108251873,0,874.639318804423,1958,0,6151.14108752084,11104.1239065361,0,0,-9999,-9999,0,-9999,0,0,7.61652981168353,-2.18534277302194,5.43118703866159,0.00437789598529625,0.0339118398101715,0.238494321859334,0.430533207294502,470,1
"40",0.0576377019272186,25242.7523197379,1,5910.12426419184,0,660.009570670499,1958,0,5910.1241773883,11617.239944276,0,0,-9999,-9999,0,-9999,0,0,7.78502735925384,-2.33544740073701,5.44957995851682,0.00429810969600882,0.0261464979060314,0.234131528231453,0.460220810992636,477,1
"41",0.0823338971748017,23815.8111538132,1,5719.17523711454,0,311.300370855628,1968,0,5719.17516689212,14264.4860849704,0,0,-9999,-9999,0,-9999,0,0,8.00710366842105,-2.48240548251384,5.52469818590721,0.00398707186502971,0.0130711638938145,0.240141943096337,0.598950251698079,488,1
"42",0.0818446912332438,23841.5758071602,1,6764.61392862257,0,367.313141852379,1958,0,6764.6135725866,16026.4093102637,0,0,-9999,-9999,0,-9999,0,0,7.66472801426781,-2.48515274780088,5.17957526646693,0.00563039732516663,0.0154064120938712,0.283731814847365,0.672204280450733,491,1
"43",0.0602256984543055,25077.7505439296,1,6816.66456942912,0,670.445832293215,1958,0,6816.66446935404,13461.9310379931,0,0,-9999,-9999,0,-9999,0,0,7.69615289413771,-2.37088531821756,5.32526757592015,0.00486704853499135,0.026734687830903,0.271821208900418,0.53680775771381,494,1
"44",0.025205351528246,28499.9153184531,1,7114.25097798929,0,2526.67085034262,1957,0,7114.25096210265,9670.00539586035,0,0,-9999,-9999,0,-9999,0,0,7.94663879965957,-1.36105445156643,6.58558434809314,0.00138012066104817,0.08865538097605,0.249623582477675,0.339299443096914,507,1
"45",0.0783225424913689,24025.2588574072,1,6676.68440390844,0,397.355987419518,1958,0,6676.67667462469,15469.3435561657,0,0,-9999,-9999,0,-9999,0,0,7.62057919563833,-2.4920819056022,5.12849729003613,0.00592545803160766,0.0165390928679634,0.277902382415589,0.64387833021813,515,1
"46",0.0783225424913689,24025.2588574072,1,6676.68440390844,0,397.355987419518,1958,0,6676.67667462469,15469.3435561657,0,0,-9999,-9999,0,-9999,0,0,7.62057919563833,-2.4920819056022,5.12849729003613,0.00592545803160766,0.0165390928679634,0.277902382415589,0.64387833021813,515,1
"47",0.0450961496466771,26177.6671375582,1,6470.498746261,0,1076.68821469133,1958,0,6470.49850121412,11044.204883673,0,0,-9999,-9999,0,-9999,0,0,7.56350652917999,-2.06526743408726,5.49823909509273,0.0040939741941677,0.0411300292357434,0.247176284548695,0.421894159843886,539,1
"48",0.0843719395985827,23712.9353714413,1,6616.93329748232,0,337.631500353927,1968,0,6616.93273415651,16079.8104213441,0,0,-9999,-9999,0,-9999,0,0,7.59719019108283,-2.47394181182665,5.12324837925617,0.00595664200148783,0.0142382836652334,0.279043173293747,0.678102907525732,542,1
"49",0.0669649285767227,24658.3442574575,1,5694.63425711729,0,490.275201813667,1958,0,5694.63433818853,12353.6760943744,0,0,-9999,-9999,0,-9999,0,0,8.04176694736643,-2.4494267827762,5.59234016459022,0.00372629750396037,0.0198827300282091,0.230941472741677,0.500993739295299,546,1
"50",0.0445269857784733,26233.613727979,1,6915.12393823359,0,1159.44958100217,1958,0,6915.12397727681,11658.8148873205,0,0,-9999,-9999,0,-9999,0,0,7.76598160737672,-2.04694209109374,5.71903951628298,0.00328286252456041,0.0441970973966724,0.263597842408635,0.444422755027685,551,1
"51",0.0936874145716429,23260.0196034029,1,6122.42849182803,0,227.442084053607,1968,0,6122.42754163018,16305.2969616434,0,0,-9999,-9999,0,-9999,0,0,7.63047914506995,-2.38876878433163,5.24171036073832,0.00529119923276774,0.00977824128834065,0.263216783391467,0.701000998264763,562,1
"52",0.0834449857641011,23759.4257257335,1,6016.52463828214,0,315.785664672303,1968,0,6016.52462449025,14945.3922165256,0,0,-9999,-9999,0,-9999,0,0,7.6960023830334,-2.47786234996606,5.21814003306734,0.00541739593887709,0.0132909636923707,0.253226853794443,0.629030027452997,565,1
"53",0.0267768578440882,28093.4617352375,1,5385.4101554025,0,1853.50109062426,1958,0,5385.41015539122,7519.42898598275,0,0,-9999,-9999,0,-9999,0,0,8.60921696290711,-1.44048339818682,7.16873356472029,0.000770297645878258,0.0659762441557503,0.191696210532728,0.267657615741643,567,1
"54",0.0229429085548036,28799.5986429112,1,6342.51111303456,0,2501.0587211842,1958,0,6342.51109334821,8425.09473637,0,0,-9999,-9999,0,-9999,0,0,7.56302980454516,-1.2655323793166,6.29749742522857,0.00184090602211508,0.0868435269600475,0.220229148745772,0.292542088548994,601,1
"55",0.102253292336594,22869.0422814214,1,6814.28405304905,0,190.797777313907,1968,0,6814.33591060887,18186.2587189369,0,0,-9999,-9999,0,-9999,0,0,7.69466469679026,-2.25604123475709,5.43862346203316,0.00434546084745428,0.00834305936234635,0.297972071884478,0.795234819855627,604,1
"56",0.0780247759819031,24041.6237639482,1,7280.3527751239,0,419.198756372167,1958,0,7280.35279947567,16382.3441487039,0,0,-9999,-9999,0,-9999,0,0,8.13504853821886,-2.49227853282465,5.64277000539421,0.00354304055944952,0.0174363745347675,0.302822840543449,0.68141587729487,627,1
"57",0.0364974087686278,26965.86132187,1,6107.16794803739,0,1412.72129595015,1958,0,6107.16752029324,9515.06435964054,0,0,-9999,-9999,0,-9999,0,0,7.63854542111145,-1.80718236197616,5.83136305913529,0.00293407493568678,0.0523892516944895,0.226477747081647,0.352855940556349,644,1
"58",0.0117965642688796,31852.0694579388,1,7321.54458458535,0,4578.25473599458,1958,0,7321.54457918424,8481.94810965657,0,0,-9999,-9999,0,-9999,0,0,8.18677424874771,-0.696272714544139,7.49050153420357,0.000558362852175014,0.143734922531179,0.229860875722768,0.266291900463708,661,1
"59",0.0342638945877552,27263.3466689581,1,7383.78448202275,0,1812.83643164437,1957,0,7383.78489114551,11090.8164142097,0,0,-9999,-9999,0,-9999,0,0,8.26855794085284,-1.71919465582121,6.54936328503163,0.00143102646426604,0.0664935399771907,0.270831933467385,0.406803190704304,678,1
"60",0.0739774481537752,24260.6851478903,1,7173.83925023023,0,462.594168436102,1958,0,7173.84646512577,15742.7257977244,0,0,-9999,-9999,0,-9999,0,0,8.0104400135725,-2.48675602186034,5.52368399171216,0.00399111758139474,0.0190676465077627,0.295698428193385,0.64889864823514,685,1
"61",0.0264174140430987,28210.4540296343,1,6107.4093185598,0,2098.45063062185,1958,0,6107.40931855982,8463.39957581858,0,0,-9999,-9999,0,-9999,0,0,7.63841405163231,-1.42078674463178,6.21762730700054,0.00199397068929669,0.074385567436011,0.216494541780297,0.300009335791902,687,1
"62",0.087025155547075,23580.3469978727,1,5700.86139230989,0,264.620118297235,1968,0,5700.86168483354,14789.6048193956,0,0,-9999,-9999,0,-9999,0,0,8.03283427148758,-2.45527922969131,5.57755504179627,0.00378180056886174,0.0112220620977761,0.241763265203342,0.627200474222446,695,1
"63",0.0870115811256692,23581.1631674922,1,6046.65453790221,0,281.252246149224,1968,0,6046.62233905141,15419.1439701292,0,0,-9999,-9999,0,-9999,0,0,7.67508983982189,-2.45597423582319,5.2191156039987,0.00541211346200988,0.0119269878314121,0.256417475936343,0.653875462402349,703,1
"64",0.0409187948610634,26544.1681504859,1,6448.97008745465,0,1251.30279903325,1958,0,6448.97008743161,10521.8975213045,0,0,-9999,-9999,0,-9999,0,0,7.56148694399054,-1.94668872998926,5.61479821400128,0.00364354484029359,0.0471404035696008,0.242952427473737,0.396392061022711,717,1
"65",0.0574135497328825,25261.9398814272,1,6658.59634766821,0,721.580133323114,1958,0,6658.59544227981,12850.8632146912,0,0,-9999,-9999,0,-9999,0,0,7.61292752809122,-2.32879517682663,5.28413235126459,0.00507143050005009,0.0285639240972791,0.263582111014969,0.508704528433277,718,1
"66",0.063287238816265,24886.8440707131,1,7601.64756863378,0,656.643530131234,1958,0,7601.64758377501,15082.3067913023,0,0,-9999,-9999,0,-9999,0,0,8.58767569020009,-2.4072142742007,6.18046141599939,0.00206947274647058,0.0263851667276677,0.305448435413337,0.606035331295829,724,1
"67",0.0288832092611119,27887.0760654835,1,6453.87084933463,0,1995.14427785039,1958,0,6453.8708493655,9188.80835308756,0,0,-9999,-9999,0,-9999,0,0,7.56187892170763,-1.5210490082236,6.04082991348403,0.00237958324569156,0.0715436883079982,0.231428739040649,0.329500602053464,781,1
"68",0.0570787438019179,25275.5511629671,1,5129.48658817913,0,612.183510473406,1958,0,5129.48654165157,10168.609139524,0,0,-9999,-9999,0,-9999,0,0,9.28203116822086,-2.32899595866918,6.95303520955168,0.000955729906366548,0.0242203822391955,0.202942618682323,0.402310085107963,791,1
"69",0.100459800068289,22949.1576129108,1,6945.99166081753,0,206.645160239597,1968,0,6945.98748053269,18202.4171434305,0,0,-9999,-9999,0,-9999,0,0,7.79059274862385,-2.28951060698459,5.50108214163925,0.00408235136492455,0.00900447692787392,0.302668516103833,0.793162757886598,806,1
"70",0.0842551936167292,23718.7271998365,1,6455.14015690424,0,330.376816494059,1968,0,6455.17016165823,15800.6694661474,0,0,-9999,-9999,0,-9999,0,0,7.56198955963394,-2.47433341690147,5.08765614273247,0.00617247033511323,0.0139289437291701,0.272154998338306,0.666168522999679,829,1
"71",0.0842551936167292,23718.7271998365,1,6455.14015690424,0,330.376816494059,1968,0,6455.17016165823,15800.6694661474,0,0,-9999,-9999,0,-9999,0,0,7.56198955963394,-2.47433341690147,5.08765614273247,0.00617247033511323,0.0139289437291701,0.272154998338306,0.666168522999679,829,1
"72",0.0793246625224128,23972.8088445228,1,7145.49431565683,0,401.533275790084,1958,0,7145.47817002982,16328.8198557431,0,0,-9999,-9999,0,-9999,0,0,7.97952921834596,-2.49126842043559,5.48826079791037,0.00413502957609068,0.0167495297857775,0.298065955323478,0.681139200735495,836,1
"73",0.10154839291703,22900.3330554987,1,6157.2770732455,0,175.84326150632,1968,0,6157.27314718587,17180.4088569071,0,0,-9999,-9999,0,-9999,0,0,7.61375699485776,-2.26618416358052,5.34757283127724,0.00475968956036071,0.00767863336660499,0.268872646186576,0.75022528341708,839,1
"74",0.102286514741834,22867.5125226949,1,6347.69440686796,0,177.052518148119,1968,0,6347.68933309401,17541.1341271359,0,0,-9999,-9999,0,-9999,0,0,7.56250237955225,-2.25314063669962,5.30936174285263,0.00494508194454508,0.0077425350908807,0.277585475324185,0.767076616213817,841,1
"75",0.0625007016225718,24929.8156778642,1,5901.38187771663,0,568.832796954185,1958,0,5901.38188860782,12187.081500792,0,0,-9999,-9999,0,-9999,0,0,7.7934134565425,-2.40360632921359,5.38980712732891,0.00456285330057565,0.0228173687404864,0.236719836394451,0.488855660156896,844,1
"76",0.037853413913399,26855.3371956127,1,6931.94095254876,0,1492.5993248806,1958,0,6931.94112170906,10878.2100880899,0,0,-9999,-9999,0,-9999,0,0,7.77923355113516,-1.84647376376605,5.93275978736911,0.00265115525852183,0.0555792434855162,0.258121544749828,0.405066970816774,850,1
"77",0.0494191011190414,25836.3136826026,1,6835.370315006,0,963.769538034273,1958,0,6835.37031604212,12138.607030406,0,0,-9999,-9999,0,-9999,0,0,7.70838488045161,-2.17037795345702,5.53800692699459,0.00393436049688565,0.0373029043490538,0.264564457608551,0.46982735925597,854,1
"78",0.0287649050056934,27993.7436318553,1,7652.46150502935,0,2330.82265553298,1957,0,7652.4615062003,10793.6230640649,0,0,-9999,-9999,0,-9999,0,0,8.66911772479454,-1.50633562674101,7.16278209805352,0.000774895715698885,0.083262270533929,0.273363277410751,0.385572691027375,872,1
"79",0.0902417753613554,23423.4948673463,1,5019.74545500707,0,208.471281766563,1968,0,5019.74511716764,13816.2381841319,0,0,-9999,-9999,0,-9999,0,0,9.6340641504162,-2.42549041805858,7.20857373235762,0.000740212143565147,0.00890009295996146,0.214303849429636,0.589845292616538,898,1
"80",0.102059883017093,22877.561464515,1,6184.77093416732,0,173.673271560445,1968,0,6184.97329988399,17273.5234467878,0,0,-9999,-9999,0,-9999,0,0,7.60212678343864,-2.25671590035085,5.34541088308778,0.00476999089405057,0.0075914241047861,0.270351073451486,0.755042161009181,905,1
"81",0.0552065244256519,25405.1688834394,1,5598.50734216161,0,686.954579420463,1958,0,5598.50734453611,10790.8415443256,0,0,-9999,-9999,0,-9999,0,0,8.19169371060066,-2.2952499404475,5.89644377015316,0.00274920425731452,0.0270399532698348,0.220368830068496,0.424749844956144,931,1
"82",0.0374961253223009,26900.7636032409,1,7189.16307529435,0,1561.41894667691,1958,0,7189.16288143152,11206.838667513,0,0,-9999,-9999,0,-9999,0,0,8.02753298651919,-1.83257670881458,6.19495627770461,0.00203969237777596,0.0580436663325348,0.267247539418004,0.416599276987172,947,1
"83",0.0516492106872611,25650.1150324857,1,4903.31933950074,0,703.322326944377,1958,0,4903.31954178145,9184.67305234025,0,0,-9999,-9999,0,-9999,0,0,10.053060278475,-2.22863107258912,7.82442920588584,0.000399846751352116,0.0274198507902839,0.191161697932794,0.358075316259125,973,1
"84",0.0769070242238231,24100.9227643112,1,6880.90351584833,0,418.367286017737,1958,0,6880.90352179444,15631.8105194189,0,0,-9999,-9999,0,-9999,0,0,7.74019810594777,-2.49210509581381,5.24809301013396,0.00525753491124848,0.01735897376665,0.285503737308503,0.648598008976097,979,1
"85",0.0186189395734109,29386.4479817981,1,4898.12069525942,0,2372.61460654348,1958,0,4898.12069527777,6198.80862161274,0,0,-9999,-9999,0,-9999,0,0,10.0729113040492,-1.06666871738039,9.00624258666884,0.000122641807326114,0.0807383936981112,0.166679576188032,0.210941064583657,985,1
"86",0.0500553447413258,25776.2556433873,1,5792.62416495476,0,832.544043408993,1958,0,5792.62494193228,10531.2431018601,0,0,-9999,-9999,0,-9999,0,0,7.91185355421969,-2.19052007339494,5.72133348082475,0.00327534038539247,0.0322988743953808,0.224727168370489,0.408563728089878,990,1
"87",0.0888305346644483,23492.2943253171,1,6573.92043294385,0,288.355324142021,1968,0,6573.89460647653,16511.3677962751,0,0,-9999,-9999,0,-9999,0,0,7.58375045393914,-2.44217438863231,5.14157606530683,0.00584846488317718,0.0122744641348745,0.279831953211653,0.702841858169688,1006,1
"88",0.0167851218585856,30433.7562721003,1,7906.71561437193,0,3970.87356321185,1957,0,7906.71561437154,9710.83125184035,0,0,-9999,-9999,0,-9999,0,0,9.11364392342221,-0.957322268021199,8.15632165540102,0.00028691583145712,0.130475959908113,0.259800845603141,0.319080929906198,1009,1
"89",0.043392535647843,26311.3801489601,1,5886.83622435201,0,1062.67395819563,1958,0,5886.83624125497,9934.56553840823,0,0,-9999,-9999,0,-9999,0,0,7.80773477172456,-2.02223485520355,5.78549991652101,0.00307177436121076,0.0403883776593767,0.223737265317405,0.377576755083328,1022,1
"90",0.0310832866411656,27576.9519407637,1,6094.80425459333,0,1739.07877195477,1958,0,6094.80411146527,8922.38998207431,0,0,-9999,-9999,0,-9999,0,0,7.64541584547785,-1.61070809607044,6.03470774940741,0.00239419613035246,0.0630627625449822,0.221010796427289,0.323545183718633,1029,1
"91",0.0446896913163364,26239.9889486919,1,8033.38544163853,0,1305.79009905463,1958,0,8033.38544163129,13328.34702672,0,0,-9999,-9999,0,-9999,0,0,9.35680175181323,-2.04235276056926,7.31444899124397,0.000665848100180946,0.0497633631480521,0.306150488757419,0.507940268297426,1035,1
"92",0.0707385022495873,24439.8108642527,1,5729.00703491177,0,444.569502565687,1958,0,5729.00703980377,12875.0006904852,0,0,-9999,-9999,0,-9999,0,0,7.99361960035032,-2.4749994105151,5.51862018983522,0.00401137906687303,0.0181903822838475,0.234412904077887,0.526804432407334,1043,1
"93",0.0909663060316816,23389.0834088813,1,6182.95220367145,0,251.802457349155,1968,0,6182.95006260407,16106.9366115275,0,0,-9999,-9999,0,-9999,0,0,7.6029268814051,-2.42049937904111,5.18242750236399,0.00561436098438613,0.0107658112525068,0.26435196089199,0.688651894986676,1050,1
"94",0.0770316465715878,24093.1744316572,1,5836.56081440859,0,380.864232470821,1968,0,5836.58111386604,13842.1886008907,0,0,-9999,-9999,0,-9999,0,0,7.860799133794,-2.49226847724053,5.36853065655347,0.00466097485415025,0.0158079722350901,0.242250398776721,0.574527389080899,1052,1
