"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2018","draw","save"
"1",0.0326601912393235,27961.3135334041,1,-999,16787.5278556021,0,-999,2931.83855991959,1926,0,16787.5278556018,20546.1707105785,0,-9999,0,-9999,0,0,19.2176881532925,0,19.2176881532925,4.50675635791963e-09,0.104853391684087,0.600384092669557,0.734807064268742,41,1
"2",0.0854098988217302,23664.9078001592,1,-999,16225.8244277909,0,-999,517.600048942344,1958,0,16225.8246078729,22159.873409093,0,-9999,0,-9999,0,0,17.6903412699793,0,17.6903412699793,2.07578516311488e-08,0.0218720500968469,0.685649179151406,0.936402271085286,68,1
"3",0.0995788577818312,22989.8253559175,1,-999,15740.7562738517,0,-999,340.093590890748,1958,0,15740.7600919982,21966.0966377467,0,-9999,0,-9999,0,0,17.2815488724751,0,17.2815488724751,3.12405510628348e-08,0.0147932220286836,0.684683761112026,0.955470356893889,88,1
"4",0.0757202819101512,24174.5537065437,1,-999,16400.8192488691,0,-999,717.959710156077,1958,0,16400.8192487518,22159.1157595766,0,-9999,0,-9999,0,0,17.9267061296699,0,17.9267061296699,1.6388169577213e-08,0.0296989850928142,0.678433175968511,0.916629776440443,121,1
"5",0.107400116327219,22644.4849476084,1,-999,14895.7190831425,0,-999,274.227543023552,1958,0,14895.5921384926,21684.3099313563,0,-9999,0,-9999,0,0,17.1415735002229,0,17.1415735002229,3.59343023576082e-08,0.0121101249888448,0.657802205391552,0.957597842544283,180,1
"6",0.115513985176105,22303.1270544484,1,-999,14477.5031511672,0,-999,213.841947932165,1968,0,14477.6143204241,21505.4436020044,0,-9999,0,-9999,0,0,17.2140280128915,0,17.2140280128915,3.34227840316205e-08,0.00958798052892378,0.649129347874855,0.964234456876981,214,1
"7",0.105873333307449,22710.4809818587,1,-999,14171.9798942795,0,-999,275.383286249588,1958,0,14172.000886291,21488.5029297833,0,-9999,0,-9999,0,0,17.7209636621645,0,17.7209636621645,2.01318306074026e-08,0.012125823599666,0.624029094655094,0.946193211273179,231,1
"8",0.115914041630458,22286.7517655966,1,-999,15592.3363630427,0,-999,236.016132322758,1968,0,15592.3460571657,21711.5508785884,0,-9999,0,-9999,0,0,17.0916943476793,0,17.0916943476793,3.77721284955106e-08,0.01058997447475,0.699623983842954,0.974190905293961,245,1
"9",0.0566185960634612,25360.3901680423,1,-999,14998.9162721904,0,-999,1202.56156203271,1926,0,14998.9163430553,20639.473416252,0,-9999,0,-9999,0,0,18.8593178290136,0,18.8593178290136,6.44914786375189e-09,0.0474188904060359,0.591430819623434,0.813846840663384,258,1
"10",0.075624418831896,24180.926760601,1,-999,17026.68493276,0,-999,752.602900744823,1958,0,17026.6849321702,22424.5441838726,0,-9999,0,-9999,0,0,18.5330728889156,0,18.5330728889156,8.93693731280865e-09,0.0311238236729235,0.704136987830942,0.927364960238409,343,1
"11",0.071505928421393,24411.7277983225,1,-999,16132.8293617116,0,-999,816.776455480419,1958,0,16132.8294472593,21959.1231362017,0,-9999,0,-9999,0,0,17.8479811094592,0,17.8479811094592,1.77304717554979e-08,0.0334583632190322,0.660863892164483,0.899531705318732,372,1
"12",0.0939965527355671,23246.7495026981,1,-999,13674.1643541027,0,-999,354.389865301926,1958,0,13674.1635876241,21204.0159634363,0,-9999,0,-9999,0,0,19.0247737916108,0,19.0247737916108,5.4656991477771e-09,0.0152447061582005,0.588218304930632,0.912128207901725,400,1
"13",0.0928137564840727,23303.5996697457,1,-999,16786.6993977223,0,-999,430.286540897917,1958,0,16786.7009758967,22303.0914117874,0,-9999,0,-9999,0,0,18.1643686304489,0,18.1643686304489,1.29215596433378e-08,0.0184643809109261,0.720347981161481,0.957066364332665,448,1
"14",0.108083989311941,22615.1488970032,1,-999,15570.2398120193,0,-999,277.597590230756,1958,0,15570.2475232341,21833.6548296972,0,-9999,0,-9999,0,0,17.1397667119071,0,17.1397667119071,3.59992867240604e-08,0.0122748513173637,0.688487508711356,0.965443779704252,504,1
"15",0.105911939877085,22709.0783806864,1,-999,16644.6744614514,0,-999,305.228360871835,1958,0,16644.5614622448,22079.7945471924,0,-9999,0,-9999,0,0,17.9631030468372,0,17.9631030468372,1.58024152157835e-08,0.0134408079339506,0.732947466348995,0.972289327512773,556,1
"16",0.0638486457653344,24875.034623579,1,-999,15755.0898615737,0,-999,1021.76267005973,1926,0,15755.0905618561,21517.680693196,0,-9999,0,-9999,0,0,17.9992311771748,0,17.9992311771748,1.5241693403054e-08,0.0410758290600005,0.633369593259655,0.865031185637001,568,1
"17",0.0749095496898517,24214.1318812848,1,-999,12840.144979069,0,-999,585.497734514455,1958,0,12840.141289451,20008.8627186681,0,-9999,0,-9999,0,0,23.1832743553189,0,23.1832743553189,8.54342232036835e-11,0.0241800010582658,0.530274690515548,0.826329963707392,620,1
"18",0.0323817677483894,27976.3059983913,1,-999,16344.8469915893,0,-999,2918.87721791178,1926,0,16344.846991586,20108.2544491575,0,-9999,0,-9999,0,0,19.240381166986,0,19.240381166986,4.40563617450469e-09,0.104333903771271,0.584238926773458,0.718760169777729,689,1
"19",0.0864952221000567,23609.3601777838,1,-999,14100.5189758725,0,-999,443.217468311497,1958,0,14100.5147331312,21260.5545292446,0,-9999,0,-9999,0,0,18.565966652498,0,18.565966652498,8.6477501119665e-09,0.0187729555131511,0.597242560872092,0.900513794916417,716,1
"20",0.0704566061594523,24477.4180559922,1,-999,17805.1383472048,0,-999,905.656013404425,1926,0,17805.1383525862,22715.0977996683,0,-9999,0,-9999,0,0,19.7010412131161,0,19.7010412131161,2.77937094641657e-09,0.0369996545931737,0.727410804189266,0.928002199729868,755,1
"21",0.117806246206164,22209.5067647743,1,-999,14740.0581004331,0,-999,202.603033901299,1968,0,14740.0618857913,21528.6631829929,0,-9999,0,-9999,0,0,17.0423870032028,0,17.0423870032028,3.96812519764017e-08,0.00912235629755813,0.663682541080561,0.969344497876861,787,1
"22",0.105736265799031,22716.5344556223,1,-999,15081.3245403115,0,-999,286.251054294095,1958,0,15081.4942927765,21745.126249894,0,-9999,0,-9999,0,0,17.122097862373,0,17.122097862373,3.66410052236685e-08,0.0126010001593024,0.663899430709328,0.957237834510986,809,1
"23",0.11679279511841,22250.7203772459,1,-999,13753.4681836842,0,-999,190.195707955344,1968,0,13753.4679573596,21324.10414569,0,-9999,0,-9999,0,0,17.9870788038582,0,17.9870788038582,1.54280461720966e-08,0.00854784495650945,0.61811337899083,0.958355674969362,815,1
"24",0.0646328463284299,24823.4027689991,1,-999,15300.5539226579,0,-999,986.935484111858,1957,0,15300.5539248844,21256.464111532,0,-9999,0,-9999,0,0,18.1529526690043,0,18.1529526690043,1.30699168790639e-08,0.0397582673614917,0.616376169990385,0.856307425268801,834,1
"25",0.0675730485063978,24641.8196763601,1,-999,15265.196518274,0,-999,885.66487648969,1958,0,15265.1963677954,21350.6227688652,0,-9999,0,-9999,0,0,18.0531593768614,0,18.0531593768614,1.44415065549838e-08,0.0359415371154325,0.619483324214079,0.866438560515391,869,1
"26",0.0991022786376998,23011.3003340947,1,-999,15086.0585984774,0,-999,333.602716124146,1958,0,15086.0585314694,21781.1790654719,0,-9999,0,-9999,0,0,17.2314496857162,0,17.2314496857162,3.28455460489138e-08,0.0144973431001578,0.655593482873159,0.946542731146742,883,1
"27",0.0674364661616273,24654.5945029151,1,-999,16657.2321358835,0,-999,953.891804845164,1926,0,16657.2359782725,22141.9656439357,0,-9999,0,-9999,0,0,18.2349556117871,0,18.2349556117871,1.20409124893308e-08,0.0386902248476396,0.675624008997713,0.89808679032696,908,1
"28",0.0897011416135356,23452.8027634106,1,-999,16180.9555625077,0,-999,454.077357730767,1958,0,16180.9561227038,22145.0846047718,0,-9999,0,-9999,0,0,17.6166158806789,0,17.6166158806789,2.23460585944711e-08,0.0193613259068203,0.689936989021551,0.944240431651992,969,1
"29",0.086648054885678,23602.3678955068,1,-999,15239.1100046225,0,-999,470.272062935325,1958,0,15239.0733236439,21786.9711540999,0,-9999,0,-9999,0,0,17.4563332353115,0,17.4563332353115,2.62307556383267e-08,0.0199247831835064,0.645658664042137,0.923084126582382,1031,1
"30",0.0614887196407653,25025.7506945371,1,-999,15181.1559542548,0,-999,1071.12594158447,1926,0,15181.155909228,21033.5205356329,0,-9999,0,-9999,0,0,18.391748252855,0,18.391748252855,1.02935510149617e-08,0.0428009514942658,0.60662139947482,0.840475108713694,1083,1
"31",0.107562979381531,22637.4850504228,1,-999,15025.1269427827,0,-999,274.673483434177,1958,0,15025.3896453956,21715.1431232554,0,-9999,0,-9999,0,0,17.1050259342566,0,17.1050259342566,3.72719078702639e-08,0.0121335688492944,0.663739351430957,0.959255989562755,1155,1
"32",0.0996767453378998,22985.0697604118,1,-999,13880.9596027713,0,-999,311.898019286543,1958,0,13880.9587792033,21365.1123077615,0,-9999,0,-9999,0,0,18.3604011036352,0,18.3604011036352,1.06213352037502e-08,0.013569592023764,0.60391197085297,0.929521316683564,1197,1
"33",0.0949790874780156,23201.4431294813,1,-999,16271.3260796154,0,-999,393.646532128982,1958,0,16271.3273522798,22145.3503817497,0,-9999,0,-9999,0,0,17.6410986356719,0,17.6410986356719,2.18056083675452e-08,0.0169664675568732,0.701306692927408,0.954481592294162,1246,1
"34",0.111274309766013,22479.5571394232,1,-999,15575.1644280972,0,-999,259.928731438649,1958,0,15575.3413142074,21788.1245105549,0,-9999,0,-9999,0,0,17.1159815266837,0,17.1159815266837,3.68658006730341e-08,0.0115628937806254,0.692866910927367,0.969241714835402,1257,1
