"","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",23206.9012004368,23206.9012004368,23206.9012004368,23206.9012004368,23026.9012004368,22779.6542512471,22634.3789616876,21498.5108740288,19992.8032683013,17174.1716410261,11547.3279599793,6608.66269135069,4324.56431241977,3728.00306322765,2921.77109591825,1499.24181423026,1192.33475619525,1182.19208168025,1163.12720777293,1160.28724461511,1166.22496029712,1265.78434261788,1019.93324390935,981.629554846242,806.689086421665,627.004573337769,677.068480073053,738.870907838623,787.545428535871,808.844091595062,776.150700846047,829.29069344901,882.484569772259,831.747563498483,851.126731777675,881.330479248985,857.399318119272,694.148975179019,757.20992616593,824.24210901522,863.636026097968,929.753289794445,1015.16159522126,1104.72201768058,1146.84960208774,1015.02210405689,1078.58959400585,1143.23833585255,1201.08685085054,1229.50060127606,645.678926458107,658.959255787294,684.423177316557,606.236681276146,616.456628572951,575.537498162104,459.567121352263,438.323816153154,459.856212315349,484.249942444473,498.769820459072,528.458601827778,549.758640635418,584.854764098643,635.057271138357,637.804370374412,692.536087871869,563.217946540749,610.187414254574,661.296727576049,716.92614300118,777.491854591301,841.449427929723,913.105852315262,991.179886023583,1076.26723771391,1169.01996265998,1270.15170868819,1380.44338850962,1500.74928800958,1632.00360929539,1775.22743127095,1931.53604717791,2102.14660516308,2288.38593076769,2491.69834426186,2713.65319424552,2955.95170300002,3220.43254704923,3509.07536329355,3824.00105812759,4167.46738145957,4541.85768373212,4949.66007564685,5393.43333664511,5875.75486628245,6399.14477912766,6965.95902244671,7578.24339626228,8237.5400469273,8944.63918116006,9699.27261608822,10499.7539639961,11342.5845213081,12222.0654366156,13129.9844410601,14055.4738490255,14985.1536700924,15903.6615342478,16794.6122843379,17641.9213763029,18431.2937074741,19151.5796859158,19795.6946774877,20360.9090514931,20848.5012332182,21262.9391282817,21610.8429147312
"median",23019.2512372377,23019.2512372377,23019.2512372377,23019.2512372377,22839.2512372377,22593.2474439371,22450.8370565841,21318.6691038067,19823.1082049496,17021.2309346938,11418.6897686436,6504.86512966646,4235.99692687083,3648.72843795126,2850.27354258825,1433.33249528578,1127.93714615915,1118.434443529,1099.95625918169,1097.64051228346,1104.09633175163,1204.20430253175,959.229022740909,921.074605996143,746.151834748869,565.945761071053,614.924891955312,675.746771216651,723.581572137739,744.144711892961,710.740265388401,763.034138532781,815.496569903224,764.143379049203,782.715435410678,812.205263073045,787.702544157466,623.773236729153,685.63450629189,751.562526355271,790.025520363093,854.881891579231,939.069530267378,1028.2461331416,1069.44928318912,936.525322369632,999.151530366864,1062.87421874332,1119.87617844586,1147.0794765395,561.986368166298,572.573608164512,594.928814177474,514.573951879542,521.559981786899,476.838521104604,356.916015237893,331.674143857203,348.762368641768,368.635678014168,378.495916470495,403.221394755451,419.32592486682,448.811187891626,493.414142016552,490.529336816183,539.249174406379,402.777174987743,442.392825473142,486.328338996496,534.076936232905,585.941521083042,641.598883601361,705.462014690101,774.681328782548,851.727649066793,935.304669948738,1028.22903981583,1130.13838519065,1241.15885352044,1365.56936096984,1502.58145694221,1652.97721513308,1815.50407956991,1993.86539311542,2192.53298437796,2412.51348278515,2653.2121579186,2910.92045991386,3199.88404368108,3514.67904006416,3862.59159701144,4243.84341273602,4654.67607180991,5099.41848122175,5596.54708969215,6124.27382520355,6702.94873730479,7340.55449891835,8019.15551107127,8751.89331425355,9528.2293096335,10363.7761690388,11232.3494433633,12143.9394334207,13075.7063336094,14026.8905326237,14983.7601384849,15907.0069521554,16809.3786249014,17657.4992039404,18457.1026440821,19183.3794788475,19841.5835060688,20411.4133239896,20897.2029837616,21304.6805968994,21640.1180611617
"2.5%PI",22224.8567406784,22224.8567406784,22224.8567406784,22224.8567406784,22044.8567406784,21806.6835949686,21680.3352589806,20565.8828984942,19125.594339362,16411.9175801883,10937.4207896778,6153.8740503167,3961.93742840303,3420.63561017443,2662.72965990714,1276.44815275717,979.177339860106,973.094652929414,958.299065552022,959.769327027375,970.411919257885,1075.30190477127,837.48230802818,802.8077312429,631.024252653939,451.109612364532,497.077979150341,555.442484471989,601.657617086659,621.296717568275,587.240551150396,638.187676888658,690.113646050662,639.160299065126,657.245430774845,686.454003019607,662.091835625129,497.704047962636,556.04589947364,619.31538506586,656.105930685162,720.250120064129,804.931640045905,895.332900004623,940.568322428498,813.106304686521,878.786436587126,947.120410478205,1010.09299697496,1045.36709014692,469.569226262601,479.514669737542,501.63274270213,420.317978182647,425.200195827585,378.70982849679,255.695453759993,224.655594091292,235.113377496535,247.338676646485,249.441739990745,265.288867214036,272.154518386792,291.823717547289,325.680934607524,311.375288752018,347.297995656345,198.36458920668,221.248766840526,247.0672890402,276.189981856408,308.498646693003,341.386020729565,380.784847439538,425.690548113659,475.878711678521,530.621176018437,590.365403603845,659.794070947099,737.379968492289,824.030523234797,919.578769092958,1026.30374844547,1145.35541472074,1277.87557234908,1425.0497080472,1588.56058325244,1771.75999195396,1974.15594806627,2200.52938316859,2450.04316311111,2733.29032585824,3040.46175041564,3389.4781910453,3755.58163409483,4176.22479790053,4641.25531026216,5160.3453804837,5740.21820483064,6363.16264908353,7046.20768306633,7790.82561114306,8601.45751301485,9452.65087998522,10352.4682462496,11257.882150718,12227.6240347111,13222.8819957803,14207.2678207281,15165.1171570006,16073.7386354938,16915.8045962999,17695.5752539757,18399.9630288043,19075.0791778324,19691.7026385583,20242.61336233,20748.7522212643
"97.5%PI",25257.0994075814,25257.0994075814,25257.0994075814,25257.0994075814,25077.0994075814,24813.8126927496,24633.5981448769,23455.6613922315,21827.5085745721,18809.7592554352,12894.0268440193,7662.82151861304,5203.2234611625,4499.27444583366,3601.15813170082,2111.13845427242,1786.69359864483,1770.21964778936,1744.78601455371,1735.02974973028,1733.05354204038,1825.21293310362,1567.90453628089,1525.81333045896,1347.24768010672,1170.45497586959,1230.54805248085,1301.79341954275,1358.40534489968,1386.76760164964,1360.53114080195,1422.6189696113,1482.7196639679,1436.10628944795,1461.77627249952,1497.94663149487,1479.50819154658,1323.4505107659,1400.3481127132,1479.70353371045,1529.65717821559,1605.50421478414,1698.72532808914,1793.32787042698,1838.1115527633,1707.45412124363,1777.21496303871,1845.10735195322,1904.70450734083,1929.76112922983,1345.33195179672,1377.86940713953,1425.78845432669,1367.68921506308,1404.0322819346,1390.2593848851,1305.20719844559,1323.17716953409,1384.80506887202,1448.36241735847,1508.43921311739,1583.48754823791,1649.48840503865,1735.0811287159,1835.0288352444,1890.44657460018,1999.94330670893,1931.31336410448,2044.08644560733,2163.2238782025,2287.57490928601,2415.86360529483,2549.2194894025,2696.1390359346,2854.54268784158,3023.31548088142,3208.05745605776,3394.67430601637,3584.55096161592,3788.11645647442,4007.25336887753,4231.77436979708,4473.47455743266,4734.51892343918,5013.43590935344,5283.23252431996,5580.42450760689,5911.77956519117,6230.77947502376,6588.91751221668,6963.07647851644,7363.3215400879,7773.90110940429,8184.10302718288,8635.41876668556,9109.36086954325,9611.20804143412,10143.8185942115,10697.3666275884,11280.1580639723,11843.0132797661,12463.5996742074,13150.6760030965,13836.5709313509,14553.0568940904,15333.5479990722,16137.7465202013,16919.0435538727,17704.3295692568,18472.9087628149,19197.0266813719,19856.3906648416,20422.3371678786,20913.4108950901,21330.8503535333,21684.509540656,21983.8009486134,22264.1494678927
"5%PI",22270.2489946897,22270.2489946897,22270.2489946897,22270.2489946897,22090.2489946897,21851.6054158289,21724.3108676261,20608.8450264159,19165.3106830906,16446.4864015783,10964.5134102014,6173.36816874632,3976.97914171387,3433.03305728409,2672.77526852974,1284.70993436743,986.979780856562,980.707573699882,965.713856486533,966.979464444525,977.392006145984,1082.01338333459,843.780554374727,808.86615380305,636.87737771621,456.910711296121,503.029904036746,561.509391418965,607.785099054059,627.438149872228,593.3747503169,644.353347686657,696.255286613409,645.187031383958,663.347755190632,692.713290022891,668.290500524688,503.891331004269,562.399239706621,625.843136034844,662.753897245677,726.932053715644,811.347280878276,901.777339286484,946.721249666838,818.807686452054,884.135029081041,952.008943828923,1014.31897953751,1049.01200431347,472.711571674301,482.533421807742,504.870121682436,423.721393052107,428.826528934011,382.852828663554,260.434575139331,229.363613485747,240.094617209298,253.140756203244,255.359373443019,272.062807242227,279.550577617946,299.897716401465,334.545755057211,321.196391666422,358.304904293607,210.696245548079,234.895499192842,261.966316463458,291.8804018263,325.443034919187,361.375717288427,403.021494588891,449.465901372613,500.926656876251,558.374979310738,623.226597757974,695.278272335353,775.676789108825,866.781895334788,968.120849149209,1076.86610267309,1202.48136053254,1339.52136900061,1491.29374067635,1661.5699805752,1852.88514792672,2066.29739420172,2299.86423431604,2554.76385034662,2843.45869824058,3162.86660919618,3521.09061192185,3908.24063424783,4344.13266457737,4810.96936629137,5351.45648821681,5925.29662198009,6559.6930491923,7254.94362681186,8008.83042985668,8815.80387466286,9688.90961240869,10605.2296453978,11548.5858832863,12543.20702701,13522.9937815843,14481.0829257289,15417.3310419747,16313.5788409068,17167.7886262188,17959.060409634,18692.9278775099,19365.5764070309,19968.7892460039,20503.1087588454,20986.1278170453
"95%PI",24787.435419997,24787.435419997,24787.435419997,24787.435419997,24607.435419997,24347.1434318515,24173.7118773104,23004.3896810012,21400.509004735,18422.7067677311,12565.0480323616,7390.8595081109,4966.06541160184,4284.22114690326,3404.63933404207,1927.90187413381,1606.17583269078,1589.53010387014,1563.80656510714,1554.49795888462,1553.87501271558,1646.21157068821,1389.54866522189,1347.18729604393,1169.04812339734,991.311903680291,1049.04408986955,1117.48291829522,1171.41298490831,1196.85949876836,1167.96385542175,1226.18564274156,1283.20034611649,1234.93886106479,1258.52169310188,1292.63259924648,1271.56408711145,1112.28709847107,1185.60990756558,1260.20080262892,1304.56369451226,1377.50398395254,1468.21140551447,1559.96741562878,1602.22043933949,1467.30780590001,1534.1942496171,1599.40142403966,1654.29411636962,1677.3797060016,1087.58864640646,1112.8861308812,1150.75399693097,1085.16937459515,1110.45417313408,1086.86884410158,991.997224686841,995.459080293082,1046.0520531273,1100.23459195998,1143.90013911528,1205.39664994386,1258.43440855252,1328.11947114158,1414.45757234517,1455.18965905843,1548.5423723218,1462.36244418187,1558.70060919284,1658.41745150318,1767.73932029266,1885.15503243321,2005.31506335589,2138.96370247785,2279.48293117422,2426.35326136409,2582.34171392155,2748.53705680502,2928.15927676562,3114.97588684545,3315.0341758743,3525.2104308751,3754.90381033308,3988.56583443874,4255.24261851191,4532.436951165,4835.38846783091,5143.3502640245,5471.31268403544,5823.56753274585,6193.71337548397,6585.45916501497,6989.36328025424,7437.10675678793,7892.70881016511,8389.44073472671,8898.73309352902,9441.21451051343,10014.8980302133,10610.9806405139,11247.8980510437,11900.1052328406,12606.9220592116,13326.6575165301,14098.9334801904,14898.2286724461,15739.5595909664,16566.932084687,17394.5025004433,18181.7411646714,18928.2296961501,19612.7583762377,20215.7531119584,20737.4260885084,21175.1340256914,21548.4373047687,21869.025628585,22154.5683436775
"min",22201.641085352,22201.641085352,22201.641085352,22201.641085352,22021.641085352,21783.7096246246,21657.8464749197,20543.9123039927,19105.2876782788,16394.2481447697,10923.5817754221,6143.92772278234,3954.27032695185,3414.32129017112,2657.61943991547,1272.25447518688,975.218648789291,969.222395140104,954.51090309973,956.066936712107,966.80621962698,1071.81019886783,834.176312620637,799.557158540951,627.858668483411,447.921217631397,493.764074101955,552.013818326972,598.133101727833,617.690744520026,583.554435053858,634.393031952138,686.22600486041,635.169781601404,653.094335075635,682.132182263556,657.593353560497,493.161616235935,551.340307028056,614.380166216749,650.853513265492,714.627174500202,798.918898113742,889.145193994302,934.002158552704,806.142818641109,871.220387640139,938.965711272691,1001.69096373199,1036.8026504759,461.048054356369,470.439185062308,491.937952983889,409.972325599712,414.339035760201,367.220820837489,243.537139432094,211.118467112289,219.895312787636,230.70216961853,230.777263155556,244.861169250988,249.597876294139,266.890450704341,298.212346476177,281.209863670039,314.212153199566,162.087206665308,181.109878424648,202.365014325534,226.114589058023,252.651308951498,280.302212232777,313.197988775579,349.954033499059,391.023195570407,436.911380751527,488.183736873195,545.471546377401,609.479900300925,680.99623287706,760.899799514285,850.172182317716,949.908905122211,1061.33223208261,1185.80520708831,1324.84696105589,1480.14926384014,1653.59421745094,1847.272863628,2063.50429187802,2304.85455599027,2574.15429905999,2874.51339613797,3209.3300790254,3582.29081842084,3997.35559417805,4458.72096412269,4969.62818303986,5528.26692464173,6144.57741476601,6801.21035199038,7503.39128489538,8265.68122884767,9088.45210798835,9970.12528695217,10906.5363610474,11890.2896809968,12910.2182367423,13951.1209215548,14739.3949818926,15479.6873719855,16215.7461008494,16940.7113635758,17593.7731535824,18068.7615106616,18537.1879089469,18997.4199465136
"max",29064.6674057264,29064.6674057264,29064.6674057264,29064.6674057264,28884.6674057264,28608.1936514599,28396.9523583247,27177.4968732312,25437.5809249559,22234.4839663978,16051.1387499121,10548.5922379066,7927.86967164897,7133.90360804228,6165.33382963764,4631.16451228448,4308.00334867687,4302.43045038702,4288.71198868063,4292.63513232197,4305.66077821068,4412.02669427769,4166.16781193022,4144.88513331813,3990.04490323213,3843.14149247101,3939.37257538499,4045.13694887452,4134.68055947814,4194.5729147809,4200.03401864118,4294.63807328939,4386.71604804023,4372.19733926851,4432.29998272021,4502.96935361442,4518.47834328354,4397.39067733145,4515.15028954276,4633.97608193609,4721.88784150089,4835.07738739077,4964.19277779324,5092.63590754065,5168.37874699773,5068.06226334312,5173.17464860254,5275.98091381428,5368.4146338226,5428.20436468752,4874.51478110521,4959.64772723256,5057.97389659606,5052.82734108326,5143.54866152254,5184.59641213033,5155.6949485504,5232.05375317193,5355.36571080456,5482.82321251323,5601.52051059607,5737.22408670375,5865.35143251803,6008.69803495876,6167.63038860888,6280.94242306571,6453.92425830578,6442.35012670653,6619.47955959903,6801.13093568191,6987.38626370763,7178.32573158535,7372.02731119904,7572.51711962897,7777.91586772418,7988.2921920895,8203.71057480369,8424.23075921968,8649.9071238908,8880.78801386104,9116.91502893184,9358.32226897228,9605.03553688035,9857.07150043939,10114.4368150517,10377.1272101777,10645.1265432678,10918.4058260477,11196.9222292078,11480.6180728445,11769.4198114047,12063.2370233755,12361.9614175232,12665.4658690875,13007.9460016393,13436.0907323517,13870.8137114618,14311.3665888282,14756.9148694438,15206.5392799863,15659.23890715,16113.9362805298,16569.4845252453,17024.6766460665,17478.2569265009,17928.9343356001,18375.3977362333,18816.3325869106,19424.1153158993,20055.4984450681,20616.9599241457,21107.9672497542,21530.7255886938,21889.5956717239,22190.4060610631,22480.6891777557,22729.8108176314,22939.536405114
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
