"","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",23657.9917306357,23657.9917306357,23657.9917306357,23657.9917306357,23477.9917306357,23227.3550585093,23074.737330352,21930.0921397173,20398.7262232594,17538.4580384574,11851.2277389398,6851.0716189726,4530.107538496,3911.42922720669,3086.28605968355,1649.93256472205,1339.60656758896,1328.25940009948,1307.97516893381,1303.97026028802,1308.66966607994,1406.84039140543,1158.68715407585,1119.87334214991,944.672568746446,766.08982775622,818.74952455404,882.902581880635,933.571125557712,956.58735653185,925.535061059429,980.667212714432,1035.53930498931,986.143652472907,1007.33759757263,1039.29883081191,1016.97624454373,855.609199376353,921.965526800736,991.985694698186,1034.00656078864,1102.58619678215,1190.06545348695,1281.12220909074,1324.09695671576,1192.80225830678,1257.96357433232,1323.76783280041,1382.29263568037,1410.9227639305,827.059964458156,844.945171898292,875.179555769895,801.841995843413,817.827865505826,782.944150153826,673.708790217145,660.55290259839,690.858044989194,724.414604302558,748.492920654359,788.244522011732,820.026613585941,866.123157422496,927.771816573467,942.322623618397,1009.62760311511,893.28895870347,955.168113711715,1021.82913496749,1093.66920886805,1171.12005057205,1252.65094540861,1342.59668249225,1439.67108029026,1544.47545059081,1657.66334332339,1779.94494590487,1912.09176807361,2054.94159839177,2209.40370388751,2376.46422375095,2557.1916795575,2752.74248546451,2964.36628863756,3193.41089811615,3441.32646331771,3709.66843356473,4000.09865751871,4314.38375408746,4654.38958994083,5022.0703174525,5419.44994531858,5848.59382138006,6311.56670456081,6810.37331743499,7346.87647835373,7922.68727135732,8539.02151526505,9196.51752604791,9895.01256386173,10633.2804094182,11408.7413431343,12217.1692498696,13052.4383839038,13906.3718565205,14768.768755485,15627.686517123,16470.0278238921,17282.4203717463,18052.291718168,18768.9586743735,19424.5121262169,20014.3135483784,20537.0233048112,20994.2092761746,21389.6811976703,21728.7277581208
"median",23397.4403847658,23397.4403847658,23397.4403847658,23397.4403847658,23217.4403847658,22968.0126377775,22818.3704415903,21677.8793426131,20157.2806408689,17315.0966836873,11654.0143802289,6680.56394764016,4376.0432249428,3767.39760062322,2950.31625198928,1519.35160596451,1210.13899953124,1198.98593322424,1178.75915174979,1174.71112541956,1179.33022677704,1277.47438099001,1029.38248545883,989.907300800272,813.68988731977,633.485114924,684.029137687148,746.052181671623,794.870270713698,816.249078151239,783.424010271532,836.616910714671,889.770773554125,838.465946630097,857.455814501676,887.340648795916,862.826227581187,698.979759311792,762.568567429542,829.647074194509,869.084778783698,935.118535140172,1020.07165891714,1108.37540274537,1148.99035679558,1015.39989456076,1077.9059340318,1140.50406795974,1196.39348617462,1221.67169913973,634.697306180021,647.314519932818,672.405009232162,593.522036985669,602.791169011348,561.266307195194,445.53233755952,424.60710112794,446.901464165351,472.896308820215,488.951843424778,520.538132829014,543.801992652827,581.011213884893,634.064258499139,639.314085608802,697.455032887372,572.495857195575,624.728417134007,681.601337351608,744.293871668432,810.853514106748,882.343620478955,963.17099236889,1050.65922632191,1147.37461775385,1252.68933528825,1366.32599105876,1490.86522351855,1626.57701941603,1773.98136274682,1935.51323271907,2110.78052474591,2300.64322316388,2511.32182539281,2734.97035590221,2980.26413015407,3248.85550742974,3542.59159970041,3862.76320064014,4208.23714943021,4585.62601064805,4996.32020341506,5439.84380903818,5923.44571141072,6447.19898125567,7008.40345963192,7612.72612299328,8269.11213935305,8962.56534169376,9685.0008237803,10451.9756943996,11257.820885815,12103.2244044582,12976.7621214984,13851.5567014897,14736.574136219,15606.8931947752,16456.031150811,17266.2052693962,18046.3671638374,18782.98335959,19459.7165371201,20074.9671339189,20614.642645546,21077.3322915869,21462.0203131035,21779.8322273324
"2.5%PI",22260.1306723272,22260.1306723272,22260.1306723272,22260.1306723272,22080.1306723272,21841.5919005039,21714.508366188,20599.2688738086,19156.4584929957,16438.7827814569,10958.4781608229,6169.02950102216,3973.63625373052,3430.27963350919,2670.52149083755,1282.82786400716,985.18614432141,978.956581225753,963.993580001353,965.289886494994,975.737001159214,1080.39946655217,842.234238479092,807.361636721409,635.477828394209,455.578274795593,501.688416749782,560.150552265366,606.42885283911,626.094154182241,592.052779054136,643.080939076891,695.060700361125,644.166169198498,662.213579985329,691.402903230269,667.013728246044,502.77141474535,561.387008532735,624.84108363396,661.590496806668,725.665487542623,810.309277070466,900.787743306339,945.769344084933,817.942759440078,883.331425185336,951.28944415986,1014.24164982719,1049.15184977507,473.437127032174,483.727177375894,505.970162858756,425.057337082323,430.521732927021,384.542722142542,262.20633584458,231.756041609044,242.429188316442,255.541097358281,258.34303124477,275.29979553632,283.189791663069,303.834794654755,339.08857520175,326.043680643194,363.446098875547,216.446104719219,241.529986792843,269.005985620655,300.51634380954,335.0634405763,371.557775188054,414.047836032665,461.253530745264,514.380398622064,574.186312334378,640.461338444137,714.300835561433,796.641351993564,886.834040965609,988.781850881401,1102.30243942065,1229.73130785003,1369.47891273316,1527.76353413418,1701.73059692972,1893.52235756976,2108.24435285418,2348.28130354756,2613.33745085783,2904.86921410638,3233.30370312702,3597.35681246499,3996.71982955283,4438.48460035691,4932.84972128436,5470.46164955599,6064.10069238438,6716.20900242729,7416.40105868921,8190.60276885604,9012.0552926249,9867.87258615498,10777.2679346827,11738.8615113415,12721.9352228163,13683.2727744503,14607.7213645456,15508.4869200708,16348.1212552172,17106.9974458137,17769.2136485112,18408.0382808102,18979.8164435815,19504.3481052089,20003.0133867821,20472.0837098653
"97.5%PI",26538.571732889,26538.571732889,26538.571732889,26538.571732889,26358.571732889,26089.0208381547,25894.3039185576,24697.3858194646,23017.5537477821,19914.5060027369,13875.4766720505,8517.5146010013,5977.42504648255,5227.30940214593,4291.70049362469,2776.24474684151,2447.67080862487,2431.1793774161,2405.99926289202,2401.6530300391,2401.51472610898,2494.98196255754,2240.12263035836,2205.52808119931,2033.25338711848,1864.69310910995,1936.0678812277,2017.41261213386,2083.15839817715,2123.72904665621,2110.24233483081,2185.16521396933,2258.36744502538,2225.11784881476,2262.92189883658,2309.9354015377,2301.60499631163,2155.92837989849,2247.85525088448,2342.08886958054,2404.65000080075,2493.54260594412,2597.91290649594,2703.1974447838,2763.40345165317,2649.26086450101,2734.25359582385,2821.99381369861,2899.1865264057,2940.31779165366,2368.74101522762,2427.55028115027,2501.86163114086,2470.63015961534,2534.4589813352,2549.68900362192,2490.83901122186,2540.40665468505,2637.81199444264,2738.92715409806,2827.87540580464,2939.54514588056,3045.18708511297,3167.58797833873,3307.14265682203,3400.70776904302,3547.31522937161,3499.40512957522,3648.21676251015,3806.59040302892,3971.96256049877,4145.7317864364,4309.38333481774,4487.33092424557,4681.39963464767,4887.80106756684,5105.65383524953,5320.77409802557,5540.46558444477,5783.35493138106,6024.01696684577,6280.37899072593,6558.44544628612,6824.80108035125,7114.69739743641,7427.50486380437,7754.64849520659,8091.96576847999,8440.37553799556,8793.52521279121,9167.84340835455,9517.49990425318,9915.9175670594,10305.1138020758,10709.7596900514,11131.9297513774,11587.8701649683,12053.5253500197,12508.7442290524,12990.6342275051,13501.9193742604,14015.8726718185,14588.7113903851,15181.5111833992,15755.5661650867,16401.7585002117,17095.6590037667,17777.8681467803,18466.7935660268,19154.6603069074,19798.8843463944,20372.6148815417,20869.4848832015,21292.9522946504,21662.3088886302,21983.409852983,22275.9314229863,22543.3946804799
"5%PI",22321.1742825649,22321.1742825649,22321.1742825649,22321.1742825649,22141.1742825649,21902.0064780324,21773.654704848,20657.0519481432,19209.8897916272,16485.3072792435,10994.9718034625,6195.32702311621,3993.95382313956,3447.04651433554,2684.158463018,1294.08947547199,995.844844424029,989.362297182044,974.135510968561,975.16007423282,985.302302730002,1089.60927742962,850.891590948355,815.742165492974,643.583130465601,463.62608236993,509.967254128286,568.638187119528,615.056793587092,634.813333953096,600.841607167518,651.962857386573,703.962647711106,652.93150054801,671.054880469749,700.250487285748,675.819132442347,511.606093967571,570.498824591663,634.168528112103,671.163847689256,735.511959833065,820.057453546463,910.3634157839,955.194868318024,826.978341089389,891.877910078123,959.491126889907,1021.69024365119,1056.3518099747,479.753412191051,489.818898297173,511.903994922789,430.821804915641,436.358037571439,390.439268370806,268.421110035728,238.272126561031,249.494442303194,263.146589663634,266.172423519495,283.624777214344,292.175483576596,313.697911054772,349.944770092168,338.210241844758,376.998446407617,231.419996063431,257.75166836278,287.328548307086,320.341136150533,356.926483862771,395.210966497291,439.601067291082,489.567572553644,546.131808536108,607.58276915655,677.639628140882,755.248676989501,841.581943389334,937.155318217421,1045.01443940249,1163.9937059063,1296.54977699764,1442.80608938284,1606.15372833795,1786.30489022276,1986.6806531878,2211.88129373238,2463.48262880312,2740.07070731694,3044.36764469354,3388.16411114263,3766.44277061879,4186.7994506823,4644.56540213508,5148.14122897369,5710.69337654953,6323.67278185339,6986.97837989903,7705.66274588516,8484.42146150202,9311.25687013639,10183.8406381864,11110.2202143626,12053.777413296,13019.5065341749,13961.6458842839,14898.8194327281,15783.7497420699,16607.9613503961,17376.0581553664,18082.1159517754,18711.8560568221,19312.9842828855,19864.1711873389,20380.4544883317,20858.6368305287
"95%PI",25825.8383981827,25825.8383981827,25825.8383981827,25825.8383981827,25645.8383981827,25379.3505084384,25191.7772373236,24004.303113079,22350.0589097873,19289.492112736,13312.9578929903,8019.9996519958,5522.53607785219,4799.38912695286,3883.74791377714,2381.33367514894,2055.20799680227,2038.92077947214,2013.13045984557,2003.5742898838,2003.27532789706,2095.53561836108,1837.18003207428,1797.35542751509,1621.45471049067,1449.28849974176,1514.80785886934,1592.49375847233,1653.82713112142,1686.19142377486,1665.10072465526,1733.00815182603,1799.48820935122,1758.40243572515,1792.39844912059,1834.58261881154,1821.85472883203,1674.11617125542,1756.81556564074,1844.50523286569,1900.30488475267,1979.82224752194,2079.23027383468,2180.24038894419,2228.67601301959,2102.48804211258,2178.86141813805,2253.32864646977,2319.29071230879,2352.76110442354,1773.8341309206,1820.70474479281,1879.50605128504,1835.18614700619,1884.25610519204,1884.65048120532,1813.44801017512,1842.94404828524,1917.69580045817,1997.05808317889,2070.65472308874,2163.93516441358,2248.68415339545,2350.84904443193,2469.6477391312,2544.16543215367,2671.89030403594,2622.38095807457,2757.10581000534,2896.14313422023,3046.3937180407,3204.07154787012,3358.90270842765,3522.00368548935,3699.48359692152,3888.30606248848,4091.58174190521,4299.42295703174,4507.29543558765,4743.33209389217,4978.54082061976,5236.83334358051,5502.67754091553,5778.90312503744,6064.68294993478,6354.44934829495,6660.50618274642,6992.57833090967,7341.32717198665,7706.78742761363,8068.07287294851,8468.14545047081,8882.119232511,9289.54822211628,9746.64828562773,10217.3794726701,10694.4152609417,11198.4068154868,11727.4536375478,12276.3400109437,12843.6200187303,13416.1447106819,13994.8846913967,14628.6758854465,15277.7199691382,15967.9856897338,16681.8995417841,17412.649086769,18145.8550071272,18859.5214227612,19524.9039180737,20125.1750273493,20656.4109701051,21107.4975797236,21502.8181809387,21836.1538505913,22133.7679194134,22408.2823153236
"min",22202.094900715,22202.094900715,22202.094900715,22202.094900715,22022.094900715,21784.1590758585,21658.287174054,20544.3436668456,19105.6890933496,16394.6022404668,10923.8676039585,6144.14582375066,3954.4513019495,3414.48267354219,2657.74887441136,1272.3590100786,975.316245767893,969.322993320827,954.623986118049,956.193966010307,966.948838546625,1071.97024958246,834.355907029102,799.758463637445,628.084222637685,448.173779394804,494.046720421154,552.330125213993,598.487073139812,618.086848082575,583.997649359463,634.888893563556,686.780747984433,635.79037332321,653.759875206528,682.83473534443,658.335434622988,493.949443186681,552.189725564543,615.294737263657,651.836905108045,715.685175362057,800.056236591278,890.36584156198,935.310166038757,807.492147536294,872.607875001683,940.386082425132,1003.13792019933,1038.25312104444,462.495841930856,471.98041059527,493.582049063881,411.727807715988,416.232748709146,369.268315247688,245.771899936041,213.727351344549,222.907646901168,234.169477261025,234.758060698648,249.415984723924,254.800739291481,272.819860190299,304.847102563093,288.560821041713,322.366701269576,171.132700968167,191.181920464931,213.579965678335,238.601981059727,266.555329312603,295.783358306126,330.435318049228,369.14647974339,412.39217110615,460.703300144258,514.672817701561,574.962914783777,642.313030565395,717.548751247018,801.591682592734,895.393357412747,999.599026390327,1115.91594888581,1245.74443245874,1390.64337877324,1552.34674372218,1732.78101342346,1934.0834130293,2158.62035625013,2409.00533531874,2688.11500268449,2999.10155141041,3345.39858793913,3730.71641657458,4159.02091180851,4634.487831963,5161.42144597497,5744.12272734941,6386.68837599091,7092.71829168811,7864.9074064713,8663.65938127308,9520.68810924447,10435.4751587665,11402.1845578887,12366.9161567647,13222.2929862202,14093.4273782406,14956.5635347963,15695.3571665641,16175.157462992,16642.8278014396,16940.0699062356,17238.2125069206,17536.991665777,17836.1342421854
"max",39114.7866071843,39114.7866071843,39114.7866071843,39114.7866071843,38934.7866071843,38650.3397032862,38419.3945931855,37171.8154526374,35358.2894457297,32030.3931080212,25663.6297308156,19967.2296641037,17219.1155475942,16343.2765344197,15307.4185909533,13724.3021343741,13382.1945239586,13364.0059124404,13337.7053752548,13329.2427681068,13329.7279555464,13423.2161368312,13162.2794845465,13130.7290601786,12965.9817463244,12812.2002459953,12904.444292185,13004.2738994511,13085.7336808099,13135.7049237371,13129.988686645,13213.2367479868,13292.0035227838,13262.2586548946,13307.329646926,13361.6795249425,13359.3646628175,13220.0355446404,13321.844565863,13422.2840914981,13489.3417217628,13579.8098376011,13683.8289440677,13784.4775627813,13829.7311717149,13697.2554631156,13771.9850228792,13842.1637621505,13899.7622729668,13922.7038103726,13330.7815978972,13388.2762803606,13457.125064973,13420.3961898235,13479.4422380854,13486.849866145,13423.3027598804,13465.3666389507,13552.6881961882,13641.5424589409,13721.752237581,13818.7172836765,13905.2893976806,14004.4000801561,14116.1233206692,14176.5318838605,14289.308689129,14213.7685849252,14326.7715663108,14440.4571040563,14554.8234648666,14669.8687339373,14783.5908110659,14899.9758029942,15017.0328752488,15134.7593515042,15253.1523545459,15372.2088024006,15491.925404483,15612.2986577647,15733.3248429684,15855.0000207931,15977.3200281763,16100.2804745965,16223.8767384243,16348.1039633252,16472.9570547215,16598.4306763189,16724.5192467048,16851.2169360228,16978.5176627328,17106.4150904603,17234.9026249448,17363.9734110923,17493.6203301395,17623.8359969377,17754.6127573635,17885.9426858633,18017.8175831399,18150.228973989,18283.1681052934,18416.6259441817,18550.5931763617,18685.0602046342,18820.0171475969,18978.5406123713,19496.4106927279,20038.6337604299,20577.0218938398,21077.1925911637,21522.7216774021,21914.9830727578,22256.6552167491,22589.3062004626,22893.7020838479,23166.2350374484,23408.8530104657,23623.7185234032
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
