"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019","N_2020","N_2021","N_2022","N_2023","N_2024","N_2025","N_2026","N_2027","N_2028","N_2029","N_2030"
"mean",28204.2117929958,27732.2004460485,27359.9857007903,27061.4485594415,26818.8495454426,26619.6304057132,26454.6152269448,26316.9309214205,26201.3257059617,26103.7208485964,26020.905690894,25945.5255899865,25881.1133067395,25825.8559224119,25778.2777539903,25737.1696730431,25701.535169597,25670.5486838535,25643.5230672203,25619.8839316962,25599.1492608123,25585.7116630393,25573.6747907327,25562.8764778809,25553.1747661806,25544.4452306722,25536.5786827035,25529.4791917789,25523.062378394,25517.2539381429,25511.98836388,25476.1884484071,25445.6554554105,25419.5159444275,25397.0560287653,25377.689343716,25360.9321411132,25346.3837341188,25333.7110142988,25322.6361050209,25312.9264548781,25335.40623555,25354.1678044352,25369.8375771471,25382.9357546326,25393.8938486182,25403.0696052585,25410.7595853732,25417.2096916557,25422.6239312284,25427.1716817318,25430.9937006065,25434.2070862041,25436.9093691284,25439.1818844411,25441.092550767,25442.6981610677,25444.0462717617,25445.1767616595,25446.1231195047,25446.913508404,25447.5716467629,25448.1175382129,25448.5680771697,25448.9375518662,25366.976698268,25379.9272868741,25390.7251354378,25399.7412122691,25407.2810123625,25413.5961266496,25418.8938420647,25135.1180934677,24894.0380023181,24975.5223165495,24572.9717762477,24116.1075431194,24054.8686758391,22959.9550607528,21215.8236982869,18332.5701713382,12412.5989262231,7366.47475181088,4999.70842529181,4354.51704286555,3495.03312583262,2008.09598751172,1660.71990889853,1613.98492562655,1554.98521096574,1509.08036509222,1468.29025199811,1518.63094545273,1212.12612685527,1113.08712005159,869.624755322022,686.640827147508,738.484364035542,802.122263112464,852.160842786312,874.13047831125,841.033641075541,895.523972769388,949.853825304157,898.097653369758,917.980012837463,948.808738469058,924.366755661205,758.132704958089,823.149662366998,891.98494167068,932.407689489362,999.890362413818,1086.72716108812,1177.38644256955,1219.2770864266,1083.71630471322,1147.65576075278,1212.33467811354,1269.69062356799,1296.66822475991,699.790758497378,713.541876826323,739.652568101861,660.086106881263,670.920079061051,629.649562749121,512.154723575992,491.718485971774,515.038588819812,541.280039752982,557.459234222085,589.126915756832,612.222568920314,649.3773529661,701.862264709393,705.883856264789,762.928742997379,632.363963241355,682.026105872046,735.826476185884,794.126346681629,857.319665806327,923.799094941673,997.921170554547,1078.32861539046,1165.57743765826,1260.27423468807,1363.08080643721,1474.7191592129,1595.97691942138,1727.71317282891,1870.86473788217,2026.4528710539,2195.5903865536,2379.48915016398,2579.46787485143,2796.96010066581,3033.52217861098,3290.84099138468,3570.74102488902,3875.19024238744,4206.30399421638,4566.34590254423,4957.72427152688,5382.98206382584,5844.77782914521,6345.85414729684,6888.98914923576,7476.92552889136,8112.27024527691,8797.35704274941,9534.06338243592,10323.5740615244,11166.0867629837,12060.4615011252,13003.8281205907,13991.1850151321,15015.0477497447,16065.234298567,17128.8943442277,18190.8876427754,19234.5735608892,20242.9833199943,21200.2253722502,22092.8689485605,22911.0184989005,23648.8633506322,24304.6379138992,24880.0884972804,25379.6442172928,25809.5049485359,26176.8092684923,26488.9710828802,26753.2085473346,26976.2474613949,27164.1627723172,27322.3189054081,27455.3747647974,27567.3271088041,27661.5736966257
"median",27738.8266872462,27260.6050268469,26880.6462545912,26583.1128991383,26349.0203240263,26161.6080873347,26004.573518445,25881.007341643,25777.9197287425,25693.7079713885,25619.256712859,25558.2652776515,25506.0431652733,25464.2818734237,25431.1342913133,25400.2883994386,25376.6519463795,25352.5972670717,25333.2648942508,25316.5830154321,25303.8589593647,25294.9656376581,25289.1351422823,25281.2626773157,25275.6344358021,25272.5124570114,25269.9977586805,25267.2848402886,25264.5699621945,25262.599177605,25260.3907431995,25228.2966795435,25200.4208754283,25177.9985007364,25159.9206074577,25144.5153527993,25130.6544239989,25118.7020096812,25108.8170501168,25100.0302941536,25091.9899098414,25117.36510797,25138.812694087,25157.1642217618,25171.9065576501,25184.5958296838,25195.0423574878,25204.0083383132,25211.7002924957,25218.223782471,25223.8855123216,25228.7359909192,25232.9536126446,25235.9569909959,25238.3546994273,25240.5945549486,25242.3078470565,25243.7932554062,25245.2042205463,25246.2474483264,25247.1184684422,25248.159068767,25248.6785231134,25249.0832041552,25249.4195923735,25168.3991470496,25181.084749143,25191.9228358063,25201.6396164334,25209.7855352594,25216.6301924026,25222.4545629567,24939.1746879124,24696.7213016429,24780.7190312083,24379.9401342135,23926.9198621807,23871.1629915032,22783.6381441575,21053.619362693,18187.6678022259,12287.1096895013,7258.50839803074,4903.94410314807,4267.7658991028,3416.02776271292,1934.85058350083,1589.25949575464,1543.46831212564,1486.32122222622,1440.96456095125,1400.71957689635,1452.17212327121,1146.21850136551,1047.17669668922,803.901115412135,620.295246072157,671.088533419646,733.807584581501,783.087302267409,804.343815436649,770.520639353879,824.131645677261,877.635636833267,825.22894928759,844.333555488279,874.332172365106,849.102084094674,681.889935642628,745.483172407497,813.220422012767,852.289499580379,918.518032423956,1004.42615210698,1094.1984027577,1135.05167938504,998.553268758297,1061.04300195874,1124.48489477822,1180.52616124187,1206.19040639303,608.065055466203,618.96200510907,641.935887379033,559.185266714025,566.447799874659,521.302114681369,400.02308978492,375.268231168914,393.767004303007,415.424685439318,426.433697620555,453.337374562779,471.343991068314,503.44355344547,550.202168656434,548.475032389047,599.444565605488,463.543718279263,507.042491097029,554.615279611139,606.527507352013,663.361222139843,723.070693186618,790.175924492739,863.671141341246,944.751479277621,1032.22347115775,1128.9709421528,1235.01480225876,1350.01110711379,1474.23560302608,1611.03419417545,1760.32905277392,1923.37262488413,2104.2250678436,2299.90391979142,2514.22011301417,2747.80422615455,3004.86895120709,3282.24217878207,3588.06098075535,3923.60361468737,4288.60311310244,4684.22804707775,5115.08465257597,5586.8250104475,6101.23451616378,6653.22300426357,7256.52311140272,7918.84982337486,8632.66175585934,9393.65251175339,10211.1057464161,11068.1779756208,11988.2476037496,12953.4218632935,13945.590433102,14975.8819891261,16030.3464477389,17093.1382084527,18160.3518259499,19220.9832486208,20254.6962751713,21232.6842511231,22149.8199191329,22976.6441443668,23705.1642991438,24352.651358551,24912.7414511945,25397.6850764001,25804.611442273,26156.2879757933,26452.746359416,26697.640823926,26908.7231318586,27077.0771580937,27209.8775989245,27319.6280848044,27412.6833186339,27488.4474586601
"2.5%PI",25328.9495761385,25040.3336591842,24830.9844360784,24653.4873350186,24526.7134665609,24425.5368969105,24344.6355447033,24277.4224594275,24224.6291723198,24181.8148911791,24145.289598954,24115.0132485615,24088.5527937973,24067.7966360633,24048.8153067049,24033.5153241712,24020.8621101481,24011.3232828569,24003.446086187,23996.8234615119,23990.9179478387,23990.8736218678,23992.2141074479,23993.3737173186,23993.6899304612,23993.2510302385,23992.3581735518,23992.1655519852,23992.323084906,23992.4239386815,23992.5249187006,23961.9567660266,23938.9223187025,23919.1996880796,23903.8916305783,23892.2409873366,23883.4864507215,23875.3402616254,23869.362287044,23864.57005614,23860.7467998388,23887.8968978433,23910.1274510336,23927.6561747517,23940.9697695067,23951.3624407745,23960.1211840306,23967.239261044,23973.2735572838,23977.1146866966,23980.0117987837,23982.8523550298,23984.9781210985,23986.108677387,23987.4327456993,23988.483030045,23989.3960974315,23989.8507582689,23990.4382900415,23990.9488273639,23991.1781070679,23991.4303475694,23991.790570057,23992.0852613054,23992.3263469459,23911.9749820862,23928.3145888001,23941.9692210005,23952.533893556,23961.0186042989,23967.6514464782,23972.9489354622,23690.0402833808,23468.2620962167,23573.424256764,23181.974318671,22748.7489188293,22734.0566723108,21678.5713108571,20060.6626190635,17313.9847690563,11576.7038960105,6710.11492167918,4453.48919375707,3879.02778159526,3081.55815246261,1644.1401259465,1318.00494468134,1286.81927778997,1243.9159298754,1214.24387670241,1189.65894042002,1257.27179482118,970.467399924053,883.855914712345,647.165677871741,464.004036675582,510.862483178257,570.303473554852,617.436348235639,637.501021189965,602.712155350127,654.732015447894,707.563610591435,655.636552673223,674.005710181476,703.711798402427,678.725428387745,511.293908682939,570.901224956024,635.426246249036,672.814792323121,737.910246862907,823.882568682866,915.585850892961,961.280825836202,830.74711299403,897.135008128955,965.948998605128,1029.57112184329,1064.76088704485,477.975479791466,487.905125764854,510.10783423444,426.950561652397,431.824337763858,384.243611840653,258.918837890167,226.917629854856,236.839186541138,248.990511498978,250.422046368575,266.147692756414,272.670221217577,292.051473802818,326.027708954645,310.905048222746,346.86493872448,194.371684787583,216.916281331856,241.896662918699,269.841715404557,300.890993718799,333.567259740306,372.161510711624,415.069137641733,463.138949801322,516.46849158487,576.898977378525,643.54941138368,717.477701254654,800.876110405193,893.044158777436,995.790834219328,1109.49069634054,1237.06652354464,1378.7827788524,1536.79891814669,1713.16265367571,1912.07635483533,2129.97017084495,2372.91342713111,2643.9449105356,2945.28509526817,3283.25664792255,3657.73534699365,4067.66770806496,4523.1140694029,5024.93659400095,5581.8008443853,6201.79280609273,6875.17048468202,7622.63318010536,8431.80994624811,9297.70559000085,10219.9372397838,11212.7122245123,12242.3110679223,13306.3596899635,14364.4868838149,15413.6046519333,16429.0327987261,17412.9989523167,18345.8688974165,19234.4803175188,20092.20117721,20903.9178856155,21709.0209827352,22466.7339934817,23182.8332126952,23827.2459753623,24359.8344263717,24679.4565511551,24899.3683281047,25036.0166505069,25120.8060839538,25179.2030328521,25222.7440732222,25252.5341722305,25268.7163849847,25284.1307152787
"97.5%PI",33692.6087529524,33179.2786820516,32688.486164191,32236.0567722794,31866.9222396149,31532.5379987091,31244.9785681998,30985.9974656609,30735.845530534,30503.4802794928,30349.2956673586,30161.7058829571,29981.0921793113,29822.3468288688,29687.809237598,29560.9092298402,29452.117430838,29374.3397169804,29276.7806507419,29185.5294903637,29103.4513258563,29025.4256345454,28953.7372397119,28902.1272692013,28852.4813453503,28815.6405565003,28762.5328689527,28713.3843142039,28666.6525626961,28633.2325839446,28587.4081180858,28514.3319558359,28457.1953356365,28403.7207976895,28353.1189999048,28301.8594507963,28257.099588102,28206.7335485273,28169.4160032476,28131.1620018525,28099.6655825123,28103.7073752083,28108.9457698379,28102.5464095141,28103.4843191299,28104.4629667941,28108.0582084395,28106.9634289484,28102.5664509473,28101.8547462053,28099.640289477,28097.6204227132,28097.1486226201,28099.7943558549,28099.3809424693,28097.0024559781,28098.4731686585,28099.4373021411,28098.4040377005,28097.4064207532,28096.5612152419,28095.6850067805,28094.8271553339,28093.59450282,28094.7318498977,28011.6377751723,28017.2299534814,28024.3203602822,28029.218825517,28032.7448371363,28036.0143949866,28039.0056104952,27755.660710893,27493.5593853969,27530.2856757207,27097.026186104,26566.0740904461,26403.7676352642,25222.0967041212,23353.8061966468,20221.0523253255,13992.4833855989,8635.53608775696,6077.25761194977,5307.73976706929,4345.54592375009,2780.56993748656,2401.3331391853,2338.33009435326,2256.62928872717,2191.85803452378,2133.51875798006,2168.13692131207,1845.10187205889,1741.02369774236,1492.67189021514,1313.35422971933,1376.1690222944,1450.94540301764,1509.86642884647,1539.06209270421,1512.58534028815,1575.61680080835,1636.92553779397,1590.12931709538,1617.46955884839,1656.69621372698,1640.20388027955,1480.1439815433,1559.34985759319,1641.42867588879,1691.73127127644,1768.36093608659,1862.26053284315,1960.19582207667,2006.27525832401,1872.95930732945,1944.90315988322,2011.99915604342,2070.9060814751,2097.07466214667,1496.30637007608,1530.46026941703,1577.06776512996,1518.08853804424,1554.60153423163,1540.97487655474,1452.61017301404,1467.8639668188,1529.35265963634,1596.59719155691,1655.61005708703,1731.20579927058,1799.57440181489,1884.89331127688,1985.25389870668,2039.08625920259,2156.29454150285,2081.77465130241,2194.13025496073,2309.79660725569,2433.61138092364,2563.87606843756,2698.57815410498,2843.56478718982,2999.52054913018,3169.13541231311,3336.00382556129,3509.34112994464,3710.47681275976,3911.55237639319,4120.86466957615,4339.78107167559,4568.16303821344,4810.31353930178,5067.59401375921,5342.44423046815,5621.82647894418,5911.27323440696,6217.51375727692,6545.59988831654,6909.02041277845,7304.19840567887,7706.97139172527,8109.73838091393,8555.920545048,9015.48094158994,9493.32263906288,9984.1187439681,10497.887651107,11063.1212662858,11651.017947,12248.8607000833,12909.4711254465,13603.1563489828,14351.7602577351,15141.21660038,16019.5423289542,16940.3124256751,17949.8991391917,18967.784388119,20013.9279252965,21031.9502624435,22014.1796405356,22915.3578589647,23729.7740329855,24490.565858299,25160.9339512383,25767.3999253508,26333.3455274993,26876.0818275681,27361.8560355434,27826.1672842845,28288.562054385,28699.3558142161,29101.460748175,29492.205484583,29844.5507952344,30191.2041689846,30526.509713312,30842.2559663072
"5%PI",25585.5669289798,25267.9376191552,25020.8255593136,24830.8290092756,24682.089223464,24565.1401524757,24465.7049181107,24390.2254012963,24324.2657778491,24277.502699669,24239.9010962034,24202.9611927256,24173.7035373355,24151.3408104598,24133.2328293166,24116.4055344374,24103.2288066242,24092.6910245142,24085.2900862123,24079.1935489901,24073.5397433291,24074.4027243439,24074.7667229036,24075.2395847015,24075.1978293176,24075.7899394527,24075.6788744759,24076.3286957884,24076.825153263,24076.4162825806,24076.296813645,24045.3765693089,24022.136101253,24002.7171316108,23987.3356053958,23974.4620175835,23965.4311757181,23958.6620668245,23952.1178680576,23947.5974516948,23942.9531046777,23970.2860124588,23992.0121499668,24009.4677099217,24023.0845167171,24033.891240388,24043.1220143094,24049.7166243355,24056.0571395334,24060.4174717723,24064.0020718691,24066.5294912419,24068.6613700671,24070.5780047785,24071.6762911243,24072.7396124203,24073.5790049267,24074.2432172423,24074.8518481949,24075.1847200236,24075.5142305255,24075.7679184987,24075.9685645976,24076.1272629973,24076.2527866753,23994.4257888706,24012.7173653467,24025.9020521011,24036.541300519,24044.8996347138,24051.6307620666,24056.8396748266,23772.8153783956,23546.7229468206,23652.3173195048,23265.9537984066,22839.9680489517,22825.0357571505,21769.9655653274,20123.2594283414,17368.6715945566,11630.0995475807,6756.32133155929,4496.44662704988,3916.68623847267,3115.9475984629,1673.5923931253,1345.09276586374,1312.31021476302,1267.64060728766,1236.05513989206,1209.42721122925,1273.81982004399,983.555320886324,893.176087164741,654.699715061066,471.351751199442,518.520772341779,578.203685597328,625.450565934493,645.516677471796,610.802966467827,662.816034491905,715.707652683799,663.709066927405,682.068519400423,711.70811583684,686.742301809086,519.459366911768,579.20861388156,643.870608820498,681.303734438535,746.434687702364,832.352965072619,924.19448859108,969.506826509088,838.770680545391,904.623266829099,973.022100800401,1036.08939341485,1070.66342891893,483.216211958726,492.906823805783,515.092272726854,431.948352012844,436.852704413584,389.288913131939,264.075987557587,232.4439395677,242.820663834854,255.486298012405,257.432055051765,273.855431414006,280.804835473495,300.872571291377,335.36295021897,320.858964018409,357.840139011939,206.331117367668,229.907106349008,256.415921073578,285.846633330025,318.579338745816,353.029731687823,393.467813422492,438.422318542192,488.086650533502,543.86401921801,606.655593851694,676.339924843971,753.085061374972,838.777317272937,935.145351927103,1042.55586389919,1162.19561470006,1295.64676091323,1444.00744677616,1607.35547273271,1789.25390857039,1991.01058600251,2217.32222188779,2471.34747540088,2750.38412353154,3063.3779189129,3407.17533842439,3788.92716434639,4214.42406979757,4683.47996415257,5198.85422724139,5764.31729789944,6401.43632240249,7090.08346417625,7837.76936707241,8643.71464942774,9525.13988225024,10462.4848002133,11460.6156976042,12498.6824757672,13567.9381641171,14644.1723758895,15708.0490724442,16742.0092970953,17737.8969619885,18675.9235533463,19590.3544038885,20487.2065192743,21338.040433,22137.4795988706,22898.2860050943,23585.1298787507,24147.9680486709,24562.9376559305,24868.8244280772,25077.4443525299,25226.1472942999,25323.8020063652,25395.4071016394,25449.563009358,25486.0929451931,25512.3175517827,25534.5968039891
"95%PI",32335.4339572651,31733.0528254885,31251.6189256788,30843.2620681812,30486.9298917593,30189.9280037456,29920.5166830015,29675.505451502,29471.7121716682,29281.6862633518,29120.0273657503,28969.5192346357,28847.1412568956,28731.373235185,28617.7288180367,28525.7317798166,28437.9363755428,28340.5992058202,28271.3856443823,28198.8076842023,28137.0022894199,28086.1175432375,28041.4452542446,27997.2342769028,27958.6347444396,27922.8538750284,27883.5214424147,27854.0244455469,27826.8569591382,27803.368664508,27782.2861106361,27729.6886265602,27675.9911071102,27630.9333636945,27593.9706888269,27562.6993034799,27534.2550564096,27505.5337425864,27480.0246642429,27455.7118614651,27426.418139846,27432.3061724764,27438.2862200856,27449.0102432729,27455.3902702584,27459.5605245623,27464.9851110805,27472.0220982829,27478.4217058933,27484.2427657804,27488.2454430953,27494.3409393018,27499.5743445987,27503.6291213625,27506.336364531,27510.4768899906,27511.9137780184,27514.548585529,27514.7506768095,27517.2003811871,27517.1707056603,27517.1402579005,27517.1093259546,27517.1340330134,27517.9825803468,27436.2575866115,27443.2438682014,27451.3131322537,27456.6902695544,27461.2131917512,27465.9522800269,27470.4819360571,27177.5719973421,26913.250377894,26962.090158389,26539.9880169884,26044.1758205613,25915.673405769,24747.9127734724,22867.9650063576,19801.5812234836,13635.5573888942,8335.44493674852,5812.47299581323,5068.85400265938,4124.02456260146,2568.68630638777,2195.59909254141,2133.54498505767,2056.62702507302,1995.54626378309,1938.64236306118,1974.9864008176,1650.33906360136,1542.91957646912,1298.36687787366,1117.43708787581,1177.52582815718,1248.08333737871,1303.60202979559,1329.77407081571,1300.39997146098,1360.01152477061,1418.29905315699,1369.8175508249,1395.13650589164,1431.17471816315,1410.8850590299,1248.67307718364,1324.09801356553,1400.51000002368,1448.21147358149,1522.7638602454,1614.99392726768,1707.03813716688,1747.8941054932,1608.99251744397,1675.57397201273,1740.40126457725,1795.00574219433,1817.32906676912,1214.61672485891,1241.99532250271,1280.43340714073,1215.21331790275,1244.07805069611,1222.34038662994,1126.36527122353,1132.90787192841,1185.23242137866,1241.95189251157,1289.3315954034,1354.37168195625,1412.12694114647,1485.63613430276,1576.59435759212,1619.47554545897,1719.26091670964,1629.8059086668,1727.12324196577,1831.24106288267,1941.70568228292,2060.91492331143,2182.58053507653,2312.87914588567,2450.71366998663,2599.51698223096,2757.23541596281,2926.06685633946,3101.54272331624,3291.82266876239,3485.73779797012,3697.44592251217,3915.49051769809,4148.38485638121,4399.20067834701,4662.97650420261,4944.73188225785,5244.75138917408,5552.00101101352,5882.43493981624,6240.4862581212,6605.94578769581,6990.98455192192,7407.87309554309,7849.45016203337,8320.22888982922,8807.15894074956,9332.91499454763,9894.88477641759,10467.3569213083,11087.4852311421,11729.2025825088,12415.4788020414,13123.982125521,13914.8412590954,14756.6853317237,15645.6653466338,16617.4203307804,17607.2881799145,18650.8214769268,19720.004568907,20759.1333039376,21741.8312830474,22661.1731561974,23514.6394025887,24266.8200202972,24946.4708926931,25559.5577300832,26124.4642566493,26628.194229587,27110.8376339819,27578.0390060692,28017.0076712474,28421.7865863677,28805.5869099183,29153.8628683022,29488.1266739891,29786.3828220855,30059.1707856189,30310.9768105105
"min",24608.1251648176,24414.4142876445,24274.5920690793,24167.0551025402,24067.0316821446,23992.6162452958,23937.0133226679,23895.3343454419,23864.0183404601,23840.4469668315,23822.6813672267,23804.9368091704,23791.5380560176,23781.4132066184,23773.7579831353,23767.9675341518,23763.5861993797,23760.2702617341,23757.7601894164,23755.8598699655,23754.4210290444,23757.6728907341,23760.1351516636,23761.9992840971,23763.4104384712,23764.4786032964,23765.2870962968,23765.8990164543,23766.3621417444,23766.7126441998,23766.977906284,23739.1147493594,23718.014160688,23702.0161403801,23689.8760618642,23680.6574150856,23673.6536266632,23668.3305108725,23664.2835812719,23660.467763004,23656.128000397,23682.1715208387,23703.2360409297,23720.2579772429,23731.8169868304,23740.54687716,23747.1632922328,23752.1760610982,23755.972811354,23758.8479247814,23761.0247756916,23762.6727481014,23763.9202219972,23764.8644631447,23765.5791431126,23766.1200506852,23766.5294258272,23766.8392462201,23767.0737182588,23767.2511643604,23767.3854524776,23767.4870786264,23767.5639865169,23767.6221880567,23767.66623306,23693.2759474721,23711.3035816436,23724.9888560744,23735.3698926572,23743.2399696485,23749.2038405092,23753.7217142832,23482.8455901594,23250.5856009678,23351.4564174352,22960.7509765861,22524.7629443487,22502.0739928664,21446.6471815724,19901.6058595437,17128.9074942215,11404.73883564,6573.07119231682,4331.47905070838,3768.31733919087,2982.77655764222,1554.9905727437,1234.60052260967,1208.75919488596,1171.72500204644,1148.67546341999,1132.08448543029,1208.31178906612,931.749447627679,858.023543722797,637.895056257321,455.508004970356,502.057475989025,561.121075597544,607.878761706386,627.70985456505,593.128376064048,644.66362191198,697.192813902177,645.449262177044,663.618717665022,693.044399162319,668.172113361612,501.553463775163,560.557781663779,624.475279908777,661.457563575971,726.094538257146,811.504434145886,902.901958052529,948.297024938227,818.659425209966,884.552254369411,953.123297552407,1016.57934421595,1052.0251561498,468.456531584472,477.969519314439,499.747737082467,416.659771014596,420.773352726044,372.6493922657,246.917762715144,213.949094227566,222.747011977719,233.587535623946,233.529889716406,247.658942821775,252.288177135125,269.624530138539,301.153878514416,283.651497346043,316.821043832991,162.257664537163,181.232020198277,202.425191679729,226.096624342706,252.536092371351,280.039606259109,312.786809330361,349.363149898748,390.216257517405,435.84603894169,486.810760173514,543.733825523672,607.311328739121,678.320457082874,757.628834446713,846.204893443243,945.129367936102,1055.607995086,1178.98550743247,1316.76097743601,1470.60454435841,1642.37549921782,1834.14161750308,2048.19949656665,2287.09545406748,2553.64624580725,2850.95842447243,3182.44452864842,3545.67634813613,3945.54760012148,4387.48786624254,4860.03529028312,5381.63979617535,5956.63664792955,6589.4298766289,7284.34774580537,8045.43211441191,8876.14316267106,9778.96068087636,10754.867154788,11802.70962753,12918.461128103,13979.1741209551,14789.8028533103,15438.2406708434,16104.1822672309,16786.4314210205,17483.5280073854,18193.7360319309,18915.0373476963,19507.2435647079,20024.342497524,20492.6223393843,20884.3050060045,21279.5050401726,21677.9948800676,22079.5313889681,22483.855917147,22890.6944643043,23299.7579496839,23572.8367786773,23801.4261495301,24031.7962057935
"max",69719.4550310398,69116.2649556146,68527.9655712879,67953.7674316502,67392.9355672082,66844.7846715533,66308.6747976072,65784.0075010851,65270.2223771116,64766.7939433409,64273.2288292192,63784.2222099925,63304.266926477,62832.9451232072,62369.8626920829,61914.6475076347,61466.947819111,61026.430783119,60592.7811224691,60165.6998985382,59744.9033859212,59334.9630657736,58930.7153530161,58531.9209842983,58138.3519796037,57749.7909201325,57366.0302808851,56986.8718130836,56612.1259720607,56241.6113866788,55875.1543667353,55481.2946675174,55091.4829795661,54705.5422502193,54323.3025865408,53944.6008285003,53569.2801513637,53197.1896949226,52828.1842174097,52462.1237721423,52098.8734051147,51769.596649548,51442.656424648,51117.9497544409,50795.3769188298,50474.8412818016,50156.2491294706,49839.5095172757,49524.5341257004,49211.2371239362,48899.5350409523,48589.3466434763,48280.5928204293,47973.196473391,47667.0824127022,47362.1772588415,47058.4093487401,46755.7086467191,46454.0066597617,46153.2363568474,45853.3320920986,45554.2295315049,45255.8655830074,44958.1783297396,44661.1069662354,44281.6027138764,43985.7138053823,43690.2483996058,43395.1497901429,43100.3620877277,42805.8301714729,42511.4996420261,41912.8102534147,41314.2580498933,41020.1343664408,40237.6273894942,39344.3114825834,38803.450238241,37219.4034989319,34953.1898045829,31405.1248101353,24668.8204306613,18871.8287284317,16039.6115411843,15102.7183853638,13997.6710264108,12328.6448330691,11919.3469168075,11838.7924349303,11749.2680861842,11677.2269406316,11613.6547279013,11644.3906361308,11313.0162686012,11214.1528235547,10978.5192176615,10832.9036359244,10937.9838922433,11051.2677602046,11146.2933971076,11209.6047152614,11216.3812952224,11314.0854140076,11407.664692174,11390.9039333856,11450.5423864582,11519.9659439924,11531.8931253674,11404.0771212203,11522.0384390844,11639.138422601,11722.6984737165,11830.5734541238,11952.7961593839,12072.1530619793,12135.5276107989,12017.813058283,12111.2738808662,12200.5597354088,12277.46107677,12319.3945011871,11733.8941473484,11809.2122598205,11896.5115787622,11876.4663062288,11954.2271173236,11979.676026941,11932.8948291682,11993.8625962369,12101.3775886728,12210.9829435713,12309.4265621562,12423.139681346,12526.7501724197,12643.6372046346,12773.9307800166,12852.4244267019,12984.7786841744,12925.4876815132,13058.5618667557,13192.945687844,13328.6498997712,13465.6852690734,13602.0207828036,13741.7308544687,13882.8042616468,14025.2517840194,14169.0841956392,14314.3122610619,14460.9467313267,14608.9983397817,14758.477797751,14909.395790038,15061.7629702616,15215.5899560211,15370.8873238849,15527.6656041998,15685.9352757154,15845.7067600201,16006.9904157841,16169.7965328051,16334.1353258524,16500.0169283052,16667.4513855802,16836.4486483452,17007.0185655134,17179.1708770155,17352.9152063441,17528.261052867,17705.2177839058,17883.794626575,18064.0006593788,18245.8448035611,18429.3358142054,18614.4822710824,18801.2925692395,18989.7749093322,19179.9372876924,19371.7874861325,19974.4957067873,20711.6262179037,21691.5042288573,22749.7058616113,23691.1130311595,24505.6060384294,25191.8014803523,25773.9249575857,26558.1687247483,27267.3732530552,27900.0268624259,28457.1659503999,28941.9783170766,29359.2897204575,29780.8806004714,30167.7384850254,30844.852175154,31512.841476394,32146.997485659,32745.7759885605,33308.1562290403,33833.6333537494
