"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0914359446547309,28204.2117929958,1.01849036888655,1.71377842737594,15015.0422529271,0,0.555186070593935,476.198190773538,1957.9889,0,15015.0477497447,19234.5735608892,13003.8281205907,24880.0884972804,27661.5736966257,0.090841680187788,0.0614174781863535,0.0539821676010429,0.51087380997529,0,-9999,41.1335322729111,0,17.2235895119355,0,58.3571217848466,5.90063916061408e-26,0.0163102986186905,0.53466119762719,0.686208482290499,0.462345781563571,0.886978528788007,0.982705773391413,456160.6608,1
"median",0.0934412825561594,27738.8266872462,1.01847344071504,1.71347420870358,14975.8648485295,0,0.580689575290307,375.268231168914,1958,0,14975.8819891261,19220.9832486208,12953.4218632935,24912.7414511945,27488.4474586601,0.0928627949813398,0.0621278038746024,0.0534564257169543,0.510599684888042,0,-9999,41.0741863208058,0,17.0120443426432,0,58.0678588742684,6.04573789591838e-26,0.0135034343537721,0.535159687820053,0.69262998911796,0.460702351078777,0.905146251042446,0.99285947010683,455401,1
"2.5%PI",0.0538730932381121,25328.9495761385,1.01290025460807,1.57421825451804,13306.358303153,0,0.0362340121413581,194.371684787583,1926,0,13306.3596899635,17412.9989523167,11212.7122245123,23182.8332126952,25284.1307152787,0.0528799271913287,0.0417936178118262,0.026044448807901,0.465959173240349,0,-9999,40.6314096602105,0,16.4203957531031,0,57.4246867026975,3.60656378096037e-27,0.0074395339322891,0.447029230607141,0.544894497848283,0.396292154833772,0.708588144910335,0.898497498647554,22325.9,1
"97.5%PI",0.116511003429198,33692.6087529524,1.02400962871568,1.85545700661614,16940.3123912314,0,0.981597978126956,1313.35422971933,1968,0,16940.3124256751,21031.9502624435,15141.21660038,26333.3455274993,30842.2559663072,0.116162614394055,0.0766905273767353,0.0835974834114299,0.560982522830966,0,-9999,42.0593488460599,0,19.316858311229,0,60.8870425001582,1.15020550460101e-25,0.0395697617820525,0.62088745607834,0.792378679721493,0.535917435096069,0.963071621477028,0.998803048375548,887073.975,1
"5%PI",0.0602136516209692,25585.5669289798,1.01391978507036,1.59641033194612,13567.9381527763,0,0.0678567323251627,206.331117367668,1926,0,13567.9381641171,17737.8969619885,11460.6156976042,23585.1298787507,25534.5968039891,0.0591994951110546,0.0455185359370766,0.0291300461706126,0.472749633378585,0,-9999,40.684176952749,0,16.4640195145101,0,57.4741530787689,6.80856256025807e-27,0.00790498714322855,0.462716413019501,0.572270311265361,0.40694946858912,0.75234853374605,0.931892420206838,45001.05,1
"95%PI",0.115151933604944,32335.4339572651,1.0231177054924,1.83076491515215,16617.4193090992,0,0.963270527205896,1106.31218765014,1968,0,16617.4203307804,20759.1333039376,14756.6853317237,26124.4642566493,30310.9768105105,0.114769360215767,0.0747258746253115,0.0802980636914451,0.551013322099963,0,-9999,41.7960788776611,0,18.7379152651808,0,60.2516165963667,1.09469331773449e-25,0.0348099406743704,0.605349786083882,0.778856934772075,0.522361718834133,0.958342236596815,0.99860017541629,864670.15,1
"min",0.0104822083688341,24608.1251648176,1.00729850950369,1.44955245591005,11802.754309494,0,5.48367388546467e-05,162.257664537163,1926,0,11802.70962753,15438.2406708434,9778.96068087636,20024.342497524,24031.7962057935,0.0101767660074144,0.00996666884389175,0.010179286689844,0.433145988733522,0,-9999,40.4416956919878,0,16.2899708643497,0,57.2385102691829,1.94088997334156e-31,0.00625283311802432,0.277853397986372,0.289104583595263,0.272374115673706,0.309748747610977,0.344692829212367,141,1
"max",0.117996089211199,69719.4550310398,1.0290020622371,2.01411929310141,19371.7874861322,0,0.999880797695369,10832.9036359244,1968,0,19371.7874861325,22749.7058616113,18989.7749093322,27900.0268624259,33833.6333537494,0.11774245756129,0.0857667850782393,0.0972497760603582,0.622367930103126,0,-9999,47.8407694409536,0,24.5499636638053,0,70.7169912657883,1.38557754908646e-25,0.155378489850523,0.690836374524078,0.849793960647804,0.600644646622195,0.976305718475065,0.999338018384122,910487,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
