"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2012","N2008","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2012","status2008","status2018","draw","save"
"mean",0.0841536091913586,24051.4130888092,1,-999,18682.5307608724,0,-999,852.075950285772,1951.5956,0,18682.5352632658,15646.8743889395,21596.9134580951,0,-9999,0,-9999,0,0,18.1135333461649,0,18.1135333461649,1.86783784694412e-08,0.0320845431527395,0.78222267912439,0.653247199757686,0.904782533713418,237756.618,1
"median",0.088748314332217,23498.9781010717,1,-999,18700.2389870468,0,-999,449.58730851903,1958,0,18700.2406697056,15600.8261896287,21715.5568860093,0,-9999,0,-9999,0,0,17.8411121352712,0,17.8411121352712,1.7852681224431e-08,0.0191169996282889,0.794323952861665,0.653181001576009,0.931810134436995,239121.5,1
"2.5%PI",0.0258970717714634,22254.1040937026,1,-999,16966.3798028778,0,-999,211.277294071088,1926,0,16966.3766370019,13608.8422338389,19661.881687398,0,-9999,0,-9999,0,0,17.0418870394216,0,17.0418870394216,1.0818952539473e-09,0.00948936249125108,0.607313183321676,0.552655599028179,0.676392115114146,12239.8,1
"97.5%PI",0.116711587126716,29429.0755283346,1,-999,20315.9354551608,0,-999,4165.76286598645,1968,0,20315.9370148768,17923.5907425637,22533.0460228717,0,-9999,0,-9999,0,0,20.6445517218442,0,20.6445517218442,3.97010961304345e-08,0.141871303592052,0.887822245854849,0.753721493531302,0.9781041892015,458185.85,1
"5%PI",0.0355459285516757,22309.4029428671,1,-999,17239.5150934812,0,-999,227.333777115768,1926,0,17239.5150723347,13916.7024432471,20282.8411426259,0,-9999,0,-9999,0,0,17.0869567143037,0,17.0869567143037,1.91371008895935e-09,0.0101640476606892,0.650510440211912,0.573679783924952,0.742310754807959,25093.55,1
"95%PI",0.115360995200649,27487.0461611108,1,-999,20042.4963095284,0,-999,2533.93225884764,1968,0,20042.4923325102,17506.2728813997,22381.1665838845,0,-9999,0,-9999,0,0,20.0742220312093,0,20.0742220312093,3.79515035752777e-08,0.0921069047737696,0.875591514345349,0.735541127291395,0.974707412050515,447157.45,1
"min",0.000195826763287187,22201.8008872817,1,-999,15328.9642311865,0,-999,168.611836743586,1926,0,15328.9642299885,12076.5478729186,16256.951453764,0,-9999,0,-9999,0,0,16.9762855533303,0,16.9762855533303,1.61681807818618e-12,0.00758137521792781,0.355531939829323,0.355277056792659,0.35591453163428,75,1
"max",0.117997577451169,49163.8964933538,1,-999,22373.879734776,0,-999,18649.1361169693,1968,0,22373.8828960501,20789.4657564643,23600.0670303519,0,-9999,0,-9999,0,0,27.1505610474228,0,27.1505610474228,4.23928740653105e-08,0.38592142885162,0.935116849617181,0.866965592734738,0.988663769369091,469513,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
