"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018"
"mean",23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23858.468547282,23678.468547282,23427.325824131,23273.4516957423,22127.023042153,20591.0520811406,17723.0350199843,12024.5908186653,7013.04092150193,4685.12152265523,4062.35374778758,3234.01998020529,1795.6220938194,1485.12228261711,1474.02437825433,1454.03232266879,1450.37561560198,1455.46117450572,1554.04840155306,1306.23199852956,1268.1086089663,1093.68454133616,916.131276932335,970.067513563345,1035.45046329231,1087.29034194492,1111.43914269977,1081.51743169112,1137.84580534454,1193.87235137006,1145.59325157967,1167.99760083148,1201.17404205514,1180.06002502586,1019.96418005082,1087.82399906024,1159.28969774954,1202.69658734705,1272.64093589933,1361.43341718749,1453.73338219824,1497.88378494323,1367.76481714176,1434.32332968618,1501.49814256223,1561.37319639777,1591.3504953819,1008.87769620641,1028.96161640691,1061.42382447562,990.328792819085,1008.70186031507,976.23393419973,869.505712111139,859.036480885617,892.078241834042,928.361841333522,955.150117318489,997.602725853235,1032.05237088704,1080.7885219677,1145.02522209036,1162.08749825747,1231.88205929695,1117.93556458296,1182.33684817846,1251.40359782826,1325.5165261526,1405.08957334512,1488.57288160855,1580.28325216478,1678.90993291264,1785.03060042282,1899.27357342086,2022.32218089492,2154.91943415217,2297.87299525972,2452.06042119993,2618.43464446364,2798.02962470952,2991.96606986283,3201.45707504134,3427.81345923292,3672.4484864557,3936.88153206003,4222.74008544569,4531.75925470198,4865.77764074868,5226.72806042488,5616.6211009963,6037.51886729242,6491.49553259389,6980.58044585602,7506.67865016522,8071.46288667949,8676.2307930461,9321.72156626431,10007.8886395467,10733.6300159103,11496.4870812286,12292.3370084448,13115.123115676,13956.6889815931,14806.7987784594,15653.4265795093,16483.3680416155,17283.1616050391,18040.2126458214,18743.9248183643,19386.603232089,19963.9361664104,20474.9779432102,20921.6953983254,21308.2420078164,21640.1519526218
"median",23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23324.4111420784,23144.4111420784,22895.6350793328,22747.3791626253,21608.4998999918,20092.687919896,17258.1758666306,11608.2589883294,6646.13166639184,4348.49037842509,3743.97164573937,2930.41470286487,1502.24691720317,1193.77246296804,1182.89271921899,1163.00609353633,1159.3915670563,1164.36819370692,1262.71544413095,1015.19411541376,976.025970733778,800.190340021451,619.9880819504,670.330209867116,732.183793766199,780.768733623901,801.892982749157,768.942852243051,821.99978318491,874.888665395633,823.605334265957,842.612207976878,872.164894474581,847.855914135403,684.212189895489,747.438168450282,814.227064284902,853.567280444906,919.391982001655,1004.11364680573,1092.92485763349,1133.47475905715,1000.16768244782,1062.60475474925,1125.85148235445,1182.00592183255,1208.34635401772,621.666270804374,633.856199577889,658.409488669951,579.043624860898,588.691200454075,546.853194376727,430.240498713633,408.745222743355,430.41627716359,455.153338966274,470.109459330928,500.382996268283,522.312309138239,558.243749958106,610.505975599574,614.983049101824,671.468960231684,544.30478439654,595.0006975668,650.684010363871,710.272851156186,776.442384863607,846.483545835472,925.444388945738,1011.84197681789,1106.06410597806,1207.47374247117,1318.1357120198,1440.35055501405,1572.1608573493,1716.473406614,1874.30397287657,2045.11851612346,2231.50354901369,2438.88962860809,2665.87095582296,2908.73941126492,3173.12990737341,3465.38605298599,3782.82799670266,4132.73845744023,4508.33510782039,4923.72863531691,5370.7941836905,5855.8726968,6382.61671778355,6952.31052431459,7563.47472392405,8217.14223509702,8911.9561445946,9654.75005623591,10444.4361977171,11268.0910682106,12117.2948926834,12995.6292532117,13884.2771290616,14761.1686145544,15633.0047169061,16466.0560863558,17271.466079531,18045.6257888031,18761.6859450604,19437.0346558694,20041.434514013,20574.6591176411,21037.946634734,21427.5787725541,21741.1771542209
"2.5%PI",22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22246.7970194475,22066.7970194475,21828.3970271167,21701.5927267626,20586.6524706298,19144.800106571,16428.6441421975,10950.5476489712,6163.34750724814,3969.26125104007,3426.70714714228,2667.65197815623,1280.47507280882,982.97450794744,976.795298338519,961.888106283512,963.251450870694,973.798742298335,1078.55076073443,840.541268004323,805.771484625617,633.921344957141,454.003311310994,500.064769821383,558.508754689056,604.780983582248,624.458772363367,590.424909857873,641.423195689778,693.368236301724,642.414248769605,660.503775430069,689.706675754848,665.32158104523,501.04554234597,559.601431894963,622.929176688854,659.70935887692,723.781138161298,808.38722689851,898.980251397281,944.049263817042,816.479707854964,881.857483551331,950.028100182138,1012.77663694311,1048.19535769539,472.477939197535,482.59044164146,504.891640084441,423.792866054372,429.23372735488,383.143694387988,260.589771220299,229.996509922457,240.692528958731,253.67364809427,256.080356810718,272.825786461361,280.545480438229,301.034011403782,336.188606449426,322.918488259066,360.110946135192,212.265374194026,236.648334195366,263.956833872531,294.301038828734,328.267451329625,364.429411930392,406.418571577449,453.817216763734,506.117640456067,564.296060478935,629.531468834447,701.857436543599,782.953598567718,872.768599032263,972.58883008562,1083.74693909477,1207.90869386089,1346.8038232452,1501.59646320137,1673.81075342801,1863.66921714569,2077.68487170525,2315.21443780144,2578.55426101855,2870.53108393322,3195.63741872935,3556.9296252077,3958.65526808824,4396.88156283336,4878.25098095929,5416.63739230613,6000.59529129737,6644.8896496989,7355.38049501112,8115.4234333251,8936.61659894553,9813.77271517255,10744.6554858819,11700.9552336058,12693.5355612187,13668.6810431135,14606.5686437434,15488.6012150124,16297.9985896333,16983.2699571185,17561.2353596718,18081.7605096988,18600.9284842726,19073.7637069247,19512.2553748023,19891.6191842836
"97.5%PI",28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28498.9548157753,28318.9548157753,28043.3892153782,27834.3437062062,26617.9357742187,24886.0309670829,21696.2396925547,15534.8145053808,10055.9212286918,7448.7962741814,6662.06491095777,5700.02210037264,4171.55491919348,3849.31493552595,3843.64412607246,3830.99932609208,3836.64588962363,3851.46100513533,3959.71815332252,3715.01119383201,3691.79541992264,3534.90621231346,3385.42858097248,3478.490142129,3581.25976321669,3669.03456430472,3728.01065553982,3732.90914574504,3826.9519942174,3918.74713231474,3904.05425015064,3963.9308522849,4033.61041912377,4045.19615285023,3921.41457022302,4040.16954055187,4160.44064733922,4250.26446358495,4365.73593711459,4497.60368027168,4630.4071014779,4709.01649517872,4613.0196331782,4722.19587901095,4824.40441184069,4919.97255006653,4981.41406847415,4427.20233151226,4510.48313442509,4607.10724410311,4600.40966871878,4689.31574726505,4724.34771665691,4691.07777348346,4772.84338493995,4895.23613328892,5020.6821014761,5138.2628290356,5272.34859713278,5398.39645342716,5539.87241950591,5697.18081953288,5806.73087728964,5971.01259125798,5942.16797180798,6119.46096629371,6292.22398593298,6481.70327674458,6652.48081089604,6836.53330650382,7030.99468686539,7239.40207476691,7439.30598214493,7633.8040416052,7844.11894242357,8067.58818369865,8299.4960728667,8515.65860561282,8768.48151850454,9004.00004837683,9246.2265237738,9485.90626708417,9735.65222954954,10012.0523487715,10283.1835474831,10589.8237977221,10875.2164874989,11172.1918623532,11455.8341153718,11746.9597946012,12047.0750124234,12384.4904578101,12707.858799195,13037.2381321509,13387.2397028412,13743.4798640604,14118.505041922,14465.5893005404,14877.672531556,15307.9781703826,15736.9058997684,16207.617309507,16673.6686211348,17225.8408812742,17814.5515784893,18478.8817253541,19145.1928495893,19777.5129266547,20345.0787495303,20842.0155710934,21259.353781374,21628.1547204453,21946.1666707699,22227.947160207,22495.8236176594
"5%PI",22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22291.3640094448,22111.3640094448,21872.5025602874,21744.768985167,20628.8316036964,19183.7909122914,16462.5762840728,10977.131712814,6182.45072078221,3983.99530531789,3438.82364928361,2677.47770921019,1288.57935943201,990.625560695317,984.273443152007,969.197156377008,970.378429382964,980.695081348503,1085.19961847323,846.758351657144,811.760330214182,639.718891518823,459.803659505057,506.06103859462,564.667770386284,611.047781668844,630.787471601376,596.808685594288,647.901384760457,699.893999519456,648.907068657972,667.021980607207,696.218553703319,671.773522737785,507.50806677451,566.306875027851,629.904483126925,666.818567693015,731.083845745816,815.676843557179,906.143085772341,951.071546261589,823.127432888009,888.372316165251,956.261620218727,1018.70127941183,1053.48619040045,477.311742002995,487.530340203103,509.663110851034,428.505863634454,434.080366868533,388.29467286832,266.208811698466,235.891420023226,247.173031062219,260.832324715238,263.934369584926,281.288920816151,289.689839592871,310.918061170743,346.491739335646,334.315248117056,372.918532530074,226.543163547706,252.772791960623,281.855692057523,314.238711647258,350.183268551192,388.244394911907,432.596817726528,482.378350453338,538.015370568055,599.89869073868,668.438416489937,744.00673727981,829.069891488323,924.29401161414,1029.30122335484,1146.88061359447,1277.44554878968,1423.21597821314,1584.36204171921,1763.79079641729,1961.63635699166,2184.89913081297,2433.08609957274,2706.18514596301,3011.4280029693,3349.0680862931,3721.17169529715,4137.53396800872,4591.51945459507,5094.7871635304,5645.17594298294,6245.02765693829,6905.52660967665,7632.2065266605,8404.4845663376,9234.37825824032,10127.1750184331,11058.1654726128,12012.0072041981,12973.6746902054,13945.2360345077,14885.5453625525,15778.8163824566,16583.0320526997,17304.8642383725,17946.1068104814,18527.7310116343,19054.2893594275,19548.2745530635,20011.0946196613,20447.5038397909
"95%PI",26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26932.2193970855,26752.2193970855,26481.0537402793,26282.528179157,25081.1326823856,23389.1301527478,20266.178057069,14194.9609460962,8801.06885366616,6244.84794494767,5486.09529923944,4543.45815470559,3023.74288761353,2696.28988836723,2682.63621810335,2659.15920349337,2654.21999857041,2658.01962591449,2754.31038491954,2499.90178099025,2465.88103878518,2298.65397031263,2135.88886889688,2213.09520175092,2302.0468181565,2375.43052213953,2416.70337562541,2403.17174655934,2478.12082714745,2551.00627098444,2519.03423612199,2560.99232279959,2614.47730007206,2613.06272035943,2474.59261502924,2572.68184604687,2672.62603961512,2745.35929701405,2838.30550863904,2950.33860206881,3062.21709099301,3124.01077410811,3009.66121926389,3098.78269962774,3187.93464788166,3267.15759923126,3310.45568526025,2743.23709473461,2805.5687568538,2879.676030131,2856.09844439528,2924.05481089046,2942.89203410691,2891.28668112657,2943.68153688108,3047.79825128634,3151.32090973923,3243.59664960366,3359.76623643744,3470.11449567921,3590.91897757196,3733.76294434457,3822.34847623288,3971.12881109731,3936.91267523671,4110.83003704261,4271.17794443779,4439.96953819109,4610.81319003797,4797.51131104118,4989.10544856757,5186.21242002841,5387.57904804584,5599.79467012755,5817.40193955579,6042.34217477401,6288.58908618953,6531.40518022871,6795.61782003724,7079.42486022107,7347.91073732838,7631.44021304857,7914.82400557719,8224.71371190158,8539.60518262922,8873.63121690581,9198.82446113848,9547.7609034849,9893.95684644287,10271.0110868104,10641.1733403373,11024.8994529908,11443.1785522138,11867.50959579,12289.5626245485,12743.4230520361,13208.3962990241,13659.5838841586,14130.7735751991,14625.5189511718,15130.3665994341,15638.1993925429,16220.8853831433,16827.8797399358,17499.5887721427,18158.1170704762,18840.3606735405,19491.3739695184,20091.0053521938,20626.4368819378,21092.0908981712,21480.022380225,21806.7526432941,22106.5982607248,22376.9842324279
"min",22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22201.9645622202,22021.9645622202,21784.0305065584,21658.1621579475,20544.2224444803,19105.5801282217,16394.5128503941,10923.8071624962,6144.11664033599,3954.44323059624,3414.48985487172,2657.75710803472,1272.34068653693,975.282499690927,969.275095281705,954.560332041754,956.112853229489,966.848194881477,1071.84766370535,834.207709378165,799.584096098044,627.880960007648,447.939994930324,493.780683276324,552.027555135386,598.143057598609,617.696022554897,583.554292482829,634.387163443446,686.2132383431,635.148797419766,653.064663270561,682.092623580214,657.542459021017,493.098289034899,551.264686494892,614.290234683158,650.746968415015,714.501702282373,798.771646650832,888.972777583224,933.800737937648,805.908544097284,870.95062413987,938.655649575902,1001.33520595751,1036.39521550665,460.582524182101,469.914240921294,491.346496945005,409.306306010795,413.590450635926,366.379889770001,242.600905414131,210.220976676528,219.02127617388,229.859730473775,229.976769376081,244.107615009908,248.905426745555,266.269215801446,297.681320258321,280.798874210295,313.924945285833,161.958596798973,181.065390545478,202.426225285553,226.306988308994,253.004920289847,280.852307531766,313.984681741175,351.025379709976,392.435279450748,438.729537216446,490.483947991259,548.342036635795,613.022956833993,685.330279940302,766.161759461454,856.520158206239,957.525222565467,1070.42687966126,1196.61971486269,1337.65875446626,1495.27652398963,1671.40126610733,1868.17606878502,2087.97845227467,2333.43966315095,2607.46248248317,2913.23571609926,3254.2426211809,3634.25923709413,4057.33681143918,4527.20082254891,5033.12168386533,5591.93416690605,6207.60868754882,6883.73810768284,7620.00749789465,8382.79930054958,9204.70032594334,10083.9154127355,11016.1068971278,11993.7902614377,13005.8426084906,14037.2871921494,15069.5483776878,15188.6959333211,15301.8522643389,15415.570360102,15529.8458693845,15644.6742393756,15760.0507129062,15875.9703257337
"max",47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47962.017092621,47782.017092621,47494.2962026728,47255.0140807634,45995.0899951839,44148.9501015662,40763.1279327138,34303.6996790115,28484.0439999736,25616.2889457713,24630.2788725719,23488.0904570281,21803.6425153268,21368.7155176189,21259.6473788895,21142.5427746072,21043.3985465394,20953.2203929609,20956.0110822632,20603.8027400289,20482.4700393045,20228.0935139953,19985.6234991184,19990.0623690236,20001.5029243216,19993.9478205107,19954.3898505458,19858.8168431717,19852.2072948359,19840.5952084773,19719.9786597309,19674.3155022372,19637.6345775974,19543.9393324405,19313.2073134789,19324.3835546383,19333.5642779517,19308.7486802176,19306.9231321871,19318.0968514099,19325.2750539636,19276.456134639,19049.6176095756,19030.687018695,19006.7486730972,18969.8005057505,18897.837144552,18210.8440715644,18176.5595963953,18153.2602179093,18023.9506920692,17990.5845680568,17905.2037628601,17748.7852469878,17698.2971154942,17692.7863686754,17688.2731491464,17671.7579038808,17669.2352410423,17662.0848838777,17682.6846441269,17715.3125564543,17695.9849789407,17728.6310470729,17572.3216101164,17604.7982441439,17637.319510673,17669.8853744758,17702.4957996294,17733.1507495129,17765.847464935,17798.5886320858,17831.3742122739,17864.2041660968,17897.078453438,17929.997033463,17962.9598646167,17995.9669046197,18029.0181104653,18062.1134384157,18095.2528439993,18128.4362820073,18161.6637064902,18194.9350707545,18228.2503273599,18261.6094281155,18295.0123240769,18328.4589655427,18361.9493020514,18395.4832823781,18429.0608545315,18462.6819657501,18498.3360586188,18541.2893832419,18584.3117813173,18627.4031221307,18670.5632728113,18823.5103803523,19031.0793907863,19239.3065249732,19448.1328229414,19657.4976655336,19867.3388196229,20077.5924889573,20327.5857549215,20826.8303875228,21256.4213220842,21648.9860652524,21977.6841445147,22249.5052166871,22471.8995914521,22652.2164717922,22933.9747941769,23210.646133099,23459.1715680238
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
