"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019","N_2020","N_2021","N_2022","N_2023","N_2024","N_2025","N_2026","N_2027","N_2028","N_2029","N_2030"
"mean",30058.8882269754,29599.644972946,29237.4071551003,28947.1475007432,28711.6982316436,28518.8179691647,28359.5156111579,28227.0316674236,28116.1884116418,28022.9586966236,27944.1703959297,27872.5063335942,27811.5371589221,27759.4675284484,27714.8383072187,27676.4561943349,27643.339893194,27614.6784527189,27589.7986978897,27568.1395388009,27549.2315464458,27537.4724703972,27526.9612568135,27517.5531232355,27509.1210223619,27501.5533949425,27494.752215326,27488.6312894342,27483.1147713804,27478.1358699924,27473.6357205516,27438.586400364,27408.9038013122,27383.6720206843,27362.1459741272,27343.7166294878,27327.8840291938,27314.2361576041,27302.4322537868,27292.1895440515,27283.2726309402,27306.4609630582,27325.7275324812,27341.7500705615,27355.0880804771,27366.2030439665,27375.4754590837,27383.21907603,27389.6927142114,27395.1100256815,27399.6475354167,27403.4512478418,27406.6420676143,27409.3202439968,27411.5690136133,27413.4575864356,27415.0435943667,27416.3751004069,27417.4922486136,27418.4286203988,27419.2123506556,27419.8670473433,27420.4125501108,27420.8655569728,27421.2401427101,27339.4018898452,27352.7823550705,27363.8795659567,27373.0974793862,27380.7668630596,27387.15859944,27392.4946448143,27110.442153959,26872.3907746891,26956.1642933455,26541.617920299,26067.9113644762,25997.3904857738,24808.6732627668,22929.9213973078,19801.3044261856,13399.7835236489,7931.19197532185,5368.65191324962,4671.43760981263,3742.51436843913,2134.5799533849,1761.27421096155,1713.87506430651,1653.49361367498,1607.6223651794,1567.64699480191,1626.74222665598,1299.8232668108,1198.10677992565,940.536280022363,742.288251897819,798.381030436163,867.235197401656,921.348765020738,945.056496850744,909.13233033651,968.067065637211,1026.81750530564,970.681471998818,992.141916218428,1025.45882049258,998.926644801298,818.87423703193,889.300805168856,963.401558323212,998.807760650896,1068.10063501926,1161.02480351826,1257.05524814465,1287.08270824544,1082.26601490195,1146.00687682302,1210.45698142234,1267.55128208814,1294.23425330534,697.070146462186,710.607379264039,736.485943278412,656.672205539407,667.255100295694,625.717835452808,507.953360455396,487.252309369137,510.294341620158,536.236024880506,552.092310460787,583.413030059486,606.133814363843,642.884317969344,694.929958368633,698.474985381107,755.007976416209,623.89627538893,672.994414236711,726.182672261273,783.817581695391,846.287859602295,911.9805261266,985.245986454952,1064.71969856851,1150.94997975454,1244.53498023996,1346.12723961902,1456.43863601562,1576.24575104987,1706.39567073804,1847.81223741079,2001.50275973873,2168.56517585014,2350.1956467349,2547.69653150997,2762.48465977447,2996.09976529517,3250.2128743919,3526.63434464997,3827.32111575593,4154.38255232418,4510.08401318862,4896.84695360858,5317.24393319111,5773.98633716258,6269.9018959557,6807.89818822882,7390.90723454802,8021.80507364161,8703.29898042566,9437.77399342514,10227.0901488185,11072.3230699351,11973.4445374256,12928.9479481671,13935.437827981,14987.2237441861,16075.9857770086,17190.6055222302,18317.2718057414,19439.957450523,20541.3079162861,21603.8839056535,22611.5831332815,23550.9800675483,24412.3155864962,25189.9564976555,25882.2927227734,26491.1817119374,27021.1303322469,27478.4092702187,27870.2462682596,28204.1778382721,28487.581575795,28727.3741513359,28929.8427437877,29100.5741242829,29244.4494719271,29365.6797040459
"median",29577.4492925681,29107.497870439,28744.5610332362,28461.2405799257,28235.2562805428,28053.3560107278,27907.1363255294,27787.6781657759,27685.0554474065,27604.7599463577,27537.6296684025,27477.8781331188,27431.0007887973,27388.2252710947,27349.1189143549,27317.9828287445,27290.3280858122,27272.0950329505,27253.0155671176,27239.0050928532,27224.9256917153,27217.1022942568,27211.3979683581,27206.9541324011,27202.7245901431,27197.4418266295,27194.6215159962,27189.5897609294,27187.5970789432,27186.510557491,27184.1955854492,27150.6357634775,27123.497428548,27100.2915084294,27079.9658564113,27062.1344787763,27045.868727499,27035.0519383645,27026.2330188587,27018.6310443131,27013.6063933212,27038.7984715537,27059.6146628804,27077.2592018268,27091.339753303,27103.0822134304,27112.1437965822,27119.8710180503,27126.2313619197,27131.871666658,27136.982299638,27140.6980615345,27143.792903517,27146.3991692796,27148.4342863946,27150.3159863578,27151.9105540068,27153.3819089719,27154.4906102881,27155.6483690306,27156.3259211715,27156.8120640314,27157.3594928461,27157.7288785969,27158.0336001988,27075.9187410091,27091.3453314678,27102.8916296642,27112.6082473007,27120.5388531901,27127.1744649086,27132.8360260362,26851.1287922039,26621.2014419824,26707.6774701948,26296.9077359223,25828.8244096236,25762.4819805791,24583.220581863,22721.1899161063,19607.2875965287,13237.6651260612,7805.10202909119,5261.47317492916,4576.32431536282,3657.14460487365,2061.28182793713,1690.45826321617,1643.9288996659,1585.03855765207,1540.03179462015,1500.75170226791,1559.5037443845,1233.22164159545,1132.46417245461,874.686075549945,675.268406264401,730.671717458212,798.649100433048,852.504373140843,875.533468739144,838.784285425155,897.269152309487,955.364677775805,898.402082458988,918.940556325537,951.938376876836,924.510494669587,743.6130483134,813.081987520415,886.013410563106,920.48673238057,988.874090262536,1080.94215280535,1175.97525382237,1205.57477600932,998.690628868698,1061.13893890739,1124.58615361264,1180.3265975106,1205.92066437254,607.624372515792,618.372494764221,641.156700192709,558.307311107677,565.512659317029,520.436644333826,398.994037950485,374.04133478518,392.764034674836,414.026759557981,425.032043249655,451.498381301658,469.335935747911,500.790913445226,547.38503440129,545.10587514519,595.527539148735,458.170860066472,501.203647571063,547.864463193629,598.857501176422,654.851177611562,713.766628304017,779.834904663213,853.117592216393,932.878575281559,1019.73532256446,1115.21598828142,1219.38304432998,1334.00789983779,1458.26323631197,1593.66941661339,1742.29570629929,1905.96326224595,2082.75711249832,2276.38610220597,2488.32478734626,2719.65397126292,2972.73395499378,3252.21431684997,3553.14333832545,3885.10191089248,4241.27348696675,4635.22192709886,5067.07952921401,5532.77405064747,6044.4374657894,6592.46182805829,7196.84933007517,7841.24509874926,8544.57325895966,9299.55748811721,10104.5230068979,10972.9194867824,11896.5338924855,12876.2689479895,13888.3299638049,14947.6674974844,16037.9615580253,17160.9885493495,18288.6610779905,19434.3414246836,20551.9977858088,21631.4416245221,22644.9052378165,23579.01349395,24441.9997117465,25202.1470375115,25870.7799239423,26462.3793328893,26978.8755709459,27423.8691517232,27805.9689557015,28121.4691664261,28391.3927898652,28619.7385161163,28807.569199259,28954.0616412227,29082.7119504668,29185.4242964968
"2.5%PI",26008.2830808014,25677.0979534807,25400.7731215093,25199.4882317493,25030.2642593038,24905.7538092734,24789.937796769,24706.3248625959,24632.3417948607,24575.2360804623,24526.324810297,24494.2685397916,24461.3530651007,24432.6921267642,24413.4803941234,24396.902671678,24380.0699868309,24363.0971453664,24350.6604168472,24340.3477352293,24333.2442735428,24330.956991268,24330.1157829575,24331.0735137937,24332.5110186484,24333.6169612206,24329.6890789929,24329.6181147876,24330.1139475875,24329.7965156536,24328.9692281577,24298.1318182956,24272.9551844973,24254.8488184419,24237.5965521397,24224.8309267848,24217.0360314391,24211.0695802242,24204.7830233211,24199.4583454099,24194.9800654062,24223.0091913443,24244.969399649,24262.75853138,24275.7366739588,24285.1672211638,24292.9204996593,24299.469857368,24304.6752874031,24308.8425375311,24312.1564654783,24314.8029811365,24316.9089523558,24319.5001535,24320.7839262222,24322.0233000176,24323.1952209265,24324.1431835297,24324.9150441247,24325.5394453212,24326.0445483163,24326.4531400546,24326.7836574316,24327.0510168139,24327.2672857032,24247.6514743777,24262.073674761,24274.1383719409,24284.3498360792,24293.6899349586,24300.6518959449,24305.6640172907,24032.9320323677,23810.0650001559,23907.3464041821,23525.1463625569,23083.6965930054,23057.9571473009,22003.8949487421,20336.5680330004,17562.1670383628,11770.3946873783,6855.82257049148,4571.13250764163,3982.76453784846,3169.10336240514,1705.06697001419,1370.69470867889,1337.29988160232,1292.66054918448,1261.59142193121,1235.02310828339,1303.14938151748,1008.58035309148,920.732446645908,683.290686752706,496.2310711304,546.02630698215,608.665285128742,658.423496273294,680.824557610203,646.948057216816,702.180415699321,759.188869423887,707.461103768291,729.002068682201,762.132906675649,738.85758391577,562.917595287811,627.894345073153,698.139534413963,731.903700860426,799.556924448905,892.373456906811,990.474496309517,1026.58844351308,830.909007097968,897.0418151795,965.706969157138,1029.25042520618,1064.71333471258,477.565659613606,487.445509938334,509.599705965873,426.489748539689,431.258422781666,383.550206871218,258.076621397858,225.974458879631,235.931432086118,248.201782135887,249.637238639041,265.421991008599,271.72185875716,291.036409665424,325.001576191517,309.59662423138,345.527639637171,192.929463549762,215.342077221378,240.161278444139,267.717745050686,298.306512276933,330.78393789467,369.146279255435,411.796796123434,459.178716430509,512.080284594002,570.936240875246,636.80596947472,709.493906458204,791.761503431105,883.661578335619,985.741460400675,1099.93984646927,1227.12406594535,1368.58984779373,1525.37356409548,1699.39465227623,1894.7691878939,2112.5763541311,2352.90388013148,2620.5236905188,2918.3335628909,3251.15759122393,3616.49687032388,4031.49584565156,4492.1336261919,4996.90459286657,5546.35223112863,6145.76142020751,6819.14347467221,7544.73119747797,8328.16821798719,9210.2375809185,10137.9653908167,11119.0061128375,12169.1852534238,13239.3031382195,14352.5968881386,15432.1446086191,16504.3880120601,17528.9659672043,18469.3276520981,19391.301561846,20262.9063903991,21104.9622755484,21925.4653779993,22747.818173431,23491.0654919042,24124.7747536808,24643.0488264792,25023.5828625296,25330.6313226659,25537.713096361,25682.462467555,25789.635643393,25851.6574590475,25904.1746191709,25929.5544603273,25951.4265891802
"97.5%PI",36876.8406301603,36361.3532380792,35849.6590170483,35447.1175672627,35146.4333880836,34876.6893761547,34627.3119767624,34454.6418967526,34288.806588444,34143.9474208753,34028.6537457576,33944.2404283678,33851.0118487324,33789.7995605712,33716.0675445366,33671.557934927,33629.780889256,33580.7685617166,33556.6252684694,33543.0672719486,33495.2738161066,33450.2922946584,33426.2805118747,33418.8636032233,33403.405077029,33390.7462974457,33381.1848173796,33370.0395475848,33363.8208152769,33358.0793612224,33353.9880270992,33310.8409231913,33273.4404118213,33249.2333776797,33226.7541109016,33201.7573617949,33185.8100413484,33172.2414211792,33139.6792101006,33132.115133835,33121.5036030208,33105.9294591904,33127.0650192354,33144.3936459095,33158.0396000967,33168.7823494687,33177.6724332492,33186.1844729054,33193.2529535536,33199.0819888388,33203.8885310076,33207.8517444053,33211.1195179839,33211.4616570897,33203.1032983483,33204.0524883167,33202.7865194237,33204.3002412395,33195.626209475,33196.523887156,33193.8690730281,33184.1480201191,33178.7907172368,33176.8173758292,33176.8963211519,33096.1908970685,33100.0137190739,33085.3746182593,33093.9048509067,33101.3891720891,33107.9549839081,33113.7143637142,32851.1141564062,32620.7517858472,32701.3500107414,32248.023133535,31727.558865811,31600.8554432365,30144.2104935665,27886.4905110911,24044.9267581531,16331.7982859032,9754.12975994773,6755.53566340969,5872.9976796169,4765.55031152778,2960.12632173663,2544.24770399197,2476.48511041447,2393.78408427745,2327.70479149446,2268.46863261562,2312.0232633601,1955.02699120863,1840.58479124843,1575.81476622349,1377.27975450823,1443.72562807723,1522.15924939594,1583.77703257954,1611.66187475523,1580.03481580305,1644.94223853547,1709.49872079716,1654.38565596174,1679.54212347556,1716.3813224982,1692.00509444772,1513.63984459256,1597.05216380684,1683.06607228543,1727.49189127307,1805.6830735734,1905.14477177987,2001.60421646772,2032.94133963084,1827.08110309717,1897.60844671726,1967.02808347688,2025.74775710228,2050.94961853588,1452.5202952132,1487.18230009291,1534.41914427099,1474.73014673095,1510.13069412041,1495.16717296389,1407.19122742014,1422.08543490202,1482.71111581097,1547.90595227145,1606.701480079,1679.71643535588,1748.83731269671,1831.3850810372,1932.36439197922,1985.07618382629,2093.02718015909,2013.05968728767,2124.36951495542,2242.14854225055,2363.21455317618,2493.29089453567,2628.52023454358,2772.10544401457,2925.83514944931,3086.70285319078,3255.31617784383,3429.46881196274,3614.3962618635,3810.88613081709,4021.13445561887,4234.30770371896,4465.15011407307,4701.38122248209,4955.89651730287,5221.98506611703,5502.00308735177,5797.49196280812,6118.22602236274,6446.93891147301,6803.33584583704,7173.45779812856,7560.42613344686,7974.01160569953,8408.21572383306,8853.45262471931,9342.2205738719,9840.91718641118,10366.8489834356,10930.0742947817,11529.6550844403,12141.7122067926,12794.3634632466,13497.4794425075,14250.6686704636,15038.6633311232,15902.6103735246,16877.8460321183,17925.4208264444,19049.5688715271,20224.3925809589,21401.7260598221,22551.2174648959,23687.5948682095,24764.3014389928,25789.1311533011,26735.1741278134,27624.2109138812,28540.7734299263,29362.8950504197,30132.014310723,30864.291930492,31520.0895302975,32104.5054301783,32577.1482804089,33021.3274817139,33393.4101038232,33717.1918599874,34008.8253175109,34243.5217905239
"5%PI",26431.8839987832,26067.7678870624,25762.6631046319,25550.4008213605,25368.2602328948,25232.8228444034,25129.0759689073,25042.7857022924,24967.833899382,24911.4602018327,24856.1131335072,24815.92315379,24782.931741922,24754.0401691206,24729.1804614479,24713.6164069356,24698.1473838747,24687.5779475942,24677.9440093857,24668.6501411858,24658.9944813529,24658.4282604841,24658.192381066,24657.9670838641,24658.4881646198,24659.1599584298,24659.6596373749,24659.3326006189,24658.7787760842,24659.0523570091,24659.311693465,24628.1692270517,24603.4699979928,24583.4870269047,24566.7486257256,24553.5949406521,24543.1133747004,24533.7677041368,24526.8371463827,24520.5173019234,24516.7018649178,24543.7451314737,24565.416006254,24582.2657765964,24596.9663094267,24609.097775438,24618.7816941344,24625.6685343394,24631.9812456169,24636.4822997775,24640.3212782143,24644.063893352,24646.693536441,24649.5675631303,24652.0635751585,24653.4600019851,24654.5463398581,24655.4106761442,24656.069192951,24656.6329335905,24656.9486919599,24657.1827371757,24657.3668224143,24657.5116131988,24657.62549814,24575.9235868942,24591.2809102879,24604.9658665596,24614.822043799,24622.8907768827,24629.8643412798,24635.8237427984,24352.6993215842,24122.2809986805,24216.3830970472,23834.5392521214,23401.5518258593,23374.3805052111,22298.4034781191,20594.1173644315,17780.0391155629,11933.4961374611,6964.07206354611,4650.50615796838,4051.79807166864,3224.68294860306,1743.5238113706,1402.46438239003,1369.28068900605,1323.82458553723,1291.29176048264,1264.44368947829,1330.58743405703,1032.41154508955,941.272367264705,698.441646951596,508.262109345675,558.751711393124,622.336666021695,672.973667382493,695.215230544716,660.123217141916,716.565326230446,773.762938691097,720.127314716361,741.169145013332,774.539637673358,749.41893505766,571.93245738052,637.591519215187,708.565378065801,741.848960866305,810.121684245271,903.273206291356,1001.60251413525,1037.01022144181,838.838091301687,904.69187522492,973.211134660072,1036.1868175836,1070.95702144331,483.285820399508,493.10303179325,515.208616126787,431.785939623915,436.653193344885,389.12089034737,263.660418260699,231.866566008343,242.199574183945,254.803421572983,256.590346215013,272.830915436097,279.731683376966,299.73592378206,334.304842610695,319.893788769047,356.679216823424,205.095759057386,228.619148449718,254.740630759336,284.04447893446,316.550329882207,350.705140354636,390.928768822061,435.92270939276,486.121915916873,541.870884681684,603.40928783131,672.616185507263,749.001826001342,834.292937400503,929.622973194109,1036.04886947015,1154.18138967412,1286.07116479931,1432.21721126511,1594.44159924124,1775.7132394844,1977.60645972338,2202.17142904667,2453.06063047569,2730.91959675254,3039.53908177438,3377.41548317339,3757.91957932658,4176.11983328234,4637.00004668157,5150.21954203443,5711.77043204075,6337.65176679081,7014.67474868368,7761.57373129889,8570.28537481779,9440.80000380814,10377.136276938,11381.9172578071,12442.2210953689,13518.4509733591,14608.5887212857,15708.2501774426,16780.0882542863,17821.3796573565,18833.2135610572,19785.6056257946,20718.3342955685,21619.5892923197,22451.0273762092,23248.3927379307,23957.2931886169,24547.6465309642,25025.3280648074,25384.1560195589,25650.1902517604,25864.7968895127,26030.376581099,26139.8490448293,26218.4809162776,26276.7879143097,26322.7107232343,26349.6101405908
"95%PI",35332.3963237877,34838.7388626563,34410.3713221737,34084.7671563537,33792.032690227,33496.6955495987,33281.6950398034,33083.4734263025,32895.8541229296,32761.992479474,32655.8969481799,32524.0430549432,32382.3280897771,32269.990497709,32170.3423811668,32074.5967566712,31989.1396580844,31935.9973369798,31888.7005065315,31834.4407553678,31805.4595120314,31766.1886646955,31764.1025630994,31738.4963054612,31724.4617556285,31695.0074670039,31681.2032779958,31654.2427540344,31647.7650693267,31624.6779673591,31604.8246383529,31562.9916100884,31522.4363560516,31480.5846903716,31422.4612637184,31390.3504819555,31367.1059303634,31350.2645906419,31324.6993961752,31303.3231304354,31266.5111006484,31287.5620485293,31280.5968905177,31298.6983838349,31313.2932085878,31298.2198531666,31288.0451436922,31296.3920874414,31303.2307233996,31308.6027092518,31312.0644600759,31301.2840575605,31305.0835853437,31308.2958848654,31310.6502951179,31307.3183763565,31308.3675804632,31309.2141844616,31308.1105526389,31308.2023792903,31300.6454482538,31298.6715043782,31300.5222051407,31302.1827774635,31303.6728410771,31222.9512861839,31232.4520374527,31241.0013869917,31242.2338038621,31249.7309542708,31256.0560598342,31259.4236770294,30976.2503688688,30729.1984245335,30815.6568849838,30376.2333743701,29848.7707806023,29740.7453584057,28374.2097050402,26241.7108292476,22666.6068993352,15472.7721062949,9329.92715179041,6422.98869145532,5591.08489501721,4518.11704209017,2750.58613174548,2340.23143958575,2274.54655989853,2194.79016668485,2131.55238514696,2077.76479496378,2125.03183272395,1770.30105733267,1654.36854374271,1384.76453470569,1182.91201176985,1247.40277269401,1323.68307969854,1383.81543693965,1411.29117984694,1375.95665531268,1439.24775930448,1501.34275869656,1448.97533862315,1473.74834680578,1510.39867643129,1484.27087942598,1306.13093009116,1385.97931947489,1466.13920645989,1509.11726386794,1583.81693564545,1678.87658367262,1775.55965599898,1803.14863947278,1591.40316858204,1658.28617730433,1722.94742116186,1778.91485922805,1802.46928042898,1200.27428187373,1226.22004395804,1264.92136706994,1199.91474620406,1229.00049570914,1205.04794629802,1107.49240373083,1113.83387371976,1164.89911049295,1221.20834783678,1269.91801479891,1333.8869573374,1390.21928049615,1462.09489067267,1551.40958860392,1592.79026219905,1689.5883551729,1600.3978724609,1699.14565430659,1802.0110991539,1912.14661380043,2027.98660435683,2148.32203311042,2277.0673909369,2410.62045798061,2554.90789454529,2711.97326141637,2879.40766334965,3055.68312273482,3242.69237986138,3442.73985521798,3654.5719696582,3874.47310589111,4109.41461150794,4352.15831271842,4618.16309812097,4896.9758278577,5182.60055833216,5481.91101090508,5820.14290509302,6169.30827323255,6545.57943473239,6931.43106466903,7347.03731452667,7788.21785775364,8241.49136347458,8733.30388795462,9251.33221497839,9800.73569111196,10373.5359901292,11001.6456533221,11654.5324285416,12326.6270602969,13054.9593616263,13844.1261390502,14673.9824547004,15575.2551075607,16545.1070096773,17615.7660556692,18732.48863626,19900.7754681319,21069.5611917071,22240.0835402339,23351.8410956725,24394.3568963993,25374.3590753009,26267.5984705274,27104.1830782128,27850.4157624258,28558.0810878256,29203.5948479359,29749.3285130313,30295.3311258205,30764.504440805,31197.8891798015,31598.4629243714,31995.7097690127,32340.3352413805,32645.022543798,32889.9326953214
"min",24698.3590910128,24419.6380456256,24217.8397977152,24069.8891947843,23960.4444088216,23878.9587089406,23818.0014398294,23772.2409093295,23737.798871659,23700.1509246574,23666.2439518814,23635.3646744999,23611.4284871451,23592.8515700554,23578.4203529681,23567.2014474353,23558.4748503112,23551.6838910073,23546.3974135379,23542.2810135115,23539.0750471202,23541.2119660496,23542.8765661062,23544.1731341564,23545.1829735997,23545.9694527678,23546.5819510677,23547.058940911,23547.4303931014,23547.7196532308,23547.9449048334,23518.1634000268,23494.9571837175,23476.8534157027,23462.7173722303,23451.6716561498,23443.0359193267,23436.2814395363,23430.9966159058,23426.8605896612,23423.6229733217,23451.0451202879,23472.5028672775,23489.2755506215,23502.3751213147,23512.5992598465,23520.5750491725,23526.7944228049,23531.6426595182,23535.4211212655,23538.3652962294,23540.6590552227,23542.4458791025,23543.8376783253,23544.9217074518,23545.7659778621,23546.4234898725,23546.9355387355,23547.3342953522,23547.6448197017,23547.8866310142,23548.0749318589,23548.2215621835,23548.3357427279,23548.4246542246,23469.0501495681,23486.5777601408,23500.2687807862,23510.9556705135,23519.2931370197,23525.7949586737,23530.8636290963,23258.8273181263,23013.8871941143,23117.4292347902,22717.5673514479,22277.7274636137,22260.5318955338,21223.9904358174,19681.43130874,16995.3410716276,11347.0240478802,6555.49455005712,4332.08551726986,3772.2879458174,2992.00748066973,1575.14532015717,1256.05483204346,1228.81276972752,1190.29219448218,1165.42921043101,1146.73670401176,1219.78217813126,942.842690482772,866.684913357582,644.272793796719,465.54332016907,513.094537272011,573.223557049845,621.380416759439,643.150385270944,611.420621965714,665.053268782578,719.964190362707,672.209666686236,693.928527196778,727.199443947083,707.316444866129,541.488378128246,605.279283194423,674.074800932019,708.328304053307,775.46246906379,866.806068909916,963.885844102378,1002.15457928296,816.214065492401,882.144948528126,950.790967687345,1014.38112057966,1050.07170844825,466.771644646093,476.168866347598,497.820832476534,414.601581958515,418.86549344581,370.934124769395,245.402654914169,212.501854694958,221.327939661771,232.207467113826,232.207984443861,246.396396400528,251.109110586136,268.538143966867,300.181905162819,282.856661559219,316.186872899276,160.886928169859,179.835468643621,200.895889424207,224.36773874639,250.581885627389,277.817615835346,310.276411147669,346.527356444795,387.013409911463,432.229236172256,482.727225992622,539.124209530398,602.108939732038,672.450429402212,751.007232306511,838.737764969106,936.711770938708,1046.12303220816,1168.30343166892,1304.73846370513,1457.08427395434,1626.81133085915,1815.7765376687,2026.61118116479,2261.81010639882,2522.72154665578,2811.36461500218,3132.73625622836,3490.41579900759,3888.31559640915,4330.68553118405,4822.10381678924,5367.44686096446,5971.82816667122,6640.49270747091,7378.64899402428,8191.21650727923,9074.15351467418,10016.1233255811,11010.1326136886,11831.8304329361,12696.6937677011,13602.1310942494,14544.1573981472,15517.2170481124,16495.0035236691,17282.7089376276,17980.5608732339,18615.4904857133,19263.4350542849,19910.6673776952,20408.7823849725,20779.5756602834,21146.5183579692,21517.2136911107,21891.5351451647,22269.3459093111,22650.4987033305,23034.8356405422,23422.1881307763,23812.3768273645,24205.2116220913,24600.4916919555
"max",49947.9682178954,49406.5136680805,48903.3285960149,48434.442751071,47996.4364583494,47586.3459381626,47201.587858552,46839.898653459,46499.285298555,46177.9850656763,45874.4323773793,45582.4994343224,45305.9147956808,45043.5331627058,44794.3234532599,44557.3545744728,44331.7833055622,44116.8439300433,43911.8393260242,43716.1332779485,43529.1438164537,43355.0693168001,43188.4858497235,43028.9571596252,42876.0806257239,42729.4840117649,42588.8225914383,42453.7765992119,42324.0489639092,42199.3632886913,42079.462046394,41933.5166794099,41793.0278488551,41657.7144456851,41527.3146410303,41401.5842267982,41280.2951273298,41163.2340616552,41050.2013386728,40941.0097699216,40835.4836866276,40764.0463336025,40694.9553037384,40628.1156478521,40563.4373064587,40500.8347947435,40440.2269119675,40381.5364730982,40324.6900606868,40269.6177952127,40216.2531222942,40164.5326153218,40114.3957922108,40065.7849450974,40018.6449819098,39972.9232788515,39928.5695429178,39885.5356836507,39843.7756934068,39803.24553548,39763.9030394757,39725.707803389,39688.6211018848,39652.6058003201,39617.62627409,39502.5302311895,39471.817336231,39441.9678008994,39412.954171389,39384.7500339822,39357.3299668934,39330.6694948036,39012.3073437691,38702.5424541004,38693.2431432071,38154.9341492324,37487.6939874064,37190.9948131339,35557.2474357206,33065.7188013309,28861.8238920156,20590.5229662979,13388.7111271337,10212.7997213775,9332.34356767613,8276.21252956523,6647.36449655709,6259.97199265269,6196.98869099277,6124.58767285921,6069.07118808178,6021.60761491876,6067.95016676566,5753.49968689354,5668.08365841068,5445.42128289125,5298.53596149235,5400.35283035124,5511.36696243688,5605.27007673232,5668.46741878342,5675.88182597808,5774.13249367777,5869.27382565568,5855.27058973398,5917.40585351811,5989.96524403279,6005.90750960437,5882.57519429515,6003.34145947779,6123.83481042506,6200.71867744837,6310.29124629553,6439.66787052072,6566.22505878466,6619.49445063541,6432.81812573734,6534.04025725368,6632.18909079448,6719.03706842615,6771.90596650259,6198.25080798153,6279.45523568017,6373.51692125364,6361.29909992666,6446.79983058999,6480.95226426062,6443.33705313377,6513.13600760206,6630.25468015157,6750.73900091149,6861.38699113225,6988.53067493681,7106.98420226514,7240.04104520866,7387.98744907601,7485.80445278947,7638.62188958653,7601.59334950119,7756.69981101429,7914.86643852976,8076.14619450044,8240.5924262073,8406.2179142798,8577.11867960242,8751.34720369259,8928.95793887494,9110.00548631042,9294.54453544843,9482.6297984364,9674.31593920039,9869.6574969013,10068.7088034629,10271.5238948602,10478.1564158497,10688.659517819,10903.0857494262,11121.486939701,11343.9140732755,11570.4171574156,11801.0450805299,12035.8454618364,12274.8644918817,12518.1467636194,12765.735093773,13017.6703342328,13328.8892211739,13676.4691080833,14031.5301247208,14394.0899293313,14764.1519622438,15141.7041925189,15526.7178235829,15934.1574829976,16382.8651144115,16842.0009819503,17346.5690864458,18314.1444656699,19287.2894808882,20256.9592456332,21213.4385793119,22146.7250635267,23178.0591288454,24749.5917476929,26281.5913707805,27743.4155154052,29106.6392902007,30347.9088898738,31451.2190870749,32409.0840245409,33222.3755783369,34030.9585928879,34841.3035167322,35550.4628765203,36163.1600623639,36686.4006172795,37128.6491650054,37499.0733638694,37806.9225774368,38089.6434636231,38652.9654697222
