"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2019","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2019","draw","save"
"mean",0.0913837463872441,30051.8465285155,1.10248061334838,1.33430273036047,1.01850711287829,1.71336712651742,14997.4146683182,0,0.536608936789236,473.095119855169,1958.8477,0,14997.4218633947,19459.7911007879,25902.8730861889,0.0908843407328911,0.064921785285364,0.0546747903062999,0.505410532990171,0,-9999,35.4493179339204,0,17.1140610953353,0,52.5633790292557,1.91961739374342e-23,0.015278717811513,0.502348676393805,0.652856579945403,0.86767898204514,709613.1436,1
"median",0.0933798691602424,29563.2812389461,1.09646500948463,1.33370934399776,1.0185258304175,1.71343564231639,14968.1587812956,0,0.551068488974124,371.444470722295,1958,0,14968.1587682362,19430.3510301709,25882.6883112055,0.0929639473961122,0.0658066277525496,0.0541953449175069,0.504998261975409,0,-9999,35.3996432661984,0,16.9035063985307,0,52.2903909669921,1.95241325070896e-23,0.0125540553771484,0.502546858531032,0.658507566491484,0.886407290721196,710178,1
"2.5%PI",0.0549595205838093,26014.9415086471,1.00586963374679,1.25409522902552,1.01311310063845,1.5671313301098,13301.3225790288,0,0.0293810618692078,191.506209449136,1926,0,13301.3259798561,17554.2142355181,23608.0415431653,0.0540230146951838,0.0438880322653731,0.0266650377941747,0.459497935126996,0,-9999,34.9749471108294,0,16.3180684091597,0,51.6281843460866,1.28608946186172e-24,0.00687538980843445,0.406533901396459,0.512090566908438,0.683990316413465,34050.6,1
"97.5%PI",0.116576985730615,36897.8756951109,1.33598042323898,1.41543479308346,1.02399930405658,1.85675408212567,16881.8414837966,0,0.977651498699561,1331.09001870467,1968,0,16881.8467305764,21393.1605921419,28595.2244015665,0.116270902664555,0.0822218779388206,0.0845068076663296,0.556036921305107,0,-9999,36.2624737844037,0,19.0668201579325,0,55.0104360933433,3.78585894184794e-23,0.0389742605189709,0.596054583056706,0.769797796038739,0.956116745442478,1385353.1,1
"5%PI",0.0607477154811379,26472.0698293793,1.01229842131581,1.25826267501456,1.01397486343131,1.59160914118504,13531.1400091799,0,0.0623424559133127,205.233372047915,1957,0,13531.1320025141,17866.2187593744,24036.2623923995,0.0600105180089263,0.047517234631498,0.0295043052799022,0.466298690710843,0,-9999,35.0223394497149,0,16.3607557686943,0,51.6968176927401,2.52747165642074e-24,0.00735187290858119,0.423554344145932,0.534524968730126,0.723579216768436,68054.65,1
"95%PI",0.115079601203999,35365.5660140243,1.24042979678443,1.41156467596337,1.02304113836866,1.83456569913499,16563.2225379173,0,0.960533841338474,1106.22415871754,1968,0,16563.2281058538,21088.7600268077,27886.1953192247,0.114768916060879,0.079848298872194,0.0809351493199909,0.546850722592605,0,-9999,36.0314653368179,0,18.5531857268474,0,54.3348227741408,3.53473896074534e-23,0.0328829239147945,0.579377386551787,0.7548545368166,0.950808568725551,1349344.7,1
"min",0.0258436612486839,24539.0577195849,1.00004242424789,1.25004720146302,1.00841070949041,1.37591844412194,11657.1125068003,0,6.14565797150135e-05,156.040565711537,1926,0,11657.111209494,15888.6968900362,19959.4922952922,0.0245941620909829,0.0217114719125437,0.0152618719489415,0.416254788444057,0,-9999,34.8014870756366,0,16.2039759016492,0,51.316374595792,1.01208363417749e-26,0.00502175152372595,0.301782834018961,0.373832069157093,0.446800387979106,120,1
"max",0.117999829331413,46576.1860467376,1.42768090729559,1.41999390283134,1.02886346009666,1.98971689422601,18881.8097161129,0,0.999978116014972,4027.48021303889,1968,0,18881.8090530261,23586.5020978807,31718.5035581663,0.117828230719177,0.0953186878561632,0.0995428234460362,0.6107875583401,0,-9999,39.5206339363779,0,24.5011110853761,0,59.8552012079267,5.17108506187569e-23,0.107650132081006,0.697077684851875,0.859047745718795,0.97901054090735,1420742,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
