"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"mean",0.0589676751083797,30024.9147879692,1,-999,20198.3118926673,0,-999,6694.43526750099,1937.2399,0,20198.3135706112,21220.5155871588,22622.2707432155,0,-9999,0,-9999,0,0,137.491246582153,0,137.491246582153,9.99033401353431e-10,0.18725185280085,0.654490639775821,0.695072795960105,0.750449305891854,5000.5,1
"median",0.0586725975780282,27876.219097157,1,-999,20181.101106049,0,-999,3185.72481478676,1926,0,20181.1017267593,21701.0045129654,22901.5046945517,0,-9999,0,-9999,0,0,64.8785946014499,0,64.8785946014499,6.66203552340617e-29,0.112947279132229,0.706651608463377,0.78532947205033,0.884071645897062,5000.5,1
"2.5%PI",0.00315683388297912,22406.8051737964,1,-999,1490.80472483765,0,-999,70.1962209454966,1913,0,1490.82554510132,1868.26928127338,2467.71233126011,0,-9999,0,-9999,0,0,18.1042835175819,0,18.1042835175819,0,0.00300205598977706,0.0583919773126947,0.0709820007886346,0.0942591101941476,250.975,1
"97.5%PI",0.114999228570063,49122.1254702161,1,-999,39038.0979098758,0,-999,23063.4295020383,1968,0,39038.0979107173,39153.2456945999,39299.5221846099,0,-9999,0,-9999,0,0,937.645500906568,0,937.645500906568,1.37217607730287e-08,0.542773496664695,0.999999961772938,0.999999988908318,0.999999998293969,9750.025,1
"5%PI",0.00614186735106632,22614.2901256817,1,-999,2426.32792987861,0,-999,123.951770527104,1913,0,2426.42680664932,2983.68986429291,4125.57643869393,0,-9999,0,-9999,0,0,19.0566726561446,0,19.0566726561446,1.90639913368736e-265,0.00535715074540695,0.093036396204863,0.116203237529178,0.154534467936385,500.95,1
"95%PI",0.112294795736275,42886.6695544556,1,-999,37963.4107755788,0,-999,20930.3701759413,1968,0,37963.4107755821,38094.7360151543,38262.6727547458,0,-9999,0,-9999,0,0,609.541389076871,0,609.541389076871,5.29410215430339e-09,0.516224778717991,0.999999902820215,0.999999968861991,0.999999994382882,9500.05,1
"min",1.74111081287265e-06,22201.9980257309,1,-999,504.108638269827,0,-999,8.26901925503051,1913,0,504.108644955524,545.580661637276,555.617023338848,0,-9999,0,-9999,0,0,16.9866086996485,0,16.9866086996485,0,0.000369902125701252,0.0173590663839141,0.0175713080685615,0.0178945453380362,1,1
"max",0.117985929072835,70062.764656974,1,-999,39998.4286973486,0,-999,39347.4256345175,1973,0,39998.4286984071,40689.040102219,41652.5979037395,0,-9999,0,-9999,0,0,2101.26420350249,0,2101.26420350249,4.19574973188187e-08,0.600099972922244,0.999999988010607,0.999999996807139,0.999999999561212,10000,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
