"","N_1830","N_1831","N_1832","N_1833","N_1834","N_1835","N_1836","N_1837","N_1838","N_1839","N_1840","N_1841","N_1842","N_1843","N_1844","N_1845","N_1846","N_1847","N_1848","N_1849","N_1850","N_1851","N_1852","N_1853","N_1854","N_1855","N_1856","N_1857","N_1858","N_1859","N_1860","N_1861","N_1862","N_1863","N_1864","N_1865","N_1866","N_1867","N_1868","N_1869","N_1870","N_1871","N_1872","N_1873","N_1874","N_1875","N_1876","N_1877","N_1878","N_1879","N_1880","N_1881","N_1882","N_1883","N_1884","N_1885","N_1886","N_1887","N_1888","N_1889","N_1890","N_1891","N_1892","N_1893","N_1894","N_1895","N_1896","N_1897","N_1898","N_1899","N_1900","N_1901","N_1902","N_1903","N_1904","N_1905","N_1906","N_1907","N_1908","N_1909","N_1910","N_1911","N_1912","N_1913","N_1914","N_1915","N_1916","N_1917","N_1918","N_1919","N_1920","N_1921","N_1922","N_1923","N_1924","N_1925","N_1926","N_1927","N_1928","N_1929","N_1930","N_1931","N_1932","N_1933","N_1934","N_1935","N_1936","N_1937","N_1938","N_1939","N_1940","N_1941","N_1942","N_1943","N_1944","N_1945","N_1946","N_1947","N_1948","N_1949","N_1950","N_1951","N_1952","N_1953","N_1954","N_1955","N_1956","N_1957","N_1958","N_1959","N_1960","N_1961","N_1962","N_1963","N_1964","N_1965","N_1966","N_1967","N_1968","N_1969","N_1970","N_1971","N_1972","N_1973","N_1974","N_1975","N_1976","N_1977","N_1978","N_1979","N_1980","N_1981","N_1982","N_1983","N_1984","N_1985","N_1986","N_1987","N_1988","N_1989","N_1990","N_1991","N_1992","N_1993","N_1994","N_1995","N_1996","N_1997","N_1998","N_1999","N_2000","N_2001","N_2002","N_2003","N_2004","N_2005","N_2006","N_2007","N_2008","N_2009","N_2010","N_2011","N_2012","N_2013","N_2014","N_2015","N_2016","N_2017","N_2018","N_2019","N_2020","N_2021","N_2022","N_2023","N_2024","N_2025","N_2026","N_2027","N_2028","N_2029","N_2030"
"mean",30117.4011213133,29655.8616188041,29291.5803686824,28999.4891038761,28762.3933693919,28568.0318444775,28407.3971146427,28273.7156125009,28161.7970921374,28067.6030900156,27987.951166239,27915.5125715742,27853.8478328898,27801.1548804128,27755.9682239144,27717.0886061175,27683.5291844723,27654.4738720849,27629.2447595095,27607.2764092102,27588.0954128525,27576.09802682,27565.381681916,27555.7972995484,27547.2141368568,27539.5174445145,27532.6064341676,27526.3925119745,27520.7977418308,27515.7535074415,27511.1993468815,27476.0921114655,27446.3342080707,27421.0173682041,27399.4020219345,27380.8830687551,27364.9632994468,27351.2325628417,27339.3513042472,27329.0374686673,27320.0560191893,27343.2003304304,27362.4556823488,27378.4911084765,27391.8593493932,27403.0166668919,27412.3395603269,27420.1387422728,27426.6707468124,27432.1475266068,27436.7443613192,27440.6063601331,27443.8538008189,27446.5865101372,27448.8874566901,27450.8256981121,27452.4587996017,27453.8348199023,27454.9939434548,27455.9698230903,27456.7906858265,27457.4802446708,27458.058451435,27458.542119129,27458.9454372542,27377.0974363757,27390.4335695015,27401.5079522419,27410.7189332397,27418.3929360711,27424.7974968347,27430.1520093179,27147.7677176648,26909.1893840651,26992.6663703736,26577.4543835146,26102.7405313892,26031.345884715,24841.0522408527,22961.0524399889,19829.316564071,13421.292028904,7946.49854781155,5380.60341669118,4681.86908060131,3751.39163547011,2141.64686854958,1767.78336805157,1720.13203219285,1659.4844115657,1613.35478238653,1573.11826003736,1632.00966535941,1304.58714042416,1202.59115544887,944.646430118736,746.255138205963,802.435000643605,871.372126999715,925.541211556781,949.26957333503,913.319545787697,972.303310024653,1031.08604896023,974.887227367784,996.352486006615,1029.67543537565,1003.09823505211,822.903943059045,893.410230807961,967.575390617794,1003.00575904537,1072.33094902274,1165.27939579502,1261.30662738973,1291.26351585767,1086.23616555499,1149.97508719774,1214.40462015458,1271.45740328466,1298.07653634453,700.782925053876,714.410540483946,740.384082105743,660.656550733586,671.364359276898,629.95472616906,512.334257020055,491.832320991299,515.099492054376,541.277892245062,557.381414286883,588.965897470491,611.961617119199,649.0035940593,701.354477097982,705.209596587704,762.081004332318,631.30194012267,680.813735979031,734.434314009388,792.520459797306,855.461055375647,921.64300653399,995.417579283363,1075.41936684696,1162.19631585984,1256.34600757461,1358.52018255609,1469.42965401344,1589.84963238296,1720.62548080782,1862.67891610004,2017.01466177677,2184.72754768946,2367.01003304927,2565.16010417591,2780.58946218825,3014.83186524714,3269.55141966502,3546.55051730558,3847.7769840944,4175.32982427186,4531.46270204295,4918.58397754976,5339.25168485057,5796.16128017028,6292.1232733101,6830.02696414828,7412.78543855088,8043.25577358546,8724.12717906891,9457.76881663712,10246.0287636793,11089.97682092,11989.587791965,12943.3700613138,13947.9584235236,14997.7111219758,16084.3776717503,17196.9306869641,18321.6700763407,19442.6952337623,20542.785626167,21604.6319437336,22612.2438040859,23552.2746261859,24414.9985106675,25194.7624558997,25889.8842085082,26502.1055828736,27035.7892681004,27497.0504687921,27892.9660754154,28230.9385496995,28518.2356736762,28761.6914813907,28967.537101356,29141.3269286458,29287.9293333877,29411.557557781
"median",29604.9096512962,29145.9763897736,28782.9107056495,28497.4423200076,28276.7509520437,28096.8977008488,27947.5554146368,27825.786794028,27725.2045931583,27639.7875891226,27569.3717592195,27501.0709796682,27444.4594283617,27404.9011145054,27369.0455684959,27336.1921561173,27309.3410324546,27281.5326349966,27261.1619418111,27245.1536575277,27231.3326217069,27222.7974667316,27216.6470666804,27208.3608143068,27203.1140418154,27197.2480678963,27194.6341334413,27192.1121847989,27190.4563271975,27187.6509320521,27184.9005121395,27153.2286519556,27126.6732306367,27104.9675925019,27083.6992846243,27067.501781589,27051.6305239146,27041.112110665,27030.2839241338,27021.0274792659,27014.5413932728,27040.8175535126,27061.3164980391,27078.6911080057,27092.7675950415,27103.8302699242,27113.214467068,27120.5226491229,27127.440402828,27133.5906969953,27137.5077492497,27141.5015963743,27144.8630288186,27147.8068626117,27150.4379288654,27152.3949413496,27153.6474030238,27154.7572814201,27156.1221035693,27156.7340569464,27157.2698227967,27158.1328150245,27158.464302922,27158.7955430585,27159.2543191568,27078.592362811,27092.6134864692,27104.1148879659,27114.6952498853,27122.759953138,27129.6742840807,27135.2027594363,26852.1483305747,26619.8069635588,26707.8618549035,26298.3028665148,25832.1439696625,25768.879278093,24583.3178226106,22728.8605161408,19615.4919008013,13247.5346304567,7816.46645001482,5269.19352198209,4582.90447809824,3664.37283307795,2066.98001800251,1696.52327710973,1649.91161341024,1590.26448529425,1544.63091834151,1505.64735433641,1564.50282723651,1239.28238873294,1137.35127544266,879.654693581194,680.930008067363,736.14796105521,804.71391860462,858.155395240174,881.252148286672,844.420760284852,903.114117334498,961.354277320299,903.943903750378,924.746818611058,957.401915913831,930.211532581775,749.142841882949,818.607530453362,891.769708457614,926.276218302433,994.800984222714,1086.73177378346,1182.22232694829,1211.33409818363,1003.78558260093,1066.15799675129,1129.53059285076,1185.31419232485,1210.61532417721,611.782283604431,622.47030828767,645.297425046214,562.639091364193,570.187885126064,525.434411830355,404.443833907786,379.726134813597,398.539406741679,420.242076910463,431.710370869027,458.393448730207,476.609356120358,508.739668219227,555.570010232366,553.83403884664,605.309292236057,469.090837843293,512.121864967717,559.155862128352,610.639969648032,667.204280250601,727.640844201888,795.881235607782,869.174219349354,949.704438981852,1037.98395703316,1133.33206024753,1237.96258741562,1352.23609947138,1478.22901319935,1615.14552032678,1763.38286408388,1926.67841547497,2104.31038724456,2298.69430984525,2508.70137423851,2739.84376958287,2992.97898598017,3271.89062972116,3572.7672221757,3903.14222578458,4263.5157294775,4658.10417114716,5089.07900888291,5551.6874810029,6065.9848922408,6619.31855662461,7209.25512320247,7856.33141226307,8554.59004222482,9309.97371229064,10120.7181277037,10991.7967441362,11911.9612327805,12884.8484315642,13900.3827348678,14955.2253691817,16049.7875307957,17167.9643459097,18303.6015855196,19436.6984222381,20556.4928864644,21622.9609347759,22636.7452698023,23573.680063402,24432.6018348957,25196.1384528469,25871.1217546078,26468.4400598585,26985.0451509319,27427.7203254598,27810.5939171669,28137.6939980176,28415.7219856778,28639.8919148188,28837.3535885147,28996.9667624246,29123.8336594503,29223.124171252
"2.5%PI",26074.1202618071,25711.4177586134,25413.3762707734,25203.477159233,25039.0109531473,24891.650926413,24797.5863573783,24718.7894850845,24661.1249655952,24614.9913623139,24566.2084352903,24529.8069919706,24498.7516474832,24473.1687483899,24455.1688860561,24434.0033526215,24415.9658647832,24405.5629262493,24394.5912052089,24384.3000801748,24378.5348282203,24377.8066577898,24377.2930161781,24376.8961784851,24376.5762042059,24376.3182028621,24376.1101698214,24374.928617331,24373.7955677657,24373.9259307191,24374.0429721171,24342.540001523,24316.1550140483,24296.6232457444,24278.755785103,24265.5461473003,24254.9957166809,24246.5782175251,24239.8390696004,24234.445518432,24230.343639005,24259.0889779364,24282.2880997137,24300.8472661112,24315.6825854296,24327.5599516057,24337.0527290813,24344.6324657388,24350.6827145211,24355.5108500126,24359.3629346427,24361.6501069815,24363.7123562305,24365.9226157212,24367.7038355379,24369.1392266845,24370.2958910152,24371.2279285436,24371.9380530966,24372.4504153476,24372.8596938102,24373.1598522049,24373.3301885541,24373.4640060818,24373.5691702476,24287.8995606199,24305.3439856968,24319.3039979532,24330.459061116,24339.3684791784,24346.4815943963,24352.1031788369,24068.3532029665,23835.7094178666,23934.775623575,23538.1109280118,23112.5912477775,23087.2649587466,22019.3868956452,20362.456033762,17580.0795237767,11782.9390470283,6864.58040596269,4580.02871082542,3988.24998314377,3175.49483226811,1711.50978923519,1375.42553083574,1342.92874324817,1298.09040674164,1265.61354163805,1239.93935882126,1308.53150890209,1013.26745220612,922.396278203689,683.384172459699,495.559610112183,545.420349193642,608.052550010541,658.189958918975,680.635270945825,646.92445243491,702.304928929532,758.888493334584,707.406775324931,728.804961643719,762.35397357534,738.436888116451,562.642054859786,627.825382207622,698.113632510561,731.856134551812,799.719131640372,892.418147029685,990.520082045245,1026.73912219905,831.139706578087,897.283135769707,966.078913255886,1029.64245547816,1064.85422619346,477.791423191424,487.527230624851,509.807919157313,426.708314475107,431.547486618153,383.912163961345,258.632523679825,226.644501633306,236.62001089039,248.744357180959,250.027348510499,265.587879504521,271.954970127716,291.107150256058,325.044041029155,309.711131586152,345.378490580423,193.065641706764,215.247349815976,240.150296600445,267.834043778215,298.912517252007,331.65555508783,370.027791900739,412.946180637235,461.143305064438,514.64398418954,573.633411612766,639.448249902355,713.1564471225,795.69514974296,886.860920429329,989.198091814483,1103.2308535661,1229.75480389555,1371.12402113658,1529.56233218079,1704.36155307795,1900.04258897322,2116.79278062387,2359.04164811403,2629.00094054137,2929.41219292453,3261.06419099075,3629.64159020641,4034.90318504637,4487.44433192733,4987.47550369077,5541.17296494834,6152.9380667346,6818.24005974305,7554.28081404035,8356.19644484354,9218.16096922044,10163.8272058405,11158.3623154865,12194.2922735869,13271.0216771757,14369.0363638683,15454.9126921154,16506.6934799069,17507.9497708874,18452.4954603743,19374.3159979885,20266.0342786276,21129.3570226948,21957.3100192552,22755.1207948932,23509.2413309706,24181.0377689137,24725.6674875393,25096.9463378902,25356.9624687452,25572.9864964195,25724.7549104345,25823.1530828019,25890.0420917457,25932.7079257155,25975.3154440148,25992.5754674733
"97.5%PI",36874.5395207924,36408.3897453959,35968.9806357067,35598.2767651675,35320.1621805931,35002.5587347059,34785.2316787186,34605.7990539612,34430.4069458823,34287.7836720759,34166.4051650634,34025.5741886778,33930.8748151149,33847.8820611492,33806.0853028501,33746.6555938845,33664.8652825373,33608.6456378974,33566.3161526255,33531.9933372653,33500.6027619148,33485.4965396096,33463.9472998297,33448.2594880106,33434.1594528319,33410.6423278005,33401.8484413368,33393.450992424,33391.3056159897,33387.0766904438,33361.2503752832,33308.2946421239,33277.6822078573,33254.2297964852,33233.2058941204,33190.1736173346,33180.8607094247,33173.5381758236,33166.6901225268,33129.4170584798,33105.4125586617,33129.8139929706,33140.2085203448,33158.0346693258,33172.7084854866,33182.658269029,33193.3666070776,33200.6206374083,33208.392398485,33214.9433354585,33219.7482936305,33224.7474428318,33228.16510668,33229.7790474446,33225.9021189252,33228.7037978599,33231.1004269662,33233.1504908651,33234.8913082271,33236.3775878561,33237.6486841077,33238.4652672715,33238.6725967,33238.8373913058,33228.0022634906,33147.6987362752,33160.9561100348,33172.0281806507,33179.1037497343,33174.9916651995,33171.0360184098,33172.2501852914,32889.822514037,32676.8925294406,32768.9683204484,32293.4210517915,31740.610149525,31624.0104913786,30154.0828735878,27914.756749347,24086.7549708077,16353.0437978948,9810.80739721463,6767.03743206254,5888.71716710076,4782.98687772659,2963.61264830041,2550.00882261638,2477.7471143544,2394.08391465429,2329.09239627289,2268.29898311294,2310.92472778868,1953.9355495035,1842.59732904412,1571.06060810023,1372.62408326711,1439.59711813739,1518.01744206754,1579.42336555844,1610.49089731548,1577.4399478937,1645.11473822496,1709.85575295096,1656.55366979666,1684.53388102625,1724.6843693013,1704.10651303845,1529.43350642683,1611.39100549816,1697.27915334166,1741.19825024738,1818.35461417078,1916.32798470836,2014.90658326614,2046.73703976472,1838.59467164344,1910.72809744104,1978.25597015998,2035.85561932002,2059.08660311071,1459.56692608005,1492.61464555336,1537.23753641155,1478.27982002399,1512.2995386695,1498.74231559299,1412.71490002825,1426.22862763894,1486.62963715026,1550.61687016643,1606.21230685835,1680.33176452751,1745.55865292244,1826.10172863213,1921.99840946142,1972.1080990536,2079.04613302393,1997.03712489705,2112.01467043848,2231.27007197787,2357.90633582751,2486.31181311101,2617.25007995825,2758.22571688144,2907.96969775082,3069.83049563514,3236.03493607805,3403.4052239692,3595.300356956,3788.85679182975,4004.85954165486,4230.28537335093,4469.84251650324,4721.0954460249,4982.71812057601,5258.71329619398,5548.65590012056,5842.04409190299,6137.03879752044,6486.30226581838,6849.65471626644,7227.13930708749,7632.20608152879,8052.45702552805,8485.8249165993,8931.03597247745,9400.00443938703,9877.27413868599,10424.5145929951,11012.2781085782,11569.851525372,12198.4515168072,12862.2526553433,13593.9487388971,14309.6977764452,15106.2980441701,15966.3815475032,16919.8416775,17976.0278939055,19093.1245699714,20242.6493648567,21400.2188225767,22575.1277898219,23701.6180571089,24757.36928878,25767.3490524107,26739.7942281427,27645.6013419071,28543.7571407064,29391.7914297424,30234.4820200699,31008.4989096739,31614.9960462792,32203.3549129404,32694.6317994663,33163.6742066521,33508.0400125411,33859.9878738432,34192.7412695367,34431.6762431734
"5%PI",26498.9965036892,26139.2419810964,25838.8815544254,25602.2583603309,25414.1456572882,25271.3114944543,25152.4770385691,25049.7324325099,24975.2433364061,24918.7996087138,24874.7800010107,24827.1234611869,24792.5519365248,24763.4872740388,24742.0192691823,24724.4143699227,24714.4562193005,24695.8414693494,24681.6492103608,24673.5025423962,24666.5369478936,24666.1761232326,24662.9884839898,24662.5002764976,24662.1878779084,24662.3293623133,24662.3052411817,24662.2724014968,24662.2519905509,24662.2084880409,24661.5394080557,24630.8818153757,24606.3385879,24586.1804685712,24569.7526561051,24557.427241175,24547.0773902083,24538.6911485689,24531.6776904434,24524.7119968179,24519.0264780749,24546.3829892467,24567.8462671744,24586.0058655151,24600.0231940024,24611.4099932013,24620.8896080589,24628.6757310783,24634.4855685191,24639.7091938796,24643.9289254973,24647.4782084684,24650.2423778368,24652.6130237613,24654.4908281327,24655.9955929039,24656.7149604721,24657.2770142229,24657.7161631671,24658.0592907969,24658.327399998,24658.5451616758,24658.8828170764,24659.2275488903,24659.5097729861,24578.8183358133,24595.2640605897,24608.3135134289,24618.3926915003,24626.6071427932,24633.2951070766,24638.7347181284,24352.8955069775,24124.4022120136,24217.5144467844,23830.075279208,23405.0008732825,23374.5684623268,22302.4046277311,20596.1598504958,17784.4377438932,11941.9396339824,6974.46323657744,4656.95910970037,4057.75845933414,3232.42307403226,1745.24567540413,1402.88111682583,1368.85285214923,1323.52086715154,1291.76413672808,1265.43325598711,1333.00735829344,1033.4983283168,943.420394924622,699.377962557021,508.289453419823,558.996193237518,622.752038222315,673.612116651625,695.702170948659,660.506153544607,716.565078861855,773.806527151947,720.722802280196,741.552267784464,774.482943728119,749.270753794374,572.109968041546,637.900892823762,708.488667352032,741.92187326746,809.967770712202,903.312634066745,1001.61149186229,1036.98520687123,838.87336047413,904.848667272767,973.332161149573,1036.23441223685,1071.13473413316,483.256299981408,492.907727889382,515.030259067553,431.66222454984,436.445332124539,389.028760494459,263.900857870857,231.977374447489,242.396229277794,255.047384317346,256.709195437351,273.135621834047,279.961998905775,299.977348873205,334.606979271737,320.071149034458,356.559910736933,205.257137125232,228.845839952621,254.976123992476,284.047319240038,316.492416203777,350.82900063695,391.340364136873,436.013128223731,485.823677460199,541.945618017936,603.997636417691,672.679893225001,749.873484617552,835.582540483921,930.860034523531,1037.20356411158,1154.83917828254,1285.78667290127,1432.19144320693,1593.75429827619,1775.6517422379,1976.28621385992,2201.47810193296,2451.16457328651,2727.56127149846,3035.58889405894,3378.01743595816,3757.94175587465,4178.4623039946,4644.08631908541,5155.52118131565,5724.52386601046,6346.39661133405,7028.16354287793,7781.70149837976,8587.55243616919,9457.5273594065,10397.8562536089,11399.2313653269,12442.5315066598,13523.457338854,14612.825096881,15707.6134763082,16790.8328541232,17818.6679987462,18832.0751325967,19777.0247160766,20694.8524223361,21589.5964194033,22435.4442422751,23247.5312636588,23956.9833789251,24560.8323029682,25054.6635288401,25430.8627900751,25711.6803733144,25927.3183576544,26094.8927745144,26214.7149247977,26293.94718059,26350.0954253737,26391.8805772104,26417.3992236275
"95%PI",35410.0962746475,34874.3061892383,34457.3996917392,34083.8454002539,33780.6421300902,33541.8119190561,33312.6488926734,33108.3713618218,32948.5245340501,32785.5555610445,32669.129408968,32558.949916812,32451.8531154189,32359.0166765138,32299.3632849778,32216.2090813293,32149.7917692196,32089.5509776601,32009.593901124,31941.2496947667,31897.0753129561,31878.5352994743,31845.470801224,31824.3143932461,31781.8123474787,31764.201001186,31754.1806959119,31740.7308728811,31726.6457865602,31713.585874345,31690.748007025,31641.7326114789,31599.5832252777,31568.4769302942,31538.6742186488,31521.3011608122,31472.8872308593,31454.2513973224,31430.6597204914,31403.5819569918,31368.7182781819,31369.5612054934,31380.8902522065,31381.1894841757,31387.4380263968,31394.1144163507,31403.2248361885,31402.0272735224,31402.4695561403,31407.9856654325,31410.1374941856,31411.5739162188,31412.7695573081,31412.9073094276,31414.1883417591,31415.6830497926,31416.904732996,31417.9045180303,31418.7238664817,31419.3964059607,31419.9494150443,31420.4050270738,31420.7812057735,31421.0925357788,31421.350863093,31337.2572637958,31352.9773864552,31365.703922787,31372.0760566373,31377.8594484738,31382.9870363498,31387.728611774,31092.8006822677,30835.5002300832,30909.127995604,30458.1890086842,29934.9395346697,29840.9246674021,28455.9731767296,26356.4360873384,22780.6485780465,15549.9748389267,9376.10857874114,6447.37100927942,5610.15311236214,4539.46137502807,2761.3346297473,2348.06708038164,2281.92175530009,2206.63026214426,2141.82169830218,2086.95898464259,2133.62736324404,1776.97410413436,1659.94273868424,1387.95793972246,1185.49053544721,1248.51709655085,1325.40447995784,1383.80215645521,1411.15051566274,1378.78953984986,1441.32553664165,1503.01193874925,1445.14511458355,1471.12627204712,1506.65278804995,1483.13112031659,1302.53912673688,1381.35185380008,1462.83171502664,1504.38222649679,1578.98499909575,1675.14187843154,1771.7486118893,1799.79360994514,1588.30852004883,1654.56985227505,1719.41673058927,1776.29550942564,1800.88282105122,1199.80857685025,1228.11682767992,1267.19360561368,1200.48412032625,1227.85765644452,1203.30046568198,1104.99620571609,1109.40243758358,1159.80130390597,1214.75335522368,1261.36040524875,1323.13208344549,1377.89285326673,1447.76569555729,1533.85156975159,1574.6141574307,1667.27064535301,1575.16112366021,1671.3705088551,1774.49951851055,1884.50988299297,2001.52508694729,2123.76289576114,2251.96797126528,2392.82864247176,2540.12295698371,2691.56042844575,2853.883454612,3029.18635833888,3208.06687210079,3409.13777071741,3615.98359837027,3834.41190747315,4059.59331086152,4306.59593311324,4571.99948182628,4850.32134611778,5146.76922274084,5458.7563973422,5784.08860374914,6135.85797756328,6497.20318205789,6895.52403224919,7318.76395004361,7754.42053805366,8222.34044777639,8706.40989451428,9231.10650651148,9789.34654934014,10375.3388584563,11002.2927467787,11662.8935301761,12353.1122949948,13065.8985037883,13867.8744579883,14699.5979061663,15621.5638537456,16603.8906399174,17646.7005760114,18767.9714815839,19932.0086132418,21101.8209522291,22247.0916011781,23349.082035033,24400.6298577944,25391.6484609832,26297.1676303179,27121.2403966312,27885.9516824246,28576.9431806031,29212.7588917599,29793.8486756756,30353.4158197152,30848.6332105376,31331.9872469791,31739.7386863907,32149.3261342437,32482.1116218658,32761.2919082362,33039.1519612968
"min",24608.876556281,24373.3351311923,24200.5204418116,24072.4280366214,23976.7816593158,23904.9754960674,23836.9325423448,23778.0288026374,23733.263939049,23699.1608683614,23673.1321004103,23648.5472372104,23629.7345384635,23615.3242471206,23604.2776293748,23595.8045336656,23589.3024713254,23584.3112071811,23580.4786791929,23577.5352836249,23575.2743913372,23578.2282951825,23580.4974954041,23582.2404935363,23583.5791859315,23584.6072821583,23585.3968019019,23586.0030829483,23586.4686379374,23586.8261224448,23587.1006179312,23556.9889888714,23533.8520981332,23516.0525710404,23502.3462637266,23491.7842607501,23483.6407161344,23477.3591706214,23472.4837055266,23466.0411859686,23460.7458695768,23487.4026722889,23509.3089129311,23527.2952142415,23542.0522216207,23554.1524510088,23562.7439718891,23568.5989400759,23573.0990485453,23576.5569907288,23579.2136309412,23581.2543652795,23582.8218131594,23584.0256387287,23584.950137257,23585.6600868854,23586.2052575166,23586.6238821457,23586.9453277047,23587.1921490178,23587.3816677686,23587.5271859752,23587.6389183733,23587.7247087008,23587.7905798967,23507.428167209,23526.0235189081,23540.3480475679,23551.3743048673,23559.8567841374,23566.3794103199,23571.393268553,23278.3835720395,23027.0227397547,23128.0024864498,22722.082337814,22273.8353833144,22250.7019371318,21209.0523286711,19692.5880950482,16977.7564489648,11318.3639268935,6548.27982552057,4343.08193238116,3784.41890095726,3001.55666449036,1585.15445321355,1264.20872074681,1237.69009066183,1199.9823688514,1176.22461853575,1158.87605668235,1230.23725777828,949.587793764186,869.837190470069,644.843799618318,464.985217028395,512.701935545923,573.131908903844,621.437878258228,643.023268477427,610.430513601584,664.144039783465,719.121374873637,670.17123707613,691.420725779908,724.289387364981,703.295739100126,541.064709588534,604.836864822166,673.617007909328,707.895664211025,775.033207948849,866.368695380544,963.447698158702,1001.78312581851,818.437445382766,884.261251645836,952.757471788049,1016.14626139626,1051.57246527608,468.902470521405,478.486851664501,500.376130284004,416.55040863506,420.672198831563,372.130124402531,245.297668479958,211.860605440267,220.477486241507,231.132070011482,230.777115718373,244.689837470476,248.99912924037,266.081609032909,297.442715655487,279.350375436435,312.275322091568,155.902321305671,174.277568817348,194.818570875765,217.780578474902,243.448921111298,270.098333115839,301.932846658625,337.519314181208,377.299866179486,420.785904495464,469.169029264139,523.114645518482,583.261932107972,650.323369008999,725.093078293512,808.456085065376,901.398586707835,1005.01932118348,1120.54212435887,1249.32976050665,1392.89909650654,1552.93766479966,1731.32161702065,1930.13500104962,2151.69018698812,2398.54910521749,2673.54471822684,2979.80179384166,3320.75553489734,3700.16588744007,4122.12431528477,4591.04839180149,5111.65760165229,5688.92114461209,6327.96520259189,7033.92309061198,7811.70723589,8665.67778733266,9599.18049913792,10613.9293866515,11709.2224167296,12870.8457878473,13914.9326066886,14715.589789717,15540.6122576609,16386.3863720594,17243.6548961554,17783.1495712015,18334.9546659818,18898.8544307866,19420.7281195287,19944.0769668589,20476.6571599714,20973.1659207875,21364.5529241693,21760.6612084271,22161.3823101497,22566.5962427053,22976.1711568856,23389.9630310894,23807.8153959153,24229.5590982174,24574.6876978142
"max",57636.5637710912,57095.347253929,56576.3952433803,56078.1241912303,55599.1026360572,55138.0328637682,54693.7352077153,54265.1345496415,53851.2486649614,53451.1781210461,53064.0974891411,52684.5526101632,52316.681552657,51959.8269113264,51613.3808774406,51276.7805122008,50949.5035597798,50631.064728555,50321.0123797822,50018.9255718877,49724.4114160321,49441.7977669274,49165.9350951479,48896.509098277,48633.2247838834,48375.804960766,48123.9888716553,47877.5309519361,47636.199700874,47399.776653472,47168.0554425116,46910.4907189554,46657.8181148327,46409.8256690734,46166.3129060075,45927.0900280362,45691.9771761118,45460.8037513791,45233.4077920718,45009.6354004079,44789.3402147943,44602.7331457605,44418.8877679326,44237.7045835385,44059.0884371073,43882.9482661389,43709.1968688231,43537.7506874451,43368.5296062334,43201.4567625233,43036.4583702047,42873.4635545185,42712.4041973424,42553.2147921852,42395.8323081724,42240.1960623654,42086.2475998156,41933.9305807984,41783.1906747203,41633.9754602336,41486.2343311279,41339.918407603,41194.9804525585,41080.1964606484,41038.2968778221,40918.0039997902,40879.9447848942,40842.7767440517,40806.475356263,40771.0169328799,40736.37858248,40702.5381775353,40400.5116106819,40105.2844201559,40085.4395645289,39566.5008277904,38919.9512369592,38616.2646018212,37010.3000336357,34444.775477897,30197.0703327322,21998.5569324164,15430.7704648064,12289.0384471215,11270.9165328594,10056.2808716186,8196.06637479647,7747.50973787094,7667.63520058638,7577.16816925882,7505.93837256828,7443.88392929104,7488.11914966024,7123.3424810586,7018.97759925586,6759.31064288083,6583.63943245401,6690.06058081998,6806.3868752798,6902.77559410064,6963.87825902077,6961.38753793913,7061.58419656122,7157.72325315329,7129.69001306926,7187.74801274709,7257.18631262895,7262.01693763695,7108.79508488132,7232.28936899707,7355.24826514623,7435.34074492526,7547.21627273757,7678.19032102892,7806.10356988418,7862.13177581666,7683.7078159023,7786.52368080196,7886.00739207954,7973.9724435933,8027.86901132097,7457.8148752411,7541.54405787771,7637.87613568032,7628.14783111168,7715.79385556443,7752.0967452597,7716.87798758408,7788.76072545589,7907.58721964757,8029.44796451338,8141.1836903743,8269.03759667784,8387.87935173771,8520.92290406999,8668.40554063611,8765.54092854542,8917.14621883966,8879.26958754994,9032.78796623874,9188.88500262316,9347.59949041888,9508.97053361497,9671.00545026055,9837.77422952123,10007.3180839049,10179.6771866185,10354.891929315,10533.0028988557,10714.0508522555,10898.0766897153,11085.121425644,11275.226157569,11468.4320328287,11664.7802129407,11864.311835535,12067.0679737356,12273.0895928773,12482.417504436,12695.0923170511,12911.1543845179,13130.6437506228,13353.6000906966,13580.0626497566,13810.0701771118,14043.6608573026,14280.8722372494,14521.7411494848,14766.3036313484,15014.5948400251,15266.6489633131,15522.4991260133,15782.1772918392,16045.7141607543,16316.7096161695,16819.1269687459,17330.8105682193,18122.0071998704,19057.0549317102,20000.808459124,21001.4415913107,21983.1759604242,23312.8214458411,24945.0806259573,26498.9055242909,27936.5257732133,29227.409329581,30351.9774041048,31303.2875097339,32086.2967654355,32715.1758534473,33561.9753658923,34357.389686279,35022.589667717,35636.3507303287,36144.9881935942,36560.5191007511,36896.4024207736,37165.5109076687,37648.5741000186,38292.4982396118
