"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0915700521550794,28312.3925009721,1.01852847362072,1.71189040808007,15000.903181051,0,0.554020672209002,501.551769142608,1959.4016,0,15000.9102702905,19244.1426439232,12983.6096456576,24954.0554784374,27772.7207407788,0.0909864180032327,0.0618030837519339,0.0541696688254046,0.510763899425396,0,-9999,41.1113414373376,0,17.2371671833794,0,58.348508620717,5.9793568270905e-26,0.0171629712139012,0.532053489780761,0.683812571706341,0.459827457346889,0.88608275268907,0.982810365921575,441687.02,1
"median",0.0937049826257862,27872.9447910614,1.01854133560913,1.71278085473637,14968.4479520074,0,0.582743921433575,410.770454766458,1959,0,14968.443337421,19240.3931338087,12909.9712277113,24980.0547573857,27606.3989253687,0.0931690085109983,0.0626558319959624,0.0537407424511175,0.509876395254177,0,-9999,41.0544350891911,0,17.0218764109905,0,58.0549018618327,6.12458230809732e-26,0.0147716150271925,0.531925712909846,0.68890521203472,0.458819528028364,0.903102518023747,0.992674722673839,441130,1
"2.5%PI",0.0550155460243579,25459.8935507601,1.01303499823048,1.5650007739703,13276.7993872665,0,0.0341203664487693,193.74364830768,1926,0,13276.436932431,17393.4571442227,11199.0830252246,23192.687781842,25420.1493951485,0.0540050703430961,0.0421207477241366,0.026171803113104,0.465090891069642,0,-9999,40.608439681209,0,16.4159060678256,0,57.3963444749819,3.8054238961471e-27,0.00740296194585741,0.447044889997684,0.54685850643366,0.394115982269838,0.715881383955753,0.905131184093509,22824.9,1
"97.5%PI",0.116713355866086,33768.1272933197,1.02382744641516,1.8531997590299,16929.8903184943,0,0.980489053268684,1286.91940969483,1968,0,16929.9037192922,21075.823677012,15133.0319023198,26412.5782265404,30957.9362211626,0.116356644921374,0.0768967603398534,0.0833892673715812,0.561506417497032,0,-9999,42.0024997022036,0,19.3246294498504,0,60.8333701212467,1.1832712514383e-25,0.0393147617550712,0.618068921378749,0.790476248200794,0.533342343143774,0.962969114407509,0.998814015660147,865411,1
"5%PI",0.060559122078144,25703.7526811232,1.01394164918277,1.59019319221224,13515.2964817651,0,0.0669953408185393,206.338584977226,1926,0,13515.2911106104,17683.5740527765,11427.5718261988,23631.0827090148,25644.7668728459,0.0596402772522728,0.0457161585722433,0.0293157088878156,0.471965121147948,0,-9999,40.6623287136333,0,16.4560867711182,0,57.4516045432549,7.38295574840889e-27,0.00785867728832392,0.460495309089993,0.571997920923416,0.403657161314358,0.752973508711743,0.934251710051296,44130.75,1
"95%PI",0.115335046367603,32391.7464888276,1.02306995140835,1.83177183500361,16619.9197802227,0,0.960757870832458,1116.39292744555,1968,0,16619.9197829949,20804.8779060516,14766.9098000682,26206.0505781834,30426.811845452,0.114980200875633,0.0749137327706287,0.0801462088692493,0.552888373452512,0,-9999,41.7656901352979,0,18.7661660070943,0,60.1706234676345,1.11965744050571e-25,0.0349226171019194,0.604184666932553,0.77656585713616,0.520650562884038,0.958220939926023,0.998608115008413,842189.25,1
"min",0.0256496037296019,24857.5082291018,1.00721451844225,1.40265442622529,11389.1952744452,0,4.92716208100319e-06,162.412400329669,1926,0,11389.7069008127,15369.3120487568,9418.02952324243,19131.3426030641,24678.1185384451,0.0249309763663967,0.0231772296057042,0.0152414136715411,0.429338198836507,0,-9999,40.409492187123,0,16.3025030066723,0,57.2386137409171,9.44369737473019e-30,0.0060775598168882,0.340015407788965,0.386860085886951,0.317889305052551,0.458306861205271,0.572892197509525,111,1
"max",0.117994660589844,47551.5987122804,1.03061511299566,2.01290816119737,18844.6710734861,0,0.999826395185664,4018.98068362126,1968,0,18844.6710053494,22650.6240808805,17422.4769933858,28104.9290790602,33085.7469493309,0.117725782295991,0.0862249888509361,0.0990889496797946,0.626783167682282,0,-9999,44.7125313234379,0,25.7273077491155,0,66.8322052152951,1.38543418839166e-25,0.0854146423890198,0.702490973350042,0.853786612743586,0.61486106646704,0.977990657989145,0.999346856598884,887456,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
