"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0933957885461739,23338.6613004526,1,-999,15007.0499647086,0,-999,463.011305494421,1957.2414,0,15007.0565190937,18393.1430999913,13193.5546614001,21896.6041234993,23152.2067011048,0.0923493642312368,0.0496759827174722,0.0526832938614336,0.532088336606281,0,-9999,42.1914922993678,0,17.892600410724,0,60.0840927100918,1.05261241510972e-26,0.0194126429727494,0.643410800243306,0.789384990183199,0.565170003450848,0.939552980228991,0.992440646755384,1285985.6533,1
"median",0.0960391373953316,23151.7524621399,1,-999,14968.8234715723,0,-999,357.807018099747,1958,0,14968.8290560088,18408.2016812283,13124.9664718011,21897.9988154802,23078.063812708,0.0951051264896974,0.0500396768112503,0.0525910954112065,0.531155478369417,0,-9999,42.1013605593337,0,17.6589252228781,0,59.7818414920466,1.0891209748626e-26,0.0154428463816778,0.642331213302472,0.793017715337773,0.563826218032686,0.950512182699316,0.996894595973108,1285479.5,1
"2.5%PI",0.0547869311522692,22245.7269121924,1,-999,13265.439900427,0,-999,200.195037670451,1926,0,13265.4452777551,16917.9043048281,11285.5291657097,21140.4268950813,22228.4329498331,0.0526711402317715,0.0327387956303426,0.0246766407737674,0.48968153183725,0,-9999,41.2667352555648,0,17.0319023202426,0,59.2363549750074,6.34211183184602e-28,0.00897928654400183,0.571003742172601,0.689604780975628,0.495601635353468,0.838470315246573,0.956230175664167,64713.1,1
"97.5%PI",0.116915217778459,25501.4711758169,1,-999,16987.2626535886,0,-999,1274.81054701802,1968,0,16987.2626848794,19828.8659223385,15448.9656602458,22555.3421554495,24401.8907503259,0.116359819652543,0.0643966766570234,0.080966300259839,0.578277482135992,0,-9999,43.602678170356,0,20.0002213194897,0,62.625173062078,1.87922121358035e-26,0.0500291383264728,0.724536602292984,0.869590117285964,0.644536550736731,0.980454699926631,0.999396260650887,2507757.9,1
"5%PI",0.0620833535159938,22289.3919579355,1,-999,13495.4706319724,0,-999,211.664823691165,1926,0,13495.3349009356,17143.2704027787,11547.7788176357,21367.1520095592,22271.9907369199,0.0600310101202358,0.0356754314269602,0.027811888648883,0.495712380360421,0,-9999,41.367665575823,0,17.0730309390098,0,59.2504027661733,1.24421126203788e-27,0.0094814670693194,0.581313739102391,0.707828100745364,0.504718690617055,0.864841629340084,0.970952411505465,130605.55,1
"95%PI",0.115848457422038,24990.1445294677,1,-999,16643.93236576,0,-999,1062.72332464788,1968,0,16643.7231068716,19617.8299985458,15072.7152518047,22443.7564806779,24261.4950918302,0.115246186511001,0.0623892662243398,0.077471588934718,0.570524323603519,0,-9999,43.3102606608621,0,19.4499273949293,0,61.9512962631319,1.85300686454561e-26,0.0424920166921413,0.711134623686482,0.859494503360516,0.631115749774543,0.978135256999233,0.999304511964215,2443755.75,1
"min",0.0249470248138532,22201.663778997,1,-999,11749.4916808791,0,-999,164.931052779511,1926,0,11749.4904124432,15562.3548732038,9908.67689180926,19202.0743399916,22179.5531922628,0.0222885627039962,0.0174422572298898,0.0130433627614129,0.451531578549372,0,-9999,40.7964595207641,0,16.9757767425023,0,59.2204632126097,1.09083673151732e-30,0.00739600683026936,0.510746389607151,0.582076979169784,0.43446830735501,0.660029764248638,0.774073838824569,395,1
"max",0.117999590802006,29680.9804074254,1,-999,19395.4632214736,0,-999,4419.53925886664,1968,0,19395.4632239373,21207.6259800268,18661.5653338299,23458.2675121505,25637.9705425168,0.117612601604151,0.0755978926309948,0.0981869942467902,0.633288000125961,0,-9999,46.0318044550092,0,26.1319558488344,0,68.9906077444741,1.90932390935548e-26,0.148901390661644,0.831426606690442,0.939149393478045,0.748266323097843,0.992966920623431,0.999804135148809,2572383,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
