"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2019","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2019","draw","save"
"mean",0.0911961662591883,30066.3238952263,1.10196967406951,1.33529112315924,1.01851354930979,1.71182123700493,14989.6984084755,0,0.537089774621883,476.142073058612,1958.7358,0,14989.7028542321,19441.2687853176,25877.31197391,0.0906959042837112,0.0648151137068637,0.0545231566293535,0.505882903351047,0,-9999,35.4498851789002,0,17.1356477031589,0,52.5855328820591,1.90997903729044e-23,0.0153472407030637,0.501995757067753,0.652131333669878,0.866690777977114,717923.929,1
"median",0.0931112500466406,29551.4601895679,1.0966623790007,1.33599356534192,1.01854321446716,1.71215903000209,14956.6097992356,0,0.55224219080992,373.860708713222,1958,0,14956.5613774977,19430.6264631,25848.1278782522,0.0926232291249467,0.0655449715417536,0.0537922306711469,0.504879193824072,0,-9999,35.3917435787452,0,16.9169299180652,0,52.2895045941429,1.95414475674418e-23,0.0126871836135383,0.502531937589553,0.657210397538568,0.885369932577249,717674,1
"2.5%PI",0.054408455885679,26042.5614390289,1.0057310823093,1.25468616584473,1.01297233985161,1.5737618560053,13240.5596659519,0,0.0325936009525321,191.735974509683,1926,0,13240.744931255,17485.2799652217,23526.1810870886,0.053387239912264,0.043526063422787,0.0262879892493155,0.459447040141512,0,-9999,34.9736808978339,0,16.3169587923606,0,51.6150539825139,1.09776259411663e-24,0.00688838101499148,0.404528312479671,0.50662674123583,0.68054292556855,36893.6,1
"97.5%PI",0.116565785044804,36958.7546986254,1.33643065994633,1.41615678704629,1.02410019480397,1.85510526250609,16926.4147495676,0,0.979172779637156,1363.48183529622,1968,0,16926.4149990363,21378.9471294238,28529.2111887632,0.116269063200381,0.0819351371906792,0.08437721609633,0.558696012122805,0,-9999,36.33141043971,0,19.2472808340336,0,55.1687685836723,3.83589642733074e-23,0.0395371256418555,0.596564370121601,0.771672603353239,0.956633124653064,1396987.15,1
"5%PI",0.0605863317047711,26427.6747279169,1.01166966163654,1.2588245531345,1.01388170200028,1.59214186475718,13508.8413895166,0,0.0626960282330401,205.811296718276,1957,0,13508.8648638675,17805.2231890089,23985.6950890788,0.0596904847051571,0.047291407299165,0.0295979809114908,0.466753198268862,0,-9999,35.01875220317,0,16.3616970073642,0,51.6852345483567,2.21811095137293e-24,0.00738152453281498,0.421554554696644,0.531365654199446,0.720817969101771,73071.15,1
"95%PI",0.115142648658226,35387.7332567443,1.2413002811955,1.41191895117424,1.02315001634309,1.83021070264452,16553.9313116577,0,0.958910901448689,1103.07039699189,1968,0,16553.9315407013,21078.8215906627,27886.3427640873,0.114856963473198,0.0796952611615122,0.080772445445825,0.548854018708921,0,-9999,36.0646564054981,0,18.658387897503,0,54.4653863244905,3.5759203759357e-23,0.0331881001782914,0.579929321429528,0.755324782459188,0.951130511308043,1361451.3,1
"min",0.020170390422456,24592.8896512792,1.00000321856672,1.25001875880174,1.00630581048407,1.4007172703205,11560.8450316358,0,1.9771046936512e-05,162.783182275519,1926,0,11560.9997751503,15485.1281252867,19474.9194838942,0.0195801776627951,0.0185917814371275,0.0145496981083639,0.415582110351527,0,-9999,34.7923505514477,0,16.2013886502616,0,51.3339319362574,1.05628385254315e-27,0.00507040303700452,0.291869932215092,0.331169299798745,0.404791879123586,164,1
"max",0.117992011462804,48448.3580301465,1.42754934742207,1.41998859190382,1.02909268255895,2.05210561286112,19801.768428646,0,0.999961530091241,5305.3536388105,1968,0,19801.7678618859,23417.8224942633,31390.010297412,0.117798372372944,0.093756495328948,0.0988875730503478,0.625704593134649,0,-9999,40.1820075414075,0,25.5764350732978,0,62.1150405619186,5.08108693662361e-23,0.110273322087174,0.693187053652137,0.851511317134608,0.97852903768404,1436028,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
