"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.0924925303763786,25690.5894068595,1,1,15008.3009045271,0,0.540062387149385,467.682759113146,1957.5307,0,15008.307950679,18860.5973312182,13075.9597085693,23426.2749526564,25349.2849287382,0.0917232968156145,0.0562098843049383,0.0536650283776377,0.520281110012603,0,-9999,41.5385931058443,0,17.4582848166537,0,58.9968779224979,3.12846461169186e-26,0.0176421558661937,0.585474571164407,0.736862996670608,0.509462192969219,0.914851377665209,0.987883774607405,433579.3499,1
"median",0.0950655960247386,25358.5174561622,1,1,14979.9361339537,0,0.558907458675094,361.02786151968,1958,0,14979.9286537202,18868.907452704,13024.9634829409,23448.0001028287,25219.3885218018,0.0943370770938262,0.05676790367045,0.0534870363684899,0.519605007937633,0,-9999,41.4568138602019,0,17.2472974500844,0,58.6976905846606,3.22045235808592e-26,0.0142350973064882,0.584774292690191,0.74211634286067,0.507783760949232,0.930652396555735,0.995286058720987,433903.5,1
"2.5%PI",0.0541418836096185,23774.5401499542,1,1,13266.8837950652,0,0.033366392942844,196.986128351218,1926,0,13266.8837146793,17195.9131725248,11246.3367819325,22223.6704682257,23746.1991352962,0.052783843230037,0.0382206826756933,0.0254193499218988,0.476980035180251,0,-9999,40.8964032581765,0,16.6332324342302,0,58.058521095932,1.71290935105556e-27,0.00816374577562312,0.506732183276448,0.613845661943038,0.446388417065782,0.774368744859022,0.931211961026705,21279.275,1
"97.5%PI",0.116839320287388,29420.9794792878,1,1,16919.0933483565,0,0.979056395782391,1290.20405918389,1968,0,16919.0973223716,20474.9690281919,15262.6007008274,24427.6873739553,27536.0091938914,0.116396576905151,0.0708223744710842,0.0825967078714935,0.567994353635812,0,-9999,42.6379408403356,0,19.5298186836364,0,61.6316065422017,6.10245606227623e-26,0.0443032794986161,0.667529918903394,0.830918991073362,0.582257287364756,0.972222769079189,0.999119618224855,845653.325,1
"5%PI",0.0604741732835071,23948.6584013335,1,1,13537.1563666675,0,0.0641169427428395,208.213165359108,1926,0,13537.2253201493,17477.9895580671,11496.9530713938,22550.3561295381,23917.5032737151,0.0591798083293549,0.0414720065828502,0.0284972486423671,0.483224035522457,0,-9999,40.9644471403902,0,16.6811965661274,0,58.1136763395719,3.62370081211023e-27,0.00860233834820001,0.520383966982889,0.636785979108104,0.455989222584803,0.808425973850396,0.953158565002629,43163.1,1
"95%PI",0.115543588297791,28494.3879122698,1,1,16580.7421909296,0,0.958114209759515,1093.71200391747,1968,0,16580.7505471456,20225.9792479713,14849.9035605638,24261.7136548847,27195.3603297163,0.115107115004969,0.0689353708190495,0.079025622676519,0.560167748549091,0,-9999,42.3744394636113,0,18.9568880175169,0,60.8823016866596,5.77498743994096e-26,0.0386603289004438,0.654162062444558,0.818545904612058,0.569719394700087,0.9690053521699,0.998987606654189,823818.35,1
"min",0.0126022913069464,23427.7747161195,1,1,11884.4267132226,0,7.8198267146945e-05,151.418164706836,1926,0,11884.3826619513,15782.1664732858,9884.51457356205,18149.2175328599,20350.0505720365,0.0117792423017513,0.0111096505163462,0.0119657321883675,0.444744525996704,0,-9999,40.5696732014829,0,16.5178844681553,0,57.9467524974444,1.87136017246664e-30,0.00641235222461659,0.400383797872932,0.418509533860682,0.391529617241995,0.451507391037099,0.506258643085721,68,1
"max",0.11799594247248,41742.1061311477,1,1,18824.4344854029,0,0.999931688653305,8347.89359618874,1968,0,18824.4365928706,21788.8042375704,17447.3220424224,25608.4842043292,29107.2186997799,0.117660290455576,0.0815755350824783,0.102438781954147,0.617887568407882,0,-9999,47.5378933484068,0,24.1426867562562,0,68.4508872584011,6.82409628876193e-26,0.207674829586803,0.772992126843289,0.910209345445909,0.67936091694684,0.989115858919674,0.999702536435838,866934,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
