"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"1",0.108105013418011,22614.1316049777,1,-999,14233.3489778684,0,-999,263.65147175666,1958,0,14233.3435927292,18117.0825813462,21501.5810857151,0.0857058561700292,0.37568344073268,0,-9999,41.4365146605864,0,17.589267542185,0,59.0257822027714,2.3196822499594e-26,0.0116587042280512,0.629400405081051,0.80113987562354,0.950802863506034,113,1
"2",0.103343110209331,22821.3017611651,1,-999,13969.8044793913,0,-999,288.366739321763,1958,0,13969.8044440237,17792.1181675755,21419.1684667486,0.0830956899431377,0.379944965446025,0,-9999,41.6560589852212,0,18.0776510405269,0,59.7337100257482,1.14282399987773e-26,0.0126358584772966,0.612138807427545,0.779627663390013,0.93856032801764,189,1
"3",0.104638757464942,22764.3747368886,1,-999,14411.3546967274,0,-999,285.353519727793,1958,0,14411.3545983009,18193.2218049719,21563.8013508635,0.0823595922711935,0.36784478897639,0,-9999,41.8082493079755,0,17.4996653469535,0,59.307914654929,1.74944354470447e-26,0.0125350914763053,0.633066129198269,0.799197079438807,0.9472608670389,433,1
"4",0.117373549412005,22227.0741046382,1,-999,14280.2265277132,0,-999,196.425154159143,1968,0,14280.3128623098,18325.1605430322,21441.0889114666,0.0924887582399614,0.381380057886419,0,-9999,40.8409733888057,0,17.3336934808303,0,58.174666869636,5.43329382806095e-26,0.00883720246913445,0.642473804472983,0.824452217901599,0.964638386974757,479,1
"5",0.117373549412005,22227.0741046382,1,-999,14280.2265277132,0,-999,196.425154159143,1968,0,14280.3128623098,18325.1605430322,21441.0889114666,0.0924887582399614,0.381380057886419,0,-9999,40.8409733888057,0,17.3336934808303,0,58.174666869636,5.43329382806095e-26,0.00883720246913445,0.642473804472983,0.824452217901599,0.964638386974757,479,1
"6",0.117373549412005,22227.0741046382,1,-999,14280.2265277132,0,-999,196.425154159143,1968,0,14280.3128623098,18325.1605430322,21441.0889114666,0.0924887582399614,0.381380057886419,0,-9999,40.8409733888057,0,17.3336934808303,0,58.174666869636,5.43329382806095e-26,0.00883720246913445,0.642473804472983,0.824452217901599,0.964638386974757,479,1
"7",0.106963316920679,22663.2140508386,1,-999,13654.3827506248,0,-999,264.179620019506,1958,0,13654.3991720952,17601.9622325136,21321.6772239341,0.0871030454956478,0.392675328755896,0,-9999,41.2048182067776,0,18.4850387484902,0,59.6898569552678,1.19405545973071e-26,0.0116567588086532,0.602491735791111,0.776675461522297,0.940805535177179,679,1
"8",0.0818493505348451,23847.5765539159,1,-999,17031.287807622,0,-999,610.40204673835,1958,0,17031.2965306168,19854.5567357718,22441.0907705077,0.0556500551573418,0.29059436588987,0,-9999,45.9546330803228,0,18.5070016813597,0,64.4616347616825,1.01080580768821e-28,0.025595978080134,0.714173052012706,0.832560771568694,0.941021856865481,831,1
"9",0.101830332508776,22888.34523087,1,-999,13444.5977660362,0,-999,291.840785255404,1958,0,13444.496419476,17289.506738813,21211.9185872716,0.0838002022765763,0.395206929272201,0,-9999,41.5035422193315,0,19.1537894356511,0,60.6573316549826,4.53790683354293e-27,0.0127506284229667,0.587394863362297,0.755384741204197,0.926756319572751,1022,1
"10",0.113749381634407,22376.0696943193,1,-999,15461.4293957129,0,-999,246.592257636107,1958,0,15461.0225791576,19139.7059189574,21726.7530608569,0.0841124604144825,0.345172680854529,0,-9999,41.8554082669501,0,17.060422262276,0,58.9158305292261,2.58928529206032e-26,0.0110203561664232,0.690962389301227,0.855364958208746,0.970981649488371,1155,1
"11",0.113749381634407,22376.0696943193,1,-999,15461.4293957129,0,-999,246.592257636107,1958,0,15461.0225791576,19139.7059189574,21726.7530608569,0.0841124604144825,0.345172680854529,0,-9999,41.8554082669501,0,17.060422262276,0,58.9158305292261,2.58928529206032e-26,0.0110203561664232,0.690962389301227,0.855364958208746,0.970981649488371,1155,1
"12",0.10620013735909,22696.244484817,1,-999,13677.4726307485,0,-999,268.518231317265,1958,0,13677.7464451705,17604.5820462295,21327.5355211287,0.0864167840713106,0.391307785345448,0,-9999,41.2745526497322,0,18.4702856803295,0,59.7448383300617,1.13017680804784e-26,0.0118309543015759,0.602643598341584,0.775660574946939,0.939694473920391,1180,1
"13",0.113834640127141,22372.5922448455,1,-999,16462.2970755445,0,-999,255.533203292326,1958,0,16462.3028343948,19799.6944514639,21888.4736913544,0.0785657606369867,0.319882275783823,0,-9999,42.7111020357715,0,17.7475879520551,0,60.4586899878267,5.53508832188034e-27,0.0114217074398788,0.735824559542834,0.884997779192336,0.97836108805842,1306,1
"14",0.109992181017529,22533.6351340222,1,-999,14079.3909685453,0,-999,249.677578983174,1968,0,14079.3897013744,18028.438890577,21450.3998906315,0.0877765140545637,0.381795665351211,0,-9999,41.2119422627886,0,17.7186366540575,0,58.9305789168461,2.55137773371575e-26,0.0110802175280721,0.624816618252452,0.800067933262882,0.951928073879429,1459,1
"15",0.115970637636259,22284.3546064664,1,-999,13841.9220487121,0,-999,197.507919451096,1968,0,13841.9312684454,17952.1192976464,21352.3808108522,0.0933580327636758,0.394007350837923,0,-9999,40.6884193281905,0,17.876324164127,0,58.5647434923174,3.67836708031012e-26,0.00886307559447035,0.621150197656109,0.805592964870387,0.958178111411681,1568,1
"16",0.115970637636259,22284.3546064664,1,-999,13841.9220487121,0,-999,197.507919451096,1968,0,13841.9312684454,17952.1192976464,21352.3808108522,0.0933580327636758,0.394007350837923,0,-9999,40.6884193281905,0,17.876324164127,0,58.5647434923174,3.67836708031012e-26,0.00886307559447035,0.621150197656109,0.805592964870387,0.958178111411681,1568,1
"17",0.112899520893116,22411.3293421801,1,-999,13504.809973645,0,-999,212.816480296897,1968,0,13504.7779662744,17606.6123070109,21274.9820708879,0.0923443043599312,0.40247826340518,0,-9999,40.713936234582,0,18.5544011715551,0,59.2683374061371,1.82007009067695e-26,0.00949593292961688,0.602587100483022,0.785612135638636,0.949295855951145,1569,1
"18",0.113914772463031,22369.2272251941,1,-999,15816.7430714238,0,-999,248.966832837216,1958,0,15816.7402157812,19384.2181041455,21786.1148536509,0.0823263833989329,0.335997555364056,0,-9999,42.1270460991846,0,17.21430695476,0,59.3413530539446,1.6919121920749e-26,0.0111298808104023,0.707075843816683,0.866557342772815,0.973932386413134,1577,1
"19",0.112428214507177,22431.0760121816,1,-999,14673.6844804836,0,-999,243.046385880476,1968,0,14673.6859051359,18545.7105874109,21583.4909321598,0.0870174134560218,0.366003727048702,0,-9999,41.3966971286494,0,17.1509414712553,0,58.5476385999048,3.74182633814113e-26,0.0108352530992488,0.654167722367269,0.82678648930347,0.962213801978935,1818,1
"20",0.112428214507177,22431.0760121816,1,-999,14673.6844804836,0,-999,243.046385880476,1968,0,14673.6859051359,18545.7105874109,21583.4909321598,0.0870174134560218,0.366003727048702,0,-9999,41.3966971286494,0,17.1509414712553,0,58.5476385999048,3.74182633814113e-26,0.0108352530992488,0.654167722367269,0.82678648930347,0.962213801978935,1818,1
