"","r_max","K","catch_multiplier_1","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2006","N2019","N2030","ROI_IA1","ROI_IA2","q_IA1","q_IA2","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2006","status2019","status2030","draw","save"
"mean",0.09156048610814,28239.2307205515,1.01851221353344,1.71394529598458,15021.5870578642,0,0.555248437058064,496.373984679015,1960.0663,0,15021.593155124,19250.5725452449,13006.2431076603,24910.5562211984,27696.46538896,0.090970274247342,0.0615181745313271,0.0540552709124562,0.510501235912493,0,-9999,41.1285407167753,0,17.2233794800706,0,58.3519201968459,5.89612055995598e-26,0.0169513699184913,0.534304807618827,0.686016892756957,0.46192134207887,0.887045791474709,0.982778953983806,455076.5542,1
"median",0.0935456210111733,27779.886585952,1.01849293708409,1.71433105076784,14989.1596611124,0,0.581142348702997,393.032662081309,1958,0,14989.3883208999,19256.8521831302,12948.3099766641,24923.2757372774,27529.1844088865,0.0929584044949776,0.0622750660818737,0.0536140957588682,0.509452802027214,0,-9999,41.0711988809526,0,17.0203156600522,0,58.0769257034365,5.99116999414083e-26,0.0140923283335052,0.534730638145817,0.692360067103602,0.460951932964831,0.905358411341935,0.992788493476366,456853.5,1
"2.5%PI",0.0547431054406683,25328.4368383667,1.0130014422601,1.57389699149502,13271.0901308223,0,0.0343031894648448,194.525444110979,1957,0,13270.9379702969,17440.6692551314,11180.7470257717,23263.1968911637,25286.1644745204,0.0536506778613297,0.0421754296150386,0.0261166268059394,0.464978073832134,0,-9999,40.6282829668019,0,16.4194200474325,0,57.4131685180817,3.93892820690882e-27,0.00743705298639964,0.447420435868818,0.546036727963388,0.395343256219218,0.710509065533889,0.902936282609062,22832.275,1
"97.5%PI",0.116622308106406,33749.0561681249,1.02399912591936,1.85652190367936,16953.4364282415,0,0.981761079363059,1438.91834557607,1968,0,16953.4366176141,21066.3698427647,15142.4120021507,26383.5656935844,30831.4347108359,0.116268170256558,0.0769134041158058,0.0835713059632569,0.559716392499863,0,-9999,42.0177910484876,0,19.2397742408957,0,60.7988888601184,1.16353037125497e-25,0.0442853094677409,0.619755938806804,0.792293804522313,0.534483462875587,0.963209939433348,0.998815456406831,888173.35,1
"5%PI",0.060580480912514,25584.6915112897,1.01384242779673,1.59392494298844,13540.4928793607,0,0.0662803397048265,206.370556395637,1958,0,13540.0290014867,17725.9945183033,11421.9054064875,23611.4482783806,25535.8077781849,0.0596743722493281,0.0457425328814603,0.0292482244671323,0.472826246586224,0,-9999,40.6753892775964,0,16.4631982659358,0,57.4657683120928,7.67118213343154e-27,0.00792916429984146,0.463189549786878,0.573092564427437,0.404856703872187,0.754955250456076,0.933874405107556,44286.15,1
"95%PI",0.115222825598181,32223.91005293,1.02306741355574,1.83233217434542,16592.3940158624,0,0.963839601317886,1147.73565883418,1968,0,16592.388560338,20760.6238362067,14752.5811688793,26150.8446867072,30372.1464587581,0.114851197611583,0.0749654311804739,0.0800576076707393,0.551821571127392,0,-9999,41.7602605137563,0,18.7022403014011,0,60.1323278008667,1.10391065177502e-25,0.0359997802027421,0.606087475111621,0.779614575411896,0.521716254477224,0.958755696150942,0.9986028216579,864673.35,1
"min",0.0185837359721772,24670.5484089053,1.0084923076051,1.42660521939043,11629.0846660268,0,0.000365568557754159,149.469310162211,1926,0,11629.3067693421,16127.9049110609,9592.83917989876,20000.6735328248,24203.9810672601,0.0179032609819811,0.0169111041390959,0.0133216865426666,0.427956755041808,0,-9999,40.3890247250848,0,16.3039168028424,0,57.238601717371,2.06224566382354e-29,0.00576985341748068,0.316236837725838,0.350977465659775,0.299975996082401,0.418867904218719,0.502034547353513,165,1
"max",0.117995738340542,48211.7838201613,1.0287069250684,1.9711464562797,19184.9623571616,0,0.99995761225,6443.36178962977,1968,0,19184.9623446606,22647.9485264407,17946.0324709075,27798.6485828589,33798.6539978422,0.117762598388546,0.0876757734327029,0.104376665812299,0.605504549631111,0,-9999,46.0859451678992,0,23.8220108017821,0,66.0511721797143,1.38545084632358e-25,0.133647031473979,0.711649430734347,0.869545373580099,0.622127560617029,0.982252898748588,0.999489283814696,911642,1
"n",10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
